Year,Territorio,Comarca,Municipio,Units,GeoCode,Value
2022,,,ES20907,PER_10000,ES20907,0.0
2023,,,ES48046,PER_10000,ES48046,25.3
2022,,,ES48046,PER_10000,ES48046,34.2
2020,,,ES48046,PER_10000,ES48046,43.8
2019,,,ES48046,PER_10000,ES48046,48.6
2021,,,ES48046,PER_10000,ES48046,32.1
2020,,,ES20039,PER_10000,ES20039,14.2
2021,,,ES20039,PER_10000,ES20039,14.1
2022,,,ES20039,PER_10000,ES20039,42.5
2019,,,ES20039,PER_10000,ES20039,14.2
2023,,,ES20039,PER_10000,ES20039,14.0
2020,,,ES48044,PER_10000,ES48044,20.9
2023,,,ES48044,PER_10000,ES48044,27.3
2022,,,ES48044,PER_10000,ES48044,36.5
2019,,,ES48044,PER_10000,ES48044,29.0
2021,,,ES48044,PER_10000,ES48044,20.7
2021,,,ES48047,PER_10000,ES48047,0.0
2020,,,ES48047,PER_10000,ES48047,0.0
2019,,,ES48047,PER_10000,ES48047,103.6
2023,,,ES48047,PER_10000,ES48047,0.0
2022,,,ES48047,PER_10000,ES48047,209.4
2023,,,ES48042,PER_10000,ES48042,36.7
2019,,,ES48042,PER_10000,ES48042,12.1
2022,,,ES48042,PER_10000,ES48042,0.0
2021,,,ES48042,PER_10000,ES48042,24.2
2020,,,ES48042,PER_10000,ES48042,48.5
2021,,,ES48043,PER_10000,ES48043,49.7
2023,,,ES48043,PER_10000,ES48043,16.1
2019,,,ES48043,PER_10000,ES48043,3.4
2020,,,ES48043,PER_10000,ES48043,37.3
2022,,,ES48043,PER_10000,ES48043,42.4
2021,,,ES48045,PER_10000,ES48045,23.6
2019,,,ES48045,PER_10000,ES48045,26.7
2023,,,ES48045,PER_10000,ES48045,20.4
2020,,,ES48045,PER_10000,ES48045,23.7
2022,,,ES48045,PER_10000,ES48045,62.0
2023,,,ES01056,PER_10000,ES01056,0.0
2020,,,ES01056,PER_10000,ES01056,0.0
2019,,,ES01056,PER_10000,ES01056,0.0
2021,,,ES01056,PER_10000,ES01056,0.0
2022,,,ES01056,PER_10000,ES01056,194.2
2020,,,ES20040,PER_10000,ES20040,25.5
2021,,,ES20040,PER_10000,ES20040,39.9
2022,,,ES20040,PER_10000,ES20040,43.3
2023,,,ES20040,PER_10000,ES20040,39.1
2019,,,ES20040,PER_10000,ES20040,42.5
2022,,,ES20041,PER_10000,ES20041,0.0
2019,,,ES20041,PER_10000,ES20041,0.0
2020,,,ES20041,PER_10000,ES20041,65.8
2023,,,ES20041,PER_10000,ES20041,0.0
2021,,,ES20041,PER_10000,ES20041,0.0
2022,,,ES20036,PER_10000,ES20036,24.5
2020,,,ES20036,PER_10000,ES20036,25.6
2019,,,ES20036,PER_10000,ES20036,36.9
2021,,,ES20036,PER_10000,ES20036,17.5
2023,,,ES20036,PER_10000,ES20036,45.2
2021,,,ES20042,PER_10000,ES20042,18.4
2023,,,ES20042,PER_10000,ES20042,24.1
2022,,,ES20042,PER_10000,ES20042,60.6
2020,,,ES20042,PER_10000,ES20042,37.3
2019,,,ES20042,PER_10000,ES20042,28.1
2019,,,ES48048,PER_10000,ES48048,0.0
2023,,,ES48048,PER_10000,ES48048,0.0
2020,,,ES48048,PER_10000,ES48048,65.8
2022,,,ES48048,PER_10000,ES48048,0.0
2021,,,ES48048,PER_10000,ES48048,33.0
2019,,,ES20043,PER_10000,ES20043,0.0
2023,,,ES20043,PER_10000,ES20043,34.9
2021,,,ES20043,PER_10000,ES20043,25.4
2020,,,ES20043,PER_10000,ES20043,0.0
2022,,,ES20043,PER_10000,ES20043,17.2
2022,,,ES48094,PER_10000,ES48094,55.7
2021,,,ES48094,PER_10000,ES48094,23.2
2023,,,ES48094,PER_10000,ES48094,79.6
2019,,,ES48094,PER_10000,ES48094,28.0
2020,,,ES48094,PER_10000,ES48094,32.7
2023,,,ES20044,PER_10000,ES20044,0.0
2021,,,ES20044,PER_10000,ES20044,0.0
2019,,,ES20044,PER_10000,ES20044,0.0
2022,,,ES20044,PER_10000,ES20044,0.0
2020,,,ES20044,PER_10000,ES20044,0.0
2020,,,ES20045,PER_10000,ES20045,44.4
2021,,,ES20045,PER_10000,ES20045,51.9
2023,,,ES20045,PER_10000,ES20045,67.7
2022,,,ES20045,PER_10000,ES20045,62.6
2019,,,ES20045,PER_10000,ES20045,49.7
2022,,,ES01901,PER_10000,ES01901,64.6
2020,,,ES01901,PER_10000,ES01901,41.5
2019,,,ES01901,PER_10000,ES01901,30.1
2021,,,ES01901,PER_10000,ES01901,23.3
2023,,,ES01901,PER_10000,ES01901,64.6
2023,,,ES20046,PER_10000,ES20046,0.0
2022,,,ES20046,PER_10000,ES20046,23.1
2020,,,ES20046,PER_10000,ES20046,68.3
2019,,,ES20046,PER_10000,ES20046,11.4
2021,,,ES20046,PER_10000,ES20046,34.6
2021,,,ES01027,PER_10000,ES01027,0.0
2023,,,ES01027,PER_10000,ES01027,39.7
2020,,,ES01027,PER_10000,ES01027,0.0
2022,,,ES01027,PER_10000,ES01027,0.0
2019,,,ES01027,PER_10000,ES01027,0.0
2019,,,ES48049,PER_10000,ES48049,29.5
2023,,,ES48049,PER_10000,ES48049,0.0
2022,,,ES48049,PER_10000,ES48049,28.2
2020,,,ES48049,PER_10000,ES48049,0.0
2021,,,ES48049,PER_10000,ES48049,0.0
2023,,,ES20047,PER_10000,ES20047,0.0
2020,,,ES20047,PER_10000,ES20047,27.8
2021,,,ES20047,PER_10000,ES20047,0.0
2022,,,ES20047,PER_10000,ES20047,28.6
2019,,,ES20047,PER_10000,ES20047,83.7
2019,,,ES48910,PER_10000,ES48910,0.0
2020,,,ES48910,PER_10000,ES48910,31.9
2021,,,ES48910,PER_10000,ES48910,21.0
2022,,,ES48910,PER_10000,ES48910,26.4
2023,,,ES48910,PER_10000,ES48910,16.1
2023,,,ES48050,PER_10000,ES48050,0.0
2021,,,ES48050,PER_10000,ES48050,0.0
2020,,,ES48050,PER_10000,ES48050,0.0
2019,,,ES48050,PER_10000,ES48050,0.0
2022,,,ES48050,PER_10000,ES48050,199.0
2020,,,ES48022,PER_10000,ES48022,66.6
2022,,,ES48022,PER_10000,ES48022,14.8
2021,,,ES48022,PER_10000,ES48022,36.7
2023,,,ES48022,PER_10000,ES48022,7.6
2019,,,ES48022,PER_10000,ES48022,22.5
2020,,,ES48907,PER_10000,ES48907,0.0
2022,,,ES48907,PER_10000,ES48907,0.0
2021,,,ES48907,PER_10000,ES48907,0.0
2023,,,ES48907,PER_10000,ES48907,43.2
2019,,,ES48907,PER_10000,ES48907,0.0
2020,,,ES01019,PER_10000,ES01019,0.0
2019,,,ES01019,PER_10000,ES01019,0.0
2022,,,ES01019,PER_10000,ES01019,0.0
2021,,,ES01019,PER_10000,ES01019,0.0
2023,,,ES01019,PER_10000,ES01019,0.0
2020,,,ES01020,PER_10000,ES01020,0.0
2022,,,ES01020,PER_10000,ES01020,0.0
2019,,,ES01020,PER_10000,ES01020,0.0
2023,,,ES01020,PER_10000,ES01020,0.0
2021,,,ES01020,PER_10000,ES01020,65.6
2023,,,ES01028,PER_10000,ES01028,25.7
2019,,,ES01028,PER_10000,ES01028,28.0
2020,,,ES01028,PER_10000,ES01028,27.8
2022,,,ES01028,PER_10000,ES01028,26.1
2021,,,ES01028,PER_10000,ES01028,0.0
2021,,,ES01030,PER_10000,ES01030,0.0
2019,,,ES01030,PER_10000,ES01030,0.0
2020,,,ES01030,PER_10000,ES01030,0.0
2023,,,ES01030,PER_10000,ES01030,238.1
2022,,,ES01030,PER_10000,ES01030,0.0
2019,,,ES01031,PER_10000,ES01031,27.3
2021,,,ES01031,PER_10000,ES01031,13.9
2023,,,ES01031,PER_10000,ES01031,41.6
2020,,,ES01031,PER_10000,ES01031,13.7
2022,,,ES01031,PER_10000,ES01031,14.0
2022,,,ES01032,PER_10000,ES01032,0.0
2020,,,ES01032,PER_10000,ES01032,0.0
2023,,,ES01032,PER_10000,ES01032,27.1
2019,,,ES01032,PER_10000,ES01032,29.2
2021,,,ES01032,PER_10000,ES01032,29.2
2020,,,ES48051,PER_10000,ES48051,82.3
2019,,,ES48051,PER_10000,ES48051,0.0
2023,,,ES48051,PER_10000,ES48051,0.0
2022,,,ES48051,PER_10000,ES48051,157.5
2021,,,ES48051,PER_10000,ES48051,0.0
2019,,,ES01902,PER_10000,ES01902,48.8
2023,,,ES01902,PER_10000,ES01902,0.0
2020,,,ES01902,PER_10000,ES01902,0.0
2022,,,ES01902,PER_10000,ES01902,119.9
2021,,,ES01902,PER_10000,ES01902,72.6
2021,,,ES01033,PER_10000,ES01033,46.8
2019,,,ES01033,PER_10000,ES01033,48.4
2023,,,ES01033,PER_10000,ES01033,0.0
2022,,,ES01033,PER_10000,ES01033,23.6
2020,,,ES01033,PER_10000,ES01033,23.8
2021,,,ES48052,PER_10000,ES48052,9.4
2020,,,ES48052,PER_10000,ES48052,28.3
2023,,,ES48052,PER_10000,ES48052,37.7
2019,,,ES48052,PER_10000,ES48052,0.0
2022,,,ES48052,PER_10000,ES48052,0.0
2020,,,ES20048,PER_10000,ES20048,0.0
2023,,,ES20048,PER_10000,ES20048,0.0
2022,,,ES20048,PER_10000,ES20048,0.0
2021,,,ES20048,PER_10000,ES20048,93.9
2019,,,ES20048,PER_10000,ES20048,0.0
2022,,,ES20902,PER_10000,ES20902,37.8
2020,,,ES20902,PER_10000,ES20902,38.7
2019,,,ES20902,PER_10000,ES20902,33.8
2021,,,ES20902,PER_10000,ES20902,23.8
2023,,,ES20902,PER_10000,ES20902,37.3
2021,,,ES01036,PER_10000,ES01036,31.8
2023,,,ES01036,PER_10000,ES01036,31.2
2019,,,ES01036,PER_10000,ES01036,26.6
2022,,,ES01036,PER_10000,ES01036,51.3
2020,,,ES01036,PER_10000,ES01036,19.1
2022,,,ES48053,PER_10000,ES48053,0.0
2019,,,ES48053,PER_10000,ES48053,0.0
2020,,,ES48053,PER_10000,ES48053,16.7
2023,,,ES48053,PER_10000,ES48053,15.7
2021,,,ES48053,PER_10000,ES48053,16.3
2020,,,ES20049,PER_10000,ES20049,25.5
2022,,,ES20049,PER_10000,ES20049,27.9
2019,,,ES20049,PER_10000,ES20049,14.7
2023,,,ES20049,PER_10000,ES20049,41.5
2021,,,ES20049,PER_10000,ES20049,21.5
2023,,,ES20050,PER_10000,ES20050,0.0
2021,,,ES20050,PER_10000,ES20050,0.0
2019,,,ES20050,PER_10000,ES20050,0.0
2022,,,ES20050,PER_10000,ES20050,0.0
2020,,,ES20050,PER_10000,ES20050,0.0
2023,,,ES20051,PER_10000,ES20051,31.6
2020,,,ES20051,PER_10000,ES20051,28.8
2022,,,ES20051,PER_10000,ES20051,21.7
2021,,,ES20051,PER_10000,ES20051,21.6
2019,,,ES20051,PER_10000,ES20051,24.0
2021,,,ES20052,PER_10000,ES20052,27.7
2023,,,ES20052,PER_10000,ES20052,96.4
2020,,,ES20052,PER_10000,ES20052,27.6
2022,,,ES20052,PER_10000,ES20052,41.4
2019,,,ES20052,PER_10000,ES20052,27.6
2019,,,ES01058,PER_10000,ES01058,48.5
2023,,,ES01058,PER_10000,ES01058,41.6
2020,,,ES01058,PER_10000,ES01058,47.3
2022,,,ES01058,PER_10000,ES01058,33.2
2021,,,ES01058,PER_10000,ES01058,81.1
2020,,,ES20068,PER_10000,ES20068,0.0
2022,,,ES20068,PER_10000,ES20068,0.0
2021,,,ES20068,PER_10000,ES20068,0.0
2019,,,ES20068,PER_10000,ES20068,0.0
2023,,,ES20068,PER_10000,ES20068,0.0
2019,,,ES48054,PER_10000,ES48054,42.2
2022,,,ES48054,PER_10000,ES48054,43.6
2023,,,ES48054,PER_10000,ES48054,34.7
2020,,,ES48054,PER_10000,ES48054,37.6
2021,,,ES48054,PER_10000,ES48054,38.5
2022,,,ES48057,PER_10000,ES48057,13.6
2020,,,ES48057,PER_10000,ES48057,19.1
2019,,,ES48057,PER_10000,ES48057,16.5
2023,,,ES48057,PER_10000,ES48057,27.7
2021,,,ES48057,PER_10000,ES48057,16.4
2022,,,ES48055,PER_10000,ES48055,22.5
2019,,,ES48055,PER_10000,ES48055,27.8
2021,,,ES48055,PER_10000,ES48055,27.8
2020,,,ES48055,PER_10000,ES48055,27.8
2023,,,ES48055,PER_10000,ES48055,45.0
2022,,,ES48056,PER_10000,ES48056,49.6
2021,,,ES48056,PER_10000,ES48056,17.3
2020,,,ES48056,PER_10000,ES48056,0.0
2019,,,ES48056,PER_10000,ES48056,17.6
2023,,,ES48056,PER_10000,ES48056,0.0
2022,,,ES01034,PER_10000,ES01034,90.1
2019,,,ES01034,PER_10000,ES01034,0.0
2020,,,ES01034,PER_10000,ES01034,92.2
2023,,,ES01034,PER_10000,ES01034,0.0
2021,,,ES01034,PER_10000,ES01034,0.0
2020,,,ES48081,PER_10000,ES48081,16.2
2019,,,ES48081,PER_10000,ES48081,24.5
2023,,,ES48081,PER_10000,ES48081,24.6
2022,,,ES48081,PER_10000,ES48081,40.7
2021,,,ES48081,PER_10000,ES48081,32.5
2022,,,ES20053,PER_10000,ES20053,42.6
2020,,,ES20053,PER_10000,ES20053,62.6
2019,,,ES20053,PER_10000,ES20053,43.0
2021,,,ES20053,PER_10000,ES20053,52.6
2023,,,ES20053,PER_10000,ES20053,49.2
2023,,,ES20054,PER_10000,ES20054,0.0
2021,,,ES20054,PER_10000,ES20054,0.0
2020,,,ES20054,PER_10000,ES20054,0.0
2022,,,ES20054,PER_10000,ES20054,0.0
2019,,,ES20054,PER_10000,ES20054,99.3
2021,,,ES48903,PER_10000,ES48903,43.7
2022,,,ES48903,PER_10000,ES48903,45.2
2020,,,ES48903,PER_10000,ES48903,25.8
2019,,,ES48903,PER_10000,ES48903,60.1
2023,,,ES48903,PER_10000,ES48903,36.2
2020,,,ES48058,PER_10000,ES48058,17.3
2023,,,ES48058,PER_10000,ES48058,84.8
2019,,,ES48058,PER_10000,ES48058,17.2
2022,,,ES48058,PER_10000,ES48058,34.2
2021,,,ES48058,PER_10000,ES48058,17.3
2022,,,ES48059,PER_10000,ES48059,0.0
2023,,,ES48059,PER_10000,ES48059,39.5
2021,,,ES48059,PER_10000,ES48059,77.5
2020,,,ES48059,PER_10000,ES48059,39.8
2019,,,ES48059,PER_10000,ES48059,80.5
2021,,,ES48060,PER_10000,ES48060,45.0
2020,,,ES48060,PER_10000,ES48060,20.8
2019,,,ES48060,PER_10000,ES48060,8.4
2023,,,ES48060,PER_10000,ES48060,36.5
2022,,,ES48060,PER_10000,ES48060,24.3
2020,,,ES48061,PER_10000,ES48061,0.0
2023,,,ES48061,PER_10000,ES48061,0.0
2021,,,ES48061,PER_10000,ES48061,0.0
2019,,,ES48061,PER_10000,ES48061,0.0
2022,,,ES48061,PER_10000,ES48061,0.0
2019,,,ES20901,PER_10000,ES20901,18.9
2021,,,ES20901,PER_10000,ES20901,0.0
2023,,,ES20901,PER_10000,ES20901,70.9
2020,,,ES20901,PER_10000,ES20901,28.1
2022,,,ES20901,PER_10000,ES20901,29.5
2020,,,ES48062,PER_10000,ES48062,0.0
2022,,,ES48062,PER_10000,ES48062,0.0
2019,,,ES48062,PER_10000,ES48062,52.0
2021,,,ES48062,PER_10000,ES48062,52.8
2023,,,ES48062,PER_10000,ES48062,0.0
2022,,,ES48063,PER_10000,ES48063,43.7
2019,,,ES48063,PER_10000,ES48063,41.8
2021,,,ES48063,PER_10000,ES48063,0.0
2020,,,ES48063,PER_10000,ES48063,82.8
2023,,,ES48063,PER_10000,ES48063,94.1
2019,,,ES48064,PER_10000,ES48064,0.0
2021,,,ES48064,PER_10000,ES48064,58.4
2020,,,ES48064,PER_10000,ES48064,0.0
2023,,,ES48064,PER_10000,ES48064,58.0
2022,,,ES48064,PER_10000,ES48064,0.0
2020,,,ES01039,PER_10000,ES01039,0.0
2021,,,ES01039,PER_10000,ES01039,0.0
2019,,,ES01039,PER_10000,ES01039,0.0
2023,,,ES01039,PER_10000,ES01039,0.0
2022,,,ES01039,PER_10000,ES01039,0.0
2020,,,ES48066,PER_10000,ES48066,0.0
2021,,,ES48066,PER_10000,ES48066,0.0
2023,,,ES48066,PER_10000,ES48066,0.0
2022,,,ES48066,PER_10000,ES48066,0.0
2019,,,ES48066,PER_10000,ES48066,0.0
2022,,,ES48068,PER_10000,ES48068,41.1
2023,,,ES48068,PER_10000,ES48068,10.3
2021,,,ES48068,PER_10000,ES48068,41.4
2020,,,ES48068,PER_10000,ES48068,31.2
2019,,,ES48068,PER_10000,ES48068,0.0
2021,,,ES48069,PER_10000,ES48069,28.0
2020,,,ES48069,PER_10000,ES48069,32.6
2019,,,ES48069,PER_10000,ES48069,27.2
2023,,,ES48069,PER_10000,ES48069,37.9
2022,,,ES48069,PER_10000,ES48069,29.2
2021,,,ES48007,PER_10000,ES48007,0.0
2019,,,ES48007,PER_10000,ES48007,0.0
2023,,,ES48007,PER_10000,ES48007,46.2
2020,,,ES48007,PER_10000,ES48007,0.0
2022,,,ES48007,PER_10000,ES48007,94.1
2021,,,ES48908,PER_10000,ES48908,0.0
2019,,,ES48908,PER_10000,ES48908,192.3
2022,,,ES48908,PER_10000,ES48908,0.0
2020,,,ES48908,PER_10000,ES48908,63.1
2023,,,ES48908,PER_10000,ES48908,0.0
2020,,,ES48071,PER_10000,ES48071,71.1
2022,,,ES48071,PER_10000,ES48071,44.9
2019,,,ES48071,PER_10000,ES48071,42.1
2023,,,ES48071,PER_10000,ES48071,88.9
2021,,,ES48071,PER_10000,ES48071,31.5
2022,,,ES20057,PER_10000,ES20057,0.0
2020,,,ES20057,PER_10000,ES20057,0.0
2019,,,ES20057,PER_10000,ES20057,0.0
2021,,,ES20057,PER_10000,ES20057,0.0
2023,,,ES20057,PER_10000,ES20057,0.0
2023,,,ES20056,PER_10000,ES20056,22.7
2021,,,ES20056,PER_10000,ES20056,34.2
2019,,,ES20056,PER_10000,ES20056,34.2
2020,,,ES20056,PER_10000,ES20056,22.8
2022,,,ES20056,PER_10000,ES20056,56.9
2023,,,ES48067,PER_10000,ES48067,14.1
2022,,,ES48067,PER_10000,ES48067,28.2
2020,,,ES48067,PER_10000,ES48067,55.3
2021,,,ES48067,PER_10000,ES48067,27.5
2019,,,ES48067,PER_10000,ES48067,13.9
2020,,,ES48909,PER_10000,ES48909,0.0
2022,,,ES48909,PER_10000,ES48909,74.9
2021,,,ES48909,PER_10000,ES48909,79.1
2019,,,ES48909,PER_10000,ES48909,0.0
2023,,,ES48909,PER_10000,ES48909,0.0
2019,,,ES01041,PER_10000,ES01041,0.0
2021,,,ES01041,PER_10000,ES01041,0.0
2023,,,ES01041,PER_10000,ES01041,0.0
2022,,,ES01041,PER_10000,ES01041,0.0
2020,,,ES01041,PER_10000,ES01041,0.0
2022,,,ES20063,PER_10000,ES20063,26.5
2021,,,ES20063,PER_10000,ES20063,32.1
2019,,,ES20063,PER_10000,ES20063,28.7
2020,,,ES20063,PER_10000,ES20063,32.3
2023,,,ES20063,PER_10000,ES20063,30.4
2019,,,ES01042,PER_10000,ES01042,18.0
2023,,,ES01042,PER_10000,ES01042,36.5
2020,,,ES01042,PER_10000,ES01042,0.0
2021,,,ES01042,PER_10000,ES01042,0.0
2022,,,ES01042,PER_10000,ES01042,17.7
2022,,,ES20058,PER_10000,ES20058,22.2
2023,,,ES20058,PER_10000,ES20058,67.6
2019,,,ES20058,PER_10000,ES20058,0.0
2020,,,ES20058,PER_10000,ES20058,45.5
2021,,,ES20058,PER_10000,ES20058,22.6
2022,,,ES48073,PER_10000,ES48073,40.2
2019,,,ES48073,PER_10000,ES48073,18.8
2020,,,ES48073,PER_10000,ES48073,25.9
2023,,,ES48073,PER_10000,ES48073,28.8
2021,,,ES48073,PER_10000,ES48073,14.1
2022,,,ES20059,PER_10000,ES20059,22.4
2020,,,ES20059,PER_10000,ES20059,13.9
2019,,,ES20059,PER_10000,ES20059,15.7
2021,,,ES20059,PER_10000,ES20059,5.2
2023,,,ES20059,PER_10000,ES20059,19.0
2019,,,ES20076,PER_10000,ES20076,22.3
2021,,,ES20076,PER_10000,ES20076,31.5
2023,,,ES20076,PER_10000,ES20076,33.3
2020,,,ES20076,PER_10000,ES20076,39.8
2022,,,ES20076,PER_10000,ES20076,43.3
2023,,,ES20905,PER_10000,ES20905,0.0
2019,,,ES20905,PER_10000,ES20905,99.5
2021,,,ES20905,PER_10000,ES20905,0.0
2020,,,ES20905,PER_10000,ES20905,97.1
2022,,,ES20905,PER_10000,ES20905,0.0
2022,,,ES20060,PER_10000,ES20060,0.0
2020,,,ES20060,PER_10000,ES20060,0.0
2019,,,ES20060,PER_10000,ES20060,0.0
2021,,,ES20060,PER_10000,ES20060,0.0
2023,,,ES20060,PER_10000,ES20060,0.0
2019,,,ES20061,PER_10000,ES20061,23.7
2023,,,ES20061,PER_10000,ES20061,43.1
2021,,,ES20061,PER_10000,ES20061,26.4
2020,,,ES20061,PER_10000,ES20061,36.8
2022,,,ES20061,PER_10000,ES20061,36.2
2021,,,ES20062,PER_10000,ES20062,0.0
2023,,,ES20062,PER_10000,ES20062,16.1
2022,,,ES20062,PER_10000,ES20062,15.7
2020,,,ES20062,PER_10000,ES20062,0.0
2019,,,ES20062,PER_10000,ES20062,15.3
2020,,,ES48075,PER_10000,ES48075,52.7
2021,,,ES48075,PER_10000,ES48075,37.7
2019,,,ES48075,PER_10000,ES48075,7.5
2023,,,ES48075,PER_10000,ES48075,21.6
2022,,,ES48075,PER_10000,ES48075,7.4
2019,,,ES48083,PER_10000,ES48083,65.1
2021,,,ES48083,PER_10000,ES48083,67.5
2022,,,ES48083,PER_10000,ES48083,51.3
2020,,,ES48083,PER_10000,ES48083,60.5
2023,,,ES48083,PER_10000,ES48083,55.3
2019,,,ES48072,PER_10000,ES48072,30.3
2021,,,ES48072,PER_10000,ES48072,0.0
2020,,,ES48072,PER_10000,ES48072,30.2
2023,,,ES48072,PER_10000,ES48072,77.3
2022,,,ES48072,PER_10000,ES48072,0.0
2023,,,ES01043,PER_10000,ES01043,51.2
2020,,,ES01043,PER_10000,ES01043,41.0
2019,,,ES01043,PER_10000,ES01043,11.9
2021,,,ES01043,PER_10000,ES01043,17.4
2022,,,ES01043,PER_10000,ES01043,23.0
2020,,,ES20064,PER_10000,ES20064,41.5
2022,,,ES20064,PER_10000,ES20064,50.8
2019,,,ES20064,PER_10000,ES20064,47.4
2021,,,ES20064,PER_10000,ES20064,46.0
2023,,,ES20064,PER_10000,ES20064,52.3
2021,,,ES01044,PER_10000,ES01044,0.0
2020,,,ES01044,PER_10000,ES01044,82.6
2019,,,ES01044,PER_10000,ES01044,0.0
2023,,,ES01044,PER_10000,ES01044,0.0
2022,,,ES01044,PER_10000,ES01044,0.0
2019,,,ES48077,PER_10000,ES48077,35.5
2020,,,ES48077,PER_10000,ES48077,53.4
2022,,,ES48077,PER_10000,ES48077,43.7
2021,,,ES48077,PER_10000,ES48077,31.2
2023,,,ES48077,PER_10000,ES48077,30.6
2023,,,ES48078,PER_10000,ES48078,49.7
2019,,,ES48078,PER_10000,ES48078,34.8
2022,,,ES48078,PER_10000,ES48078,41.7
2021,,,ES48078,PER_10000,ES48078,43.6
2020,,,ES48078,PER_10000,ES48078,35.7
2022,,,ES01047,PER_10000,ES01047,80.1
2019,,,ES01047,PER_10000,ES01047,0.0
2023,,,ES01047,PER_10000,ES01047,40.4
2020,,,ES01047,PER_10000,ES01047,67.6
2021,,,ES01047,PER_10000,ES01047,13.4
2023,,,ES01052,PER_10000,ES01052,0.0
2019,,,ES01052,PER_10000,ES01052,0.0
2022,,,ES01052,PER_10000,ES01052,74.4
2020,,,ES01052,PER_10000,ES01052,0.0
2021,,,ES01052,PER_10000,ES01052,0.0
2020,,,ES01053,PER_10000,ES01053,63.0
2021,,,ES01053,PER_10000,ES01053,31.4
2022,,,ES01053,PER_10000,ES01053,30.9
2019,,,ES01053,PER_10000,ES01053,95.1
2023,,,ES01053,PER_10000,ES01053,60.0
2023,,,ES48082,PER_10000,ES48082,63.3
2022,,,ES48082,PER_10000,ES48082,59.6
2021,,,ES48082,PER_10000,ES48082,55.0
2020,,,ES48082,PER_10000,ES48082,37.9
2019,,,ES48082,PER_10000,ES48082,33.8
2019,,,ES20070,PER_10000,ES20070,0.0
2021,,,ES20070,PER_10000,ES20070,0.0
2023,,,ES20070,PER_10000,ES20070,0.0
2022,,,ES20070,PER_10000,ES20070,0.0
2020,,,ES20070,PER_10000,ES20070,26.8
2021,,,ES48084,PER_10000,ES48084,72.8
2019,,,ES48084,PER_10000,ES48084,76.9
2023,,,ES48084,PER_10000,ES48084,86.3
2022,,,ES48084,PER_10000,ES48084,73.2
2020,,,ES48084,PER_10000,ES48084,87.0
2023,,,ES48904,PER_10000,ES48904,34.0
2020,,,ES48904,PER_10000,ES48904,21.3
2019,,,ES48904,PER_10000,ES48904,21.4
2022,,,ES48904,PER_10000,ES48904,17.0
2021,,,ES48904,PER_10000,ES48904,46.7
2023,,,ES48085,PER_10000,ES48085,20.4
2020,,,ES48085,PER_10000,ES48085,23.1
2019,,,ES48085,PER_10000,ES48085,21.7
2022,,,ES48085,PER_10000,ES48085,27.0
2021,,,ES48085,PER_10000,ES48085,44.0
2023,,,ES48086,PER_10000,ES48086,14.7
2019,,,ES48086,PER_10000,ES48086,15.8
2022,,,ES48086,PER_10000,ES48086,0.0
2021,,,ES48086,PER_10000,ES48086,39.9
2020,,,ES48086,PER_10000,ES48086,23.9
2021,,,ES20065,PER_10000,ES20065,35.6
2019,,,ES20065,PER_10000,ES20065,30.5
2020,,,ES20065,PER_10000,ES20065,30.5
2022,,,ES20065,PER_10000,ES20065,46.7
2023,,,ES20065,PER_10000,ES20065,27.2
2020,,,ES48076,PER_10000,ES48076,0.0
2019,,,ES48076,PER_10000,ES48076,59.7
2023,,,ES48076,PER_10000,ES48076,58.8
2022,,,ES48076,PER_10000,ES48076,60.6
2021,,,ES48076,PER_10000,ES48076,0.0
2023,,,ES20071,PER_10000,ES20071,45.2
2020,,,ES20071,PER_10000,ES20071,22.3
2022,,,ES20071,PER_10000,ES20071,35.7
2021,,,ES20071,PER_10000,ES20071,38.1
2019,,,ES20071,PER_10000,ES20071,21.4
2021,,,ES48087,PER_10000,ES48087,0.0
2022,,,ES48087,PER_10000,ES48087,0.0
2019,,,ES48087,PER_10000,ES48087,39.5
2020,,,ES48087,PER_10000,ES48087,0.0
2023,,,ES48087,PER_10000,ES48087,153.9
2021,,,ES48088,PER_10000,ES48088,0.0
2020,,,ES48088,PER_10000,ES48088,0.0
2019,,,ES48088,PER_10000,ES48088,0.0
2023,,,ES48088,PER_10000,ES48088,124.2
2022,,,ES48088,PER_10000,ES48088,0.0
2021,,,ES48065,PER_10000,ES48065,54.3
2020,,,ES48065,PER_10000,ES48065,64.2
2019,,,ES48065,PER_10000,ES48065,39.4
2022,,,ES48065,PER_10000,ES48065,39.4
2023,,,ES48065,PER_10000,ES48065,19.7
2020,,,ES48089,PER_10000,ES48089,33.8
2019,,,ES48089,PER_10000,ES48089,24.6
2023,,,ES48089,PER_10000,ES48089,30.6
2022,,,ES48089,PER_10000,ES48089,21.3
2021,,,ES48089,PER_10000,ES48089,46.3
2022,,,ES48074,PER_10000,ES48074,54.8
2019,,,ES48074,PER_10000,ES48074,54.7
2023,,,ES48074,PER_10000,ES48074,35.2
2021,,,ES48074,PER_10000,ES48074,34.7
2020,,,ES48074,PER_10000,ES48074,24.8
2021,,,ES01054,PER_10000,ES01054,0.0
2019,,,ES01054,PER_10000,ES01054,30.3
2020,,,ES01054,PER_10000,ES01054,44.7
2022,,,ES01054,PER_10000,ES01054,29.1
2023,,,ES01054,PER_10000,ES01054,0.0
2021,,,ES20072,PER_10000,ES20072,25.7
2019,,,ES20072,PER_10000,ES20072,16.1
