Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2020,All,,,ES01037,PT,ES01037,12.3
2018,All,,,ES01037,PT,ES01037,5.0
2013,All,,,ES01037,PT,ES01037,6.9
2015,All,,,ES01037,PT,ES01037,5.7
2017,All,,,ES01037,PT,ES01037,4.9
2014,All,,,ES01037,PT,ES01037,8.1
2023,All,,,ES48009,PT,ES48009,0.0
2018,All,,,ES48009,PT,ES48009,0.2
2022,All,,,ES48009,PT,ES48009,0.0
2020,All,,,ES48009,PT,ES48009,0.2
2015,All,,,ES48009,PT,ES48009,0.2
2017,All,,,ES48009,PT,ES48009,0.2
2021,All,,,ES48009,PT,ES48009,0.0
2011,All,,,ES48009,PT,ES48009,0.2
2012,All,,,ES48009,PT,ES48009,0.2
2019,All,,,ES48009,PT,ES48009,0.2
2013,All,,,ES48009,PT,ES48009,0.2
2010,All,,,ES48009,PT,ES48009,0.0
2014,All,,,ES48009,PT,ES48009,0.2
2016,All,,,ES48009,PT,ES48009,0.2
2016,All,,,ES20055,PT,ES20055,1.4
2010,All,,,ES20055,PT,ES20055,1.0
2019,All,,,ES20055,PT,ES20055,1.5
2017,All,,,ES20055,PT,ES20055,1.2
2011,All,,,ES20055,PT,ES20055,0.9
2023,All,,,ES20055,PT,ES20055,2.2
2014,All,,,ES20055,PT,ES20055,1.3
2013,All,,,ES20055,PT,ES20055,1.1
2020,All,,,ES20055,PT,ES20055,1.8
2012,All,,,ES20055,PT,ES20055,0.9
2021,All,,,ES20055,PT,ES20055,2.4
2015,All,,,ES20055,PT,ES20055,1.2
2018,All,,,ES20055,PT,ES20055,1.2
2022,All,,,ES20055,PT,ES20055,2.0
2020,All,,,ES48914,PT,ES48914,0.9
2014,All,,,ES48914,PT,ES48914,0.9
2017,All,,,ES48914,PT,ES48914,0.9
2011,All,,,ES48914,PT,ES48914,0.9
2015,All,,,ES48914,PT,ES48914,0.9
2010,All,,,ES48914,PT,ES48914,0.9
2012,All,,,ES48914,PT,ES48914,0.9
2018,All,,,ES48914,PT,ES48914,0.9
