Year,Series,Territorio,Comarca,Municipio,Units,GeoCode,Value
2016,SP_ACS_BSRVH2O,,,ES20043,PT,ES20043,100.0
2015,SP_ACS_BSRVH2O,,,ES20043,PT,ES20043,100.0
2020,SP_ACS_BSRVH2O,,,ES20043,PT,ES20043,100.0
2022,SP_ACS_BSRVH2O,,,ES20043,PT,ES20043,100.0
2018,SP_ACS_BSRVH2O,,,ES20043,PT,ES20043,100.0
2014,SP_ACS_BSRVH2O,,,ES48094,PT,ES48094,99.9
2020,SP_ACS_BSRVH2O,,,ES48094,PT,ES48094,99.9
2015,SP_ACS_BSRVH2O,,,ES48094,PT,ES48094,99.9
2023,SP_ACS_BSRVH2O,,,ES48094,PT,ES48094,99.9
2010,SP_ACS_BSRVH2O,,,ES48094,PT,ES48094,99.9
2018,SP_ACS_BSRVH2O,,,ES48094,PT,ES48094,99.9
2016,SP_ACS_BSRVH2O,,,ES48094,PT,ES48094,99.9
2021,SP_ACS_BSRVH2O,,,ES48094,PT,ES48094,99.9
2022,SP_ACS_BSRVH2O,,,ES48094,PT,ES48094,99.9
2019,SP_ACS_BSRVH2O,,,ES48094,PT,ES48094,99.9
2013,SP_ACS_BSRVH2O,,,ES48094,PT,ES48094,99.9
2013,SP_ACS_BSRVH2O,,,ES20044,PT,ES20044,99.4
2018,SP_ACS_BSRVH2O,,,ES20044,PT,ES20044,99.4
2023,SP_ACS_BSRVH2O,,,ES20044,PT,ES20044,99.4
2010,SP_ACS_BSRVH2O,,,ES20044,PT,ES20044,99.4
2015,SP_ACS_BSRVH2O,,,ES20044,PT,ES20044,99.4
2021,SP_ACS_BSRVH2O,,,ES20044,PT,ES20044,99.4
2019,SP_ACS_BSRVH2O,,,ES20044,PT,ES20044,99.4
2022,SP_ACS_BSRVH2O,,,ES20044,PT,ES20044,99.4
2020,SP_ACS_BSRVH2O,,,ES20044,PT,ES20044,99.4
2014,SP_ACS_BSRVH2O,,,ES20044,PT,ES20044,99.4
2016,SP_ACS_BSRVH2O,,,ES20044,PT,ES20044,99.4
2010,SP_ACS_BSRVH2O,,,ES20045,PT,ES20045,100.0
2014,SP_ACS_BSRVH2O,,,ES20045,PT,ES20045,100.0
2013,SP_ACS_BSRVH2O,,,ES20045,PT,ES20045,100.0
2020,SP_ACS_BSRVH2O,,,ES20045,PT,ES20045,100.0
2018,SP_ACS_BSRVH2O,,,ES20045,PT,ES20045,100.0
2016,SP_ACS_BSRVH2O,,,ES20045,PT,ES20045,100.0
2022,SP_ACS_BSRVH2O,,,ES20045,PT,ES20045,100.0
2021,SP_ACS_BSRVH2O,,,ES20045,PT,ES20045,100.0
2015,SP_ACS_BSRVH2O,,,ES20045,PT,ES20045,100.0
2023,SP_ACS_BSRVH2O,,,ES20045,PT,ES20045,100.0
2019,SP_ACS_BSRVH2O,,,ES20045,PT,ES20045,100.0
2015,SP_ACS_BSRVH2O,,,ES01901,PT,ES01901,100.0
2016,SP_ACS_BSRVH2O,,,ES01901,PT,ES01901,100.0
2019,SP_ACS_BSRVH2O,,,ES01901,PT,ES01901,100.0
2010,SP_ACS_BSRVH2O,,,ES01901,PT,ES01901,100.0
2020,SP_ACS_BSRVH2O,,,ES01901,PT,ES01901,100.0
2022,SP_ACS_BSRVH2O,,,ES01901,PT,ES01901,100.0
2014,SP_ACS_BSRVH2O,,,ES01901,PT,ES01901,100.0
2013,SP_ACS_BSRVH2O,,,ES01901,PT,ES01901,100.0
2021,SP_ACS_BSRVH2O,,,ES01901,PT,ES01901,100.0
2018,SP_ACS_BSRVH2O,,,ES01901,PT,ES01901,100.0
2023,SP_ACS_BSRVH2O,,,ES01901,PT,ES01901,100.0
2019,SP_ACS_BSRVH2O,,,ES20046,PT,ES20046,98.7
2021,SP_ACS_BSRVH2O,,,ES20046,PT,ES20046,99.0
2022,SP_ACS_BSRVH2O,,,ES20046,PT,ES20046,99.0
2023,SP_ACS_BSRVH2O,,,ES20046,PT,ES20046,99.0
2014,SP_ACS_BSRVH2O,,,ES20046,PT,ES20046,98.4
2018,SP_ACS_BSRVH2O,,,ES20046,PT,ES20046,98.6
2010,SP_ACS_BSRVH2O,,,ES20046,PT,ES20046,98.1
2015,SP_ACS_BSRVH2O,,,ES20046,PT,ES20046,98.4
2013,SP_ACS_BSRVH2O,,,ES20046,PT,ES20046,98.4
2020,SP_ACS_BSRVH2O,,,ES20046,PT,ES20046,99.0
2016,SP_ACS_BSRVH2O,,,ES20046,PT,ES20046,98.5
2016,SP_ACS_BSRVH2O,,,ES01027,PT,ES01027,100.0
2021,SP_ACS_BSRVH2O,,,ES01027,PT,ES01027,100.0
2010,SP_ACS_BSRVH2O,,,ES01027,PT,ES01027,100.0
2022,SP_ACS_BSRVH2O,,,ES01027,PT,ES01027,100.0
2020,SP_ACS_BSRVH2O,,,ES01027,PT,ES01027,100.0
2018,SP_ACS_BSRVH2O,,,ES01027,PT,ES01027,100.0
2023,SP_ACS_BSRVH2O,,,ES01027,PT,ES01027,100.0
2015,SP_ACS_BSRVH2O,,,ES01027,PT,ES01027,100.0
2013,SP_ACS_BSRVH2O,,,ES01027,PT,ES01027,100.0
2019,SP_ACS_BSRVH2O,,,ES01027,PT,ES01027,100.0
2014,SP_ACS_BSRVH2O,,,ES01027,PT,ES01027,100.0
2023,SP_ACS_BSRVH2O,,,ES48049,PT,ES48049,99.7
2018,SP_ACS_BSRVH2O,,,ES48049,PT,ES48049,100.0
2013,SP_ACS_BSRVH2O,,,ES48049,PT,ES48049,100.0
2010,SP_ACS_BSRVH2O,,,ES48049,PT,ES48049,100.0
2021,SP_ACS_BSRVH2O,,,ES48049,PT,ES48049,99.6
2022,SP_ACS_BSRVH2O,,,ES48049,PT,ES48049,99.6
2016,SP_ACS_BSRVH2O,,,ES48049,PT,ES48049,100.0
2019,SP_ACS_BSRVH2O,,,ES48049,PT,ES48049,100.0
2015,SP_ACS_BSRVH2O,,,ES48049,PT,ES48049,100.0
2020,SP_ACS_BSRVH2O,,,ES48049,PT,ES48049,100.0
2014,SP_ACS_BSRVH2O,,,ES48049,PT,ES48049,100.0
2020,SP_ACS_BSRVH2O,,,ES20047,PT,ES20047,100.0
2016,SP_ACS_BSRVH2O,,,ES20047,PT,ES20047,100.0
2019,SP_ACS_BSRVH2O,,,ES20047,PT,ES20047,100.0
2021,SP_ACS_BSRVH2O,,,ES20047,PT,ES20047,100.0
2010,SP_ACS_BSRVH2O,,,ES20047,PT,ES20047,100.0
2022,SP_ACS_BSRVH2O,,,ES20047,PT,ES20047,100.0
2014,SP_ACS_BSRVH2O,,,ES20047,PT,ES20047,100.0
2015,SP_ACS_BSRVH2O,,,ES20047,PT,ES20047,100.0
2023,SP_ACS_BSRVH2O,,,ES20047,PT,ES20047,100.0
2018,SP_ACS_BSRVH2O,,,ES20047,PT,ES20047,100.0
2013,SP_ACS_BSRVH2O,,,ES20047,PT,ES20047,100.0
2021,SP_ACS_BSRVH2O,,,ES48910,PT,ES48910,99.9
2010,SP_ACS_BSRVH2O,,,ES48910,PT,ES48910,100.0
2013,SP_ACS_BSRVH2O,,,ES48910,PT,ES48910,100.0
2020,SP_ACS_BSRVH2O,,,ES48910,PT,ES48910,99.9
2022,SP_ACS_BSRVH2O,,,ES48910,PT,ES48910,99.9
2019,SP_ACS_BSRVH2O,,,ES48910,PT,ES48910,99.9
2015,SP_ACS_BSRVH2O,,,ES48910,PT,ES48910,100.0
2018,SP_ACS_BSRVH2O,,,ES48910,PT,ES48910,100.0
2014,SP_ACS_BSRVH2O,,,ES48910,PT,ES48910,100.0
2023,SP_ACS_BSRVH2O,,,ES48910,PT,ES48910,99.9
2016,SP_ACS_BSRVH2O,,,ES48910,PT,ES48910,100.0
2021,SP_ACS_BSRVH2O,,,ES48050,PT,ES48050,100.0
2016,SP_ACS_BSRVH2O,,,ES48050,PT,ES48050,100.0
2019,SP_ACS_BSRVH2O,,,ES48050,PT,ES48050,100.0
2015,SP_ACS_BSRVH2O,,,ES48050,PT,ES48050,100.0
2018,SP_ACS_BSRVH2O,,,ES48050,PT,ES48050,100.0
2020,SP_ACS_BSRVH2O,,,ES48050,PT,ES48050,100.0
2022,SP_ACS_BSRVH2O,,,ES48050,PT,ES48050,98.9
2010,SP_ACS_BSRVH2O,,,ES48050,PT,ES48050,100.0
2013,SP_ACS_BSRVH2O,,,ES48050,PT,ES48050,100.0
2023,SP_ACS_BSRVH2O,,,ES48050,PT,ES48050,98.8
2014,SP_ACS_BSRVH2O,,,ES48050,PT,ES48050,100.0
2013,SP_ACS_BSRVH2O,,,ES48022,PT,ES48022,97.7
2021,SP_ACS_BSRVH2O,,,ES48022,PT,ES48022,98.0
2019,SP_ACS_BSRVH2O,,,ES48022,PT,ES48022,97.9
2020,SP_ACS_BSRVH2O,,,ES48022,PT,ES48022,98.0
2015,SP_ACS_BSRVH2O,,,ES48022,PT,ES48022,97.8
2010,SP_ACS_BSRVH2O,,,ES48022,PT,ES48022,97.9
2016,SP_ACS_BSRVH2O,,,ES48022,PT,ES48022,97.7
2014,SP_ACS_BSRVH2O,,,ES48022,PT,ES48022,97.6
2022,SP_ACS_BSRVH2O,,,ES48022,PT,ES48022,98.0
2023,SP_ACS_BSRVH2O,,,ES48022,PT,ES48022,97.8
2018,SP_ACS_BSRVH2O,,,ES48022,PT,ES48022,97.8
2023,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.2
2014,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.1
2010,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.0
2016,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.1
2013,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.0
2021,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.1
2015,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.1
2022,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.2
2018,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.1
2020,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.1
2019,SP_ACS_BSRVH2O,,,ES48907,PT,ES48907,98.1
2016,SP_ACS_BSRVH2O,,,ES01019,PT,ES01019,100.0
2020,SP_ACS_BSRVH2O,,,ES01019,PT,ES01019,100.0
2023,SP_ACS_BSRVH2O,,,ES01019,PT,ES01019,100.0
2013,SP_ACS_BSRVH2O,,,ES01019,PT,ES01019,100.0
2022,SP_ACS_BSRVH2O,,,ES01019,PT,ES01019,100.0
2019,SP_ACS_BSRVH2O,,,ES01019,PT,ES01019,100.0
2018,SP_ACS_BSRVH2O,,,ES01019,PT,ES01019,100.0
2014,SP_ACS_BSRVH2O,,,ES01019,PT,ES01019,100.0
2021,SP_ACS_BSRVH2O,,,ES01019,PT,ES01019,100.0
2010,SP_ACS_BSRVH2O,,,ES01019,PT,ES01019,100.0
2015,SP_ACS_BSRVH2O,,,ES01019,PT,ES01019,100.0
2020,SP_ACS_BSRVH2O,,,ES01020,PT,ES01020,98.4
2013,SP_ACS_BSRVH2O,,,ES01020,PT,ES01020,98.2
2022,SP_ACS_BSRVH2O,,,ES01020,PT,ES01020,98.5
2016,SP_ACS_BSRVH2O,,,ES01020,PT,ES01020,98.3
2021,SP_ACS_BSRVH2O,,,ES01020,PT,ES01020,98.5
2014,SP_ACS_BSRVH2O,,,ES01020,PT,ES01020,98.2
2010,SP_ACS_BSRVH2O,,,ES01020,PT,ES01020,98.2
2019,SP_ACS_BSRVH2O,,,ES01020,PT,ES01020,98.4
2015,SP_ACS_BSRVH2O,,,ES01020,PT,ES01020,98.3
2023,SP_ACS_BSRVH2O,,,ES01020,PT,ES01020,98.5
2018,SP_ACS_BSRVH2O,,,ES01020,PT,ES01020,98.4
2015,SP_ACS_BSRVH2O,,,ES01028,PT,ES01028,100.0
2014,SP_ACS_BSRVH2O,,,ES01028,PT,ES01028,100.0
2013,SP_ACS_BSRVH2O,,,ES01028,PT,ES01028,100.0
2018,SP_ACS_BSRVH2O,,,ES01028,PT,ES01028,100.0
2020,SP_ACS_BSRVH2O,,,ES01028,PT,ES01028,100.0
2016,SP_ACS_BSRVH2O,,,ES01028,PT,ES01028,100.0
2010,SP_ACS_BSRVH2O,,,ES01028,PT,ES01028,100.0
2021,SP_ACS_BSRVH2O,,,ES01028,PT,ES01028,100.0
2023,SP_ACS_BSRVH2O,,,ES01028,PT,ES01028,100.0
2022,SP_ACS_BSRVH2O,,,ES01028,PT,ES01028,100.0
2019,SP_ACS_BSRVH2O,,,ES01028,PT,ES01028,100.0
2018,SP_ACS_BSRVH2O,,,ES01030,PT,ES01030,100.0
2016,SP_ACS_BSRVH2O,,,ES01030,PT,ES01030,100.0
2015,SP_ACS_BSRVH2O,,,ES01030,PT,ES01030,100.0
2020,SP_ACS_BSRVH2O,,,ES01030,PT,ES01030,100.0
2022,SP_ACS_BSRVH2O,,,ES01030,PT,ES01030,100.0
2010,SP_ACS_BSRVH2O,,,ES01030,PT,ES01030,100.0
2019,SP_ACS_BSRVH2O,,,ES01030,PT,ES01030,100.0
2021,SP_ACS_BSRVH2O,,,ES01030,PT,ES01030,100.0
2013,SP_ACS_BSRVH2O,,,ES01030,PT,ES01030,100.0
2023,SP_ACS_BSRVH2O,,,ES01030,PT,ES01030,100.0
2014,SP_ACS_BSRVH2O,,,ES01030,PT,ES01030,100.0
2020,SP_ACS_BSRVH2O,,,ES01031,PT,ES01031,99.8
2021,SP_ACS_BSRVH2O,,,ES01031,PT,ES01031,99.8
2013,SP_ACS_BSRVH2O,,,ES01031,PT,ES01031,99.8
2010,SP_ACS_BSRVH2O,,,ES01031,PT,ES01031,99.8
2023,SP_ACS_BSRVH2O,,,ES01031,PT,ES01031,99.8
2014,SP_ACS_BSRVH2O,,,ES01031,PT,ES01031,99.8
2016,SP_ACS_BSRVH2O,,,ES01031,PT,ES01031,99.8
2018,SP_ACS_BSRVH2O,,,ES01031,PT,ES01031,99.8
2019,SP_ACS_BSRVH2O,,,ES01031,PT,ES01031,99.8
2015,SP_ACS_BSRVH2O,,,ES01031,PT,ES01031,99.8
2022,SP_ACS_BSRVH2O,,,ES01031,PT,ES01031,99.8
2016,SP_ACS_BSRVH2O,,,ES01032,PT,ES01032,99.3
2022,SP_ACS_BSRVH2O,,,ES01032,PT,ES01032,99.0
2010,SP_ACS_BSRVH2O,,,ES01032,PT,ES01032,99.3
2018,SP_ACS_BSRVH2O,,,ES01032,PT,ES01032,99.3
2021,SP_ACS_BSRVH2O,,,ES01032,PT,ES01032,99.0
2023,SP_ACS_BSRVH2O,,,ES01032,PT,ES01032,99.0
2015,SP_ACS_BSRVH2O,,,ES01032,PT,ES01032,99.3
2019,SP_ACS_BSRVH2O,,,ES01032,PT,ES01032,99.7
2014,SP_ACS_BSRVH2O,,,ES01032,PT,ES01032,99.3
2020,SP_ACS_BSRVH2O,,,ES01032,PT,ES01032,99.0
2013,SP_ACS_BSRVH2O,,,ES01032,PT,ES01032,99.3
2018,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2023,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2015,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2013,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2010,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2022,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2014,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2016,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2019,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2020,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2021,SP_ACS_BSRVH2O,,,ES48051,PT,ES48051,100.0
2010,SP_ACS_BSRVH2O,,,ES01902,PT,ES01902,99.7
2019,SP_ACS_BSRVH2O,,,ES01902,PT,ES01902,99.7
2022,SP_ACS_BSRVH2O,,,ES01902,PT,ES01902,99.7
2021,SP_ACS_BSRVH2O,,,ES01902,PT,ES01902,99.7
2020,SP_ACS_BSRVH2O,,,ES01902,PT,ES01902,99.7
2015,SP_ACS_BSRVH2O,,,ES01902,PT,ES01902,99.7
2023,SP_ACS_BSRVH2O,,,ES01902,PT,ES01902,99.7
2018,SP_ACS_BSRVH2O,,,ES01902,PT,ES01902,99.7
2014,SP_ACS_BSRVH2O,,,ES01902,PT,ES01902,99.7
2016,SP_ACS_BSRVH2O,,,ES01902,PT,ES01902,99.7
2013,SP_ACS_BSRVH2O,,,ES01902,PT,ES01902,99.7
2016,SP_ACS_BSRVH2O,,,ES01033,PT,ES01033,100.0
2023,SP_ACS_BSRVH2O,,,ES01033,PT,ES01033,100.0
2022,SP_ACS_BSRVH2O,,,ES01033,PT,ES01033,100.0
2021,SP_ACS_BSRVH2O,,,ES01033,PT,ES01033,100.0
2015,SP_ACS_BSRVH2O,,,ES01033,PT,ES01033,100.0
2018,SP_ACS_BSRVH2O,,,ES01033,PT,ES01033,100.0
2019,SP_ACS_BSRVH2O,,,ES01033,PT,ES01033,100.0
2020,SP_ACS_BSRVH2O,,,ES01033,PT,ES01033,100.0
2014,SP_ACS_BSRVH2O,,,ES01033,PT,ES01033,100.0
2013,SP_ACS_BSRVH2O,,,ES01033,PT,ES01033,100.0
2010,SP_ACS_BSRVH2O,,,ES01033,PT,ES01033,100.0
2021,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.7
2015,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.9
2014,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,99.1
2020,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.4
2023,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.6
2019,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.9
2010,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.8
2022,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.7
2013,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,99.0
2018,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,99.0
2016,SP_ACS_BSRVH2O,,,ES48052,PT,ES48052,98.9
2016,SP_ACS_BSRVH2O,,,ES20048,PT,ES20048,100.0
2015,SP_ACS_BSRVH2O,,,ES20048,PT,ES20048,100.0
2021,SP_ACS_BSRVH2O,,,ES20048,PT,ES20048,100.0
2023,SP_ACS_BSRVH2O,,,ES20048,PT,ES20048,100.0
2014,SP_ACS_BSRVH2O,,,ES20048,PT,ES20048,100.0
2019,SP_ACS_BSRVH2O,,,ES20048,PT,ES20048,100.0
2020,SP_ACS_BSRVH2O,,,ES20048,PT,ES20048,100.0
2018,SP_ACS_BSRVH2O,,,ES20048,PT,ES20048,100.0
2010,SP_ACS_BSRVH2O,,,ES20048,PT,ES20048,100.0
2013,SP_ACS_BSRVH2O,,,ES20048,PT,ES20048,100.0
2022,SP_ACS_BSRVH2O,,,ES20048,PT,ES20048,100.0
2016,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2023,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2018,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2020,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2014,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2022,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2019,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2010,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2021,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2013,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2015,SP_ACS_BSRVH2O,,,ES20902,PT,ES20902,100.0
2022,SP_ACS_BSRVH2O,,,ES01036,PT,ES01036,100.0
2019,SP_ACS_BSRVH2O,,,ES01036,PT,ES01036,100.0
2021,SP_ACS_BSRVH2O,,,ES01036,PT,ES01036,100.0
2014,SP_ACS_BSRVH2O,,,ES01036,PT,ES01036,100.0
2016,SP_ACS_BSRVH2O,,,ES01036,PT,ES01036,100.0
2013,SP_ACS_BSRVH2O,,,ES01036,PT,ES01036,100.0
2020,SP_ACS_BSRVH2O,,,ES01036,PT,ES01036,100.0
2015,SP_ACS_BSRVH2O,,,ES01036,PT,ES01036,100.0
2023,SP_ACS_BSRVH2O,,,ES01036,PT,ES01036,100.0
2010,SP_ACS_BSRVH2O,,,ES01036,PT,ES01036,100.0
2018,SP_ACS_BSRVH2O,,,ES01036,PT,ES01036,100.0
2021,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2022,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2014,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2010,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2018,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2016,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2015,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2013,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2020,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2019,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2023,SP_ACS_BSRVH2O,,,ES48053,PT,ES48053,100.0
2018,SP_ACS_BSRVH2O,,,ES20049,PT,ES20049,100.0
2016,SP_ACS_BSRVH2O,,,ES20049,PT,ES20049,100.0
2014,SP_ACS_BSRVH2O,,,ES20049,PT,ES20049,100.0
2022,SP_ACS_BSRVH2O,,,ES20049,PT,ES20049,100.0
2023,SP_ACS_BSRVH2O,,,ES20049,PT,ES20049,100.0
2020,SP_ACS_BSRVH2O,,,ES20049,PT,ES20049,100.0
2019,SP_ACS_BSRVH2O,,,ES20049,PT,ES20049,100.0
2021,SP_ACS_BSRVH2O,,,ES20049,PT,ES20049,100.0
2015,SP_ACS_BSRVH2O,,,ES20049,PT,ES20049,100.0
2013,SP_ACS_BSRVH2O,,,ES20049,PT,ES20049,100.0
2010,SP_ACS_BSRVH2O,,,ES20049,PT,ES20049,100.0
2016,SP_ACS_BSRVH2O,,,ES20050,PT,ES20050,100.0
2022,SP_ACS_BSRVH2O,,,ES20050,PT,ES20050,100.0
2010,SP_ACS_BSRVH2O,,,ES20050,PT,ES20050,100.0
2015,SP_ACS_BSRVH2O,,,ES20050,PT,ES20050,100.0
2020,SP_ACS_BSRVH2O,,,ES20050,PT,ES20050,100.0
2013,SP_ACS_BSRVH2O,,,ES20050,PT,ES20050,100.0
2023,SP_ACS_BSRVH2O,,,ES20050,PT,ES20050,100.0
2019,SP_ACS_BSRVH2O,,,ES20050,PT,ES20050,100.0
2014,SP_ACS_BSRVH2O,,,ES20050,PT,ES20050,100.0
2021,SP_ACS_BSRVH2O,,,ES20050,PT,ES20050,100.0
2018,SP_ACS_BSRVH2O,,,ES20050,PT,ES20050,100.0
2010,SP_ACS_BSRVH2O,,,ES20051,PT,ES20051,96.7
2020,SP_ACS_BSRVH2O,,,ES20051,PT,ES20051,96.9
2013,SP_ACS_BSRVH2O,,,ES20051,PT,ES20051,96.9
2019,SP_ACS_BSRVH2O,,,ES20051,PT,ES20051,96.8
2014,SP_ACS_BSRVH2O,,,ES20051,PT,ES20051,96.8
2018,SP_ACS_BSRVH2O,,,ES20051,PT,ES20051,96.9
2015,SP_ACS_BSRVH2O,,,ES20051,PT,ES20051,96.9
2022,SP_ACS_BSRVH2O,,,ES20051,PT,ES20051,97.0
2016,SP_ACS_BSRVH2O,,,ES20051,PT,ES20051,96.9
2021,SP_ACS_BSRVH2O,,,ES20051,PT,ES20051,96.9
2023,SP_ACS_BSRVH2O,,,ES20051,PT,ES20051,96.9
2010,SP_ACS_BSRVH2O,,,ES20052,PT,ES20052,95.4
2023,SP_ACS_BSRVH2O,,,ES20052,PT,ES20052,96.6
2021,SP_ACS_BSRVH2O,,,ES20052,PT,ES20052,96.3
2019,SP_ACS_BSRVH2O,,,ES20052,PT,ES20052,96.6
2018,SP_ACS_BSRVH2O,,,ES20052,PT,ES20052,96.5
2013,SP_ACS_BSRVH2O,,,ES20052,PT,ES20052,95.8
2016,SP_ACS_BSRVH2O,,,ES20052,PT,ES20052,96.1
2014,SP_ACS_BSRVH2O,,,ES20052,PT,ES20052,96.3
2022,SP_ACS_BSRVH2O,,,ES20052,PT,ES20052,96.5
2015,SP_ACS_BSRVH2O,,,ES20052,PT,ES20052,96.2
2020,SP_ACS_BSRVH2O,,,ES20052,PT,ES20052,96.6
2010,SP_ACS_BSRVH2O,,,ES01058,PT,ES01058,100.0
2018,SP_ACS_BSRVH2O,,,ES01058,PT,ES01058,100.0
2019,SP_ACS_BSRVH2O,,,ES01058,PT,ES01058,100.0
2022,SP_ACS_BSRVH2O,,,ES01058,PT,ES01058,100.0
2023,SP_ACS_BSRVH2O,,,ES01058,PT,ES01058,100.0
2021,SP_ACS_BSRVH2O,,,ES01058,PT,ES01058,100.0
2013,SP_ACS_BSRVH2O,,,ES01058,PT,ES01058,100.0
2015,SP_ACS_BSRVH2O,,,ES01058,PT,ES01058,100.0
2014,SP_ACS_BSRVH2O,,,ES01058,PT,ES01058,100.0
2016,SP_ACS_BSRVH2O,,,ES01058,PT,ES01058,100.0
2020,SP_ACS_BSRVH2O,,,ES01058,PT,ES01058,100.0
2014,SP_ACS_BSRVH2O,,,ES20068,PT,ES20068,94.7
2010,SP_ACS_BSRVH2O,,,ES20068,PT,ES20068,94.4
2020,SP_ACS_BSRVH2O,,,ES20068,PT,ES20068,95.5
2021,SP_ACS_BSRVH2O,,,ES20068,PT,ES20068,95.5
2018,SP_ACS_BSRVH2O,,,ES20068,PT,ES20068,95.7
2013,SP_ACS_BSRVH2O,,,ES20068,PT,ES20068,94.7
2019,SP_ACS_BSRVH2O,,,ES20068,PT,ES20068,95.6
2015,SP_ACS_BSRVH2O,,,ES20068,PT,ES20068,94.7
2016,SP_ACS_BSRVH2O,,,ES20068,PT,ES20068,94.7
2022,SP_ACS_BSRVH2O,,,ES20068,PT,ES20068,96.6
2023,SP_ACS_BSRVH2O,,,ES20068,PT,ES20068,96.5
2022,SP_ACS_BSRVH2O,,,ES48054,PT,ES48054,100.0
2020,SP_ACS_BSRVH2O,,,ES48054,PT,ES48054,100.0
2013,SP_ACS_BSRVH2O,,,ES48054,PT,ES48054,100.0
2015,SP_ACS_BSRVH2O,,,ES48054,PT,ES48054,100.0
2021,SP_ACS_BSRVH2O,,,ES48054,PT,ES48054,100.0
2018,SP_ACS_BSRVH2O,,,ES48054,PT,ES48054,100.0
2019,SP_ACS_BSRVH2O,,,ES48054,PT,ES48054,100.0
2014,SP_ACS_BSRVH2O,,,ES48054,PT,ES48054,100.0
2016,SP_ACS_BSRVH2O,,,ES48054,PT,ES48054,100.0
2010,SP_ACS_BSRVH2O,,,ES48054,PT,ES48054,99.9
2023,SP_ACS_BSRVH2O,,,ES48054,PT,ES48054,100.0
2010,SP_ACS_BSRVH2O,,,ES48057,PT,ES48057,100.0
2015,SP_ACS_BSRVH2O,,,ES48057,PT,ES48057,100.0
2023,SP_ACS_BSRVH2O,,,ES48057,PT,ES48057,100.0
2022,SP_ACS_BSRVH2O,,,ES48057,PT,ES48057,100.0
2020,SP_ACS_BSRVH2O,,,ES48057,PT,ES48057,100.0
2021,SP_ACS_BSRVH2O,,,ES48057,PT,ES48057,100.0
2018,SP_ACS_BSRVH2O,,,ES48057,PT,ES48057,100.0
2016,SP_ACS_BSRVH2O,,,ES48057,PT,ES48057,100.0
2013,SP_ACS_BSRVH2O,,,ES48057,PT,ES48057,100.0
