Year,Series,Province,County,Municipality,Units,GeoCode,Value
2010,Forest area as a proportion of total area,,,Legutio,%,Legutio,46.6
2020,Forest area as a proportion of total area,,,Legutio,%,Legutio,47.0
2018,Forest area as a proportion of total area,,,Legutio,%,Legutio,46.4
2016,Forest area as a proportion of total area,,,Legutio,%,Legutio,46.5
2019,Forest area as a proportion of total area,,,Legutio,%,Legutio,47.0
2022,Forest area as a proportion of total area,,,Legutio,%,Legutio,47.2
2021,Forest area as a proportion of total area,,,Legutio,%,Legutio,47.1
2018,Forest area as a proportion of total area,,,Leintz-Gatzaga,%,Leintz-Gatzaga,82.9
2020,Forest area as a proportion of total area,,,Leintz-Gatzaga,%,Leintz-Gatzaga,83.0
2022,Forest area as a proportion of total area,,,Leintz-Gatzaga,%,Leintz-Gatzaga,83.0
2019,Forest area as a proportion of total area,,,Leintz-Gatzaga,%,Leintz-Gatzaga,82.9
2010,Forest area as a proportion of total area,,,Leintz-Gatzaga,%,Leintz-Gatzaga,82.7
2021,Forest area as a proportion of total area,,,Leintz-Gatzaga,%,Leintz-Gatzaga,83.0
2016,Forest area as a proportion of total area,,,Leintz-Gatzaga,%,Leintz-Gatzaga,83.0
2010,Forest area as a proportion of total area,,,Leioa,%,Leioa,6.2
2016,Forest area as a proportion of total area,,,Leioa,%,Leioa,5.8
2020,Forest area as a proportion of total area,,,Leioa,%,Leioa,6.4
2019,Forest area as a proportion of total area,,,Leioa,%,Leioa,6.4
2018,Forest area as a proportion of total area,,,Leioa,%,Leioa,6.4
2022,Forest area as a proportion of total area,,,Leioa,%,Leioa,6.5
2021,Forest area as a proportion of total area,,,Leioa,%,Leioa,6.4
2021,Forest area as a proportion of total area,,,Lekeitio,%,Lekeitio,11.3
2018,Forest area as a proportion of total area,,,Lekeitio,%,Lekeitio,11.3
2019,Forest area as a proportion of total area,,,Lekeitio,%,Lekeitio,11.3
2022,Forest area as a proportion of total area,,,Lekeitio,%,Lekeitio,11.5
2016,Forest area as a proportion of total area,,,Lekeitio,%,Lekeitio,11.3
2010,Forest area as a proportion of total area,,,Lekeitio,%,Lekeitio,10.5
2020,Forest area as a proportion of total area,,,Lekeitio,%,Lekeitio,11.3
2010,Forest area as a proportion of total area,,,Lemoa,%,Lemoa,63.1
2020,Forest area as a proportion of total area,,,Lemoa,%,Lemoa,65.2
2021,Forest area as a proportion of total area,,,Lemoa,%,Lemoa,63.4
2016,Forest area as a proportion of total area,,,Lemoa,%,Lemoa,65.9
2019,Forest area as a proportion of total area,,,Lemoa,%,Lemoa,63.4
2018,Forest area as a proportion of total area,,,Lemoa,%,Lemoa,63.9
2022,Forest area as a proportion of total area,,,Lemoa,%,Lemoa,63.5
2016,Forest area as a proportion of total area,,,Lemoiz,%,Lemoiz,59.1
2018,Forest area as a proportion of total area,,,Lemoiz,%,Lemoiz,58.7
2022,Forest area as a proportion of total area,,,Lemoiz,%,Lemoiz,65.0
2021,Forest area as a proportion of total area,,,Lemoiz,%,Lemoiz,64.7
2010,Forest area as a proportion of total area,,,Lemoiz,%,Lemoiz,79.6
2020,Forest area as a proportion of total area,,,Lemoiz,%,Lemoiz,64.8
2019,Forest area as a proportion of total area,,,Lemoiz,%,Lemoiz,62.8
2010,Forest area as a proportion of total area,,,Leza,%,Leza,18.9
2020,Forest area as a proportion of total area,,,Leza,%,Leza,19.2
2018,Forest area as a proportion of total area,,,Leza,%,Leza,19.2
2016,Forest area as a proportion of total area,,,Leza,%,Leza,19.2
2019,Forest area as a proportion of total area,,,Leza,%,Leza,19.2
2022,Forest area as a proportion of total area,,,Leza,%,Leza,19.0
2021,Forest area as a proportion of total area,,,Leza,%,Leza,19.2
2016,Forest area as a proportion of total area,,,Lezama,%,Lezama,56.4
2020,Forest area as a proportion of total area,,,Lezama,%,Lezama,55.8
2010,Forest area as a proportion of total area,,,Lezama,%,Lezama,56.6
2019,Forest area as a proportion of total area,,,Lezama,%,Lezama,55.2
2022,Forest area as a proportion of total area,,,Lezama,%,Lezama,55.7
2021,Forest area as a proportion of total area,,,Lezama,%,Lezama,55.8
2018,Forest area as a proportion of total area,,,Lezama,%,Lezama,55.4
2019,Forest area as a proportion of total area,,,Lezo,%,Lezo,41.0
2021,Forest area as a proportion of total area,,,Lezo,%,Lezo,41.3
2016,Forest area as a proportion of total area,,,Lezo,%,Lezo,41.0
2010,Forest area as a proportion of total area,,,Lezo,%,Lezo,40.2
2018,Forest area as a proportion of total area,,,Lezo,%,Lezo,41.0
2020,Forest area as a proportion of total area,,,Lezo,%,Lezo,41.3
2022,Forest area as a proportion of total area,,,Lezo,%,Lezo,41.3
2016,Forest area as a proportion of total area,,,Lizartza,%,Lizartza,74.0
2019,Forest area as a proportion of total area,,,Lizartza,%,Lizartza,72.0
2021,Forest area as a proportion of total area,,,Lizartza,%,Lizartza,72.5
2020,Forest area as a proportion of total area,,,Lizartza,%,Lizartza,72.3
2018,Forest area as a proportion of total area,,,Lizartza,%,Lizartza,72.0
2010,Forest area as a proportion of total area,,,Lizartza,%,Lizartza,72.6
2022,Forest area as a proportion of total area,,,Lizartza,%,Lizartza,72.6
2016,Forest area as a proportion of total area,,,Loiu,%,Loiu,32.0
2021,Forest area as a proportion of total area,,,Loiu,%,Loiu,34.3
2018,Forest area as a proportion of total area,,,Loiu,%,Loiu,31.5
2019,Forest area as a proportion of total area,,,Loiu,%,Loiu,33.1
2010,Forest area as a proportion of total area,,,Loiu,%,Loiu,31.3
2022,Forest area as a proportion of total area,,,Loiu,%,Loiu,34.3
2020,Forest area as a proportion of total area,,,Loiu,%,Loiu,33.8
2010,Forest area as a proportion of total area,,,Mallabia,%,Mallabia,66.4
2016,Forest area as a proportion of total area,,,Mallabia,%,Mallabia,68.8
2020,Forest area as a proportion of total area,,,Mallabia,%,Mallabia,67.2
2019,Forest area as a proportion of total area,,,Mallabia,%,Mallabia,66.6
2018,Forest area as a proportion of total area,,,Mallabia,%,Mallabia,66.4
2022,Forest area as a proportion of total area,,,Mallabia,%,Mallabia,68.1
2021,Forest area as a proportion of total area,,,Mallabia,%,Mallabia,67.6
2016,Forest area as a proportion of total area,,,Mañaria,%,Mañaria,67.8
2010,Forest area as a proportion of total area,,,Mañaria,%,Mañaria,68.6
2020,Forest area as a proportion of total area,,,Mañaria,%,Mañaria,66.7
2021,Forest area as a proportion of total area,,,Mañaria,%,Mañaria,66.7
2019,Forest area as a proportion of total area,,,Mañaria,%,Mañaria,66.1
2018,Forest area as a proportion of total area,,,Mañaria,%,Mañaria,65.9
2022,Forest area as a proportion of total area,,,Mañaria,%,Mañaria,66.7
2022,Forest area as a proportion of total area,,,Markina-Xemein,%,Markina-Xemein,77.6
2018,Forest area as a proportion of total area,,,Markina-Xemein,%,Markina-Xemein,76.0
2019,Forest area as a proportion of total area,,,Markina-Xemein,%,Markina-Xemein,76.4
2021,Forest area as a proportion of total area,,,Markina-Xemein,%,Markina-Xemein,77.4
2016,Forest area as a proportion of total area,,,Markina-Xemein,%,Markina-Xemein,77.4
2010,Forest area as a proportion of total area,,,Markina-Xemein,%,Markina-Xemein,83.0
2020,Forest area as a proportion of total area,,,Markina-Xemein,%,Markina-Xemein,76.6
2020,Forest area as a proportion of total area,,,Maruri-Jatabe,%,Maruri-Jatabe,71.4
2019,Forest area as a proportion of total area,,,Maruri-Jatabe,%,Maruri-Jatabe,69.9
2016,Forest area as a proportion of total area,,,Maruri-Jatabe,%,Maruri-Jatabe,70.7
2022,Forest area as a proportion of total area,,,Maruri-Jatabe,%,Maruri-Jatabe,71.5
2021,Forest area as a proportion of total area,,,Maruri-Jatabe,%,Maruri-Jatabe,71.5
2010,Forest area as a proportion of total area,,,Maruri-Jatabe,%,Maruri-Jatabe,71.4
2018,Forest area as a proportion of total area,,,Maruri-Jatabe,%,Maruri-Jatabe,69.5
2021,Forest area as a proportion of total area,,,Mendaro,%,Mendaro,80.1
2018,Forest area as a proportion of total area,,,Mendaro,%,Mendaro,79.4
2022,Forest area as a proportion of total area,,,Mendaro,%,Mendaro,80.1
2016,Forest area as a proportion of total area,,,Mendaro,%,Mendaro,80.6
2010,Forest area as a proportion of total area,,,Mendaro,%,Mendaro,84.5
2020,Forest area as a proportion of total area,,,Mendaro,%,Mendaro,79.8
2019,Forest area as a proportion of total area,,,Mendaro,%,Mendaro,79.7
2016,Forest area as a proportion of total area,,,Mendata,%,Mendata,86.9
2010,Forest area as a proportion of total area,,,Mendata,%,Mendata,87.5
2020,Forest area as a proportion of total area,,,Mendata,%,Mendata,86.1
2018,Forest area as a proportion of total area,,,Mendata,%,Mendata,85.5
2022,Forest area as a proportion of total area,,,Mendata,%,Mendata,86.3
2021,Forest area as a proportion of total area,,,Mendata,%,Mendata,86.3
2019,Forest area as a proportion of total area,,,Mendata,%,Mendata,85.7
2018,Forest area as a proportion of total area,,,Mendexa,%,Mendexa,60.2
2010,Forest area as a proportion of total area,,,Mendexa,%,Mendexa,60.6
2020,Forest area as a proportion of total area,,,Mendexa,%,Mendexa,60.8
2019,Forest area as a proportion of total area,,,Mendexa,%,Mendexa,60.4
2021,Forest area as a proportion of total area,,,Mendexa,%,Mendexa,61.1
2016,Forest area as a proportion of total area,,,Mendexa,%,Mendexa,60.6
2022,Forest area as a proportion of total area,,,Mendexa,%,Mendexa,60.7
2022,Forest area as a proportion of total area,,,Meñaka,%,Meñaka,69.1
2019,Forest area as a proportion of total area,,,Meñaka,%,Meñaka,68.5
2018,Forest area as a proportion of total area,,,Meñaka,%,Meñaka,68.0
2016,Forest area as a proportion of total area,,,Meñaka,%,Meñaka,68.8
2010,Forest area as a proportion of total area,,,Meñaka,%,Meñaka,68.3
2021,Forest area as a proportion of total area,,,Meñaka,%,Meñaka,69.0
2020,Forest area as a proportion of total area,,,Meñaka,%,Meñaka,69.0
2022,Forest area as a proportion of total area,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,5.6
2018,Forest area as a proportion of total area,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,5.8
2010,Forest area as a proportion of total area,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,5.9
2016,Forest area as a proportion of total area,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,5.8
2019,Forest area as a proportion of total area,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,5.8
2020,Forest area as a proportion of total area,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,5.8
2021,Forest area as a proportion of total area,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,5.8
2022,Forest area as a proportion of total area,,,Morga,%,Morga,71.0
2021,Forest area as a proportion of total area,,,Morga,%,Morga,71.0
2020,Forest area as a proportion of total area,,,Morga,%,Morga,70.8
2010,Forest area as a proportion of total area,,,Morga,%,Morga,65.3
2019,Forest area as a proportion of total area,,,Morga,%,Morga,69.7
2018,Forest area as a proportion of total area,,,Morga,%,Morga,69.6
2016,Forest area as a proportion of total area,,,Morga,%,Morga,70.8
2018,Forest area as a proportion of total area,,,Mundaka,%,Mundaka,47.5
2019,Forest area as a proportion of total area,,,Mundaka,%,Mundaka,47.4
2022,Forest area as a proportion of total area,,,Mundaka,%,Mundaka,47.5
2016,Forest area as a proportion of total area,,,Mundaka,%,Mundaka,47.6
2010,Forest area as a proportion of total area,,,Mundaka,%,Mundaka,48.8
2021,Forest area as a proportion of total area,,,Mundaka,%,Mundaka,47.6
2020,Forest area as a proportion of total area,,,Mundaka,%,Mundaka,47.6
2010,Forest area as a proportion of total area,,,Mungia,%,Mungia,44.8
2020,Forest area as a proportion of total area,,,Mungia,%,Mungia,47.7
2019,Forest area as a proportion of total area,,,Mungia,%,Mungia,45.7
2018,Forest area as a proportion of total area,,,Mungia,%,Mungia,45.9
2016,Forest area as a proportion of total area,,,Mungia,%,Mungia,46.5
2022,Forest area as a proportion of total area,,,Mungia,%,Mungia,47.7
2021,Forest area as a proportion of total area,,,Mungia,%,Mungia,47.7
2010,Forest area as a proportion of total area,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,80.6
2020,Forest area as a proportion of total area,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,79.5
2018,Forest area as a proportion of total area,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,79.2
2016,Forest area as a proportion of total area,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,81.0
2022,Forest area as a proportion of total area,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,80.2
2021,Forest area as a proportion of total area,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,79.7
2019,Forest area as a proportion of total area,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,79.0
2010,Forest area as a proportion of total area,,,Murueta,%,Murueta,38.9
2021,Forest area as a proportion of total area,,,Murueta,%,Murueta,45.5
2020,Forest area as a proportion of total area,,,Murueta,%,Murueta,45.5
2016,Forest area as a proportion of total area,,,Murueta,%,Murueta,46.2
2022,Forest area as a proportion of total area,,,Murueta,%,Murueta,43.4
2019,Forest area as a proportion of total area,,,Murueta,%,Murueta,45.5
2018,Forest area as a proportion of total area,,,Murueta,%,Murueta,45.4
2018,Forest area as a proportion of total area,,,Muskiz,%,Muskiz,40.6
2016,Forest area as a proportion of total area,,,Muskiz,%,Muskiz,40.7
2010,Forest area as a proportion of total area,,,Muskiz,%,Muskiz,39.3
2021,Forest area as a proportion of total area,,,Muskiz,%,Muskiz,41.1
2020,Forest area as a proportion of total area,,,Muskiz,%,Muskiz,41.1
2022,Forest area as a proportion of total area,,,Muskiz,%,Muskiz,41.1
2019,Forest area as a proportion of total area,,,Muskiz,%,Muskiz,40.7
2010,Forest area as a proportion of total area,,,Mutiloa,%,Mutiloa,69.3
2018,Forest area as a proportion of total area,,,Mutiloa,%,Mutiloa,64.8
2020,Forest area as a proportion of total area,,,Mutiloa,%,Mutiloa,64.9
2022,Forest area as a proportion of total area,,,Mutiloa,%,Mutiloa,65.3
2021,Forest area as a proportion of total area,,,Mutiloa,%,Mutiloa,64.9
2016,Forest area as a proportion of total area,,,Mutiloa,%,Mutiloa,67.9
2019,Forest area as a proportion of total area,,,Mutiloa,%,Mutiloa,64.9
2010,Forest area as a proportion of total area,,,Mutriku,%,Mutriku,67.6
2022,Forest area as a proportion of total area,,,Mutriku,%,Mutriku,67.5
2020,Forest area as a proportion of total area,,,Mutriku,%,Mutriku,67.5
2018,Forest area as a proportion of total area,,,Mutriku,%,Mutriku,66.6
2016,Forest area as a proportion of total area,,,Mutriku,%,Mutriku,68.7
2019,Forest area as a proportion of total area,,,Mutriku,%,Mutriku,67.4
2021,Forest area as a proportion of total area,,,Mutriku,%,Mutriku,67.5
2021,Forest area as a proportion of total area,,,Muxika,%,Muxika,76.8
2018,Forest area as a proportion of total area,,,Muxika,%,Muxika,76.2
2022,Forest area as a proportion of total area,,,Muxika,%,Muxika,76.8
2016,Forest area as a proportion of total area,,,Muxika,%,Muxika,78.0
2010,Forest area as a proportion of total area,,,Muxika,%,Muxika,75.6
2020,Forest area as a proportion of total area,,,Muxika,%,Muxika,76.5
2019,Forest area as a proportion of total area,,,Muxika,%,Muxika,76.3
2020,Forest area as a proportion of total area,,,Nabarniz,%,Nabarniz,75.5
2022,Forest area as a proportion of total area,,,Nabarniz,%,Nabarniz,75.7
2016,Forest area as a proportion of total area,,,Nabarniz,%,Nabarniz,76.1
2010,Forest area as a proportion of total area,,,Nabarniz,%,Nabarniz,70.7
2019,Forest area as a proportion of total area,,,Nabarniz,%,Nabarniz,75.1
2021,Forest area as a proportion of total area,,,Nabarniz,%,Nabarniz,75.5
2018,Forest area as a proportion of total area,,,Nabarniz,%,Nabarniz,73.5
2019,Forest area as a proportion of total area,,,Navaridas,%,Navaridas,5.8
2010,Forest area as a proportion of total area,,,Navaridas,%,Navaridas,4.4
2016,Forest area as a proportion of total area,,,Navaridas,%,Navaridas,5.8
2021,Forest area as a proportion of total area,,,Navaridas,%,Navaridas,5.8
2018,Forest area as a proportion of total area,,,Navaridas,%,Navaridas,5.8
2020,Forest area as a proportion of total area,,,Navaridas,%,Navaridas,5.8
2022,Forest area as a proportion of total area,,,Navaridas,%,Navaridas,5.7
2022,Forest area as a proportion of total area,,,Oiartzun,%,Oiartzun,56.2
2010,Forest area as a proportion of total area,,,Oiartzun,%,Oiartzun,55.8
2020,Forest area as a proportion of total area,,,Oiartzun,%,Oiartzun,56.2
2018,Forest area as a proportion of total area,,,Oiartzun,%,Oiartzun,55.4
2019,Forest area as a proportion of total area,,,Oiartzun,%,Oiartzun,56.1
2021,Forest area as a proportion of total area,,,Oiartzun,%,Oiartzun,56.2
2016,Forest area as a proportion of total area,,,Oiartzun,%,Oiartzun,56.1
2016,Forest area as a proportion of total area,,,Okondo,%,Okondo,75.5
2010,Forest area as a proportion of total area,,,Okondo,%,Okondo,76.0
2020,Forest area as a proportion of total area,,,Okondo,%,Okondo,77.8
2018,Forest area as a proportion of total area,,,Okondo,%,Okondo,75.5
2022,Forest area as a proportion of total area,,,Okondo,%,Okondo,77.9
2019,Forest area as a proportion of total area,,,Okondo,%,Okondo,76.0
2021,Forest area as a proportion of total area,,,Okondo,%,Okondo,77.8
2019,Forest area as a proportion of total area,,,Olaberria,%,Olaberria,47.5
2010,Forest area as a proportion of total area,,,Olaberria,%,Olaberria,51.0
2018,Forest area as a proportion of total area,,,Olaberria,%,Olaberria,47.5
2022,Forest area as a proportion of total area,,,Olaberria,%,Olaberria,47.4
2020,Forest area as a proportion of total area,,,Olaberria,%,Olaberria,47.4
2021,Forest area as a proportion of total area,,,Olaberria,%,Olaberria,47.4
2016,Forest area as a proportion of total area,,,Olaberria,%,Olaberria,49.7
2019,Forest area as a proportion of total area,,,Ondarroa,%,Ondarroa,50.6
2016,Forest area as a proportion of total area,,,Ondarroa,%,Ondarroa,52.7
2020,Forest area as a proportion of total area,,,Ondarroa,%,Ondarroa,51.1
2021,Forest area as a proportion of total area,,,Ondarroa,%,Ondarroa,51.1
2010,Forest area as a proportion of total area,,,Ondarroa,%,Ondarroa,53.6
2018,Forest area as a proportion of total area,,,Ondarroa,%,Ondarroa,50.4
2022,Forest area as a proportion of total area,,,Ondarroa,%,Ondarroa,51.2
2019,Forest area as a proportion of total area,,,Oñati,%,Oñati,73.3
2016,Forest area as a proportion of total area,,,Oñati,%,Oñati,74.3
2021,Forest area as a proportion of total area,,,Oñati,%,Oñati,73.4
2010,Forest area as a proportion of total area,,,Oñati,%,Oñati,74.1
2018,Forest area as a proportion of total area,,,Oñati,%,Oñati,73.2
2020,Forest area as a proportion of total area,,,Oñati,%,Oñati,73.4
2022,Forest area as a proportion of total area,,,Oñati,%,Oñati,73.4
2010,Forest area as a proportion of total area,,,Ordizia,%,Ordizia,53.9
2020,Forest area as a proportion of total area,,,Ordizia,%,Ordizia,54.9
2022,Forest area as a proportion of total area,,,Ordizia,%,Ordizia,54.9
2018,Forest area as a proportion of total area,,,Ordizia,%,Ordizia,54.9
2016,Forest area as a proportion of total area,,,Ordizia,%,Ordizia,55.3
2019,Forest area as a proportion of total area,,,Ordizia,%,Ordizia,54.9
2021,Forest area as a proportion of total area,,,Ordizia,%,Ordizia,54.9
2010,Forest area as a proportion of total area,,,Orendain,%,Orendain,62.1
2020,Forest area as a proportion of total area,,,Orendain,%,Orendain,59.6
2019,Forest area as a proportion of total area,,,Orendain,%,Orendain,59.5
2018,Forest area as a proportion of total area,,,Orendain,%,Orendain,59.6
2022,Forest area as a proportion of total area,,,Orendain,%,Orendain,59.4
2016,Forest area as a proportion of total area,,,Orendain,%,Orendain,59.4
2021,Forest area as a proportion of total area,,,Orendain,%,Orendain,59.6
2021,Forest area as a proportion of total area,,,Orexa,%,Orexa,74.2
2019,Forest area as a proportion of total area,,,Orexa,%,Orexa,73.6
2016,Forest area as a proportion of total area,,,Orexa,%,Orexa,75.3
2010,Forest area as a proportion of total area,,,Orexa,%,Orexa,78.8
2018,Forest area as a proportion of total area,,,Orexa,%,Orexa,72.9
2020,Forest area as a proportion of total area,,,Orexa,%,Orexa,73.6
2022,Forest area as a proportion of total area,,,Orexa,%,Orexa,74.2
2020,Forest area as a proportion of total area,,,Orio,%,Orio,36.1
2022,Forest area as a proportion of total area,,,Orio,%,Orio,36.2
2018,Forest area as a proportion of total area,,,Orio,%,Orio,31.3
2010,Forest area as a proportion of total area,,,Orio,%,Orio,31.1
2016,Forest area as a proportion of total area,,,Orio,%,Orio,31.7
2019,Forest area as a proportion of total area,,,Orio,%,Orio,36.1
2021,Forest area as a proportion of total area,,,Orio,%,Orio,36.1
2021,Forest area as a proportion of total area,,,Ormaiztegi,%,Ormaiztegi,67.9
2019,Forest area as a proportion of total area,,,Ormaiztegi,%,Ormaiztegi,67.0
2016,Forest area as a proportion of total area,,,Ormaiztegi,%,Ormaiztegi,68.9
2010,Forest area as a proportion of total area,,,Ormaiztegi,%,Ormaiztegi,70.3
2018,Forest area as a proportion of total area,,,Ormaiztegi,%,Ormaiztegi,67.2
2022,Forest area as a proportion of total area,,,Ormaiztegi,%,Ormaiztegi,67.9
2020,Forest area as a proportion of total area,,,Ormaiztegi,%,Ormaiztegi,67.9
2016,Forest area as a proportion of total area,,,Orozko,%,Orozko,71.1
2022,Forest area as a proportion of total area,,,Orozko,%,Orozko,70.5
2019,Forest area as a proportion of total area,,,Orozko,%,Orozko,70.0
2018,Forest area as a proportion of total area,,,Orozko,%,Orozko,69.9
2010,Forest area as a proportion of total area,,,Orozko,%,Orozko,71.2
2021,Forest area as a proportion of total area,,,Orozko,%,Orozko,70.4
2020,Forest area as a proportion of total area,,,Orozko,%,Orozko,70.4
2022,Forest area as a proportion of total area,,,Ortuella,%,Ortuella,14.4
2021,Forest area as a proportion of total area,,,Ortuella,%,Ortuella,14.4
2016,Forest area as a proportion of total area,,,Ortuella,%,Ortuella,11.4
2019,Forest area as a proportion of total area,,,Ortuella,%,Ortuella,11.4
2018,Forest area as a proportion of total area,,,Ortuella,%,Ortuella,11.4
2010,Forest area as a proportion of total area,,,Ortuella,%,Ortuella,11.8
2020,Forest area as a proportion of total area,,,Ortuella,%,Ortuella,14.4
2019,Forest area as a proportion of total area,,,Otxandio,%,Otxandio,63.0
2010,Forest area as a proportion of total area,,,Otxandio,%,Otxandio,34.0
2020,Forest area as a proportion of total area,,,Otxandio,%,Otxandio,62.8
2018,Forest area as a proportion of total area,,,Otxandio,%,Otxandio,62.9
2016,Forest area as a proportion of total area,,,Otxandio,%,Otxandio,63.1
2022,Forest area as a proportion of total area,,,Otxandio,%,Otxandio,63.3
2021,Forest area as a proportion of total area,,,Otxandio,%,Otxandio,63.3
2021,Forest area as a proportion of total area,,,Oyón-Oion,%,Oyón-Oion,7.7
2019,Forest area as a proportion of total area,,,Oyón-Oion,%,Oyón-Oion,7.7
2016,Forest area as a proportion of total area,,,Oyón-Oion,%,Oyón-Oion,7.7
2010,Forest area as a proportion of total area,,,Oyón-Oion,%,Oyón-Oion,7.6
2018,Forest area as a proportion of total area,,,Oyón-Oion,%,Oyón-Oion,7.7
2020,Forest area as a proportion of total area,,,Oyón-Oion,%,Oyón-Oion,7.7
2022,Forest area as a proportion of total area,,,Oyón-Oion,%,Oyón-Oion,7.7
2018,Forest area as a proportion of total area,,,Pasaia,%,Pasaia,23.2
2016,Forest area as a proportion of total area,,,Pasaia,%,Pasaia,23.2
2021,Forest area as a proportion of total area,,,Pasaia,%,Pasaia,26.5
2019,Forest area as a proportion of total area,,,Pasaia,%,Pasaia,26.5
2022,Forest area as a proportion of total area,,,Pasaia,%,Pasaia,26.5
2010,Forest area as a proportion of total area,,,Pasaia,%,Pasaia,20.9
2020,Forest area as a proportion of total area,,,Pasaia,%,Pasaia,26.5
2019,Forest area as a proportion of total area,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,61.6
2021,Forest area as a proportion of total area,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,61.6
2022,Forest area as a proportion of total area,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,61.6
2020,Forest area as a proportion of total area,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,61.6
2010,Forest area as a proportion of total area,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,58.9
2018,Forest area as a proportion of total area,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,61.6
2016,Forest area as a proportion of total area,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,61.6
2016,Forest area as a proportion of total area,,,Plentzia,%,Plentzia,44.7
2021,Forest area as a proportion of total area,,,Plentzia,%,Plentzia,47.6
2020,Forest area as a proportion of total area,,,Plentzia,%,Plentzia,47.6
2019,Forest area as a proportion of total area,,,Plentzia,%,Plentzia,46.9
2022,Forest area as a proportion of total area,,,Plentzia,%,Plentzia,47.5
2018,Forest area as a proportion of total area,,,Plentzia,%,Plentzia,44.5
2010,Forest area as a proportion of total area,,,Plentzia,%,Plentzia,41.4
2022,Forest area as a proportion of total area,,,Portugalete,%,Portugalete,0.0
2018,Forest area as a proportion of total area,,,Portugalete,%,Portugalete,0.0
2021,Forest area as a proportion of total area,,,Portugalete,%,Portugalete,0.0
2010,Forest area as a proportion of total area,,,Portugalete,%,Portugalete,5.0
2020,Forest area as a proportion of total area,,,Portugalete,%,Portugalete,0.0
2019,Forest area as a proportion of total area,,,Portugalete,%,Portugalete,0.0
2016,Forest area as a proportion of total area,,,Portugalete,%,Portugalete,0.0
2018,Forest area as a proportion of total area,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,14.5
2010,Forest area as a proportion of total area,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,13.1
2020,Forest area as a proportion of total area,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,14.5
2016,Forest area as a proportion of total area,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,14.6
2021,Forest area as a proportion of total area,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,14.5
2019,Forest area as a proportion of total area,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,14.5
2022,Forest area as a proportion of total area,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,14.5
2010,Forest area as a proportion of total area,,,Samaniego,%,Samaniego,17.0
2018,Forest area as a proportion of total area,,,Samaniego,%,Samaniego,17.0
2020,Forest area as a proportion of total area,,,Samaniego,%,Samaniego,17.0
2016,Forest area as a proportion of total area,,,Samaniego,%,Samaniego,17.0
2019,Forest area as a proportion of total area,,,Samaniego,%,Samaniego,17.0
2021,Forest area as a proportion of total area,,,Samaniego,%,Samaniego,17.0
2022,Forest area as a proportion of total area,,,Samaniego,%,Samaniego,16.9
2010,Forest area as a proportion of total area,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,40.1
2018,Forest area as a proportion of total area,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,40.2
2021,Forest area as a proportion of total area,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,40.5
2019,Forest area as a proportion of total area,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,40.5
2022,Forest area as a proportion of total area,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,40.5
2016,Forest area as a proportion of total area,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,40.2
2020,Forest area as a proportion of total area,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,40.5
