Year,Province,County,Municipality,Units,GeoCode,Value
2015,,,Itsasondo,PT,Itsasondo,1.1
2017,,,Itsasondo,PT,Itsasondo,1.6
2014,,,Itsasondo,PT,Itsasondo,0.9
2021,,,Itsasondo,PT,Itsasondo,1.4
2016,,,Itsasondo,PT,Itsasondo,1.3
2019,,,Itsasondo,PT,Itsasondo,1.6
2020,,,Itsasondo,PT,Itsasondo,1.2
2018,,,Itsasondo,PT,Itsasondo,1.5
2017,,,Iurreta,PT,Iurreta,0.2
2016,,,Iurreta,PT,Iurreta,0.2
2015,,,Iurreta,PT,Iurreta,0.1
2021,,,Iurreta,PT,Iurreta,0.2
2018,,,Iurreta,PT,Iurreta,0.2
2019,,,Iurreta,PT,Iurreta,0.2
2014,,,Iurreta,PT,Iurreta,0.2
2020,,,Iurreta,PT,Iurreta,0.2
2019,,,Izurtza,PT,Izurtza,0.7
2015,,,Izurtza,PT,Izurtza,0.3
2017,,,Izurtza,PT,Izurtza,0.5
2016,,,Izurtza,PT,Izurtza,0.5
2020,,,Izurtza,PT,Izurtza,0.8
2018,,,Izurtza,PT,Izurtza,0.6
2014,,,Izurtza,PT,Izurtza,0.3
2021,,,Izurtza,PT,Izurtza,0.8
2019,,,Karrantza Harana/Valle de Carranza,PT,Karrantza Harana/Valle de Carranza,13.5
2015,,,Karrantza Harana/Valle de Carranza,PT,Karrantza Harana/Valle de Carranza,15.4
2014,,,Karrantza Harana/Valle de Carranza,PT,Karrantza Harana/Valle de Carranza,19.9
2018,,,Karrantza Harana/Valle de Carranza,PT,Karrantza Harana/Valle de Carranza,14.1
2017,,,Karrantza Harana/Valle de Carranza,PT,Karrantza Harana/Valle de Carranza,17.7
2016,,,Karrantza Harana/Valle de Carranza,PT,Karrantza Harana/Valle de Carranza,16.7
2021,,,Karrantza Harana/Valle de Carranza,PT,Karrantza Harana/Valle de Carranza,18.8
2020,,,Karrantza Harana/Valle de Carranza,PT,Karrantza Harana/Valle de Carranza,15.1
2015,,,Kortezubi,PT,Kortezubi,26.9
2016,,,Kortezubi,PT,Kortezubi,20.9
2017,,,Kortezubi,PT,Kortezubi,19.1
2021,,,Kortezubi,PT,Kortezubi,17.7
2014,,,Kortezubi,PT,Kortezubi,21.8
2020,,,Kortezubi,PT,Kortezubi,19.7
2018,,,Kortezubi,PT,Kortezubi,15.7
2019,,,Kortezubi,PT,Kortezubi,17.1
2019,,,Kripan,PT,Kripan,54.1
2018,,,Kripan,PT,Kripan,57.5
2015,,,Kripan,PT,Kripan,53.2
2021,,,Kripan,PT,Kripan,55.8
2016,,,Kripan,PT,Kripan,54.5
2014,,,Kripan,PT,Kripan,41.3
2020,,,Kripan,PT,Kripan,53.0
2017,,,Kripan,PT,Kripan,54.0
2017,,,Kuartango,PT,Kuartango,29.8
2021,,,Kuartango,PT,Kuartango,27.1
2019,,,Kuartango,PT,Kuartango,31.8
2015,,,Kuartango,PT,Kuartango,26.6
2014,,,Kuartango,PT,Kuartango,37.2
2016,,,Kuartango,PT,Kuartango,29.4
2018,,,Kuartango,PT,Kuartango,33.6
2020,,,Kuartango,PT,Kuartango,29.9
2017,,,Labastida/Bastida,PT,Labastida/Bastida,7.8
2019,,,Labastida/Bastida,PT,Labastida/Bastida,7.3
2020,,,Labastida/Bastida,PT,Labastida/Bastida,6.2
2014,,,Labastida/Bastida,PT,Labastida/Bastida,7.4
2016,,,Labastida/Bastida,PT,Labastida/Bastida,8.0
2018,,,Labastida/Bastida,PT,Labastida/Bastida,8.8
2021,,,Labastida/Bastida,PT,Labastida/Bastida,7.9
2015,,,Labastida/Bastida,PT,Labastida/Bastida,9.8
2018,,,Lagrán,PT,Lagrán,19.8
2021,,,Lagrán,PT,Lagrán,19.9
2020,,,Lagrán,PT,Lagrán,19.8
2015,,,Lagrán,PT,Lagrán,21.6
2014,,,Lagrán,PT,Lagrán,17.1
2019,,,Lagrán,PT,Lagrán,17.0
2016,,,Lagrán,PT,Lagrán,19.3
2017,,,Lagrán,PT,Lagrán,16.2
2019,,,Laguardia,PT,Laguardia,8.1
2018,,,Laguardia,PT,Laguardia,10.1
2016,,,Laguardia,PT,Laguardia,9.3
2014,,,Laguardia,PT,Laguardia,7.5
2017,,,Laguardia,PT,Laguardia,8.8
2021,,,Laguardia,PT,Laguardia,7.7
2020,,,Laguardia,PT,Laguardia,7.8
2015,,,Laguardia,PT,Laguardia,8.4
2018,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,17.1
2014,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,11.7
2015,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,16.0
2017,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,15.7
2020,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,11.6
2016,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,15.5
2019,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,14.6
2021,,,Lanciego/Lantziego,PT,Lanciego/Lantziego,11.5
2019,,,Lanestosa,PT,Lanestosa,5.0
2015,,,Lanestosa,PT,Lanestosa,4.1
2018,,,Lanestosa,PT,Lanestosa,5.1
2017,,,Lanestosa,PT,Lanestosa,5.0
2016,,,Lanestosa,PT,Lanestosa,4.6
2021,,,Lanestosa,PT,Lanestosa,6.6
2020,,,Lanestosa,PT,Lanestosa,5.7
2014,,,Lanestosa,PT,Lanestosa,4.9
2015,,,Lantarón,PT,Lantarón,4.0
2019,,,Lantarón,PT,Lantarón,2.8
2017,,,Lantarón,PT,Lantarón,3.0
2014,,,Lantarón,PT,Lantarón,5.1
2016,,,Lantarón,PT,Lantarón,3.4
2021,,,Lantarón,PT,Lantarón,2.8
2018,,,Lantarón,PT,Lantarón,2.7
2020,,,Lantarón,PT,Lantarón,2.5
2021,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,6.3
2016,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,2.7
2015,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,2.2
2017,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,3.3
2014,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,1.6
2020,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,5.2
2018,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,4.3
2019,,,Lapuebla de Labarca,PT,Lapuebla de Labarca,5.0
2014,,,Larrabetzu,PT,Larrabetzu,2.6
2015,,,Larrabetzu,PT,Larrabetzu,2.4
2018,,,Larrabetzu,PT,Larrabetzu,1.0
2017,,,Larrabetzu,PT,Larrabetzu,1.3
2016,,,Larrabetzu,PT,Larrabetzu,1.8
2021,,,Larrabetzu,PT,Larrabetzu,0.9
2020,,,Larrabetzu,PT,Larrabetzu,1.2
2019,,,Larrabetzu,PT,Larrabetzu,1.1
2014,,,Larraul,PT,Larraul,6.1
2019,,,Larraul,PT,Larraul,3.9
2017,,,Larraul,PT,Larraul,4.1
2020,,,Larraul,PT,Larraul,4.6
2015,,,Larraul,PT,Larraul,6.8
2021,,,Larraul,PT,Larraul,5.0
2016,,,Larraul,PT,Larraul,4.4
2018,,,Larraul,PT,Larraul,3.9
2021,,,Lasarte-Oria,PT,Lasarte-Oria,0.1
2020,,,Lasarte-Oria,PT,Lasarte-Oria,0.1
2016,,,Lasarte-Oria,PT,Lasarte-Oria,0.1
2015,,,Lasarte-Oria,PT,Lasarte-Oria,0.1
2014,,,Lasarte-Oria,PT,Lasarte-Oria,0.1
2018,,,Lasarte-Oria,PT,Lasarte-Oria,0.1
2019,,,Lasarte-Oria,PT,Lasarte-Oria,0.1
2017,,,Lasarte-Oria,PT,Lasarte-Oria,0.1
2018,,,Laudio/Llodio,PT,Laudio/Llodio,0.3
2021,,,Laudio/Llodio,PT,Laudio/Llodio,0.3
2017,,,Laudio/Llodio,PT,Laudio/Llodio,0.3
2015,,,Laudio/Llodio,PT,Laudio/Llodio,0.3
2019,,,Laudio/Llodio,PT,Laudio/Llodio,0.2
2014,,,Laudio/Llodio,PT,Laudio/Llodio,0.3
2016,,,Laudio/Llodio,PT,Laudio/Llodio,0.3
2020,,,Laudio/Llodio,PT,Laudio/Llodio,0.2
2019,,,Laukiz,PT,Laukiz,2.9
2015,,,Laukiz,PT,Laukiz,3.9
2018,,,Laukiz,PT,Laukiz,3.4
2017,,,Laukiz,PT,Laukiz,3.6
2016,,,Laukiz,PT,Laukiz,3.8
2021,,,Laukiz,PT,Laukiz,4.2
2020,,,Laukiz,PT,Laukiz,3.2
2014,,,Laukiz,PT,Laukiz,3.8
2019,,,Lazkao,PT,Lazkao,0.7
2021,,,Lazkao,PT,Lazkao,0.7
2014,,,Lazkao,PT,Lazkao,0.7
2015,,,Lazkao,PT,Lazkao,0.7
2017,,,Lazkao,PT,Lazkao,0.8
2020,,,Lazkao,PT,Lazkao,0.6
2018,,,Lazkao,PT,Lazkao,0.5
2016,,,Lazkao,PT,Lazkao,0.7
2017,,,Leaburu,PT,Leaburu,1.9
2015,,,Leaburu,PT,Leaburu,1.7
2021,,,Leaburu,PT,Leaburu,1.8
2014,,,Leaburu,PT,Leaburu,1.8
2018,,,Leaburu,PT,Leaburu,1.5
2020,,,Leaburu,PT,Leaburu,1.8
2016,,,Leaburu,PT,Leaburu,1.6
2019,,,Leaburu,PT,Leaburu,1.9
2017,,,Legazpi,PT,Legazpi,0.4
2019,,,Legazpi,PT,Legazpi,0.4
2015,,,Legazpi,PT,Legazpi,0.3
2021,,,Legazpi,PT,Legazpi,0.5
2014,,,Legazpi,PT,Legazpi,0.3
2016,,,Legazpi,PT,Legazpi,0.4
2018,,,Legazpi,PT,Legazpi,0.3
2020,,,Legazpi,PT,Legazpi,0.4
2019,,,Legorreta,PT,Legorreta,1.1
2015,,,Legorreta,PT,Legorreta,2.0
2017,,,Legorreta,PT,Legorreta,1.4
2021,,,Legorreta,PT,Legorreta,0.9
2014,,,Legorreta,PT,Legorreta,1.9
2016,,,Legorreta,PT,Legorreta,1.5
2018,,,Legorreta,PT,Legorreta,1.1
2020,,,Legorreta,PT,Legorreta,0.9
2015,,,Legutio,PT,Legutio,1.1
2017,,,Legutio,PT,Legutio,0.6
2019,,,Legutio,PT,Legutio,0.4
2014,,,Legutio,PT,Legutio,1.5
2016,,,Legutio,PT,Legutio,0.8
2021,,,Legutio,PT,Legutio,0.4
2018,,,Legutio,PT,Legutio,0.5
2020,,,Legutio,PT,Legutio,0.5
2014,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,4.1
2015,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,5.2
2016,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,5.6
2018,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,4.5
2020,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,7.5
2019,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,6.0
2021,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,7.3
2017,,,Leintz-Gatzaga,PT,Leintz-Gatzaga,6.5
2019,,,Leioa,PT,Leioa,0.0
2015,,,Leioa,PT,Leioa,0.0
2018,,,Leioa,PT,Leioa,0.0
2017,,,Leioa,PT,Leioa,0.0
2016,,,Leioa,PT,Leioa,0.0
2021,,,Leioa,PT,Leioa,0.0
2020,,,Leioa,PT,Leioa,0.0
2014,,,Leioa,PT,Leioa,0.0
2015,,,Lekeitio,PT,Lekeitio,1.8
2016,,,Lekeitio,PT,Lekeitio,2.5
2019,,,Lekeitio,PT,Lekeitio,2.8
2014,,,Lekeitio,PT,Lekeitio,1.6
2018,,,Lekeitio,PT,Lekeitio,3.1
2017,,,Lekeitio,PT,Lekeitio,3.1
2021,,,Lekeitio,PT,Lekeitio,1.6
2020,,,Lekeitio,PT,Lekeitio,2.3
2015,,,Lemoa,PT,Lemoa,0.4
2014,,,Lemoa,PT,Lemoa,0.4
2018,,,Lemoa,PT,Lemoa,0.5
2017,,,Lemoa,PT,Lemoa,0.5
2016,,,Lemoa,PT,Lemoa,0.5
2021,,,Lemoa,PT,Lemoa,0.7
2020,,,Lemoa,PT,Lemoa,0.6
2019,,,Lemoa,PT,Lemoa,0.5
2014,,,Lemoiz,PT,Lemoiz,6.9
2015,,,Lemoiz,PT,Lemoiz,5.3
2018,,,Lemoiz,PT,Lemoiz,5.8
2017,,,Lemoiz,PT,Lemoiz,7.0
2016,,,Lemoiz,PT,Lemoiz,5.6
2021,,,Lemoiz,PT,Lemoiz,10.4
2020,,,Lemoiz,PT,Lemoiz,11.0
2019,,,Lemoiz,PT,Lemoiz,8.9
2021,,,Leza,PT,Leza,31.8
2017,,,Leza,PT,Leza,26.2
2019,,,Leza,PT,Leza,39.8
2015,,,Leza,PT,Leza,26.8
2020,,,Leza,PT,Leza,33.7
2014,,,Leza,PT,Leza,21.1
2016,,,Leza,PT,Leza,28.8
2018,,,Leza,PT,Leza,43.8
2019,,,Lezama,PT,Lezama,0.9
2017,,,Lezama,PT,Lezama,1.1
2021,,,Lezama,PT,Lezama,1.0
2020,,,Lezama,PT,Lezama,0.9
2018,,,Lezama,PT,Lezama,1.1
2015,,,Lezama,PT,Lezama,1.0
2014,,,Lezama,PT,Lezama,0.9
2016,,,Lezama,PT,Lezama,1.0
2020,,,Lezo,PT,Lezo,0.1
2016,,,Lezo,PT,Lezo,0.1
2018,,,Lezo,PT,Lezo,0.1
2015,,,Lezo,PT,Lezo,0.1
2019,,,Lezo,PT,Lezo,0.1
2017,,,Lezo,PT,Lezo,0.1
2014,,,Lezo,PT,Lezo,0.1
2021,,,Lezo,PT,Lezo,0.1
2020,,,Lizartza,PT,Lizartza,1.3
2016,,,Lizartza,PT,Lizartza,1.5
2018,,,Lizartza,PT,Lizartza,1.2
2019,,,Lizartza,PT,Lizartza,1.4
2017,,,Lizartza,PT,Lizartza,1.7
2015,,,Lizartza,PT,Lizartza,1.5
2021,,,Lizartza,PT,Lizartza,1.4
2014,,,Lizartza,PT,Lizartza,1.4
2021,,,Loiu,PT,Loiu,0.2
2014,,,Loiu,PT,Loiu,0.2
2020,,,Loiu,PT,Loiu,0.2
2017,,,Loiu,PT,Loiu,0.2
2016,,,Loiu,PT,Loiu,0.2
2015,,,Loiu,PT,Loiu,0.2
2018,,,Loiu,PT,Loiu,0.1
2019,,,Loiu,PT,Loiu,0.1
2019,,,Mallabia,PT,Mallabia,0.7
2015,,,Mallabia,PT,Mallabia,0.9
2017,,,Mallabia,PT,Mallabia,0.8
2021,,,Mallabia,PT,Mallabia,0.6
2020,,,Mallabia,PT,Mallabia,0.7
2016,,,Mallabia,PT,Mallabia,0.9
2018,,,Mallabia,PT,Mallabia,0.7
2014,,,Mallabia,PT,Mallabia,0.9
2015,,,Mañaria,PT,Mañaria,1.6
2014,,,Mañaria,PT,Mañaria,1.6
2018,,,Mañaria,PT,Mañaria,2.2
2017,,,Mañaria,PT,Mañaria,2.7
2021,,,Mañaria,PT,Mañaria,3.4
2020,,,Mañaria,PT,Mañaria,2.5
2019,,,Mañaria,PT,Mañaria,2.3
2016,,,Mañaria,PT,Mañaria,2.4
2019,,,Markina-Xemein,PT,Markina-Xemein,2.5
2014,,,Markina-Xemein,PT,Markina-Xemein,1.7
2018,,,Markina-Xemein,PT,Markina-Xemein,2.1
2017,,,Markina-Xemein,PT,Markina-Xemein,2.2
2016,,,Markina-Xemein,PT,Markina-Xemein,2.2
2020,,,Markina-Xemein,PT,Markina-Xemein,2.7
2021,,,Markina-Xemein,PT,Markina-Xemein,3.4
2015,,,Markina-Xemein,PT,Markina-Xemein,2.0
2019,,,Maruri-Jatabe,PT,Maruri-Jatabe,6.0
2015,,,Maruri-Jatabe,PT,Maruri-Jatabe,4.7
2018,,,Maruri-Jatabe,PT,Maruri-Jatabe,5.1
2017,,,Maruri-Jatabe,PT,Maruri-Jatabe,5.7
2021,,,Maruri-Jatabe,PT,Maruri-Jatabe,7.1
2020,,,Maruri-Jatabe,PT,Maruri-Jatabe,7.3
2014,,,Maruri-Jatabe,PT,Maruri-Jatabe,6.2
2016,,,Maruri-Jatabe,PT,Maruri-Jatabe,6.6
2017,,,Mendaro,PT,Mendaro,0.7
2021,,,Mendaro,PT,Mendaro,0.7
2016,,,Mendaro,PT,Mendaro,0.6
2015,,,Mendaro,PT,Mendaro,0.5
2014,,,Mendaro,PT,Mendaro,0.5
2019,,,Mendaro,PT,Mendaro,0.6
2018,,,Mendaro,PT,Mendaro,0.5
2020,,,Mendaro,PT,Mendaro,0.6
2015,,,Mendata,PT,Mendata,22.6
2014,,,Mendata,PT,Mendata,20.1
2017,,,Mendata,PT,Mendata,28.8
2020,,,Mendata,PT,Mendata,24.8
2021,,,Mendata,PT,Mendata,30.3
2016,,,Mendata,PT,Mendata,26.4
2019,,,Mendata,PT,Mendata,27.9
2018,,,Mendata,PT,Mendata,25.7
2019,,,Mendexa,PT,Mendexa,7.8
2016,,,Mendexa,PT,Mendexa,7.0
2014,,,Mendexa,PT,Mendexa,8.4
2015,,,Mendexa,PT,Mendexa,8.5
2018,,,Mendexa,PT,Mendexa,6.0
2017,,,Mendexa,PT,Mendexa,7.0
2021,,,Mendexa,PT,Mendexa,9.6
2020,,,Mendexa,PT,Mendexa,9.5
2019,,,Meñaka,PT,Meñaka,6.0
2014,,,Meñaka,PT,Meñaka,5.0
2017,,,Meñaka,PT,Meñaka,6.5
2021,,,Meñaka,PT,Meñaka,8.0
2020,,,Meñaka,PT,Meñaka,6.5
2016,,,Meñaka,PT,Meñaka,6.5
2018,,,Meñaka,PT,Meñaka,6.2
2015,,,Meñaka,PT,Meñaka,4.9
2014,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,30.7
2016,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,34.7
2019,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,31.2
2018,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,35.5
2020,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,23.3
2017,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,33.0
2021,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,22.5
2015,,,Moreda de Álava/Moreda Araba,PT,Moreda de Álava/Moreda Araba,28.1
2015,,,Morga,PT,Morga,15.8
2014,,,Morga,PT,Morga,14.2
2016,,,Morga,PT,Morga,17.7
2020,,,Morga,PT,Morga,18.2
2021,,,Morga,PT,Morga,19.6
2019,,,Morga,PT,Morga,12.1
2018,,,Morga,PT,Morga,13.5
2017,,,Morga,PT,Morga,16.9
2015,,,Mundaka,PT,Mundaka,1.0
2019,,,Mundaka,PT,Mundaka,0.5
2017,,,Mundaka,PT,Mundaka,0.6
2021,,,Mundaka,PT,Mundaka,0.5
2020,,,Mundaka,PT,Mundaka,0.5
2016,,,Mundaka,PT,Mundaka,1.1
2018,,,Mundaka,PT,Mundaka,0.6
2014,,,Mundaka,PT,Mundaka,1.1
2019,,,Mungia,PT,Mungia,0.4
2015,,,Mungia,PT,Mungia,0.6
2018,,,Mungia,PT,Mungia,0.4
2017,,,Mungia,PT,Mungia,0.4
2021,,,Mungia,PT,Mungia,0.4
2020,,,Mungia,PT,Mungia,0.4
2014,,,Mungia,PT,Mungia,0.5
2016,,,Mungia,PT,Mungia,0.5
2019,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,12.2
2014,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,9.0
2015,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,9.5
2018,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,10.0
2016,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,11.0
2017,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,10.3
2021,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,17.7
2020,,,Munitibar-Arbatzegi Gerrikaitz,PT,Munitibar-Arbatzegi Gerrikaitz,11.1
2019,,,Murueta,PT,Murueta,3.9
2017,,,Murueta,PT,Murueta,5.1
2020,,,Murueta,PT,Murueta,9.2
2014,,,Murueta,PT,Murueta,3.6
2016,,,Murueta,PT,Murueta,4.8
2018,,,Murueta,PT,Murueta,4.1
2015,,,Murueta,PT,Murueta,3.9
2021,,,Murueta,PT,Murueta,4.0
2019,,,Muskiz,PT,Muskiz,0.2
2015,,,Muskiz,PT,Muskiz,0.2
2018,,,Muskiz,PT,Muskiz,0.2
2017,,,Muskiz,PT,Muskiz,0.2
2021,,,Muskiz,PT,Muskiz,0.2
2020,,,Muskiz,PT,Muskiz,0.4
2014,,,Muskiz,PT,Muskiz,0.6
2016,,,Muskiz,PT,Muskiz,0.2
2017,,,Mutiloa,PT,Mutiloa,12.6
2019,,,Mutiloa,PT,Mutiloa,6.9
2015,,,Mutiloa,PT,Mutiloa,9.2
2021,,,Mutiloa,PT,Mutiloa,10.5
2014,,,Mutiloa,PT,Mutiloa,9.2
2016,,,Mutiloa,PT,Mutiloa,10.7
2018,,,Mutiloa,PT,Mutiloa,6.4
2020,,,Mutiloa,PT,Mutiloa,7.3
2020,,,Mutriku,PT,Mutriku,2.4
2018,,,Mutriku,PT,Mutriku,2.2
2014,,,Mutriku,PT,Mutriku,1.9
2017,,,Mutriku,PT,Mutriku,2.2
2015,,,Mutriku,PT,Mutriku,1.9
2016,,,Mutriku,PT,Mutriku,2.1
2019,,,Mutriku,PT,Mutriku,2.3
2021,,,Mutriku,PT,Mutriku,2.4
2014,,,Muxika,PT,Muxika,6.4
2015,,,Muxika,PT,Muxika,7.3
2018,,,Muxika,PT,Muxika,6.7
2016,,,Muxika,PT,Muxika,7.6
2021,,,Muxika,PT,Muxika,8.5
2020,,,Muxika,PT,Muxika,7.7
2017,,,Muxika,PT,Muxika,7.3
2019,,,Muxika,PT,Muxika,7.8
2020,,,Nabarniz,PT,Nabarniz,13.0
2018,,,Nabarniz,PT,Nabarniz,11.2
2016,,,Nabarniz,PT,Nabarniz,12.0
2021,,,Nabarniz,PT,Nabarniz,17.0
2014,,,Nabarniz,PT,Nabarniz,9.7
2017,,,Nabarniz,PT,Nabarniz,11.7
2019,,,Nabarniz,PT,Nabarniz,12.3
2015,,,Nabarniz,PT,Nabarniz,10.7
2015,,,Navaridas,PT,Navaridas,32.6
2016,,,Navaridas,PT,Navaridas,36.2
2018,,,Navaridas,PT,Navaridas,38.9
2021,,,Navaridas,PT,Navaridas,36.2
2020,,,Navaridas,PT,Navaridas,33.8
2014,,,Navaridas,PT,Navaridas,25.1
2019,,,Navaridas,PT,Navaridas,35.4
2017,,,Navaridas,PT,Navaridas,34.4
2017,,,Oiartzun,PT,Oiartzun,0.3
2021,,,Oiartzun,PT,Oiartzun,0.3
2014,,,Oiartzun,PT,Oiartzun,0.4
2015,,,Oiartzun,PT,Oiartzun,0.4
2016,,,Oiartzun,PT,Oiartzun,0.3
2018,,,Oiartzun,PT,Oiartzun,0.2
2019,,,Oiartzun,PT,Oiartzun,0.3
2020,,,Oiartzun,PT,Oiartzun,0.2
2019,,,Okondo,PT,Okondo,3.7
2014,,,Okondo,PT,Okondo,5.2
2016,,,Okondo,PT,Okondo,5.0
2018,,,Okondo,PT,Okondo,4.7
2021,,,Okondo,PT,Okondo,7.3
2020,,,Okondo,PT,Okondo,4.0
2017,,,Okondo,PT,Okondo,5.1
2015,,,Okondo,PT,Okondo,4.3
2019,,,Olaberria,PT,Olaberria,0.2
2017,,,Olaberria,PT,Olaberria,0.3
2015,,,Olaberria,PT,Olaberria,0.2
2021,,,Olaberria,PT,Olaberria,0.2
2014,,,Olaberria,PT,Olaberria,0.2
2016,,,Olaberria,PT,Olaberria,0.2
2018,,,Olaberria,PT,Olaberria,0.2
2020,,,Olaberria,PT,Olaberria,0.2
2015,,,Ondarroa,PT,Ondarroa,15.8
2014,,,Ondarroa,PT,Ondarroa,12.3
2017,,,Ondarroa,PT,Ondarroa,15.5
2020,,,Ondarroa,PT,Ondarroa,11.2
2021,,,Ondarroa,PT,Ondarroa,9.0
2018,,,Ondarroa,PT,Ondarroa,13.2
2019,,,Ondarroa,PT,Ondarroa,15.4
2016,,,Ondarroa,PT,Ondarroa,16.0
2017,,,Oñati,PT,Oñati,0.8
2019,,,Oñati,PT,Oñati,0.6
2015,,,Oñati,PT,Oñati,0.6
2021,,,Oñati,PT,Oñati,0.7
2014,,,Oñati,PT,Oñati,0.7
2016,,,Oñati,PT,Oñati,0.7
2018,,,Oñati,PT,Oñati,0.5
2020,,,Oñati,PT,Oñati,0.6
2020,,,Ordizia,PT,Ordizia,0.1
2016,,,Ordizia,PT,Ordizia,0.1
2021,,,Ordizia,PT,Ordizia,0.1
2015,,,Ordizia,PT,Ordizia,0.1
2014,,,Ordizia,PT,Ordizia,0.1
2019,,,Ordizia,PT,Ordizia,0.1
2018,,,Ordizia,PT,Ordizia,0.1
2017,,,Ordizia,PT,Ordizia,0.1
2017,,,Orendain,PT,Orendain,16.2
2021,,,Orendain,PT,Orendain,13.6
2016,,,Orendain,PT,Orendain,16.7
2015,,,Orendain,PT,Orendain,15.1
2014,,,Orendain,PT,Orendain,17.7
2019,,,Orendain,PT,Orendain,13.6
2018,,,Orendain,PT,Orendain,12.8
2020,,,Orendain,PT,Orendain,14.6
2021,,,Orexa,PT,Orexa,11.1
2015,,,Orexa,PT,Orexa,10.2
2019,,,Orexa,PT,Orexa,9.4
2017,,,Orexa,PT,Orexa,14.8
2014,,,Orexa,PT,Orexa,7.3
2016,,,Orexa,PT,Orexa,12.6
2018,,,Orexa,PT,Orexa,12.8
2020,,,Orexa,PT,Orexa,9.8
2021,,,Orio,PT,Orio,4.3
2014,,,Orio,PT,Orio,4.3
2015,,,Orio,PT,Orio,4.6
2017,,,Orio,PT,Orio,6.9
2019,,,Orio,PT,Orio,5.7
2016,,,Orio,PT,Orio,5.2
2018,,,Orio,PT,Orio,6.9
2020,,,Orio,PT,Orio,3.3
2017,,,Ormaiztegi,PT,Ormaiztegi,0.3
2021,,,Ormaiztegi,PT,Ormaiztegi,0.6
2015,,,Ormaiztegi,PT,Ormaiztegi,0.3
2019,,,Ormaiztegi,PT,Ormaiztegi,0.3
2018,,,Ormaiztegi,PT,Ormaiztegi,0.2
2014,,,Ormaiztegi,PT,Ormaiztegi,0.3
2020,,,Ormaiztegi,PT,Ormaiztegi,0.4
2016,,,Ormaiztegi,PT,Ormaiztegi,0.3
2014,,,Orozko,PT,Orozko,2.2
2019,,,Orozko,PT,Orozko,1.6
2018,,,Orozko,PT,Orozko,1.5
2016,,,Orozko,PT,Orozko,2.2
2021,,,Orozko,PT,Orozko,3.1
2020,,,Orozko,PT,Orozko,2.1
2017,,,Orozko,PT,Orozko,2.0
2015,,,Orozko,PT,Orozko,2.3
2019,,,Ortuella,PT,Ortuella,0.1
2014,,,Ortuella,PT,Ortuella,0.1
2018,,,Ortuella,PT,Ortuella,0.1
2017,,,Ortuella,PT,Ortuella,0.1
2021,,,Ortuella,PT,Ortuella,0.1
2020,,,Ortuella,PT,Ortuella,0.1
2015,,,Ortuella,PT,Ortuella,0.1
2016,,,Ortuella,PT,Ortuella,0.1
2019,,,Otxandio,PT,Otxandio,0.7
2015,,,Otxandio,PT,Otxandio,0.9
2017,,,Otxandio,PT,Otxandio,0.8
2021,,,Otxandio,PT,Otxandio,0.9
2020,,,Otxandio,PT,Otxandio,0.8
2018,,,Otxandio,PT,Otxandio,0.7
2014,,,Otxandio,PT,Otxandio,0.9
2016,,,Otxandio,PT,Otxandio,0.8
