Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2015,Proporción de viviendas con agua corriente,,Gernika-Bermeo,,%,Gernika-Bermeo,99.9
2021,Proporción de viviendas con agua corriente,,Goierri,,%,Goierri,99.4
2016,Proporción de viviendas con agua corriente,,Goierri,,%,Goierri,99.4
2015,Proporción de viviendas con agua corriente,,Goierri,,%,Goierri,99.4
2018,Proporción de viviendas con agua corriente,,Goierri,,%,Goierri,99.4
2010,Proporción de viviendas con agua corriente,,Goierri,,%,Goierri,99.3
2022,Proporción de viviendas con agua corriente,,Goierri,,%,Goierri,99.4
2013,Proporción de viviendas con agua corriente,,Goierri,,%,Goierri,99.4
2019,Proporción de viviendas con agua corriente,,Goierri,,%,Goierri,99.4
2023,Proporción de viviendas con agua corriente,,Goierri,,%,Goierri,99.4
2020,Proporción de viviendas con agua corriente,,Goierri,,%,Goierri,99.4
2014,Proporción de viviendas con agua corriente,,Goierri,,%,Goierri,99.4
2022,Proporción de viviendas con agua corriente,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2023,Proporción de viviendas con agua corriente,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2013,Proporción de viviendas con agua corriente,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2015,Proporción de viviendas con agua corriente,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2018,Proporción de viviendas con agua corriente,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2010,Proporción de viviendas con agua corriente,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2020,Proporción de viviendas con agua corriente,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2016,Proporción de viviendas con agua corriente,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2021,Proporción de viviendas con agua corriente,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2019,Proporción de viviendas con agua corriente,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2014,Proporción de viviendas con agua corriente,,Gorbeialdea / Estribaciones del Gorbea,,%,Gorbeialdea / Estribaciones del Gorbea,100.0
2010,Proporción de viviendas con agua corriente,,Markina-Ondarroa,,%,Markina-Ondarroa,99.7
2016,Proporción de viviendas con agua corriente,,Markina-Ondarroa,,%,Markina-Ondarroa,99.7
2019,Proporción de viviendas con agua corriente,,Markina-Ondarroa,,%,Markina-Ondarroa,99.7
2022,Proporción de viviendas con agua corriente,,Markina-Ondarroa,,%,Markina-Ondarroa,99.7
2018,Proporción de viviendas con agua corriente,,Markina-Ondarroa,,%,Markina-Ondarroa,99.7
2021,Proporción de viviendas con agua corriente,,Markina-Ondarroa,,%,Markina-Ondarroa,99.7
2014,Proporción de viviendas con agua corriente,,Markina-Ondarroa,,%,Markina-Ondarroa,99.7
2015,Proporción de viviendas con agua corriente,,Markina-Ondarroa,,%,Markina-Ondarroa,99.7
2023,Proporción de viviendas con agua corriente,,Markina-Ondarroa,,%,Markina-Ondarroa,99.7
2013,Proporción de viviendas con agua corriente,,Markina-Ondarroa,,%,Markina-Ondarroa,99.7
2020,Proporción de viviendas con agua corriente,,Markina-Ondarroa,,%,Markina-Ondarroa,99.7
2019,Proporción de viviendas con agua corriente,,Plentzia-Mungia,,%,Plentzia-Mungia,99.9
2021,Proporción de viviendas con agua corriente,,Plentzia-Mungia,,%,Plentzia-Mungia,99.9
2022,Proporción de viviendas con agua corriente,,Plentzia-Mungia,,%,Plentzia-Mungia,99.9
2018,Proporción de viviendas con agua corriente,,Plentzia-Mungia,,%,Plentzia-Mungia,99.9
2014,Proporción de viviendas con agua corriente,,Plentzia-Mungia,,%,Plentzia-Mungia,99.9
2013,Proporción de viviendas con agua corriente,,Plentzia-Mungia,,%,Plentzia-Mungia,99.9
2016,Proporción de viviendas con agua corriente,,Plentzia-Mungia,,%,Plentzia-Mungia,99.9
2023,Proporción de viviendas con agua corriente,,Plentzia-Mungia,,%,Plentzia-Mungia,99.9
2015,Proporción de viviendas con agua corriente,,Plentzia-Mungia,,%,Plentzia-Mungia,99.9
2010,Proporción de viviendas con agua corriente,,Plentzia-Mungia,,%,Plentzia-Mungia,99.9
2020,Proporción de viviendas con agua corriente,,Plentzia-Mungia,,%,Plentzia-Mungia,99.9
2016,Proporción de viviendas con agua corriente,,Tolosaldea,,%,Tolosaldea,99.8
2013,Proporción de viviendas con agua corriente,,Tolosaldea,,%,Tolosaldea,99.8
2021,Proporción de viviendas con agua corriente,,Tolosaldea,,%,Tolosaldea,99.8
2020,Proporción de viviendas con agua corriente,,Tolosaldea,,%,Tolosaldea,99.8
2018,Proporción de viviendas con agua corriente,,Tolosaldea,,%,Tolosaldea,99.8
2014,Proporción de viviendas con agua corriente,,Tolosaldea,,%,Tolosaldea,99.8
2022,Proporción de viviendas con agua corriente,,Tolosaldea,,%,Tolosaldea,99.8
2019,Proporción de viviendas con agua corriente,,Tolosaldea,,%,Tolosaldea,99.8
2015,Proporción de viviendas con agua corriente,,Tolosaldea,,%,Tolosaldea,99.8
2010,Proporción de viviendas con agua corriente,,Tolosaldea,,%,Tolosaldea,99.7
2023,Proporción de viviendas con agua corriente,,Tolosaldea,,%,Tolosaldea,99.8
2023,Proporción de viviendas con agua corriente,,Urola Kosta,,%,Urola Kosta,99.9
2018,Proporción de viviendas con agua corriente,,Urola Kosta,,%,Urola Kosta,99.9
2015,Proporción de viviendas con agua corriente,,Urola Kosta,,%,Urola Kosta,99.9
2021,Proporción de viviendas con agua corriente,,Urola Kosta,,%,Urola Kosta,99.9
2016,Proporción de viviendas con agua corriente,,Urola Kosta,,%,Urola Kosta,99.9
2019,Proporción de viviendas con agua corriente,,Urola Kosta,,%,Urola Kosta,99.9
2020,Proporción de viviendas con agua corriente,,Urola Kosta,,%,Urola Kosta,99.9
2013,Proporción de viviendas con agua corriente,,Urola Kosta,,%,Urola Kosta,99.9
2010,Proporción de viviendas con agua corriente,,Urola Kosta,,%,Urola Kosta,99.9
2014,Proporción de viviendas con agua corriente,,Urola Kosta,,%,Urola Kosta,99.9
2022,Proporción de viviendas con agua corriente,,Urola Kosta,,%,Urola Kosta,99.9
2014,Proporción de viviendas con agua corriente,Araba/Álava,,,%,Araba/Álava,100.0
2022,Proporción de viviendas con agua corriente,Araba/Álava,,,%,Araba/Álava,100.0
2020,Proporción de viviendas con agua corriente,Araba/Álava,,,%,Araba/Álava,100.0
2018,Proporción de viviendas con agua corriente,Araba/Álava,,,%,Araba/Álava,100.0
2023,Proporción de viviendas con agua corriente,Araba/Álava,,,%,Araba/Álava,100.0
2021,Proporción de viviendas con agua corriente,Araba/Álava,,,%,Araba/Álava,100.0
2010,Proporción de viviendas con agua corriente,Araba/Álava,,,%,Araba/Álava,100.0
2015,Proporción de viviendas con agua corriente,Araba/Álava,,,%,Araba/Álava,100.0
2016,Proporción de viviendas con agua corriente,Araba/Álava,,,%,Araba/Álava,100.0
2013,Proporción de viviendas con agua corriente,Araba/Álava,,,%,Araba/Álava,100.0
2019,Proporción de viviendas con agua corriente,Araba/Álava,,,%,Araba/Álava,100.0
2015,Proporción de viviendas con agua corriente,Bizkaia,,,%,Bizkaia,99.9
2018,Proporción de viviendas con agua corriente,Bizkaia,,,%,Bizkaia,99.9
2019,Proporción de viviendas con agua corriente,Bizkaia,,,%,Bizkaia,99.9
2022,Proporción de viviendas con agua corriente,Bizkaia,,,%,Bizkaia,99.9
2020,Proporción de viviendas con agua corriente,Bizkaia,,,%,Bizkaia,99.9
2010,Proporción de viviendas con agua corriente,Bizkaia,,,%,Bizkaia,99.9
2016,Proporción de viviendas con agua corriente,Bizkaia,,,%,Bizkaia,99.9
2021,Proporción de viviendas con agua corriente,Bizkaia,,,%,Bizkaia,99.9
2023,Proporción de viviendas con agua corriente,Bizkaia,,,%,Bizkaia,99.9
2014,Proporción de viviendas con agua corriente,Bizkaia,,,%,Bizkaia,99.9
2013,Proporción de viviendas con agua corriente,Bizkaia,,,%,Bizkaia,99.9
2010,Proporción de viviendas con agua corriente,Gipuzkoa,,,%,Gipuzkoa,99.8
2018,Proporción de viviendas con agua corriente,Gipuzkoa,,,%,Gipuzkoa,99.8
2014,Proporción de viviendas con agua corriente,Gipuzkoa,,,%,Gipuzkoa,99.8
2013,Proporción de viviendas con agua corriente,Gipuzkoa,,,%,Gipuzkoa,99.8
2022,Proporción de viviendas con agua corriente,Gipuzkoa,,,%,Gipuzkoa,99.8
2020,Proporción de viviendas con agua corriente,Gipuzkoa,,,%,Gipuzkoa,99.8
2023,Proporción de viviendas con agua corriente,Gipuzkoa,,,%,Gipuzkoa,99.8
2016,Proporción de viviendas con agua corriente,Gipuzkoa,,,%,Gipuzkoa,99.8
2021,Proporción de viviendas con agua corriente,Gipuzkoa,,,%,Gipuzkoa,99.8
2015,Proporción de viviendas con agua corriente,Gipuzkoa,,,%,Gipuzkoa,99.8
2019,Proporción de viviendas con agua corriente,Gipuzkoa,,,%,Gipuzkoa,99.8
2023,Proporción de viviendas con baño,,,,%,,99.8
2013,Proporción de viviendas con baño,,,,%,,99.6
2015,Proporción de viviendas con baño,,,,%,,99.6
2010,Proporción de viviendas con baño,,,,%,,99.5
2016,Proporción de viviendas con baño,,,,%,,99.6
2014,Proporción de viviendas con baño,,,,%,,99.6
2019,Proporción de viviendas con baño,,,,%,,99.6
2021,Proporción de viviendas con baño,,,,%,,99.8
2022,Proporción de viviendas con baño,,,,%,,99.8
2018,Proporción de viviendas con baño,,,,%,,99.6
2020,Proporción de viviendas con baño,,,,%,,99.8
2021,Proporción de viviendas con baño,,,Abadiño,%,Abadiño,100.0
2020,Proporción de viviendas con baño,,,Abadiño,%,Abadiño,100.0
2013,Proporción de viviendas con baño,,,Abadiño,%,Abadiño,99.7
2023,Proporción de viviendas con baño,,,Abadiño,%,Abadiño,100.0
2019,Proporción de viviendas con baño,,,Abadiño,%,Abadiño,99.8
2018,Proporción de viviendas con baño,,,Abadiño,%,Abadiño,99.8
2016,Proporción de viviendas con baño,,,Abadiño,%,Abadiño,99.7
2015,Proporción de viviendas con baño,,,Abadiño,%,Abadiño,99.7
2010,Proporción de viviendas con baño,,,Abadiño,%,Abadiño,99.7
2022,Proporción de viviendas con baño,,,Abadiño,%,Abadiño,100.0
2014,Proporción de viviendas con baño,,,Abadiño,%,Abadiño,99.7
2014,Proporción de viviendas con baño,,,Abaltzisketa,%,Abaltzisketa,97.3
2023,Proporción de viviendas con baño,,,Abaltzisketa,%,Abaltzisketa,98.2
2020,Proporción de viviendas con baño,,,Abaltzisketa,%,Abaltzisketa,97.3
2022,Proporción de viviendas con baño,,,Abaltzisketa,%,Abaltzisketa,98.1
2018,Proporción de viviendas con baño,,,Abaltzisketa,%,Abaltzisketa,97.3
2021,Proporción de viviendas con baño,,,Abaltzisketa,%,Abaltzisketa,98.2
2019,Proporción de viviendas con baño,,,Abaltzisketa,%,Abaltzisketa,96.4
2015,Proporción de viviendas con baño,,,Abaltzisketa,%,Abaltzisketa,97.3
2013,Proporción de viviendas con baño,,,Abaltzisketa,%,Abaltzisketa,97.3
2016,Proporción de viviendas con baño,,,Abaltzisketa,%,Abaltzisketa,97.3
2010,Proporción de viviendas con baño,,,Abaltzisketa,%,Abaltzisketa,99.1
2016,Proporción de viviendas con baño,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,99.2
2021,Proporción de viviendas con baño,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,99.9
2022,Proporción de viviendas con baño,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,99.9
2020,Proporción de viviendas con baño,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,99.9
2010,Proporción de viviendas con baño,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,99.2
2013,Proporción de viviendas con baño,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,99.2
2015,Proporción de viviendas con baño,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,99.1
2019,Proporción de viviendas con baño,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,99.1
2014,Proporción de viviendas con baño,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,99.2
2018,Proporción de viviendas con baño,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,99.1
2023,Proporción de viviendas con baño,,,Abanto y Ciérvana-Abanto Zierbena,%,Abanto y Ciérvana-Abanto Zierbena,99.9
2019,Proporción de viviendas con baño,,,Aduna,%,Aduna,96.4
2010,Proporción de viviendas con baño,,,Aduna,%,Aduna,96.9
2021,Proporción de viviendas con baño,,,Aduna,%,Aduna,96.6
2015,Proporción de viviendas con baño,,,Aduna,%,Aduna,97.2
2023,Proporción de viviendas con baño,,,Aduna,%,Aduna,96.7
2020,Proporción de viviendas con baño,,,Aduna,%,Aduna,96.5
2016,Proporción de viviendas con baño,,,Aduna,%,Aduna,97.2
2014,Proporción de viviendas con baño,,,Aduna,%,Aduna,97.1
2018,Proporción de viviendas con baño,,,Aduna,%,Aduna,97.1
2013,Proporción de viviendas con baño,,,Aduna,%,Aduna,97.1
2022,Proporción de viviendas con baño,,,Aduna,%,Aduna,96.6
2014,Proporción de viviendas con baño,,,Agurain/Salvatierra,%,Agurain/Salvatierra,99.9
2020,Proporción de viviendas con baño,,,Agurain/Salvatierra,%,Agurain/Salvatierra,99.9
2023,Proporción de viviendas con baño,,,Agurain/Salvatierra,%,Agurain/Salvatierra,99.8
2015,Proporción de viviendas con baño,,,Agurain/Salvatierra,%,Agurain/Salvatierra,99.9
2021,Proporción de viviendas con baño,,,Agurain/Salvatierra,%,Agurain/Salvatierra,99.9
2016,Proporción de viviendas con baño,,,Agurain/Salvatierra,%,Agurain/Salvatierra,99.9
2013,Proporción de viviendas con baño,,,Agurain/Salvatierra,%,Agurain/Salvatierra,99.8
2022,Proporción de viviendas con baño,,,Agurain/Salvatierra,%,Agurain/Salvatierra,99.9
2019,Proporción de viviendas con baño,,,Agurain/Salvatierra,%,Agurain/Salvatierra,99.9
2018,Proporción de viviendas con baño,,,Agurain/Salvatierra,%,Agurain/Salvatierra,99.9
2010,Proporción de viviendas con baño,,,Agurain/Salvatierra,%,Agurain/Salvatierra,99.8
2020,Proporción de viviendas con baño,,,Aia,%,Aia,99.4
2014,Proporción de viviendas con baño,,,Aia,%,Aia,99.6
2022,Proporción de viviendas con baño,,,Aia,%,Aia,99.2
2021,Proporción de viviendas con baño,,,Aia,%,Aia,99.5
2019,Proporción de viviendas con baño,,,Aia,%,Aia,99.4
2015,Proporción de viviendas con baño,,,Aia,%,Aia,99.6
2013,Proporción de viviendas con baño,,,Aia,%,Aia,99.7
2016,Proporción de viviendas con baño,,,Aia,%,Aia,99.4
2010,Proporción de viviendas con baño,,,Aia,%,Aia,99.7
2023,Proporción de viviendas con baño,,,Aia,%,Aia,99.2
2018,Proporción de viviendas con baño,,,Aia,%,Aia,99.4
2022,Proporción de viviendas con baño,,,Aizarnazabal,%,Aizarnazabal,100.0
2010,Proporción de viviendas con baño,,,Aizarnazabal,%,Aizarnazabal,100.0
2020,Proporción de viviendas con baño,,,Aizarnazabal,%,Aizarnazabal,100.0
2014,Proporción de viviendas con baño,,,Aizarnazabal,%,Aizarnazabal,100.0
2021,Proporción de viviendas con baño,,,Aizarnazabal,%,Aizarnazabal,100.0
2018,Proporción de viviendas con baño,,,Aizarnazabal,%,Aizarnazabal,100.0
2015,Proporción de viviendas con baño,,,Aizarnazabal,%,Aizarnazabal,100.0
2013,Proporción de viviendas con baño,,,Aizarnazabal,%,Aizarnazabal,100.0
2016,Proporción de viviendas con baño,,,Aizarnazabal,%,Aizarnazabal,100.0
2019,Proporción de viviendas con baño,,,Aizarnazabal,%,Aizarnazabal,100.0
2023,Proporción de viviendas con baño,,,Aizarnazabal,%,Aizarnazabal,100.0
2010,Proporción de viviendas con baño,,,Ajangiz,%,Ajangiz,100.0
2022,Proporción de viviendas con baño,,,Ajangiz,%,Ajangiz,100.0
2015,Proporción de viviendas con baño,,,Ajangiz,%,Ajangiz,100.0
2014,Proporción de viviendas con baño,,,Ajangiz,%,Ajangiz,100.0
2023,Proporción de viviendas con baño,,,Ajangiz,%,Ajangiz,100.0
2018,Proporción de viviendas con baño,,,Ajangiz,%,Ajangiz,100.0
2013,Proporción de viviendas con baño,,,Ajangiz,%,Ajangiz,100.0
2016,Proporción de viviendas con baño,,,Ajangiz,%,Ajangiz,100.0
2021,Proporción de viviendas con baño,,,Ajangiz,%,Ajangiz,100.0
2019,Proporción de viviendas con baño,,,Ajangiz,%,Ajangiz,100.0
2020,Proporción de viviendas con baño,,,Ajangiz,%,Ajangiz,100.0
2019,Proporción de viviendas con baño,,,Albiztur,%,Albiztur,98.2
2013,Proporción de viviendas con baño,,,Albiztur,%,Albiztur,97.5
2016,Proporción de viviendas con baño,,,Albiztur,%,Albiztur,96.6
2021,Proporción de viviendas con baño,,,Albiztur,%,Albiztur,98.2
2023,Proporción de viviendas con baño,,,Albiztur,%,Albiztur,97.4
2022,Proporción de viviendas con baño,,,Albiztur,%,Albiztur,97.4
2020,Proporción de viviendas con baño,,,Albiztur,%,Albiztur,98.2
2018,Proporción de viviendas con baño,,,Albiztur,%,Albiztur,98.2
2014,Proporción de viviendas con baño,,,Albiztur,%,Albiztur,96.7
2010,Proporción de viviendas con baño,,,Albiztur,%,Albiztur,97.3
2015,Proporción de viviendas con baño,,,Albiztur,%,Albiztur,96.6
2018,Proporción de viviendas con baño,,,Alegia,%,Alegia,99.6
2014,Proporción de viviendas con baño,,,Alegia,%,Alegia,99.6
2016,Proporción de viviendas con baño,,,Alegia,%,Alegia,99.6
2020,Proporción de viviendas con baño,,,Alegia,%,Alegia,99.9
2023,Proporción de viviendas con baño,,,Alegia,%,Alegia,99.9
2022,Proporción de viviendas con baño,,,Alegia,%,Alegia,99.9
2019,Proporción de viviendas con baño,,,Alegia,%,Alegia,99.6
2015,Proporción de viviendas con baño,,,Alegia,%,Alegia,99.6
2013,Proporción de viviendas con baño,,,Alegia,%,Alegia,99.6
2010,Proporción de viviendas con baño,,,Alegia,%,Alegia,99.7
2021,Proporción de viviendas con baño,,,Alegia,%,Alegia,99.9
2014,Proporción de viviendas con baño,,,Alegría-Dulantzi,%,Alegría-Dulantzi,99.8
2010,Proporción de viviendas con baño,,,Alegría-Dulantzi,%,Alegría-Dulantzi,99.7
2021,Proporción de viviendas con baño,,,Alegría-Dulantzi,%,Alegría-Dulantzi,99.9
2023,Proporción de viviendas con baño,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2015,Proporción de viviendas con baño,,,Alegría-Dulantzi,%,Alegría-Dulantzi,99.9
2018,Proporción de viviendas con baño,,,Alegría-Dulantzi,%,Alegría-Dulantzi,99.9
2020,Proporción de viviendas con baño,,,Alegría-Dulantzi,%,Alegría-Dulantzi,99.9
2013,Proporción de viviendas con baño,,,Alegría-Dulantzi,%,Alegría-Dulantzi,99.8
2022,Proporción de viviendas con baño,,,Alegría-Dulantzi,%,Alegría-Dulantzi,100.0
2019,Proporción de viviendas con baño,,,Alegría-Dulantzi,%,Alegría-Dulantzi,99.9
2016,Proporción de viviendas con baño,,,Alegría-Dulantzi,%,Alegría-Dulantzi,99.9
2013,Proporción de viviendas con baño,,,Alkiza,%,Alkiza,96.9
2019,Proporción de viviendas con baño,,,Alkiza,%,Alkiza,96.9
2015,Proporción de viviendas con baño,,,Alkiza,%,Alkiza,96.9
2021,Proporción de viviendas con baño,,,Alkiza,%,Alkiza,97.0
2023,Proporción de viviendas con baño,,,Alkiza,%,Alkiza,97.0
2020,Proporción de viviendas con baño,,,Alkiza,%,Alkiza,97.0
2016,Proporción de viviendas con baño,,,Alkiza,%,Alkiza,96.9
2014,Proporción de viviendas con baño,,,Alkiza,%,Alkiza,97.6
2010,Proporción de viviendas con baño,,,Alkiza,%,Alkiza,97.6
2022,Proporción de viviendas con baño,,,Alkiza,%,Alkiza,97.0
2018,Proporción de viviendas con baño,,,Alkiza,%,Alkiza,97.0
2020,Proporción de viviendas con baño,,,Alonsotegi,%,Alonsotegi,100.0
2018,Proporción de viviendas con baño,,,Alonsotegi,%,Alonsotegi,98.4
2019,Proporción de viviendas con baño,,,Alonsotegi,%,Alonsotegi,98.4
2014,Proporción de viviendas con baño,,,Alonsotegi,%,Alonsotegi,98.1
2013,Proporción de viviendas con baño,,,Alonsotegi,%,Alonsotegi,98.2
2010,Proporción de viviendas con baño,,,Alonsotegi,%,Alonsotegi,98.2
2015,Proporción de viviendas con baño,,,Alonsotegi,%,Alonsotegi,98.1
2021,Proporción de viviendas con baño,,,Alonsotegi,%,Alonsotegi,100.0
2022,Proporción de viviendas con baño,,,Alonsotegi,%,Alonsotegi,100.0
2016,Proporción de viviendas con baño,,,Alonsotegi,%,Alonsotegi,98.2
2023,Proporción de viviendas con baño,,,Alonsotegi,%,Alonsotegi,100.0
2014,Proporción de viviendas con baño,,,Altzaga,%,Altzaga,96.5
2015,Proporción de viviendas con baño,,,Altzaga,%,Altzaga,96.5
2022,Proporción de viviendas con baño,,,Altzaga,%,Altzaga,96.6
2010,Proporción de viviendas con baño,,,Altzaga,%,Altzaga,96.5
2021,Proporción de viviendas con baño,,,Altzaga,%,Altzaga,96.5
2023,Proporción de viviendas con baño,,,Altzaga,%,Altzaga,96.6
2020,Proporción de viviendas con baño,,,Altzaga,%,Altzaga,96.6
2019,Proporción de viviendas con baño,,,Altzaga,%,Altzaga,96.6
2016,Proporción de viviendas con baño,,,Altzaga,%,Altzaga,96.6
2013,Proporción de viviendas con baño,,,Altzaga,%,Altzaga,96.5
2018,Proporción de viviendas con baño,,,Altzaga,%,Altzaga,96.7
2015,Proporción de viviendas con baño,,,Altzo,%,Altzo,98.6
2022,Proporción de viviendas con baño,,,Altzo,%,Altzo,98.7
2010,Proporción de viviendas con baño,,,Altzo,%,Altzo,97.8
2020,Proporción de viviendas con baño,,,Altzo,%,Altzo,98.8
2018,Proporción de viviendas con baño,,,Altzo,%,Altzo,98.7
2021,Proporción de viviendas con baño,,,Altzo,%,Altzo,98.1
2019,Proporción de viviendas con baño,,,Altzo,%,Altzo,98.7
2016,Proporción de viviendas con baño,,,Altzo,%,Altzo,98.7
2013,Proporción de viviendas con baño,,,Altzo,%,Altzo,98.6
2014,Proporción de viviendas con baño,,,Altzo,%,Altzo,98.6
2023,Proporción de viviendas con baño,,,Altzo,%,Altzo,98.8
2016,Proporción de viviendas con baño,,,Amezketa,%,Amezketa,96.3
2019,Proporción de viviendas con baño,,,Amezketa,%,Amezketa,96.3
2022,Proporción de viviendas con baño,,,Amezketa,%,Amezketa,97.3
2023,Proporción de viviendas con baño,,,Amezketa,%,Amezketa,97.5
2021,Proporción de viviendas con baño,,,Amezketa,%,Amezketa,97.8
2018,Proporción de viviendas con baño,,,Amezketa,%,Amezketa,96.4
2014,Proporción de viviendas con baño,,,Amezketa,%,Amezketa,96.5
2010,Proporción de viviendas con baño,,,Amezketa,%,Amezketa,96.6
2015,Proporción de viviendas con baño,,,Amezketa,%,Amezketa,96.3
2020,Proporción de viviendas con baño,,,Amezketa,%,Amezketa,97.5
2013,Proporción de viviendas con baño,,,Amezketa,%,Amezketa,96.6
2023,Proporción de viviendas con baño,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2014,Proporción de viviendas con baño,,,Amorebieta-Etxano,%,Amorebieta-Etxano,99.8
2018,Proporción de viviendas con baño,,,Amorebieta-Etxano,%,Amorebieta-Etxano,99.8
2021,Proporción de viviendas con baño,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2020,Proporción de viviendas con baño,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2016,Proporción de viviendas con baño,,,Amorebieta-Etxano,%,Amorebieta-Etxano,99.8
2015,Proporción de viviendas con baño,,,Amorebieta-Etxano,%,Amorebieta-Etxano,99.8
2013,Proporción de viviendas con baño,,,Amorebieta-Etxano,%,Amorebieta-Etxano,99.8
2010,Proporción de viviendas con baño,,,Amorebieta-Etxano,%,Amorebieta-Etxano,99.7
2019,Proporción de viviendas con baño,,,Amorebieta-Etxano,%,Amorebieta-Etxano,99.8
2022,Proporción de viviendas con baño,,,Amorebieta-Etxano,%,Amorebieta-Etxano,100.0
2016,Proporción de viviendas con baño,,,Amoroto,%,Amoroto,97.3
2014,Proporción de viviendas con baño,,,Amoroto,%,Amoroto,97.3
2020,Proporción de viviendas con baño,,,Amoroto,%,Amoroto,100.0
2023,Proporción de viviendas con baño,,,Amoroto,%,Amoroto,100.0
2019,Proporción de viviendas con baño,,,Amoroto,%,Amoroto,99.3
2015,Proporción de viviendas con baño,,,Amoroto,%,Amoroto,97.2
2010,Proporción de viviendas con baño,,,Amoroto,%,Amoroto,97.2
2021,Proporción de viviendas con baño,,,Amoroto,%,Amoroto,100.0
2018,Proporción de viviendas con baño,,,Amoroto,%,Amoroto,99.3
2022,Proporción de viviendas con baño,,,Amoroto,%,Amoroto,100.0
2013,Proporción de viviendas con baño,,,Amoroto,%,Amoroto,97.2
2020,Proporción de viviendas con baño,,,Amurrio,%,Amurrio,99.7
2013,Proporción de viviendas con baño,,,Amurrio,%,Amurrio,99.7
2022,Proporción de viviendas con baño,,,Amurrio,%,Amurrio,99.8
2015,Proporción de viviendas con baño,,,Amurrio,%,Amurrio,99.7
2014,Proporción de viviendas con baño,,,Amurrio,%,Amurrio,99.7
2010,Proporción de viviendas con baño,,,Amurrio,%,Amurrio,99.6
2021,Proporción de viviendas con baño,,,Amurrio,%,Amurrio,99.8
2023,Proporción de viviendas con baño,,,Amurrio,%,Amurrio,99.7
2019,Proporción de viviendas con baño,,,Amurrio,%,Amurrio,99.7
2018,Proporción de viviendas con baño,,,Amurrio,%,Amurrio,99.7
2016,Proporción de viviendas con baño,,,Amurrio,%,Amurrio,99.8
2021,Proporción de viviendas con baño,,,Andoain,%,Andoain,99.7
2010,Proporción de viviendas con baño,,,Andoain,%,Andoain,99.5
2023,Proporción de viviendas con baño,,,Andoain,%,Andoain,99.8
2018,Proporción de viviendas con baño,,,Andoain,%,Andoain,99.6
2020,Proporción de viviendas con baño,,,Andoain,%,Andoain,99.7
2014,Proporción de viviendas con baño,,,Andoain,%,Andoain,99.5
2022,Proporción de viviendas con baño,,,Andoain,%,Andoain,99.7
2019,Proporción de viviendas con baño,,,Andoain,%,Andoain,99.6
2015,Proporción de viviendas con baño,,,Andoain,%,Andoain,99.5
2013,Proporción de viviendas con baño,,,Andoain,%,Andoain,99.5
2016,Proporción de viviendas con baño,,,Andoain,%,Andoain,99.5
2014,Proporción de viviendas con baño,,,Anoeta,%,Anoeta,100.0
2013,Proporción de viviendas con baño,,,Anoeta,%,Anoeta,100.0
2021,Proporción de viviendas con baño,,,Anoeta,%,Anoeta,100.0
2010,Proporción de viviendas con baño,,,Anoeta,%,Anoeta,100.0
2018,Proporción de viviendas con baño,,,Anoeta,%,Anoeta,100.0
2023,Proporción de viviendas con baño,,,Anoeta,%,Anoeta,100.0
2015,Proporción de viviendas con baño,,,Anoeta,%,Anoeta,100.0
