Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2018,Superficie forestal en proporción a la superficie total,,,Lagrán,Porcentaje,Lagrán,71.0
2016,Superficie forestal en proporción a la superficie total,,,Lagrán,Porcentaje,Lagrán,71.0
2021,Superficie forestal en proporción a la superficie total,,,Lagrán,Porcentaje,Lagrán,71.0
2019,Superficie forestal en proporción a la superficie total,,,Lagrán,Porcentaje,Lagrán,71.0
2022,Superficie forestal en proporción a la superficie total,,,Lagrán,Porcentaje,Lagrán,71.0
2020,Superficie forestal en proporción a la superficie total,,,Lagrán,Porcentaje,Lagrán,71.0
2010,Superficie forestal en proporción a la superficie total,,,Lagrán,Porcentaje,Lagrán,70.1
2016,Superficie forestal en proporción a la superficie total,,,Laguardia,Porcentaje,Laguardia,14.3
2018,Superficie forestal en proporción a la superficie total,,,Laguardia,Porcentaje,Laguardia,14.3
2021,Superficie forestal en proporción a la superficie total,,,Laguardia,Porcentaje,Laguardia,14.7
2019,Superficie forestal en proporción a la superficie total,,,Laguardia,Porcentaje,Laguardia,14.7
2010,Superficie forestal en proporción a la superficie total,,,Laguardia,Porcentaje,Laguardia,14.2
2022,Superficie forestal en proporción a la superficie total,,,Laguardia,Porcentaje,Laguardia,14.6
2020,Superficie forestal en proporción a la superficie total,,,Laguardia,Porcentaje,Laguardia,14.7
2020,Superficie forestal en proporción a la superficie total,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,6.2
2018,Superficie forestal en proporción a la superficie total,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,6.2
2016,Superficie forestal en proporción a la superficie total,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,6.2
2021,Superficie forestal en proporción a la superficie total,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,6.2
2022,Superficie forestal en proporción a la superficie total,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,6.2
2019,Superficie forestal en proporción a la superficie total,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,6.2
2010,Superficie forestal en proporción a la superficie total,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,6.0
2021,Superficie forestal en proporción a la superficie total,,,Lanestosa,Porcentaje,Lanestosa,41.3
2020,Superficie forestal en proporción a la superficie total,,,Lanestosa,Porcentaje,Lanestosa,41.3
2016,Superficie forestal en proporción a la superficie total,,,Lanestosa,Porcentaje,Lanestosa,41.3
2010,Superficie forestal en proporción a la superficie total,,,Lanestosa,Porcentaje,Lanestosa,36.7
2019,Superficie forestal en proporción a la superficie total,,,Lanestosa,Porcentaje,Lanestosa,41.3
2018,Superficie forestal en proporción a la superficie total,,,Lanestosa,Porcentaje,Lanestosa,41.3
2022,Superficie forestal en proporción a la superficie total,,,Lanestosa,Porcentaje,Lanestosa,41.2
2019,Superficie forestal en proporción a la superficie total,,,Lantarón,Porcentaje,Lantarón,28.1
2020,Superficie forestal en proporción a la superficie total,,,Lantarón,Porcentaje,Lantarón,28.1
2010,Superficie forestal en proporción a la superficie total,,,Lantarón,Porcentaje,Lantarón,30.3
2021,Superficie forestal en proporción a la superficie total,,,Lantarón,Porcentaje,Lantarón,28.1
2018,Superficie forestal en proporción a la superficie total,,,Lantarón,Porcentaje,Lantarón,27.8
2022,Superficie forestal en proporción a la superficie total,,,Lantarón,Porcentaje,Lantarón,28.1
2016,Superficie forestal en proporción a la superficie total,,,Lantarón,Porcentaje,Lantarón,27.8
2018,Superficie forestal en proporción a la superficie total,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.5
2010,Superficie forestal en proporción a la superficie total,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.7
2021,Superficie forestal en proporción a la superficie total,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.4
2019,Superficie forestal en proporción a la superficie total,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.4
2020,Superficie forestal en proporción a la superficie total,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.4
2022,Superficie forestal en proporción a la superficie total,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.3
2016,Superficie forestal en proporción a la superficie total,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.5
2010,Superficie forestal en proporción a la superficie total,,,Larrabetzu,Porcentaje,Larrabetzu,62.0
2021,Superficie forestal en proporción a la superficie total,,,Larrabetzu,Porcentaje,Larrabetzu,64.5
2022,Superficie forestal en proporción a la superficie total,,,Larrabetzu,Porcentaje,Larrabetzu,64.4
2018,Superficie forestal en proporción a la superficie total,,,Larrabetzu,Porcentaje,Larrabetzu,63.9
2016,Superficie forestal en proporción a la superficie total,,,Larrabetzu,Porcentaje,Larrabetzu,64.8
2020,Superficie forestal en proporción a la superficie total,,,Larrabetzu,Porcentaje,Larrabetzu,64.4
2019,Superficie forestal en proporción a la superficie total,,,Larrabetzu,Porcentaje,Larrabetzu,63.8
2019,Superficie forestal en proporción a la superficie total,,,Larraul,Porcentaje,Larraul,59.3
2016,Superficie forestal en proporción a la superficie total,,,Larraul,Porcentaje,Larraul,60.2
2021,Superficie forestal en proporción a la superficie total,,,Larraul,Porcentaje,Larraul,59.3
2010,Superficie forestal en proporción a la superficie total,,,Larraul,Porcentaje,Larraul,55.4
2018,Superficie forestal en proporción a la superficie total,,,Larraul,Porcentaje,Larraul,59.4
2020,Superficie forestal en proporción a la superficie total,,,Larraul,Porcentaje,Larraul,59.3
2022,Superficie forestal en proporción a la superficie total,,,Larraul,Porcentaje,Larraul,59.4
2010,Superficie forestal en proporción a la superficie total,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,26.1
2019,Superficie forestal en proporción a la superficie total,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,27.7
2022,Superficie forestal en proporción a la superficie total,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,27.7
2018,Superficie forestal en proporción a la superficie total,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,27.7
2016,Superficie forestal en proporción a la superficie total,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,27.9
2020,Superficie forestal en proporción a la superficie total,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,27.7
2021,Superficie forestal en proporción a la superficie total,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,27.7
2010,Superficie forestal en proporción a la superficie total,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,70.1
2022,Superficie forestal en proporción a la superficie total,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,69.8
2021,Superficie forestal en proporción a la superficie total,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,69.8
2019,Superficie forestal en proporción a la superficie total,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,69.1
2018,Superficie forestal en proporción a la superficie total,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,69.2
2020,Superficie forestal en proporción a la superficie total,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,69.7
2016,Superficie forestal en proporción a la superficie total,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,69.0
2022,Superficie forestal en proporción a la superficie total,,,Laukiz,Porcentaje,Laukiz,41.6
2019,Superficie forestal en proporción a la superficie total,,,Laukiz,Porcentaje,Laukiz,35.9
2018,Superficie forestal en proporción a la superficie total,,,Laukiz,Porcentaje,Laukiz,35.7
2016,Superficie forestal en proporción a la superficie total,,,Laukiz,Porcentaje,Laukiz,36.5
2010,Superficie forestal en proporción a la superficie total,,,Laukiz,Porcentaje,Laukiz,38.6
2021,Superficie forestal en proporción a la superficie total,,,Laukiz,Porcentaje,Laukiz,41.6
2020,Superficie forestal en proporción a la superficie total,,,Laukiz,Porcentaje,Laukiz,41.5
2018,Superficie forestal en proporción a la superficie total,,,Lazkao,Porcentaje,Lazkao,62.2
2020,Superficie forestal en proporción a la superficie total,,,Lazkao,Porcentaje,Lazkao,62.3
2021,Superficie forestal en proporción a la superficie total,,,Lazkao,Porcentaje,Lazkao,62.3
2010,Superficie forestal en proporción a la superficie total,,,Lazkao,Porcentaje,Lazkao,65.3
2019,Superficie forestal en proporción a la superficie total,,,Lazkao,Porcentaje,Lazkao,62.3
2016,Superficie forestal en proporción a la superficie total,,,Lazkao,Porcentaje,Lazkao,63.7
2022,Superficie forestal en proporción a la superficie total,,,Lazkao,Porcentaje,Lazkao,62.3
2018,Superficie forestal en proporción a la superficie total,,,Leaburu,Porcentaje,Leaburu,52.3
2010,Superficie forestal en proporción a la superficie total,,,Leaburu,Porcentaje,Leaburu,56.2
2022,Superficie forestal en proporción a la superficie total,,,Leaburu,Porcentaje,Leaburu,52.7
2021,Superficie forestal en proporción a la superficie total,,,Leaburu,Porcentaje,Leaburu,52.6
2016,Superficie forestal en proporción a la superficie total,,,Leaburu,Porcentaje,Leaburu,54.2
2019,Superficie forestal en proporción a la superficie total,,,Leaburu,Porcentaje,Leaburu,53.1
2020,Superficie forestal en proporción a la superficie total,,,Leaburu,Porcentaje,Leaburu,52.6
2022,Superficie forestal en proporción a la superficie total,,,Legazpi,Porcentaje,Legazpi,78.2
2018,Superficie forestal en proporción a la superficie total,,,Legazpi,Porcentaje,Legazpi,77.9
2010,Superficie forestal en proporción a la superficie total,,,Legazpi,Porcentaje,Legazpi,80.2
2016,Superficie forestal en proporción a la superficie total,,,Legazpi,Porcentaje,Legazpi,79.1
2019,Superficie forestal en proporción a la superficie total,,,Legazpi,Porcentaje,Legazpi,78.1
2021,Superficie forestal en proporción a la superficie total,,,Legazpi,Porcentaje,Legazpi,78.2
2020,Superficie forestal en proporción a la superficie total,,,Legazpi,Porcentaje,Legazpi,78.1
2020,Superficie forestal en proporción a la superficie total,,,Legorreta,Porcentaje,Legorreta,70.1
2018,Superficie forestal en proporción a la superficie total,,,Legorreta,Porcentaje,Legorreta,69.5
2010,Superficie forestal en proporción a la superficie total,,,Legorreta,Porcentaje,Legorreta,73.3
2022,Superficie forestal en proporción a la superficie total,,,Legorreta,Porcentaje,Legorreta,70.5
2016,Superficie forestal en proporción a la superficie total,,,Legorreta,Porcentaje,Legorreta,71.8
2019,Superficie forestal en proporción a la superficie total,,,Legorreta,Porcentaje,Legorreta,69.5
2021,Superficie forestal en proporción a la superficie total,,,Legorreta,Porcentaje,Legorreta,70.4
2010,Superficie forestal en proporción a la superficie total,,,Legutio,Porcentaje,Legutio,46.6
2020,Superficie forestal en proporción a la superficie total,,,Legutio,Porcentaje,Legutio,47.0
2018,Superficie forestal en proporción a la superficie total,,,Legutio,Porcentaje,Legutio,46.4
2016,Superficie forestal en proporción a la superficie total,,,Legutio,Porcentaje,Legutio,46.5
2019,Superficie forestal en proporción a la superficie total,,,Legutio,Porcentaje,Legutio,47.0
2022,Superficie forestal en proporción a la superficie total,,,Legutio,Porcentaje,Legutio,47.2
2021,Superficie forestal en proporción a la superficie total,,,Legutio,Porcentaje,Legutio,47.1
2018,Superficie forestal en proporción a la superficie total,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,82.9
2020,Superficie forestal en proporción a la superficie total,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,83.0
2022,Superficie forestal en proporción a la superficie total,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,83.0
2019,Superficie forestal en proporción a la superficie total,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,82.9
2010,Superficie forestal en proporción a la superficie total,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,82.7
2021,Superficie forestal en proporción a la superficie total,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,83.0
2016,Superficie forestal en proporción a la superficie total,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,83.0
2010,Superficie forestal en proporción a la superficie total,,,Leioa,Porcentaje,Leioa,6.2
2016,Superficie forestal en proporción a la superficie total,,,Leioa,Porcentaje,Leioa,5.8
2020,Superficie forestal en proporción a la superficie total,,,Leioa,Porcentaje,Leioa,6.4
2019,Superficie forestal en proporción a la superficie total,,,Leioa,Porcentaje,Leioa,6.4
2018,Superficie forestal en proporción a la superficie total,,,Leioa,Porcentaje,Leioa,6.4
2022,Superficie forestal en proporción a la superficie total,,,Leioa,Porcentaje,Leioa,6.5
2021,Superficie forestal en proporción a la superficie total,,,Leioa,Porcentaje,Leioa,6.4
2021,Superficie forestal en proporción a la superficie total,,,Lekeitio,Porcentaje,Lekeitio,11.3
2018,Superficie forestal en proporción a la superficie total,,,Lekeitio,Porcentaje,Lekeitio,11.3
2019,Superficie forestal en proporción a la superficie total,,,Lekeitio,Porcentaje,Lekeitio,11.3
2022,Superficie forestal en proporción a la superficie total,,,Lekeitio,Porcentaje,Lekeitio,11.5
2016,Superficie forestal en proporción a la superficie total,,,Lekeitio,Porcentaje,Lekeitio,11.3
2010,Superficie forestal en proporción a la superficie total,,,Lekeitio,Porcentaje,Lekeitio,10.5
2020,Superficie forestal en proporción a la superficie total,,,Lekeitio,Porcentaje,Lekeitio,11.3
2010,Superficie forestal en proporción a la superficie total,,,Lemoa,Porcentaje,Lemoa,63.1
2020,Superficie forestal en proporción a la superficie total,,,Lemoa,Porcentaje,Lemoa,65.2
2021,Superficie forestal en proporción a la superficie total,,,Lemoa,Porcentaje,Lemoa,63.4
2016,Superficie forestal en proporción a la superficie total,,,Lemoa,Porcentaje,Lemoa,65.9
2019,Superficie forestal en proporción a la superficie total,,,Lemoa,Porcentaje,Lemoa,63.4
2018,Superficie forestal en proporción a la superficie total,,,Lemoa,Porcentaje,Lemoa,63.9
2022,Superficie forestal en proporción a la superficie total,,,Lemoa,Porcentaje,Lemoa,63.5
2016,Superficie forestal en proporción a la superficie total,,,Lemoiz,Porcentaje,Lemoiz,59.1
2018,Superficie forestal en proporción a la superficie total,,,Lemoiz,Porcentaje,Lemoiz,58.7
2022,Superficie forestal en proporción a la superficie total,,,Lemoiz,Porcentaje,Lemoiz,65.0
2021,Superficie forestal en proporción a la superficie total,,,Lemoiz,Porcentaje,Lemoiz,64.7
2010,Superficie forestal en proporción a la superficie total,,,Lemoiz,Porcentaje,Lemoiz,79.6
2020,Superficie forestal en proporción a la superficie total,,,Lemoiz,Porcentaje,Lemoiz,64.8
2019,Superficie forestal en proporción a la superficie total,,,Lemoiz,Porcentaje,Lemoiz,62.8
2010,Superficie forestal en proporción a la superficie total,,,Leza,Porcentaje,Leza,18.9
2020,Superficie forestal en proporción a la superficie total,,,Leza,Porcentaje,Leza,19.2
2018,Superficie forestal en proporción a la superficie total,,,Leza,Porcentaje,Leza,19.2
2016,Superficie forestal en proporción a la superficie total,,,Leza,Porcentaje,Leza,19.2
2019,Superficie forestal en proporción a la superficie total,,,Leza,Porcentaje,Leza,19.2
2022,Superficie forestal en proporción a la superficie total,,,Leza,Porcentaje,Leza,19.0
2021,Superficie forestal en proporción a la superficie total,,,Leza,Porcentaje,Leza,19.2
2016,Superficie forestal en proporción a la superficie total,,,Lezama,Porcentaje,Lezama,56.4
2020,Superficie forestal en proporción a la superficie total,,,Lezama,Porcentaje,Lezama,55.8
2010,Superficie forestal en proporción a la superficie total,,,Lezama,Porcentaje,Lezama,56.6
2019,Superficie forestal en proporción a la superficie total,,,Lezama,Porcentaje,Lezama,55.2
2022,Superficie forestal en proporción a la superficie total,,,Lezama,Porcentaje,Lezama,55.7
2021,Superficie forestal en proporción a la superficie total,,,Lezama,Porcentaje,Lezama,55.8
2018,Superficie forestal en proporción a la superficie total,,,Lezama,Porcentaje,Lezama,55.4
2019,Superficie forestal en proporción a la superficie total,,,Lezo,Porcentaje,Lezo,41.0
2021,Superficie forestal en proporción a la superficie total,,,Lezo,Porcentaje,Lezo,41.3
2016,Superficie forestal en proporción a la superficie total,,,Lezo,Porcentaje,Lezo,41.0
2010,Superficie forestal en proporción a la superficie total,,,Lezo,Porcentaje,Lezo,40.2
2018,Superficie forestal en proporción a la superficie total,,,Lezo,Porcentaje,Lezo,41.0
2020,Superficie forestal en proporción a la superficie total,,,Lezo,Porcentaje,Lezo,41.3
2022,Superficie forestal en proporción a la superficie total,,,Lezo,Porcentaje,Lezo,41.3
2016,Superficie forestal en proporción a la superficie total,,,Lizartza,Porcentaje,Lizartza,74.0
2019,Superficie forestal en proporción a la superficie total,,,Lizartza,Porcentaje,Lizartza,72.0
2021,Superficie forestal en proporción a la superficie total,,,Lizartza,Porcentaje,Lizartza,72.5
2020,Superficie forestal en proporción a la superficie total,,,Lizartza,Porcentaje,Lizartza,72.3
2018,Superficie forestal en proporción a la superficie total,,,Lizartza,Porcentaje,Lizartza,72.0
2010,Superficie forestal en proporción a la superficie total,,,Lizartza,Porcentaje,Lizartza,72.6
2022,Superficie forestal en proporción a la superficie total,,,Lizartza,Porcentaje,Lizartza,72.6
2016,Superficie forestal en proporción a la superficie total,,,Loiu,Porcentaje,Loiu,32.0
2021,Superficie forestal en proporción a la superficie total,,,Loiu,Porcentaje,Loiu,34.3
2018,Superficie forestal en proporción a la superficie total,,,Loiu,Porcentaje,Loiu,31.5
2019,Superficie forestal en proporción a la superficie total,,,Loiu,Porcentaje,Loiu,33.1
2010,Superficie forestal en proporción a la superficie total,,,Loiu,Porcentaje,Loiu,31.3
2022,Superficie forestal en proporción a la superficie total,,,Loiu,Porcentaje,Loiu,34.3
2020,Superficie forestal en proporción a la superficie total,,,Loiu,Porcentaje,Loiu,33.8
2010,Superficie forestal en proporción a la superficie total,,,Mallabia,Porcentaje,Mallabia,66.4
2016,Superficie forestal en proporción a la superficie total,,,Mallabia,Porcentaje,Mallabia,68.8
2020,Superficie forestal en proporción a la superficie total,,,Mallabia,Porcentaje,Mallabia,67.2
2019,Superficie forestal en proporción a la superficie total,,,Mallabia,Porcentaje,Mallabia,66.6
2018,Superficie forestal en proporción a la superficie total,,,Mallabia,Porcentaje,Mallabia,66.4
2022,Superficie forestal en proporción a la superficie total,,,Mallabia,Porcentaje,Mallabia,68.1
2021,Superficie forestal en proporción a la superficie total,,,Mallabia,Porcentaje,Mallabia,67.6
2016,Superficie forestal en proporción a la superficie total,,,Mañaria,Porcentaje,Mañaria,67.8
2010,Superficie forestal en proporción a la superficie total,,,Mañaria,Porcentaje,Mañaria,68.6
2020,Superficie forestal en proporción a la superficie total,,,Mañaria,Porcentaje,Mañaria,66.7
2021,Superficie forestal en proporción a la superficie total,,,Mañaria,Porcentaje,Mañaria,66.7
2019,Superficie forestal en proporción a la superficie total,,,Mañaria,Porcentaje,Mañaria,66.1
2018,Superficie forestal en proporción a la superficie total,,,Mañaria,Porcentaje,Mañaria,65.9
2022,Superficie forestal en proporción a la superficie total,,,Mañaria,Porcentaje,Mañaria,66.7
2022,Superficie forestal en proporción a la superficie total,,,Markina-Xemein,Porcentaje,Markina-Xemein,77.6
2018,Superficie forestal en proporción a la superficie total,,,Markina-Xemein,Porcentaje,Markina-Xemein,76.0
2019,Superficie forestal en proporción a la superficie total,,,Markina-Xemein,Porcentaje,Markina-Xemein,76.4
2021,Superficie forestal en proporción a la superficie total,,,Markina-Xemein,Porcentaje,Markina-Xemein,77.4
2016,Superficie forestal en proporción a la superficie total,,,Markina-Xemein,Porcentaje,Markina-Xemein,77.4
2010,Superficie forestal en proporción a la superficie total,,,Markina-Xemein,Porcentaje,Markina-Xemein,83.0
2020,Superficie forestal en proporción a la superficie total,,,Markina-Xemein,Porcentaje,Markina-Xemein,76.6
2020,Superficie forestal en proporción a la superficie total,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,71.4
2019,Superficie forestal en proporción a la superficie total,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,69.9
2016,Superficie forestal en proporción a la superficie total,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,70.7
2022,Superficie forestal en proporción a la superficie total,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,71.5
2021,Superficie forestal en proporción a la superficie total,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,71.5
2010,Superficie forestal en proporción a la superficie total,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,71.4
2018,Superficie forestal en proporción a la superficie total,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,69.5
2021,Superficie forestal en proporción a la superficie total,,,Mendaro,Porcentaje,Mendaro,80.1
2018,Superficie forestal en proporción a la superficie total,,,Mendaro,Porcentaje,Mendaro,79.4
2022,Superficie forestal en proporción a la superficie total,,,Mendaro,Porcentaje,Mendaro,80.1
2016,Superficie forestal en proporción a la superficie total,,,Mendaro,Porcentaje,Mendaro,80.6
2010,Superficie forestal en proporción a la superficie total,,,Mendaro,Porcentaje,Mendaro,84.5
2020,Superficie forestal en proporción a la superficie total,,,Mendaro,Porcentaje,Mendaro,79.8
2019,Superficie forestal en proporción a la superficie total,,,Mendaro,Porcentaje,Mendaro,79.7
2016,Superficie forestal en proporción a la superficie total,,,Mendata,Porcentaje,Mendata,86.9
2010,Superficie forestal en proporción a la superficie total,,,Mendata,Porcentaje,Mendata,87.5
2020,Superficie forestal en proporción a la superficie total,,,Mendata,Porcentaje,Mendata,86.1
2018,Superficie forestal en proporción a la superficie total,,,Mendata,Porcentaje,Mendata,85.5
2022,Superficie forestal en proporción a la superficie total,,,Mendata,Porcentaje,Mendata,86.3
2021,Superficie forestal en proporción a la superficie total,,,Mendata,Porcentaje,Mendata,86.3
2019,Superficie forestal en proporción a la superficie total,,,Mendata,Porcentaje,Mendata,85.7
2018,Superficie forestal en proporción a la superficie total,,,Mendexa,Porcentaje,Mendexa,60.2
2010,Superficie forestal en proporción a la superficie total,,,Mendexa,Porcentaje,Mendexa,60.6
2020,Superficie forestal en proporción a la superficie total,,,Mendexa,Porcentaje,Mendexa,60.8
2019,Superficie forestal en proporción a la superficie total,,,Mendexa,Porcentaje,Mendexa,60.4
2021,Superficie forestal en proporción a la superficie total,,,Mendexa,Porcentaje,Mendexa,61.1
2016,Superficie forestal en proporción a la superficie total,,,Mendexa,Porcentaje,Mendexa,60.6
2022,Superficie forestal en proporción a la superficie total,,,Mendexa,Porcentaje,Mendexa,60.7
2022,Superficie forestal en proporción a la superficie total,,,Meñaka,Porcentaje,Meñaka,69.1
2019,Superficie forestal en proporción a la superficie total,,,Meñaka,Porcentaje,Meñaka,68.5
2018,Superficie forestal en proporción a la superficie total,,,Meñaka,Porcentaje,Meñaka,68.0
2016,Superficie forestal en proporción a la superficie total,,,Meñaka,Porcentaje,Meñaka,68.8
2010,Superficie forestal en proporción a la superficie total,,,Meñaka,Porcentaje,Meñaka,68.3
2021,Superficie forestal en proporción a la superficie total,,,Meñaka,Porcentaje,Meñaka,69.0
2020,Superficie forestal en proporción a la superficie total,,,Meñaka,Porcentaje,Meñaka,69.0
2022,Superficie forestal en proporción a la superficie total,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,5.6
2018,Superficie forestal en proporción a la superficie total,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,5.8
2010,Superficie forestal en proporción a la superficie total,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,5.9
2016,Superficie forestal en proporción a la superficie total,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,5.8
2019,Superficie forestal en proporción a la superficie total,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,5.8
2020,Superficie forestal en proporción a la superficie total,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,5.8
2021,Superficie forestal en proporción a la superficie total,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,5.8
2022,Superficie forestal en proporción a la superficie total,,,Morga,Porcentaje,Morga,71.0
2021,Superficie forestal en proporción a la superficie total,,,Morga,Porcentaje,Morga,71.0
2020,Superficie forestal en proporción a la superficie total,,,Morga,Porcentaje,Morga,70.8
2010,Superficie forestal en proporción a la superficie total,,,Morga,Porcentaje,Morga,65.3
2019,Superficie forestal en proporción a la superficie total,,,Morga,Porcentaje,Morga,69.7
2018,Superficie forestal en proporción a la superficie total,,,Morga,Porcentaje,Morga,69.6
2016,Superficie forestal en proporción a la superficie total,,,Morga,Porcentaje,Morga,70.8
2018,Superficie forestal en proporción a la superficie total,,,Mundaka,Porcentaje,Mundaka,47.5
2019,Superficie forestal en proporción a la superficie total,,,Mundaka,Porcentaje,Mundaka,47.4
2022,Superficie forestal en proporción a la superficie total,,,Mundaka,Porcentaje,Mundaka,47.5
2016,Superficie forestal en proporción a la superficie total,,,Mundaka,Porcentaje,Mundaka,47.6
2010,Superficie forestal en proporción a la superficie total,,,Mundaka,Porcentaje,Mundaka,48.8
2021,Superficie forestal en proporción a la superficie total,,,Mundaka,Porcentaje,Mundaka,47.6
2020,Superficie forestal en proporción a la superficie total,,,Mundaka,Porcentaje,Mundaka,47.6
2010,Superficie forestal en proporción a la superficie total,,,Mungia,Porcentaje,Mungia,44.8
2020,Superficie forestal en proporción a la superficie total,,,Mungia,Porcentaje,Mungia,47.7
2019,Superficie forestal en proporción a la superficie total,,,Mungia,Porcentaje,Mungia,45.7
2018,Superficie forestal en proporción a la superficie total,,,Mungia,Porcentaje,Mungia,45.9
2016,Superficie forestal en proporción a la superficie total,,,Mungia,Porcentaje,Mungia,46.5
2022,Superficie forestal en proporción a la superficie total,,,Mungia,Porcentaje,Mungia,47.7
2021,Superficie forestal en proporción a la superficie total,,,Mungia,Porcentaje,Mungia,47.7
2010,Superficie forestal en proporción a la superficie total,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,80.6
2020,Superficie forestal en proporción a la superficie total,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,79.5
2018,Superficie forestal en proporción a la superficie total,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,79.2
2016,Superficie forestal en proporción a la superficie total,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,81.0
2022,Superficie forestal en proporción a la superficie total,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,80.2
2021,Superficie forestal en proporción a la superficie total,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,79.7
2019,Superficie forestal en proporción a la superficie total,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,79.0
2010,Superficie forestal en proporción a la superficie total,,,Murueta,Porcentaje,Murueta,38.9
2021,Superficie forestal en proporción a la superficie total,,,Murueta,Porcentaje,Murueta,45.5
2020,Superficie forestal en proporción a la superficie total,,,Murueta,Porcentaje,Murueta,45.5
2016,Superficie forestal en proporción a la superficie total,,,Murueta,Porcentaje,Murueta,46.2
2022,Superficie forestal en proporción a la superficie total,,,Murueta,Porcentaje,Murueta,43.4
2019,Superficie forestal en proporción a la superficie total,,,Murueta,Porcentaje,Murueta,45.5
2018,Superficie forestal en proporción a la superficie total,,,Murueta,Porcentaje,Murueta,45.4
2018,Superficie forestal en proporción a la superficie total,,,Muskiz,Porcentaje,Muskiz,40.6
2016,Superficie forestal en proporción a la superficie total,,,Muskiz,Porcentaje,Muskiz,40.7
2010,Superficie forestal en proporción a la superficie total,,,Muskiz,Porcentaje,Muskiz,39.3
2021,Superficie forestal en proporción a la superficie total,,,Muskiz,Porcentaje,Muskiz,41.1
2020,Superficie forestal en proporción a la superficie total,,,Muskiz,Porcentaje,Muskiz,41.1
2022,Superficie forestal en proporción a la superficie total,,,Muskiz,Porcentaje,Muskiz,41.1
2019,Superficie forestal en proporción a la superficie total,,,Muskiz,Porcentaje,Muskiz,40.7
