Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2019,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bakio,%,Bakio,100.0
2014,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bakio,%,Bakio,0.0
2017,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bakio,%,Bakio,100.0
2022,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bakio,%,Bakio,100.0
2015,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bakio,%,Bakio,0.0
2010,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bakio,%,Bakio,0.0
2024,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,100.0
2011,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,0.0
2016,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,0.0
2017,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,0.0
2015,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,0.0
2013,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,0.0
2010,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,0.0
2012,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,0.0
2023,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,100.0
2018,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,0.0
2019,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,0.0
2014,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,0.0
2021,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,100.0
2022,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,100.0
2020,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baliarrain,%,Baliarrain,0.0
2010,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,0.0
2015,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,100.0
2021,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,100.0
2014,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,100.0
2018,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,100.0
2023,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,100.0
2011,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,0.0
2019,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,100.0
2016,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,100.0
2013,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,100.0
2020,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,100.0
2012,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,100.0
2022,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,100.0
2017,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,100.0
2024,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Balmaseda,%,Balmaseda,100.0
2019,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2010,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2020,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2024,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2021,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2017,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2014,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2018,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2016,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2023,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2012,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2015,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2011,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2022,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2013,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Baños de Ebro / Mañueta,%,Baños de Ebro / Mañueta,100.0
2019,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2018,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2013,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2023,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2021,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2022,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2010,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2016,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2024,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2011,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2020,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2015,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2017,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2012,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2014,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barakaldo,%,Barakaldo,100.0
2015,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2024,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2012,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2020,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2018,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2013,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2016,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2019,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2010,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2021,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2011,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2023,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2014,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2017,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2022,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrika,%,Barrika,100.0
2011,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2017,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2020,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2024,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2013,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2010,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2022,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2018,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2016,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2014,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2021,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2015,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2019,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2023,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2012,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Barrundia,%,Barrundia,100.0
2017,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2020,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2011,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2016,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2010,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2021,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2019,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2023,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2015,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2013,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2018,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2022,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2014,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2012,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2024,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Basauri,%,Basauri,100.0
2011,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2023,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2016,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2010,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2019,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2020,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2014,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2012,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2013,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2022,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2017,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2021,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2015,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2018,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2024,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beasain,%,Beasain,100.0
2022,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2012,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2024,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2021,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2014,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2015,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2013,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2011,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2020,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2010,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2016,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2018,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2019,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2023,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2017,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Bedia,%,Bedia,100.0
2011,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2016,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2010,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2023,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2020,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2018,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2022,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2014,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2019,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2013,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2012,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2015,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2017,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2024,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2021,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Beizama,%,Beizama,100.0
2015,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,0.0
2010,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,0.0
2018,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,0.0
2023,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,100.0
2022,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,100.0
2014,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,0.0
2019,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,0.0
2017,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,0.0
2013,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,0.0
2024,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,100.0
2016,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,0.0
2021,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,100.0
2012,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,0.0
2011,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,0.0
2020,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Belauntza,%,Belauntza,0.0
2010,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Berango,%,Berango,100.0
2018,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Berango,%,Berango,100.0
2019,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Berango,%,Berango,100.0
2017,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Berango,%,Berango,100.0
2024,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Berango,%,Berango,100.0
2020,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Berango,%,Berango,100.0
2023,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Berango,%,Berango,100.0
2011,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Berango,%,Berango,100.0
2014,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Berango,%,Berango,100.0
2015,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Berango,%,Berango,100.0
2012,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Berango,%,Berango,100.0
2013,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Berango,%,Berango,100.0
2016,Lurralde-antolamenduko plan batek (LPP) estalitako udalerrien proportzioa,,,Berango,%,Berango,100.0
