Year,Sexua,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2022,Emakumea,,,Berrobi,%,Berrobi,100.0
2023,Emakumea,,,Berrobi,%,Berrobi,100.0
2021,Emakumea,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2022,Emakumea,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2023,Emakumea,,,Bidania-Goiatz,%,Bidania-Goiatz,100.0
2022,Emakumea,,,Bilbao,%,Bilbao,95.4
2021,Emakumea,,,Bilbao,%,Bilbao,99.8
2023,Emakumea,,,Bilbao,%,Bilbao,100.0
2023,Emakumea,,,Busturia,%,Busturia,100.0
2021,Emakumea,,,Busturia,%,Busturia,100.0
2022,Emakumea,,,Busturia,%,Busturia,100.0
2022,Emakumea,,,Campezo / Kanpezu,%,Campezo / Kanpezu,100.0
2023,Emakumea,,,Campezo / Kanpezu,%,Campezo / Kanpezu,100.0
2021,Emakumea,,,Campezo / Kanpezu,%,Campezo / Kanpezu,100.0
2022,Emakumea,,,Deba,%,Deba,81.8
2023,Emakumea,,,Deba,%,Deba,100.0
2021,Emakumea,,,Deba,%,Deba,94.7
2023,Emakumea,,,Derio,%,Derio,100.0
2022,Emakumea,,,Derio,%,Derio,100.0
2021,Emakumea,,,Derio,%,Derio,100.0
2022,Emakumea,,,Dima,%,Dima,100.0
2021,Emakumea,,,Dima,%,Dima,100.0
2023,Emakumea,,,Dima,%,Dima,100.0
2021,Emakumea,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.9
2022,Emakumea,,,Donostia / San Sebastián,%,Donostia / San Sebastián,97.5
2023,Emakumea,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
2023,Emakumea,,,Durango,%,Durango,100.0
2021,Emakumea,,,Durango,%,Durango,99.3
2022,Emakumea,,,Durango,%,Durango,99.1
2023,Emakumea,,,Ea,%,Ea,100.0
2021,Emakumea,,,Ea,%,Ea,100.0
2022,Emakumea,,,Ea,%,Ea,100.0
2021,Emakumea,,,Eibar,%,Eibar,100.0
2022,Emakumea,,,Eibar,%,Eibar,99.1
2023,Emakumea,,,Eibar,%,Eibar,100.0
2021,Emakumea,,,Elantxobe,%,Elantxobe,100.0
2022,Emakumea,,,Elburgo / Burgelu,%,Elburgo / Burgelu,100.0
2023,Emakumea,,,Elburgo / Burgelu,%,Elburgo / Burgelu,100.0
2021,Emakumea,,,Elburgo / Burgelu,%,Elburgo / Burgelu,100.0
2023,Emakumea,,,Elciego,%,Elciego,100.0
2022,Emakumea,,,Elciego,%,Elciego,100.0
2021,Emakumea,,,Elciego,%,Elciego,100.0
2021,Emakumea,,,Elduain,%,Elduain,100.0
2022,Emakumea,,,Elduain,%,Elduain,100.0
2021,Emakumea,,,Elgeta,%,Elgeta,100.0
2023,Emakumea,,,Elgeta,%,Elgeta,100.0
2022,Emakumea,,,Elgeta,%,Elgeta,100.0
2023,Emakumea,,,Elgoibar,%,Elgoibar,100.0
2022,Emakumea,,,Elgoibar,%,Elgoibar,94.0
2021,Emakumea,,,Elgoibar,%,Elgoibar,100.0
2022,Emakumea,,,Elorrio,%,Elorrio,100.0
2023,Emakumea,,,Elorrio,%,Elorrio,100.0
2021,Emakumea,,,Elorrio,%,Elorrio,100.0
2023,Emakumea,,,Elvillar / Bilar,%,Elvillar / Bilar,100.0
2022,Emakumea,,,Elvillar / Bilar,%,Elvillar / Bilar,100.0
2021,Emakumea,,,Elvillar / Bilar,%,Elvillar / Bilar,100.0
2021,Emakumea,,,Erandio,%,Erandio,100.0
2022,Emakumea,,,Erandio,%,Erandio,97.1
2023,Emakumea,,,Erandio,%,Erandio,100.0
2022,Emakumea,,,Ereño,%,Ereño,100.0
2023,Emakumea,,,Ereño,%,Ereño,100.0
2021,Emakumea,,,Ermua,%,Ermua,100.0
2023,Emakumea,,,Ermua,%,Ermua,100.0
2022,Emakumea,,,Ermua,%,Ermua,97.3
2021,Emakumea,,,Errenteria,%,Errenteria,100.0
2023,Emakumea,,,Errenteria,%,Errenteria,100.0
2022,Emakumea,,,Errenteria,%,Errenteria,98.2
2021,Emakumea,,,Errezil,%,Errezil,100.0
2022,Emakumea,,,Errezil,%,Errezil,100.0
2023,Emakumea,,,Errezil,%,Errezil,100.0
2022,Emakumea,,,Erriberagoitia / Ribera Alta,%,Erriberagoitia / Ribera Alta,66.7
2021,Emakumea,,,Erriberagoitia / Ribera Alta,%,Erriberagoitia / Ribera Alta,100.0
2023,Emakumea,,,Erriberagoitia / Ribera Alta,%,Erriberagoitia / Ribera Alta,100.0
2022,Emakumea,,,Errigoiti,%,Errigoiti,100.0
2021,Emakumea,,,Errigoiti,%,Errigoiti,100.0
2022,Emakumea,,,Eskoriatza,%,Eskoriatza,100.0
2023,Emakumea,,,Eskoriatza,%,Eskoriatza,100.0
2021,Emakumea,,,Eskoriatza,%,Eskoriatza,100.0
2022,Emakumea,,,Etxebarri,%,Etxebarri,100.0
2023,Emakumea,,,Etxebarri,%,Etxebarri,100.0
2021,Emakumea,,,Etxebarri,%,Etxebarri,98.6
2022,Emakumea,,,Etxebarria,%,Etxebarria,100.0
2023,Emakumea,,,Etxebarria,%,Etxebarria,100.0
2021,Emakumea,,,Etxebarria,%,Etxebarria,100.0
2022,Emakumea,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.0
2021,Emakumea,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.0
2023,Emakumea,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.0
2023,Emakumea,,,Forua,%,Forua,100.0
2021,Emakumea,,,Forua,%,Forua,100.0
2022,Emakumea,,,Forua,%,Forua,100.0
2023,Emakumea,,,Fruiz,%,Fruiz,100.0
2021,Emakumea,,,Fruiz,%,Fruiz,100.0
2022,Emakumea,,,Fruiz,%,Fruiz,100.0
2021,Emakumea,,,Gabiria,%,Gabiria,100.0
2022,Emakumea,,,Gabiria,%,Gabiria,100.0
2023,Emakumea,,,Gaintza,%,Gaintza,100.0
2022,Emakumea,,,Galdakao,%,Galdakao,98.2
2023,Emakumea,,,Galdakao,%,Galdakao,100.0
2021,Emakumea,,,Galdakao,%,Galdakao,99.1
2023,Emakumea,,,Galdames,%,Galdames,100.0
2021,Emakumea,,,Galdames,%,Galdames,100.0
2022,Emakumea,,,Galdames,%,Galdames,100.0
2023,Emakumea,,,Gamiz-Fika,%,Gamiz-Fika,100.0
2022,Emakumea,,,Gamiz-Fika,%,Gamiz-Fika,100.0
2021,Emakumea,,,Gamiz-Fika,%,Gamiz-Fika,100.0
2021,Emakumea,,,Garai,%,Garai,100.0
2023,Emakumea,,,Garai,%,Garai,100.0
2022,Emakumea,,,Garai,%,Garai,100.0
2022,Emakumea,,,Gatika,%,Gatika,100.0
2023,Emakumea,,,Gatika,%,Gatika,100.0
2021,Emakumea,,,Gatika,%,Gatika,100.0
2023,Emakumea,,,Gautegiz Arteaga,%,Gautegiz Arteaga,100.0
2022,Emakumea,,,Gautegiz Arteaga,%,Gautegiz Arteaga,100.0
2021,Emakumea,,,Gautegiz Arteaga,%,Gautegiz Arteaga,100.0
2022,Emakumea,,,Gaztelu,%,Gaztelu,100.0
2023,Emakumea,,,Gaztelu,%,Gaztelu,100.0
2021,Emakumea,,,Gaztelu,%,Gaztelu,100.0
2021,Emakumea,,,Gernika-Lumo,%,Gernika-Lumo,100.0
2022,Emakumea,,,Gernika-Lumo,%,Gernika-Lumo,93.4
2023,Emakumea,,,Gernika-Lumo,%,Gernika-Lumo,100.0
2022,Emakumea,,,Getaria,%,Getaria,100.0
2021,Emakumea,,,Getaria,%,Getaria,94.4
2023,Emakumea,,,Getaria,%,Getaria,100.0
2023,Emakumea,,,Getxo,%,Getxo,100.0
2022,Emakumea,,,Getxo,%,Getxo,90.8
2021,Emakumea,,,Getxo,%,Getxo,99.7
2022,Emakumea,,,Gizaburuaga,%,Gizaburuaga,100.0
2021,Emakumea,,,Gordexola,%,Gordexola,100.0
2023,Emakumea,,,Gordexola,%,Gordexola,100.0
2022,Emakumea,,,Gordexola,%,Gordexola,83.3
2021,Emakumea,,,Gorliz,%,Gorliz,100.0
2022,Emakumea,,,Gorliz,%,Gorliz,91.7
2023,Emakumea,,,Gorliz,%,Gorliz,100.0
2023,Emakumea,,,Güeñes,%,Güeñes,100.0
2021,Emakumea,,,Güeñes,%,Güeñes,100.0
2022,Emakumea,,,Güeñes,%,Güeñes,96.0
2022,Emakumea,,,Harana / Valle de Arana,%,Harana / Valle de Arana,100.0
2022,Emakumea,,,Hernani,%,Hernani,95.6
2021,Emakumea,,,Hernani,%,Hernani,100.0
2023,Emakumea,,,Hernani,%,Hernani,100.0
2022,Emakumea,,,Hondarribia,%,Hondarribia,91.7
2023,Emakumea,,,Hondarribia,%,Hondarribia,100.0
2021,Emakumea,,,Hondarribia,%,Hondarribia,100.0
2022,Emakumea,,,Ibarra,%,Ibarra,100.0
2021,Emakumea,,,Ibarra,%,Ibarra,100.0
2023,Emakumea,,,Ibarra,%,Ibarra,100.0
2021,Emakumea,,,Ibarrangelu,%,Ibarrangelu,100.0
2023,Emakumea,,,Ibarrangelu,%,Ibarrangelu,100.0
2022,Emakumea,,,Idiazabal,%,Idiazabal,90.0
2021,Emakumea,,,Idiazabal,%,Idiazabal,100.0
2023,Emakumea,,,Idiazabal,%,Idiazabal,100.0
2023,Emakumea,,,Igorre,%,Igorre,100.0
2022,Emakumea,,,Igorre,%,Igorre,100.0
2021,Emakumea,,,Igorre,%,Igorre,100.0
2023,Emakumea,,,Ikaztegieta,%,Ikaztegieta,100.0
2021,Emakumea,,,Ikaztegieta,%,Ikaztegieta,100.0
2022,Emakumea,,,Ikaztegieta,%,Ikaztegieta,100.0
2021,Emakumea,,,Irun,%,Irun,99.2
2023,Emakumea,,,Irun,%,Irun,100.0
2022,Emakumea,,,Irun,%,Irun,94.6
2021,Emakumea,,,Iruña Oka / Iruña de Oca,%,Iruña Oka / Iruña de Oca,100.0
2023,Emakumea,,,Iruña Oka / Iruña de Oca,%,Iruña Oka / Iruña de Oca,100.0
2022,Emakumea,,,Iruña Oka / Iruña de Oca,%,Iruña Oka / Iruña de Oca,100.0
2022,Emakumea,,,Irura,%,Irura,100.0
2021,Emakumea,,,Irura,%,Irura,100.0
2023,Emakumea,,,Irura,%,Irura,100.0
2023,Emakumea,,,Iruraiz-Gauna,%,Iruraiz-Gauna,100.0
2021,Emakumea,,,Iruraiz-Gauna,%,Iruraiz-Gauna,100.0
2022,Emakumea,,,Iruraiz-Gauna,%,Iruraiz-Gauna,100.0
2022,Emakumea,,,Ispaster,%,Ispaster,100.0
2023,Emakumea,,,Ispaster,%,Ispaster,100.0
2021,Emakumea,,,Ispaster,%,Ispaster,100.0
2022,Emakumea,,,Itsasondo,%,Itsasondo,100.0
2023,Emakumea,,,Itsasondo,%,Itsasondo,100.0
2021,Emakumea,,,Iurreta,%,Iurreta,100.0
2023,Emakumea,,,Iurreta,%,Iurreta,100.0
2022,Emakumea,,,Iurreta,%,Iurreta,100.0
2021,Emakumea,,,Izurtza,%,Izurtza,100.0
2022,Emakumea,,,Karrantza Harana / Valle de Carranza,%,Karrantza Harana / Valle de Carranza,100.0
2021,Emakumea,,,Karrantza Harana / Valle de Carranza,%,Karrantza Harana / Valle de Carranza,100.0
2023,Emakumea,,,Karrantza Harana / Valle de Carranza,%,Karrantza Harana / Valle de Carranza,100.0
2022,Emakumea,,,Kortezubi,%,Kortezubi,100.0
2021,Emakumea,,,Kortezubi,%,Kortezubi,100.0
2023,Emakumea,,,Kortezubi,%,Kortezubi,100.0
2021,Emakumea,,,Kripan,%,Kripan,100.0
2022,Emakumea,,,Kuartango,%,Kuartango,100.0
2023,Emakumea,,,Kuartango,%,Kuartango,100.0
2021,Emakumea,,,Kuartango,%,Kuartango,100.0
2022,Emakumea,,,Labastida / Bastida,%,Labastida / Bastida,100.0
2023,Emakumea,,,Labastida / Bastida,%,Labastida / Bastida,100.0
2021,Emakumea,,,Labastida / Bastida,%,Labastida / Bastida,100.0
2021,Emakumea,,,Lagrán,%,Lagrán,100.0
2021,Emakumea,,,Laguardia,%,Laguardia,100.0
2023,Emakumea,,,Laguardia,%,Laguardia,100.0
2022,Emakumea,,,Laguardia,%,Laguardia,100.0
2021,Emakumea,,,Lanciego / Lantziego,%,Lanciego / Lantziego,100.0
2023,Emakumea,,,Lanciego / Lantziego,%,Lanciego / Lantziego,100.0
2022,Emakumea,,,Lanciego / Lantziego,%,Lanciego / Lantziego,100.0
2022,Emakumea,,,Lanestosa,%,Lanestosa,100.0
2021,Emakumea,,,Lanestosa,%,Lanestosa,100.0
2023,Emakumea,,,Lantarón,%,Lantarón,100.0
2021,Emakumea,,,Lantarón,%,Lantarón,100.0
2022,Emakumea,,,Lantarón,%,Lantarón,100.0
2023,Emakumea,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2022,Emakumea,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2021,Emakumea,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2021,Emakumea,,,Larrabetzu,%,Larrabetzu,100.0
2022,Emakumea,,,Larrabetzu,%,Larrabetzu,100.0
2023,Emakumea,,,Larrabetzu,%,Larrabetzu,100.0
2023,Emakumea,,,Larraul,%,Larraul,100.0
2022,Emakumea,,,Lasarte-Oria,%,Lasarte-Oria,98.6
2023,Emakumea,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2021,Emakumea,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2022,Emakumea,,,Laudio / Llodio,%,Laudio / Llodio,98.8
2023,Emakumea,,,Laudio / Llodio,%,Laudio / Llodio,100.0
2021,Emakumea,,,Laudio / Llodio,%,Laudio / Llodio,100.0
2022,Emakumea,,,Laukiz,%,Laukiz,75.0
2021,Emakumea,,,Laukiz,%,Laukiz,100.0
2023,Emakumea,,,Laukiz,%,Laukiz,100.0
2021,Emakumea,,,Lazkao,%,Lazkao,100.0
2023,Emakumea,,,Lazkao,%,Lazkao,100.0
2022,Emakumea,,,Lazkao,%,Lazkao,100.0
2022,Emakumea,,,Leaburu,%,Leaburu,100.0
2023,Emakumea,,,Leaburu,%,Leaburu,100.0
2021,Emakumea,,,Leaburu,%,Leaburu,100.0
2022,Emakumea,,,Legazpi,%,Legazpi,96.7
2023,Emakumea,,,Legazpi,%,Legazpi,100.0
2021,Emakumea,,,Legazpi,%,Legazpi,100.0
2023,Emakumea,,,Legorreta,%,Legorreta,100.0
2022,Emakumea,,,Legorreta,%,Legorreta,100.0
2021,Emakumea,,,Legorreta,%,Legorreta,100.0
2023,Emakumea,,,Legutio,%,Legutio,100.0
2021,Emakumea,,,Legutio,%,Legutio,100.0
2022,Emakumea,,,Legutio,%,Legutio,100.0
2021,Emakumea,,,Leintz-Gatzaga,%,Leintz-Gatzaga,100.0
2023,Emakumea,,,Leintz-Gatzaga,%,Leintz-Gatzaga,100.0
2023,Emakumea,,,Leioa,%,Leioa,100.0
2021,Emakumea,,,Leioa,%,Leioa,100.0
2022,Emakumea,,,Leioa,%,Leioa,97.3
2022,Emakumea,,,Lekeitio,%,Lekeitio,95.5
2023,Emakumea,,,Lekeitio,%,Lekeitio,100.0
2021,Emakumea,,,Lekeitio,%,Lekeitio,100.0
2021,Emakumea,,,Lemoa,%,Lemoa,100.0
2023,Emakumea,,,Lemoa,%,Lemoa,100.0
2022,Emakumea,,,Lemoa,%,Lemoa,92.6
2022,Emakumea,,,Lemoiz,%,Lemoiz,100.0
2021,Emakumea,,,Lemoiz,%,Lemoiz,100.0
2023,Emakumea,,,Lemoiz,%,Lemoiz,100.0
2021,Emakumea,,,Leza,%,Leza,100.0
2023,Emakumea,,,Leza,%,Leza,100.0
2023,Emakumea,,,Lezama,%,Lezama,100.0
2021,Emakumea,,,Lezama,%,Lezama,100.0
2022,Emakumea,,,Lezama,%,Lezama,100.0
2023,Emakumea,,,Lezo,%,Lezo,100.0
2022,Emakumea,,,Lezo,%,Lezo,100.0
2021,Emakumea,,,Lezo,%,Lezo,100.0
2022,Emakumea,,,Lizartza,%,Lizartza,100.0
2021,Emakumea,,,Lizartza,%,Lizartza,100.0
2023,Emakumea,,,Lizartza,%,Lizartza,100.0
2023,Emakumea,,,Loiu,%,Loiu,100.0
2021,Emakumea,,,Loiu,%,Loiu,100.0
2022,Emakumea,,,Loiu,%,Loiu,100.0
2023,Emakumea,,,Mallabia,%,Mallabia,100.0
2021,Emakumea,,,Mallabia,%,Mallabia,100.0
2022,Emakumea,,,Mallabia,%,Mallabia,80.0
2021,Emakumea,,,Mañaria,%,Mañaria,100.0
2022,Emakumea,,,Mañaria,%,Mañaria,100.0
2023,Emakumea,,,Mañaria,%,Mañaria,100.0
2022,Emakumea,,,Markina-Xemein,%,Markina-Xemein,96.0
2023,Emakumea,,,Markina-Xemein,%,Markina-Xemein,100.0
2021,Emakumea,,,Markina-Xemein,%,Markina-Xemein,100.0
2023,Emakumea,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2022,Emakumea,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2021,Emakumea,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2023,Emakumea,,,Mendaro,%,Mendaro,100.0
2022,Emakumea,,,Mendaro,%,Mendaro,100.0
2021,Emakumea,,,Mendaro,%,Mendaro,100.0
2023,Emakumea,,,Mendata,%,Mendata,100.0
2021,Emakumea,,,Mendata,%,Mendata,100.0
2022,Emakumea,,,Mendexa,%,Mendexa,100.0
2021,Emakumea,,,Mendexa,%,Mendexa,100.0
2021,Emakumea,,,Meñaka,%,Meñaka,100.0
2023,Emakumea,,,Meñaka,%,Meñaka,100.0
2022,Emakumea,,,Meñaka,%,Meñaka,100.0
2022,Emakumea,,,Moreda de Álava / Moreda Araba,%,Moreda de Álava / Moreda Araba,100.0
2023,Emakumea,,,Moreda de Álava / Moreda Araba,%,Moreda de Álava / Moreda Araba,100.0
2022,Emakumea,,,Morga,%,Morga,100.0
2022,Emakumea,,,Mundaka,%,Mundaka,100.0
2023,Emakumea,,,Mundaka,%,Mundaka,100.0
2021,Emakumea,,,Mundaka,%,Mundaka,100.0
2021,Emakumea,,,Mungia,%,Mungia,100.0
2023,Emakumea,,,Mungia,%,Mungia,100.0
2022,Emakumea,,,Mungia,%,Mungia,96.3
2021,Emakumea,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2023,Emakumea,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2022,Emakumea,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2022,Emakumea,,,Murueta,%,Murueta,100.0
2023,Emakumea,,,Murueta,%,Murueta,100.0
2021,Emakumea,,,Murueta,%,Murueta,100.0
2023,Emakumea,,,Muskiz,%,Muskiz,100.0
2021,Emakumea,,,Muskiz,%,Muskiz,100.0
2022,Emakumea,,,Muskiz,%,Muskiz,100.0
2023,Emakumea,,,Mutiloa,%,Mutiloa,100.0
2022,Emakumea,,,Mutiloa,%,Mutiloa,100.0
2021,Emakumea,,,Mutriku,%,Mutriku,100.0
2023,Emakumea,,,Mutriku,%,Mutriku,100.0
2022,Emakumea,,,Mutriku,%,Mutriku,100.0
2021,Emakumea,,,Muxika,%,Muxika,100.0
2022,Emakumea,,,Muxika,%,Muxika,80.0
2023,Emakumea,,,Muxika,%,Muxika,100.0
2023,Emakumea,,,Nabarniz,%,Nabarniz,100.0
2022,Emakumea,,,Nabarniz,%,Nabarniz,100.0
2021,Emakumea,,,Nabarniz,%,Nabarniz,100.0
2021,Emakumea,,,Navaridas,%,Navaridas,100.0
2021,Emakumea,,,Oiartzun,%,Oiartzun,100.0
2022,Emakumea,,,Oiartzun,%,Oiartzun,92.5
2023,Emakumea,,,Oiartzun,%,Oiartzun,100.0
2021,Emakumea,,,Okondo,%,Okondo,100.0
2023,Emakumea,,,Okondo,%,Okondo,100.0
2022,Emakumea,,,Okondo,%,Okondo,100.0
2022,Emakumea,,,Olaberria,%,Olaberria,100.0
2021,Emakumea,,,Olaberria,%,Olaberria,100.0
2023,Emakumea,,,Olaberria,%,Olaberria,100.0
2021,Emakumea,,,Ondarroa,%,Ondarroa,100.0
2022,Emakumea,,,Ondarroa,%,Ondarroa,97.1
2023,Emakumea,,,Ondarroa,%,Ondarroa,100.0
2021,Emakumea,,,Oñati,%,Oñati,98.3
2022,Emakumea,,,Oñati,%,Oñati,97.8
2023,Emakumea,,,Oñati,%,Oñati,100.0
2021,Emakumea,,,Ordizia,%,Ordizia,98.0
2023,Emakumea,,,Ordizia,%,Ordizia,100.0
2022,Emakumea,,,Ordizia,%,Ordizia,100.0
2022,Emakumea,,,Orendain,%,Orendain,100.0
2021,Emakumea,,,Orendain,%,Orendain,100.0
2021,Emakumea,,,Orexa,%,Orexa,100.0
2021,Emakumea,,,Orio,%,Orio,100.0
2023,Emakumea,,,Orio,%,Orio,100.0
2022,Emakumea,,,Orio,%,Orio,95.7
2023,Emakumea,,,Ormaiztegi,%,Ormaiztegi,100.0
2021,Emakumea,,,Ormaiztegi,%,Ormaiztegi,100.0
2022,Emakumea,,,Ormaiztegi,%,Ormaiztegi,100.0
2021,Emakumea,,,Orozko,%,Orozko,93.8
2022,Emakumea,,,Orozko,%,Orozko,94.7
2023,Emakumea,,,Orozko,%,Orozko,100.0
2022,Emakumea,,,Ortuella,%,Ortuella,97.4
2023,Emakumea,,,Ortuella,%,Ortuella,100.0
2021,Emakumea,,,Ortuella,%,Ortuella,100.0
2021,Emakumea,,,Otxandio,%,Otxandio,100.0
2023,Emakumea,,,Otxandio,%,Otxandio,100.0
2022,Emakumea,,,Otxandio,%,Otxandio,87.5
2023,Emakumea,,,Oyón-Oion,%,Oyón-Oion,100.0
2022,Emakumea,,,Oyón-Oion,%,Oyón-Oion,91.7
2021,Emakumea,,,Oyón-Oion,%,Oyón-Oion,95.8
2023,Emakumea,,,Pasaia,%,Pasaia,100.0
2022,Emakumea,,,Pasaia,%,Pasaia,97.4
2021,Emakumea,,,Pasaia,%,Pasaia,100.0
2023,Emakumea,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,100.0
2021,Emakumea,,,Plentzia,%,Plentzia,94.1
2023,Emakumea,,,Plentzia,%,Plentzia,100.0
2022,Emakumea,,,Plentzia,%,Plentzia,100.0
2022,Emakumea,,,Portugalete,%,Portugalete,99.3
2023,Emakumea,,,Portugalete,%,Portugalete,100.0
2021,Emakumea,,,Portugalete,%,Portugalete,99.3
2021,Emakumea,,,Ribera Baja / Erriberabeitia,%,Ribera Baja / Erriberabeitia,100.0
2022,Emakumea,,,Ribera Baja / Erriberabeitia,%,Ribera Baja / Erriberabeitia,100.0
2023,Emakumea,,,Ribera Baja / Erriberabeitia,%,Ribera Baja / Erriberabeitia,100.0
2023,Emakumea,,,Samaniego,%,Samaniego,100.0
2022,Emakumea,,,Samaniego,%,Samaniego,100.0
2021,Emakumea,,,Samaniego,%,Samaniego,100.0
2022,Emakumea,,,San Millán / Donemiliaga,%,San Millán / Donemiliaga,50.0
2023,Emakumea,,,San Millán / Donemiliaga,%,San Millán / Donemiliaga,100.0
2023,Emakumea,,,Santurtzi,%,Santurtzi,100.0
2021,Emakumea,,,Santurtzi,%,Santurtzi,99.4
2022,Emakumea,,,Santurtzi,%,Santurtzi,99.4
2023,Emakumea,,,Segura,%,Segura,100.0
2021,Emakumea,,,Segura,%,Segura,100.0
2022,Emakumea,,,Segura,%,Segura,100.0
2021,Emakumea,,,Sestao,%,Sestao,100.0
2022,Emakumea,,,Sestao,%,Sestao,95.6
2023,Emakumea,,,Sestao,%,Sestao,100.0
2021,Emakumea,,,Sondika,%,Sondika,100.0
2022,Emakumea,,,Sondika,%,Sondika,81.0
2023,Emakumea,,,Sondika,%,Sondika,100.0
2023,Emakumea,,,Sopela,%,Sopela,100.0
2022,Emakumea,,,Sopela,%,Sopela,96.9
2021,Emakumea,,,Sopela,%,Sopela,98.8
2023,Emakumea,,,Sopuerta,%,Sopuerta,100.0
2022,Emakumea,,,Sopuerta,%,Sopuerta,100.0
2021,Emakumea,,,Sopuerta,%,Sopuerta,100.0
2023,Emakumea,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,100.0
2022,Emakumea,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,100.0
2021,Emakumea,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,100.0
2021,Emakumea,,,Sukarrieta,%,Sukarrieta,100.0
2022,Emakumea,,,Sukarrieta,%,Sukarrieta,100.0
2023,Emakumea,,,Sukarrieta,%,Sukarrieta,100.0
2022,Emakumea,,,Tolosa,%,Tolosa,98.8
2021,Emakumea,,,Tolosa,%,Tolosa,100.0
2023,Emakumea,,,Tolosa,%,Tolosa,100.0
2021,Emakumea,,,Trucios-Turtzioz,%,Trucios-Turtzioz,100.0
2022,Emakumea,,,Trucios-Turtzioz,%,Trucios-Turtzioz,100.0
2023,Emakumea,,,Trucios-Turtzioz,%,Trucios-Turtzioz,100.0
2021,Emakumea,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2022,Emakumea,,,Ugao-Miraballes,%,Ugao-Miraballes,92.9
2023,Emakumea,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2021,Emakumea,,,Urduliz,%,Urduliz,100.0
2022,Emakumea,,,Urduliz,%,Urduliz,100.0
2023,Emakumea,,,Urduliz,%,Urduliz,100.0
2023,Emakumea,,,Urduña / Orduña,%,Urduña / Orduña,100.0
2022,Emakumea,,,Urduña / Orduña,%,Urduña / Orduña,93.3
2021,Emakumea,,,Urduña / Orduña,%,Urduña / Orduña,100.0
2021,Emakumea,,,Urkabustaiz,%,Urkabustaiz,100.0
2023,Emakumea,,,Urkabustaiz,%,Urkabustaiz,100.0
2022,Emakumea,,,Urkabustaiz,%,Urkabustaiz,100.0
2021,Emakumea,,,Urnieta,%,Urnieta,100.0
2023,Emakumea,,,Urnieta,%,Urnieta,100.0
2022,Emakumea,,,Urnieta,%,Urnieta,100.0
2022,Emakumea,,,Urretxu,%,Urretxu,100.0
2021,Emakumea,,,Urretxu,%,Urretxu,100.0
2023,Emakumea,,,Urretxu,%,Urretxu,100.0
2022,Emakumea,,,Usurbil,%,Usurbil,96.3
2021,Emakumea,,,Usurbil,%,Usurbil,97.1
2023,Emakumea,,,Usurbil,%,Usurbil,100.0
2021,Emakumea,,,Valdegovía / Gaubea,%,Valdegovía / Gaubea,100.0
2023,Emakumea,,,Valdegovía / Gaubea,%,Valdegovía / Gaubea,100.0
2022,Emakumea,,,Valdegovía / Gaubea,%,Valdegovía / Gaubea,66.7
2022,Emakumea,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,94.1
2023,Emakumea,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.0
2021,Emakumea,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.0
2023,Emakumea,,,Villabona,%,Villabona,100.0
2022,Emakumea,,,Villabona,%,Villabona,96.0
2021,Emakumea,,,Villabona,%,Villabona,100.0
2023,Emakumea,,,Villabuena de Álava / Eskuernaga,%,Villabuena de Álava / Eskuernaga,100.0
2022,Emakumea,,,Villabuena de Álava / Eskuernaga,%,Villabuena de Álava / Eskuernaga,100.0
2021,Emakumea,,,Villabuena de Álava / Eskuernaga,%,Villabuena de Álava / Eskuernaga,100.0
2021,Emakumea,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.9
2022,Emakumea,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,97.4
2023,Emakumea,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
