Year,Series,Sexo,EmpCont,Territorio,Comarca,Municipio,Units,GeoCode,Value
2022,EU_EMP_LFS,M,,,,ES48029,PT,ES48029,83.2
2015,EU_EMP_LFS,M,,,,ES48029,PT,ES48029,75.6
2021,EU_EMP_LFS,M,,,,ES48029,PT,ES48029,80.5
2016,EU_EMP_LFS,M,,,,ES48029,PT,ES48029,77.2
2018,EU_EMP_LFS,M,,,,ES48029,PT,ES48029,80.3
2023,EU_EMP_LFS,M,,,,ES48029,PT,ES48029,85.3
2021,EU_EMP_LFS,M,,,,ES48030,PT,ES48030,65.6
2015,EU_EMP_LFS,M,,,,ES48030,PT,ES48030,73.2
2022,EU_EMP_LFS,M,,,,ES48030,PT,ES48030,72.8
2016,EU_EMP_LFS,M,,,,ES48030,PT,ES48030,71.1
2018,EU_EMP_LFS,M,,,,ES48030,PT,ES48030,73.2
2020,EU_EMP_LFS,M,,,,ES48030,PT,ES48030,71.2
2010,EU_EMP_LFS,M,,,,ES48030,PT,ES48030,77.8
2023,EU_EMP_LFS,M,,,,ES48030,PT,ES48030,76.7
2019,EU_EMP_LFS,M,,,,ES48030,PT,ES48030,71.6
2020,EU_EMP_LFS,M,,,,ES20035,PT,ES20035,78.9
2016,EU_EMP_LFS,M,,,,ES20035,PT,ES20035,78.6
2018,EU_EMP_LFS,M,,,,ES20035,PT,ES20035,79.6
2023,EU_EMP_LFS,M,,,,ES20035,PT,ES20035,81.5
2021,EU_EMP_LFS,M,,,,ES20035,PT,ES20035,77.0
2019,EU_EMP_LFS,M,,,,ES20035,PT,ES20035,78.8
2022,EU_EMP_LFS,M,,,,ES20035,PT,ES20035,80.3
2010,EU_EMP_LFS,M,,,,ES20035,PT,ES20035,71.4
2015,EU_EMP_LFS,M,,,,ES20035,PT,ES20035,79.1
2022,EU_EMP_LFS,M,,,,ES48906,PT,ES48906,69.4
2019,EU_EMP_LFS,M,,,,ES48906,PT,ES48906,70.7
2015,EU_EMP_LFS,M,,,,ES48906,PT,ES48906,70.2
2020,EU_EMP_LFS,M,,,,ES48906,PT,ES48906,71.0
2021,EU_EMP_LFS,M,,,,ES48906,PT,ES48906,69.7
2018,EU_EMP_LFS,M,,,,ES48906,PT,ES48906,69.2
2023,EU_EMP_LFS,M,,,,ES48906,PT,ES48906,75.1
2010,EU_EMP_LFS,M,,,,ES48906,PT,ES48906,68.2
2016,EU_EMP_LFS,M,,,,ES48906,PT,ES48906,64.6
2016,EU_EMP_LFS,M,,,,ES48035,PT,ES48035,73.9
2022,EU_EMP_LFS,M,,,,ES48035,PT,ES48035,75.8
2019,EU_EMP_LFS,M,,,,ES48035,PT,ES48035,71.3
2023,EU_EMP_LFS,M,,,,ES48035,PT,ES48035,77.2
2010,EU_EMP_LFS,M,,,,ES48035,PT,ES48035,73.0
2018,EU_EMP_LFS,M,,,,ES48035,PT,ES48035,75.6
2015,EU_EMP_LFS,M,,,,ES48035,PT,ES48035,75.6
2020,EU_EMP_LFS,M,,,,ES48035,PT,ES48035,71.8
2021,EU_EMP_LFS,M,,,,ES48035,PT,ES48035,76.9
2018,EU_EMP_LFS,M,,,,ES20038,PT,ES20038,81.2
2022,EU_EMP_LFS,M,,,,ES20038,PT,ES20038,78.5
2021,EU_EMP_LFS,M,,,,ES20038,PT,ES20038,77.0
2020,EU_EMP_LFS,M,,,,ES20038,PT,ES20038,78.3
2023,EU_EMP_LFS,M,,,,ES20038,PT,ES20038,82.1
2016,EU_EMP_LFS,M,,,,ES20038,PT,ES20038,83.7
2019,EU_EMP_LFS,M,,,,ES20038,PT,ES20038,80.5
2010,EU_EMP_LFS,M,,,,ES20038,PT,ES20038,71.8
2015,EU_EMP_LFS,M,,,,ES20038,PT,ES20038,83.4
2018,EU_EMP_LFS,M,,,,ES20037,PT,ES20037,70.7
2020,EU_EMP_LFS,M,,,,ES20037,PT,ES20037,78.0
2023,EU_EMP_LFS,M,,,,ES20037,PT,ES20037,77.3
2021,EU_EMP_LFS,M,,,,ES20037,PT,ES20037,80.0
2022,EU_EMP_LFS,M,,,,ES20037,PT,ES20037,83.0
2010,EU_EMP_LFS,M,,,,ES20037,PT,ES20037,73.3
2019,EU_EMP_LFS,M,,,,ES20037,PT,ES20037,76.7
2016,EU_EMP_LFS,M,,,,ES20037,PT,ES20037,63.6
2015,EU_EMP_LFS,M,,,,ES20037,PT,ES20037,68.2
2021,EU_EMP_LFS,M,,,,ES48036,PT,ES48036,76.0
2023,EU_EMP_LFS,M,,,,ES48036,PT,ES48036,79.4
2022,EU_EMP_LFS,M,,,,ES48036,PT,ES48036,77.9
2016,EU_EMP_LFS,M,,,,ES48036,PT,ES48036,72.8
2010,EU_EMP_LFS,M,,,,ES48036,PT,ES48036,73.9
2020,EU_EMP_LFS,M,,,,ES48036,PT,ES48036,76.2
2018,EU_EMP_LFS,M,,,,ES48036,PT,ES48036,75.1
2019,EU_EMP_LFS,M,,,,ES48036,PT,ES48036,75.8
2015,EU_EMP_LFS,M,,,,ES48036,PT,ES48036,70.9
2010,EU_EMP_LFS,M,,,,ES48037,PT,ES48037,69.7
2022,EU_EMP_LFS,M,,,,ES48037,PT,ES48037,74.7
2015,EU_EMP_LFS,M,,,,ES48037,PT,ES48037,69.7
2018,EU_EMP_LFS,M,,,,ES48037,PT,ES48037,72.6
2016,EU_EMP_LFS,M,,,,ES48037,PT,ES48037,70.2
2023,EU_EMP_LFS,M,,,,ES48037,PT,ES48037,78.8
2019,EU_EMP_LFS,M,,,,ES48037,PT,ES48037,71.4
2021,EU_EMP_LFS,M,,,,ES48037,PT,ES48037,72.2
2020,EU_EMP_LFS,M,,,,ES48037,PT,ES48037,72.9
2019,EU_EMP_LFS,M,,,,ES48038,PT,ES48038,71.2
2022,EU_EMP_LFS,M,,,,ES48038,PT,ES48038,72.1
2023,EU_EMP_LFS,M,,,,ES48038,PT,ES48038,75.2
2016,EU_EMP_LFS,M,,,,ES48038,PT,ES48038,70.4
2021,EU_EMP_LFS,M,,,,ES48038,PT,ES48038,70.1
2018,EU_EMP_LFS,M,,,,ES48038,PT,ES48038,71.5
2020,EU_EMP_LFS,M,,,,ES48038,PT,ES48038,70.9
2015,EU_EMP_LFS,M,,,,ES48038,PT,ES48038,70.0
2010,EU_EMP_LFS,M,,,,ES48038,PT,ES48038,74.5
2019,EU_EMP_LFS,M,,,,ES48039,PT,ES48039,87.4
2018,EU_EMP_LFS,M,,,,ES48039,PT,ES48039,86.3
2020,EU_EMP_LFS,M,,,,ES48039,PT,ES48039,90.5
2022,EU_EMP_LFS,M,,,,ES48039,PT,ES48039,85.6
2015,EU_EMP_LFS,M,,,,ES48039,PT,ES48039,82.5
2023,EU_EMP_LFS,M,,,,ES48039,PT,ES48039,87.5
2021,EU_EMP_LFS,M,,,,ES48039,PT,ES48039,91.3
2016,EU_EMP_LFS,M,,,,ES48039,PT,ES48039,86.1
2010,EU_EMP_LFS,M,,,,ES48039,PT,ES48039,83.5
2016,EU_EMP_LFS,M,,,,ES48040,PT,ES48040,74.9
2022,EU_EMP_LFS,M,,,,ES48040,PT,ES48040,76.0
2021,EU_EMP_LFS,M,,,,ES48040,PT,ES48040,74.8
2023,EU_EMP_LFS,M,,,,ES48040,PT,ES48040,80.9
2020,EU_EMP_LFS,M,,,,ES48040,PT,ES48040,76.8
2018,EU_EMP_LFS,M,,,,ES48040,PT,ES48040,76.4
2019,EU_EMP_LFS,M,,,,ES48040,PT,ES48040,74.9
2015,EU_EMP_LFS,M,,,,ES48040,PT,ES48040,72.4
2010,EU_EMP_LFS,M,,,,ES48040,PT,ES48040,74.6
2019,EU_EMP_LFS,M,,,,ES48041,PT,ES48041,68.8
2010,EU_EMP_LFS,M,,,,ES48041,PT,ES48041,68.9
2015,EU_EMP_LFS,M,,,,ES48041,PT,ES48041,65.3
2023,EU_EMP_LFS,M,,,,ES48041,PT,ES48041,78.3
2018,EU_EMP_LFS,M,,,,ES48041,PT,ES48041,69.7
2022,EU_EMP_LFS,M,,,,ES48041,PT,ES48041,76.2
2016,EU_EMP_LFS,M,,,,ES48041,PT,ES48041,68.7
2020,EU_EMP_LFS,M,,,,ES48041,PT,ES48041,67.7
2021,EU_EMP_LFS,M,,,,ES48041,PT,ES48041,71.2
2021,EU_EMP_LFS,M,,,,ES20907,PT,ES20907,78.3
2022,EU_EMP_LFS,M,,,,ES20907,PT,ES20907,78.7
2010,EU_EMP_LFS,M,,,,ES20907,PT,ES20907,78.8
2020,EU_EMP_LFS,M,,,,ES20907,PT,ES20907,72.9
2018,EU_EMP_LFS,M,,,,ES20907,PT,ES20907,72.4
2015,EU_EMP_LFS,M,,,,ES20907,PT,ES20907,65.0
2016,EU_EMP_LFS,M,,,,ES20907,PT,ES20907,67.3
2023,EU_EMP_LFS,M,,,,ES20907,PT,ES20907,76.8
2019,EU_EMP_LFS,M,,,,ES20907,PT,ES20907,73.2
2016,EU_EMP_LFS,M,,,,ES48046,PT,ES48046,70.0
2023,EU_EMP_LFS,M,,,,ES48046,PT,ES48046,77.0
2022,EU_EMP_LFS,M,,,,ES48046,PT,ES48046,76.1
2021,EU_EMP_LFS,M,,,,ES48046,PT,ES48046,73.6
2018,EU_EMP_LFS,M,,,,ES48046,PT,ES48046,74.4
2015,EU_EMP_LFS,M,,,,ES48046,PT,ES48046,68.6
2010,EU_EMP_LFS,M,,,,ES48046,PT,ES48046,70.0
2019,EU_EMP_LFS,M,,,,ES48046,PT,ES48046,75.4
2020,EU_EMP_LFS,M,,,,ES48046,PT,ES48046,74.9
2015,EU_EMP_LFS,M,,,,ES20039,PT,ES20039,70.2
2022,EU_EMP_LFS,M,,,,ES20039,PT,ES20039,81.8
2023,EU_EMP_LFS,M,,,,ES20039,PT,ES20039,84.3
2018,EU_EMP_LFS,M,,,,ES20039,PT,ES20039,75.8
2019,EU_EMP_LFS,M,,,,ES20039,PT,ES20039,74.0
2020,EU_EMP_LFS,M,,,,ES20039,PT,ES20039,77.0
2021,EU_EMP_LFS,M,,,,ES20039,PT,ES20039,76.1
2016,EU_EMP_LFS,M,,,,ES20039,PT,ES20039,70.9
2010,EU_EMP_LFS,M,,,,ES20039,PT,ES20039,70.5
2020,EU_EMP_LFS,M,,,,ES48044,PT,ES48044,71.1
2018,EU_EMP_LFS,M,,,,ES48044,PT,ES48044,69.7
2023,EU_EMP_LFS,M,,,,ES48044,PT,ES48044,74.6
2019,EU_EMP_LFS,M,,,,ES48044,PT,ES48044,70.8
2015,EU_EMP_LFS,M,,,,ES48044,PT,ES48044,67.3
2021,EU_EMP_LFS,M,,,,ES48044,PT,ES48044,70.8
2010,EU_EMP_LFS,M,,,,ES48044,PT,ES48044,66.8
2016,EU_EMP_LFS,M,,,,ES48044,PT,ES48044,66.7
2022,EU_EMP_LFS,M,,,,ES48044,PT,ES48044,71.8
2023,EU_EMP_LFS,M,,,,ES48047,PT,ES48047,76.0
2019,EU_EMP_LFS,M,,,,ES48047,PT,ES48047,71.0
2015,EU_EMP_LFS,M,,,,ES48047,PT,ES48047,72.2
2018,EU_EMP_LFS,M,,,,ES48047,PT,ES48047,70.7
2016,EU_EMP_LFS,M,,,,ES48047,PT,ES48047,72.0
2010,EU_EMP_LFS,M,,,,ES48047,PT,ES48047,85.3
2022,EU_EMP_LFS,M,,,,ES48047,PT,ES48047,71.8
2020,EU_EMP_LFS,M,,,,ES48047,PT,ES48047,78.6
2021,EU_EMP_LFS,M,,,,ES48047,PT,ES48047,79.2
2022,EU_EMP_LFS,M,,,,ES48042,PT,ES48042,75.9
2020,EU_EMP_LFS,M,,,,ES48042,PT,ES48042,73.3
2021,EU_EMP_LFS,M,,,,ES48042,PT,ES48042,73.8
2018,EU_EMP_LFS,M,,,,ES48042,PT,ES48042,73.3
2015,EU_EMP_LFS,M,,,,ES48042,PT,ES48042,72.7
2019,EU_EMP_LFS,M,,,,ES48042,PT,ES48042,75.4
2023,EU_EMP_LFS,M,,,,ES48042,PT,ES48042,76.1
2010,EU_EMP_LFS,M,,,,ES48042,PT,ES48042,73.5
2016,EU_EMP_LFS,M,,,,ES48042,PT,ES48042,72.4
2019,EU_EMP_LFS,M,,,,ES48043,PT,ES48043,73.7
2021,EU_EMP_LFS,M,,,,ES48043,PT,ES48043,73.0
2020,EU_EMP_LFS,M,,,,ES48043,PT,ES48043,74.1
2016,EU_EMP_LFS,M,,,,ES48043,PT,ES48043,70.4
2015,EU_EMP_LFS,M,,,,ES48043,PT,ES48043,71.0
2018,EU_EMP_LFS,M,,,,ES48043,PT,ES48043,73.5
2023,EU_EMP_LFS,M,,,,ES48043,PT,ES48043,75.4
2022,EU_EMP_LFS,M,,,,ES48043,PT,ES48043,73.1
2010,EU_EMP_LFS,M,,,,ES48043,PT,ES48043,72.4
2016,EU_EMP_LFS,M,,,,ES48045,PT,ES48045,69.0
2021,EU_EMP_LFS,M,,,,ES48045,PT,ES48045,73.8
2019,EU_EMP_LFS,M,,,,ES48045,PT,ES48045,74.8
2018,EU_EMP_LFS,M,,,,ES48045,PT,ES48045,73.7
2015,EU_EMP_LFS,M,,,,ES48045,PT,ES48045,68.7
2020,EU_EMP_LFS,M,,,,ES48045,PT,ES48045,74.0
2022,EU_EMP_LFS,M,,,,ES48045,PT,ES48045,74.5
2023,EU_EMP_LFS,M,,,,ES48045,PT,ES48045,76.3
2010,EU_EMP_LFS,M,,,,ES48045,PT,ES48045,74.2
2018,EU_EMP_LFS,M,,,,ES01056,PT,ES01056,69.8
2016,EU_EMP_LFS,M,,,,ES01056,PT,ES01056,67.1
2020,EU_EMP_LFS,M,,,,ES01056,PT,ES01056,67.9
2023,EU_EMP_LFS,M,,,,ES01056,PT,ES01056,73.7
2021,EU_EMP_LFS,M,,,,ES01056,PT,ES01056,74.0
2015,EU_EMP_LFS,M,,,,ES01056,PT,ES01056,71.1
2019,EU_EMP_LFS,M,,,,ES01056,PT,ES01056,73.8
2022,EU_EMP_LFS,M,,,,ES01056,PT,ES01056,72.5
2010,EU_EMP_LFS,M,,,,ES01056,PT,ES01056,74.8
2016,EU_EMP_LFS,M,,,,ES20040,PT,ES20040,71.6
2023,EU_EMP_LFS,M,,,,ES20040,PT,ES20040,78.1
2018,EU_EMP_LFS,M,,,,ES20040,PT,ES20040,76.2
2010,EU_EMP_LFS,M,,,,ES20040,PT,ES20040,73.8
2021,EU_EMP_LFS,M,,,,ES20040,PT,ES20040,75.4
2015,EU_EMP_LFS,M,,,,ES20040,PT,ES20040,71.8
2019,EU_EMP_LFS,M,,,,ES20040,PT,ES20040,77.2
2020,EU_EMP_LFS,M,,,,ES20040,PT,ES20040,77.4
2022,EU_EMP_LFS,M,,,,ES20040,PT,ES20040,77.9
2023,EU_EMP_LFS,M,,,,ES20041,PT,ES20041,80.2
2019,EU_EMP_LFS,M,,,,ES20041,PT,ES20041,71.1
2015,EU_EMP_LFS,M,,,,ES20041,PT,ES20041,63.1
2010,EU_EMP_LFS,M,,,,ES20041,PT,ES20041,72.9
2020,EU_EMP_LFS,M,,,,ES20041,PT,ES20041,74.4
2022,EU_EMP_LFS,M,,,,ES20041,PT,ES20041,75.6
2018,EU_EMP_LFS,M,,,,ES20041,PT,ES20041,67.7
2016,EU_EMP_LFS,M,,,,ES20041,PT,ES20041,63.5
2021,EU_EMP_LFS,M,,,,ES20041,PT,ES20041,71.6
2022,EU_EMP_LFS,M,,,,ES20036,PT,ES20036,75.6
2020,EU_EMP_LFS,M,,,,ES20036,PT,ES20036,72.7
2015,EU_EMP_LFS,M,,,,ES20036,PT,ES20036,69.7
2021,EU_EMP_LFS,M,,,,ES20036,PT,ES20036,72.3
2023,EU_EMP_LFS,M,,,,ES20036,PT,ES20036,77.7
2018,EU_EMP_LFS,M,,,,ES20036,PT,ES20036,72.2
2016,EU_EMP_LFS,M,,,,ES20036,PT,ES20036,68.9
2010,EU_EMP_LFS,M,,,,ES20036,PT,ES20036,70.6
2019,EU_EMP_LFS,M,,,,ES20036,PT,ES20036,73.0
2016,EU_EMP_LFS,M,,,,ES20042,PT,ES20042,72.9
2023,EU_EMP_LFS,M,,,,ES20042,PT,ES20042,82.1
2021,EU_EMP_LFS,M,,,,ES20042,PT,ES20042,75.1
2019,EU_EMP_LFS,M,,,,ES20042,PT,ES20042,78.5
2010,EU_EMP_LFS,M,,,,ES20042,PT,ES20042,73.6
2020,EU_EMP_LFS,M,,,,ES20042,PT,ES20042,77.1
2018,EU_EMP_LFS,M,,,,ES20042,PT,ES20042,73.7
2022,EU_EMP_LFS,M,,,,ES20042,PT,ES20042,78.2
2015,EU_EMP_LFS,M,,,,ES20042,PT,ES20042,72.4
2023,EU_EMP_LFS,M,,,,ES48048,PT,ES48048,73.2
2018,EU_EMP_LFS,M,,,,ES48048,PT,ES48048,72.6
2019,EU_EMP_LFS,M,,,,ES48048,PT,ES48048,72.0
2020,EU_EMP_LFS,M,,,,ES48048,PT,ES48048,67.4
2021,EU_EMP_LFS,M,,,,ES48048,PT,ES48048,70.4
2016,EU_EMP_LFS,M,,,,ES48048,PT,ES48048,72.8
2015,EU_EMP_LFS,M,,,,ES48048,PT,ES48048,73.2
2022,EU_EMP_LFS,M,,,,ES48048,PT,ES48048,69.9
2010,EU_EMP_LFS,M,,,,ES48048,PT,ES48048,74.3
2016,EU_EMP_LFS,M,,,,ES20043,PT,ES20043,78.8
2018,EU_EMP_LFS,M,,,,ES20043,PT,ES20043,79.4
2010,EU_EMP_LFS,M,,,,ES20043,PT,ES20043,76.4
2019,EU_EMP_LFS,M,,,,ES20043,PT,ES20043,82.3
2020,EU_EMP_LFS,M,,,,ES20043,PT,ES20043,82.6
2015,EU_EMP_LFS,M,,,,ES20043,PT,ES20043,79.1
2023,EU_EMP_LFS,M,,,,ES20043,PT,ES20043,84.1
2022,EU_EMP_LFS,M,,,,ES20043,PT,ES20043,82.9
2021,EU_EMP_LFS,M,,,,ES20043,PT,ES20043,80.5
2010,EU_EMP_LFS,M,,,,ES48094,PT,ES48094,75.6
2021,EU_EMP_LFS,M,,,,ES48094,PT,ES48094,71.6
2016,EU_EMP_LFS,M,,,,ES48094,PT,ES48094,72.3
2018,EU_EMP_LFS,M,,,,ES48094,PT,ES48094,75.8
2020,EU_EMP_LFS,M,,,,ES48094,PT,ES48094,74.5
2022,EU_EMP_LFS,M,,,,ES48094,PT,ES48094,74.4
2023,EU_EMP_LFS,M,,,,ES48094,PT,ES48094,75.5
2019,EU_EMP_LFS,M,,,,ES48094,PT,ES48094,75.7
2015,EU_EMP_LFS,M,,,,ES48094,PT,ES48094,70.3
2021,EU_EMP_LFS,M,,,,ES20044,PT,ES20044,69.6
2022,EU_EMP_LFS,M,,,,ES20044,PT,ES20044,74.5
2015,EU_EMP_LFS,M,,,,ES20044,PT,ES20044,74.8
2023,EU_EMP_LFS,M,,,,ES20044,PT,ES20044,75.7
2019,EU_EMP_LFS,M,,,,ES20044,PT,ES20044,77.8
2010,EU_EMP_LFS,M,,,,ES20044,PT,ES20044,72.4
2016,EU_EMP_LFS,M,,,,ES20044,PT,ES20044,73.2
2020,EU_EMP_LFS,M,,,,ES20044,PT,ES20044,75.3
2018,EU_EMP_LFS,M,,,,ES20044,PT,ES20044,72.1
2021,EU_EMP_LFS,M,,,,ES20045,PT,ES20045,71.3
2022,EU_EMP_LFS,M,,,,ES20045,PT,ES20045,72.9
2023,EU_EMP_LFS,M,,,,ES20045,PT,ES20045,75.9
2019,EU_EMP_LFS,M,,,,ES20045,PT,ES20045,72.9
2015,EU_EMP_LFS,M,,,,ES20045,PT,ES20045,68.2
2018,EU_EMP_LFS,M,,,,ES20045,PT,ES20045,72.2
2020,EU_EMP_LFS,M,,,,ES20045,PT,ES20045,72.2
2016,EU_EMP_LFS,M,,,,ES20045,PT,ES20045,68.3
2010,EU_EMP_LFS,M,,,,ES20045,PT,ES20045,71.2
2020,EU_EMP_LFS,M,,,,ES01901,PT,ES01901,77.9
2016,EU_EMP_LFS,M,,,,ES01901,PT,ES01901,76.7
2023,EU_EMP_LFS,M,,,,ES01901,PT,ES01901,74.0
2022,EU_EMP_LFS,M,,,,ES01901,PT,ES01901,74.2
2021,EU_EMP_LFS,M,,,,ES01901,PT,ES01901,75.4
2018,EU_EMP_LFS,M,,,,ES01901,PT,ES01901,79.7
2019,EU_EMP_LFS,M,,,,ES01901,PT,ES01901,79.3
2010,EU_EMP_LFS,M,,,,ES01901,PT,ES01901,79.5
2015,EU_EMP_LFS,M,,,,ES01901,PT,ES01901,76.2
2021,EU_EMP_LFS,M,,,,ES20046,PT,ES20046,82.0
2015,EU_EMP_LFS,M,,,,ES20046,PT,ES20046,79.4
2018,EU_EMP_LFS,M,,,,ES20046,PT,ES20046,83.5
2022,EU_EMP_LFS,M,,,,ES20046,PT,ES20046,85.4
2020,EU_EMP_LFS,M,,,,ES20046,PT,ES20046,84.9
2016,EU_EMP_LFS,M,,,,ES20046,PT,ES20046,79.9
2019,EU_EMP_LFS,M,,,,ES20046,PT,ES20046,83.5
2010,EU_EMP_LFS,M,,,,ES20046,PT,ES20046,82.5
2023,EU_EMP_LFS,M,,,,ES20046,PT,ES20046,86.8
2018,EU_EMP_LFS,M,,,,ES01027,PT,ES01027,81.6
2020,EU_EMP_LFS,M,,,,ES01027,PT,ES01027,81.0
2016,EU_EMP_LFS,M,,,,ES01027,PT,ES01027,80.1
2010,EU_EMP_LFS,M,,,,ES01027,PT,ES01027,83.5
2019,EU_EMP_LFS,M,,,,ES01027,PT,ES01027,84.4
2023,EU_EMP_LFS,M,,,,ES01027,PT,ES01027,79.1
2015,EU_EMP_LFS,M,,,,ES01027,PT,ES01027,79.1
2022,EU_EMP_LFS,M,,,,ES01027,PT,ES01027,82.6
2021,EU_EMP_LFS,M,,,,ES01027,PT,ES01027,80.5
2016,EU_EMP_LFS,M,,,,ES48049,PT,ES48049,73.0
2010,EU_EMP_LFS,M,,,,ES48049,PT,ES48049,76.3
2018,EU_EMP_LFS,M,,,,ES48049,PT,ES48049,72.7
2015,EU_EMP_LFS,M,,,,ES48049,PT,ES48049,74.5
2023,EU_EMP_LFS,M,,,,ES48049,PT,ES48049,72.8
2021,EU_EMP_LFS,M,,,,ES48049,PT,ES48049,72.6
2022,EU_EMP_LFS,M,,,,ES48049,PT,ES48049,74.2
2019,EU_EMP_LFS,M,,,,ES48049,PT,ES48049,73.1
2020,EU_EMP_LFS,M,,,,ES48049,PT,ES48049,75.0
2015,EU_EMP_LFS,M,,,,ES20047,PT,ES20047,74.3
2021,EU_EMP_LFS,M,,,,ES20047,PT,ES20047,69.4
2016,EU_EMP_LFS,M,,,,ES20047,PT,ES20047,76.1
2018,EU_EMP_LFS,M,,,,ES20047,PT,ES20047,77.6
2022,EU_EMP_LFS,M,,,,ES20047,PT,ES20047,74.0
2019,EU_EMP_LFS,M,,,,ES20047,PT,ES20047,72.6
2020,EU_EMP_LFS,M,,,,ES20047,PT,ES20047,73.6
2023,EU_EMP_LFS,M,,,,ES20047,PT,ES20047,76.6
2010,EU_EMP_LFS,M,,,,ES20047,PT,ES20047,76.8
2015,EU_EMP_LFS,M,,,,ES48910,PT,ES48910,68.9
2023,EU_EMP_LFS,M,,,,ES48910,PT,ES48910,77.5
2021,EU_EMP_LFS,M,,,,ES48910,PT,ES48910,74.5
2020,EU_EMP_LFS,M,,,,ES48910,PT,ES48910,73.4
2016,EU_EMP_LFS,M,,,,ES48910,PT,ES48910,71.6
2022,EU_EMP_LFS,M,,,,ES48910,PT,ES48910,76.8
2018,EU_EMP_LFS,M,,,,ES48910,PT,ES48910,74.7
2010,EU_EMP_LFS,M,,,,ES48910,PT,ES48910,72.3
2019,EU_EMP_LFS,M,,,,ES48910,PT,ES48910,75.9
2020,EU_EMP_LFS,M,,,,ES48050,PT,ES48050,71.0
2010,EU_EMP_LFS,M,,,,ES48050,PT,ES48050,70.2
2018,EU_EMP_LFS,M,,,,ES48050,PT,ES48050,77.2
2021,EU_EMP_LFS,M,,,,ES48050,PT,ES48050,78.3
2022,EU_EMP_LFS,M,,,,ES48050,PT,ES48050,75.0
2023,EU_EMP_LFS,M,,,,ES48050,PT,ES48050,81.0
2019,EU_EMP_LFS,M,,,,ES48050,PT,ES48050,76.4
2016,EU_EMP_LFS,M,,,,ES48050,PT,ES48050,69.6
2015,EU_EMP_LFS,M,,,,ES48050,PT,ES48050,72.9
2020,EU_EMP_LFS,M,,,,ES48022,PT,ES48022,65.5
2015,EU_EMP_LFS,M,,,,ES48022,PT,ES48022,63.4
2022,EU_EMP_LFS,M,,,,ES48022,PT,ES48022,67.0
2016,EU_EMP_LFS,M,,,,ES48022,PT,ES48022,61.3
2023,EU_EMP_LFS,M,,,,ES48022,PT,ES48022,69.2
2019,EU_EMP_LFS,M,,,,ES48022,PT,ES48022,65.7
2021,EU_EMP_LFS,M,,,,ES48022,PT,ES48022,67.5
2010,EU_EMP_LFS,M,,,,ES48022,PT,ES48022,69.1
2018,EU_EMP_LFS,M,,,,ES48022,PT,ES48022,63.8
2022,EU_EMP_LFS,M,,,,ES48907,PT,ES48907,80.0
2019,EU_EMP_LFS,M,,,,ES48907,PT,ES48907,82.1
2010,EU_EMP_LFS,M,,,,ES48907,PT,ES48907,83.1
2023,EU_EMP_LFS,M,,,,ES48907,PT,ES48907,80.1
2021,EU_EMP_LFS,M,,,,ES48907,PT,ES48907,82.7
2018,EU_EMP_LFS,M,,,,ES48907,PT,ES48907,85.1
2020,EU_EMP_LFS,M,,,,ES48907,PT,ES48907,81.1
2015,EU_EMP_LFS,M,,,,ES48907,PT,ES48907,79.9
2016,EU_EMP_LFS,M,,,,ES48907,PT,ES48907,83.6
2019,EU_EMP_LFS,M,,,,ES01019,PT,ES01019,77.8
2020,EU_EMP_LFS,M,,,,ES01019,PT,ES01019,79.2
2016,EU_EMP_LFS,M,,,,ES01019,PT,ES01019,71.7
2010,EU_EMP_LFS,M,,,,ES01019,PT,ES01019,70.5
2021,EU_EMP_LFS,M,,,,ES01019,PT,ES01019,67.3
2015,EU_EMP_LFS,M,,,,ES01019,PT,ES01019,76.9
2018,EU_EMP_LFS,M,,,,ES01019,PT,ES01019,77.8
2022,EU_EMP_LFS,M,,,,ES01019,PT,ES01019,78.9
2023,EU_EMP_LFS,M,,,,ES01019,PT,ES01019,81.4
2022,EU_EMP_LFS,M,,,,ES01020,PT,ES01020,81.2
2010,EU_EMP_LFS,M,,,,ES01020,PT,ES01020,79.0
2019,EU_EMP_LFS,M,,,,ES01020,PT,ES01020,75.0
2023,EU_EMP_LFS,M,,,,ES01020,PT,ES01020,82.7
2016,EU_EMP_LFS,M,,,,ES01020,PT,ES01020,74.3
2021,EU_EMP_LFS,M,,,,ES01020,PT,ES01020,76.2
2020,EU_EMP_LFS,M,,,,ES01020,PT,ES01020,73.7
2018,EU_EMP_LFS,M,,,,ES01020,PT,ES01020,77.1
2015,EU_EMP_LFS,M,,,,ES01020,PT,ES01020,70.4
2023,EU_EMP_LFS,M,,,,ES01028,PT,ES01028,75.3
2022,EU_EMP_LFS,M,,,,ES01028,PT,ES01028,74.5
2021,EU_EMP_LFS,M,,,,ES01028,PT,ES01028,68.2
2015,EU_EMP_LFS,M,,,,ES01028,PT,ES01028,66.5
2016,EU_EMP_LFS,M,,,,ES01028,PT,ES01028,65.9
2018,EU_EMP_LFS,M,,,,ES01028,PT,ES01028,66.3
2019,EU_EMP_LFS,M,,,,ES01028,PT,ES01028,68.0
2010,EU_EMP_LFS,M,,,,ES01028,PT,ES01028,65.4
2020,EU_EMP_LFS,M,,,,ES01028,PT,ES01028,67.7
2023,EU_EMP_LFS,M,,,,ES01030,PT,ES01030,75.4
2015,EU_EMP_LFS,M,,,,ES01030,PT,ES01030,82.0
2021,EU_EMP_LFS,M,,,,ES01030,PT,ES01030,67.7
