Year,Sexo,Territorio,Comarca,Municipio,Units,GeoCode,Value
2024,F,,,ES48901,PT,ES48901,100.0
2022,F,,,ES48901,PT,ES48901,100.0
2021,F,,,ES48901,PT,ES48901,100.0
2023,F,,,ES48026,PT,ES48026,100.0
2021,F,,,ES48026,PT,ES48026,100.0
2022,F,,,ES48026,PT,ES48026,100.0
2024,F,,,ES48026,PT,ES48026,100.0
2022,F,,,ES20069,PT,ES20069,97.5
2023,F,,,ES20069,PT,ES20069,100.0
2021,F,,,ES20069,PT,ES20069,99.9
2024,F,,,ES20069,PT,ES20069,99.4
2024,F,,,ES48027,PT,ES48027,99.2
2022,F,,,ES48027,PT,ES48027,99.1
2023,F,,,ES48027,PT,ES48027,100.0
2021,F,,,ES48027,PT,ES48027,99.3
2024,F,,,ES48028,PT,ES48028,100.0
2022,F,,,ES48028,PT,ES48028,100.0
2023,F,,,ES48028,PT,ES48028,100.0
2021,F,,,ES48028,PT,ES48028,100.0
2023,F,,,ES20030,PT,ES20030,100.0
2021,F,,,ES20030,PT,ES20030,100.0
2022,F,,,ES20030,PT,ES20030,99.1
2024,F,,,ES20030,PT,ES20030,100.0
2021,F,,,ES48031,PT,ES48031,100.0
2024,F,,,ES48031,PT,ES48031,100.0
2024,F,,,ES01021,PT,ES01021,100.0
2021,F,,,ES01021,PT,ES01021,100.0
2023,F,,,ES01021,PT,ES01021,100.0
2022,F,,,ES01021,PT,ES01021,100.0
2023,F,,,ES01022,PT,ES01022,100.0
2024,F,,,ES01022,PT,ES01022,80.0
2021,F,,,ES01022,PT,ES01022,100.0
2022,F,,,ES01022,PT,ES01022,100.0
2022,F,,,ES20031,PT,ES20031,100.0
2024,F,,,ES20031,PT,ES20031,100.0
2021,F,,,ES20031,PT,ES20031,100.0
2022,F,,,ES20033,PT,ES20033,100.0
2024,F,,,ES20033,PT,ES20033,100.0
2023,F,,,ES20033,PT,ES20033,100.0
2021,F,,,ES20033,PT,ES20033,100.0
2024,F,,,ES20032,PT,ES20032,100.0
2023,F,,,ES20032,PT,ES20032,100.0
2021,F,,,ES20032,PT,ES20032,100.0
2022,F,,,ES20032,PT,ES20032,94.0
2022,F,,,ES48032,PT,ES48032,100.0
2024,F,,,ES48032,PT,ES48032,100.0
2023,F,,,ES48032,PT,ES48032,100.0
2021,F,,,ES48032,PT,ES48032,100.0
2021,F,,,ES01023,PT,ES01023,100.0
2024,F,,,ES01023,PT,ES01023,100.0
2023,F,,,ES01023,PT,ES01023,100.0
2022,F,,,ES01023,PT,ES01023,100.0
2022,F,,,ES48902,PT,ES48902,97.1
2023,F,,,ES48902,PT,ES48902,100.0
2024,F,,,ES48902,PT,ES48902,100.0
2021,F,,,ES48902,PT,ES48902,100.0
2024,F,,,ES48033,PT,ES48033,100.0
2022,F,,,ES48033,PT,ES48033,100.0
2023,F,,,ES48033,PT,ES48033,100.0
2023,F,,,ES48034,PT,ES48034,100.0
2024,F,,,ES48034,PT,ES48034,100.0
2022,F,,,ES48034,PT,ES48034,97.3
2021,F,,,ES48034,PT,ES48034,100.0
2021,F,,,ES20067,PT,ES20067,100.0
2023,F,,,ES20067,PT,ES20067,100.0
2024,F,,,ES20067,PT,ES20067,100.0
2022,F,,,ES20067,PT,ES20067,98.2
2021,F,,,ES20066,PT,ES20066,100.0
2024,F,,,ES20066,PT,ES20066,100.0
2022,F,,,ES20066,PT,ES20066,100.0
2023,F,,,ES20066,PT,ES20066,100.0
2024,F,,,ES01046,PT,ES01046,100.0
2021,F,,,ES01046,PT,ES01046,100.0
2022,F,,,ES01046,PT,ES01046,66.7
2023,F,,,ES01046,PT,ES01046,100.0
2021,F,,,ES48079,PT,ES48079,100.0
2022,F,,,ES48079,PT,ES48079,100.0
2024,F,,,ES48079,PT,ES48079,100.0
2022,F,,,ES20034,PT,ES20034,100.0
2023,F,,,ES20034,PT,ES20034,100.0
2021,F,,,ES20034,PT,ES20034,100.0
2024,F,,,ES20034,PT,ES20034,100.0
2024,F,,,ES48029,PT,ES48029,100.0
2022,F,,,ES48029,PT,ES48029,100.0
2023,F,,,ES48029,PT,ES48029,100.0
2021,F,,,ES48029,PT,ES48029,98.6
2024,F,,,ES48030,PT,ES48030,100.0
2023,F,,,ES48030,PT,ES48030,100.0
2021,F,,,ES48030,PT,ES48030,100.0
2022,F,,,ES48030,PT,ES48030,100.0
2024,F,,,ES20035,PT,ES20035,100.0
2021,F,,,ES20035,PT,ES20035,100.0
2023,F,,,ES20035,PT,ES20035,100.0
2022,F,,,ES20035,PT,ES20035,100.0
2021,F,,,ES48906,PT,ES48906,100.0
2023,F,,,ES48906,PT,ES48906,100.0
2024,F,,,ES48906,PT,ES48906,100.0
2022,F,,,ES48906,PT,ES48906,100.0
2023,F,,,ES48035,PT,ES48035,100.0
2024,F,,,ES48035,PT,ES48035,100.0
2022,F,,,ES48035,PT,ES48035,100.0
2021,F,,,ES48035,PT,ES48035,100.0
2022,F,,,ES20038,PT,ES20038,100.0
2021,F,,,ES20038,PT,ES20038,100.0
2024,F,,,ES20038,PT,ES20038,100.0
2023,F,,,ES20037,PT,ES20037,100.0
2024,F,,,ES48036,PT,ES48036,100.0
2023,F,,,ES48036,PT,ES48036,100.0
2021,F,,,ES48036,PT,ES48036,99.1
2022,F,,,ES48036,PT,ES48036,98.2
2021,F,,,ES48037,PT,ES48037,100.0
2023,F,,,ES48037,PT,ES48037,100.0
2024,F,,,ES48037,PT,ES48037,100.0
2022,F,,,ES48037,PT,ES48037,100.0
2024,F,,,ES48038,PT,ES48038,100.0
2021,F,,,ES48038,PT,ES48038,100.0
2022,F,,,ES48038,PT,ES48038,100.0
2023,F,,,ES48038,PT,ES48038,100.0
2021,F,,,ES48039,PT,ES48039,100.0
2023,F,,,ES48039,PT,ES48039,100.0
2024,F,,,ES48039,PT,ES48039,100.0
2022,F,,,ES48039,PT,ES48039,100.0
2023,F,,,ES48040,PT,ES48040,100.0
2021,F,,,ES48040,PT,ES48040,100.0
2024,F,,,ES48040,PT,ES48040,100.0
2022,F,,,ES48040,PT,ES48040,100.0
2023,F,,,ES48041,PT,ES48041,100.0
2021,F,,,ES48041,PT,ES48041,100.0
2024,F,,,ES48041,PT,ES48041,100.0
2022,F,,,ES48041,PT,ES48041,100.0
2022,F,,,ES20907,PT,ES20907,100.0
2023,F,,,ES20907,PT,ES20907,100.0
2021,F,,,ES20907,PT,ES20907,100.0
2021,F,,,ES48046,PT,ES48046,100.0
2023,F,,,ES48046,PT,ES48046,100.0
2024,F,,,ES48046,PT,ES48046,98.7
2022,F,,,ES48046,PT,ES48046,93.4
2021,F,,,ES20039,PT,ES20039,94.4
2024,F,,,ES20039,PT,ES20039,100.0
2023,F,,,ES20039,PT,ES20039,100.0
2022,F,,,ES20039,PT,ES20039,100.0
2021,F,,,ES48044,PT,ES48044,99.7
2023,F,,,ES48044,PT,ES48044,100.0
2024,F,,,ES48044,PT,ES48044,100.0
2022,F,,,ES48044,PT,ES48044,90.8
2022,F,,,ES48047,PT,ES48047,100.0
2024,F,,,ES48047,PT,ES48047,100.0
2021,F,,,ES48042,PT,ES48042,100.0
2023,F,,,ES48042,PT,ES48042,100.0
2024,F,,,ES48042,PT,ES48042,100.0
2022,F,,,ES48042,PT,ES48042,83.3
2023,F,,,ES48043,PT,ES48043,100.0
2021,F,,,ES48043,PT,ES48043,100.0
2024,F,,,ES48043,PT,ES48043,100.0
2022,F,,,ES48043,PT,ES48043,91.7
2023,F,,,ES48045,PT,ES48045,100.0
2021,F,,,ES48045,PT,ES48045,100.0
2024,F,,,ES48045,PT,ES48045,100.0
2022,F,,,ES48045,PT,ES48045,96.0
2022,F,,,ES01056,PT,ES01056,100.0
2021,F,,,ES20040,PT,ES20040,100.0
2023,F,,,ES20040,PT,ES20040,100.0
2024,F,,,ES20040,PT,ES20040,98.8
2022,F,,,ES20040,PT,ES20040,95.6
2024,F,,,ES20041,PT,ES20041,100.0
2023,F,,,ES20036,PT,ES20036,100.0
2024,F,,,ES20036,PT,ES20036,100.0
2021,F,,,ES20036,PT,ES20036,100.0
2022,F,,,ES20036,PT,ES20036,91.7
2022,F,,,ES20042,PT,ES20042,100.0
2023,F,,,ES20042,PT,ES20042,100.0
2021,F,,,ES20042,PT,ES20042,100.0
2024,F,,,ES20042,PT,ES20042,100.0
2021,F,,,ES48048,PT,ES48048,100.0
2024,F,,,ES48048,PT,ES48048,100.0
2023,F,,,ES48048,PT,ES48048,100.0
2024,F,,,ES20043,PT,ES20043,100.0
2022,F,,,ES20043,PT,ES20043,90.0
2023,F,,,ES20043,PT,ES20043,100.0
2021,F,,,ES20043,PT,ES20043,100.0
2024,F,,,ES48094,PT,ES48094,100.0
2021,F,,,ES48094,PT,ES48094,100.0
2023,F,,,ES48094,PT,ES48094,100.0
2022,F,,,ES48094,PT,ES48094,100.0
2023,F,,,ES20044,PT,ES20044,100.0
2024,F,,,ES20044,PT,ES20044,100.0
2022,F,,,ES20044,PT,ES20044,100.0
2021,F,,,ES20044,PT,ES20044,100.0
2023,F,,,ES20045,PT,ES20045,100.0
2024,F,,,ES20045,PT,ES20045,99.1
2022,F,,,ES20045,PT,ES20045,94.6
2021,F,,,ES20045,PT,ES20045,99.2
2022,F,,,ES01901,PT,ES01901,100.0
2021,F,,,ES01901,PT,ES01901,100.0
2024,F,,,ES01901,PT,ES01901,100.0
2023,F,,,ES01901,PT,ES01901,100.0
2024,F,,,ES20046,PT,ES20046,100.0
2022,F,,,ES20046,PT,ES20046,100.0
2023,F,,,ES20046,PT,ES20046,100.0
2021,F,,,ES20046,PT,ES20046,100.0
2021,F,,,ES01027,PT,ES01027,100.0
2023,F,,,ES01027,PT,ES01027,100.0
2022,F,,,ES01027,PT,ES01027,100.0
2022,F,,,ES48049,PT,ES48049,100.0
2024,F,,,ES48049,PT,ES48049,100.0
2023,F,,,ES48049,PT,ES48049,100.0
2021,F,,,ES48049,PT,ES48049,100.0
2024,F,,,ES20047,PT,ES20047,100.0
2022,F,,,ES20047,PT,ES20047,100.0
2023,F,,,ES20047,PT,ES20047,100.0
2021,F,,,ES48910,PT,ES48910,100.0
2022,F,,,ES48910,PT,ES48910,100.0
2023,F,,,ES48910,PT,ES48910,100.0
2024,F,,,ES48910,PT,ES48910,100.0
2021,F,,,ES48050,PT,ES48050,100.0
2022,F,,,ES48022,PT,ES48022,100.0
2024,F,,,ES48022,PT,ES48022,100.0
2023,F,,,ES48022,PT,ES48022,100.0
2021,F,,,ES48022,PT,ES48022,100.0
2024,F,,,ES48907,PT,ES48907,100.0
2023,F,,,ES48907,PT,ES48907,100.0
2021,F,,,ES48907,PT,ES48907,100.0
2022,F,,,ES48907,PT,ES48907,100.0
2021,F,,,ES01019,PT,ES01019,100.0
2023,F,,,ES01020,PT,ES01020,100.0
2022,F,,,ES01020,PT,ES01020,100.0
2024,F,,,ES01020,PT,ES01020,100.0
2021,F,,,ES01020,PT,ES01020,100.0
2023,F,,,ES01028,PT,ES01028,100.0
2022,F,,,ES01028,PT,ES01028,100.0
2024,F,,,ES01028,PT,ES01028,100.0
2021,F,,,ES01028,PT,ES01028,100.0
2024,F,,,ES01030,PT,ES01030,100.0
2021,F,,,ES01030,PT,ES01030,100.0
2023,F,,,ES01031,PT,ES01031,100.0
2021,F,,,ES01031,PT,ES01031,100.0
2024,F,,,ES01031,PT,ES01031,100.0
2022,F,,,ES01031,PT,ES01031,100.0
2023,F,,,ES01032,PT,ES01032,100.0
2024,F,,,ES01032,PT,ES01032,100.0
2022,F,,,ES01032,PT,ES01032,100.0
2021,F,,,ES01032,PT,ES01032,100.0
2021,F,,,ES48051,PT,ES48051,100.0
2022,F,,,ES48051,PT,ES48051,100.0
2023,F,,,ES01902,PT,ES01902,100.0
2021,F,,,ES01902,PT,ES01902,100.0
2022,F,,,ES01902,PT,ES01902,100.0
2024,F,,,ES01902,PT,ES01902,100.0
2023,F,,,ES01033,PT,ES01033,100.0
2022,F,,,ES01033,PT,ES01033,100.0
2024,F,,,ES01033,PT,ES01033,100.0
2021,F,,,ES01033,PT,ES01033,100.0
2023,F,,,ES48052,PT,ES48052,100.0
2021,F,,,ES48052,PT,ES48052,100.0
2024,F,,,ES48052,PT,ES48052,100.0
2022,F,,,ES48052,PT,ES48052,100.0
2023,F,,,ES20048,PT,ES20048,100.0
2024,F,,,ES20902,PT,ES20902,100.0
2023,F,,,ES20902,PT,ES20902,100.0
2021,F,,,ES20902,PT,ES20902,100.0
2022,F,,,ES20902,PT,ES20902,98.6
2021,F,,,ES01036,PT,ES01036,100.0
2023,F,,,ES01036,PT,ES01036,100.0
2022,F,,,ES01036,PT,ES01036,98.8
2024,F,,,ES01036,PT,ES01036,100.0
2021,F,,,ES48053,PT,ES48053,100.0
2024,F,,,ES48053,PT,ES48053,100.0
2022,F,,,ES48053,PT,ES48053,75.0
2023,F,,,ES48053,PT,ES48053,100.0
2023,F,,,ES20049,PT,ES20049,100.0
2021,F,,,ES20049,PT,ES20049,100.0
2022,F,,,ES20049,PT,ES20049,100.0
2024,F,,,ES20049,PT,ES20049,100.0
2022,F,,,ES20050,PT,ES20050,100.0
2024,F,,,ES20050,PT,ES20050,100.0
2023,F,,,ES20050,PT,ES20050,100.0
2021,F,,,ES20050,PT,ES20050,100.0
2024,F,,,ES20051,PT,ES20051,100.0
2022,F,,,ES20051,PT,ES20051,96.7
2021,F,,,ES20051,PT,ES20051,100.0
2023,F,,,ES20051,PT,ES20051,100.0
2022,F,,,ES20052,PT,ES20052,100.0
2023,F,,,ES20052,PT,ES20052,100.0
2021,F,,,ES20052,PT,ES20052,100.0
2024,F,,,ES20052,PT,ES20052,100.0
2024,F,,,ES01058,PT,ES01058,100.0
2021,F,,,ES01058,PT,ES01058,100.0
2022,F,,,ES01058,PT,ES01058,100.0
2023,F,,,ES01058,PT,ES01058,100.0
2023,F,,,ES20068,PT,ES20068,100.0
2021,F,,,ES20068,PT,ES20068,100.0
2024,F,,,ES20068,PT,ES20068,100.0
2023,F,,,ES48054,PT,ES48054,100.0
2021,F,,,ES48054,PT,ES48054,100.0
2022,F,,,ES48054,PT,ES48054,97.3
2024,F,,,ES48054,PT,ES48054,100.0
2021,F,,,ES48057,PT,ES48057,100.0
2024,F,,,ES48057,PT,ES48057,100.0
2022,F,,,ES48057,PT,ES48057,95.5
2023,F,,,ES48057,PT,ES48057,100.0
2021,F,,,ES48055,PT,ES48055,100.0
2023,F,,,ES48055,PT,ES48055,100.0
2024,F,,,ES48055,PT,ES48055,100.0
2022,F,,,ES48055,PT,ES48055,92.6
2024,F,,,ES48056,PT,ES48056,100.0
2022,F,,,ES48056,PT,ES48056,100.0
2023,F,,,ES48056,PT,ES48056,100.0
2021,F,,,ES48056,PT,ES48056,100.0
2024,F,,,ES01034,PT,ES01034,100.0
2023,F,,,ES01034,PT,ES01034,100.0
2021,F,,,ES01034,PT,ES01034,100.0
2022,F,,,ES48081,PT,ES48081,100.0
2023,F,,,ES48081,PT,ES48081,100.0
2021,F,,,ES48081,PT,ES48081,100.0
2024,F,,,ES48081,PT,ES48081,100.0
2022,F,,,ES20053,PT,ES20053,100.0
2021,F,,,ES20053,PT,ES20053,100.0
2024,F,,,ES20053,PT,ES20053,100.0
2023,F,,,ES20053,PT,ES20053,100.0
2024,F,,,ES20054,PT,ES20054,100.0
2022,F,,,ES20054,PT,ES20054,100.0
2023,F,,,ES20054,PT,ES20054,100.0
2021,F,,,ES20054,PT,ES20054,100.0
2024,F,,,ES48903,PT,ES48903,100.0
2021,F,,,ES48903,PT,ES48903,100.0
2023,F,,,ES48903,PT,ES48903,100.0
2022,F,,,ES48903,PT,ES48903,100.0
2023,F,,,ES48058,PT,ES48058,100.0
2021,F,,,ES48058,PT,ES48058,100.0
2024,F,,,ES48058,PT,ES48058,100.0
2022,F,,,ES48058,PT,ES48058,80.0
2021,F,,,ES48059,PT,ES48059,100.0
2023,F,,,ES48059,PT,ES48059,100.0
2024,F,,,ES48059,PT,ES48059,100.0
2022,F,,,ES48059,PT,ES48059,100.0
2023,F,,,ES48060,PT,ES48060,100.0
2024,F,,,ES48060,PT,ES48060,100.0
2022,F,,,ES48060,PT,ES48060,96.0
2021,F,,,ES48060,PT,ES48060,100.0
2023,F,,,ES48061,PT,ES48061,100.0
2021,F,,,ES48061,PT,ES48061,100.0
2024,F,,,ES48061,PT,ES48061,100.0
2022,F,,,ES48061,PT,ES48061,100.0
2022,F,,,ES20901,PT,ES20901,100.0
2024,F,,,ES20901,PT,ES20901,100.0
2023,F,,,ES20901,PT,ES20901,100.0
2021,F,,,ES20901,PT,ES20901,100.0
2021,F,,,ES48062,PT,ES48062,100.0
2023,F,,,ES48062,PT,ES48062,100.0
2022,F,,,ES48063,PT,ES48063,100.0
2021,F,,,ES48063,PT,ES48063,100.0
2023,F,,,ES48064,PT,ES48064,100.0
2021,F,,,ES48064,PT,ES48064,100.0
2024,F,,,ES48064,PT,ES48064,100.0
2022,F,,,ES48064,PT,ES48064,100.0
2022,F,,,ES01039,PT,ES01039,100.0
2023,F,,,ES01039,PT,ES01039,100.0
2022,F,,,ES48066,PT,ES48066,100.0
2024,F,,,ES48066,PT,ES48066,100.0
2021,F,,,ES48068,PT,ES48068,100.0
2023,F,,,ES48068,PT,ES48068,100.0
2024,F,,,ES48068,PT,ES48068,100.0
2022,F,,,ES48068,PT,ES48068,100.0
2021,F,,,ES48069,PT,ES48069,100.0
2023,F,,,ES48069,PT,ES48069,100.0
2024,F,,,ES48069,PT,ES48069,100.0
2022,F,,,ES48069,PT,ES48069,96.3
2021,F,,,ES48007,PT,ES48007,100.0
2023,F,,,ES48007,PT,ES48007,100.0
2024,F,,,ES48007,PT,ES48007,100.0
2022,F,,,ES48007,PT,ES48007,100.0
2021,F,,,ES48908,PT,ES48908,100.0
2023,F,,,ES48908,PT,ES48908,100.0
2024,F,,,ES48908,PT,ES48908,100.0
2022,F,,,ES48908,PT,ES48908,100.0
2024,F,,,ES48071,PT,ES48071,100.0
2021,F,,,ES48071,PT,ES48071,100.0
2022,F,,,ES48071,PT,ES48071,100.0
2023,F,,,ES48071,PT,ES48071,100.0
2023,F,,,ES20057,PT,ES20057,100.0
2022,F,,,ES20057,PT,ES20057,100.0
2022,F,,,ES20056,PT,ES20056,100.0
2024,F,,,ES20056,PT,ES20056,100.0
2023,F,,,ES20056,PT,ES20056,100.0
2021,F,,,ES20056,PT,ES20056,100.0
2021,F,,,ES48067,PT,ES48067,100.0
2024,F,,,ES48067,PT,ES48067,100.0
2022,F,,,ES48067,PT,ES48067,80.0
2023,F,,,ES48067,PT,ES48067,100.0
2024,F,,,ES48909,PT,ES48909,100.0
2022,F,,,ES48909,PT,ES48909,100.0
2023,F,,,ES48909,PT,ES48909,100.0
2021,F,,,ES48909,PT,ES48909,100.0
2024,F,,,ES01041,PT,ES01041,100.0
2021,F,,,ES01041,PT,ES01041,100.0
2024,F,,,ES20063,PT,ES20063,100.0
2023,F,,,ES20063,PT,ES20063,100.0
2021,F,,,ES20063,PT,ES20063,100.0
2022,F,,,ES20063,PT,ES20063,92.5
2023,F,,,ES01042,PT,ES01042,100.0
2021,F,,,ES01042,PT,ES01042,100.0
2022,F,,,ES01042,PT,ES01042,100.0
2024,F,,,ES01042,PT,ES01042,100.0
2023,F,,,ES20058,PT,ES20058,100.0
2021,F,,,ES20058,PT,ES20058,100.0
2024,F,,,ES20058,PT,ES20058,100.0
2022,F,,,ES20058,PT,ES20058,100.0
2022,F,,,ES48073,PT,ES48073,97.1
2024,F,,,ES48073,PT,ES48073,100.0
2023,F,,,ES48073,PT,ES48073,100.0
2021,F,,,ES48073,PT,ES48073,100.0
2023,F,,,ES20059,PT,ES20059,100.0
2022,F,,,ES20059,PT,ES20059,97.8
2024,F,,,ES20059,PT,ES20059,100.0
2021,F,,,ES20059,PT,ES20059,98.3
2024,F,,,ES20076,PT,ES20076,100.0
2022,F,,,ES20076,PT,ES20076,100.0
2023,F,,,ES20076,PT,ES20076,100.0
2021,F,,,ES20076,PT,ES20076,98.0
2022,F,,,ES20905,PT,ES20905,100.0
2024,F,,,ES20905,PT,ES20905,100.0
2021,F,,,ES20905,PT,ES20905,100.0
2021,F,,,ES20060,PT,ES20060,100.0
2021,F,,,ES20061,PT,ES20061,100.0
2022,F,,,ES20061,PT,ES20061,95.7
2023,F,,,ES20061,PT,ES20061,100.0
2024,F,,,ES20061,PT,ES20061,100.0
2024,F,,,ES20062,PT,ES20062,100.0
2023,F,,,ES20062,PT,ES20062,100.0
2021,F,,,ES20062,PT,ES20062,100.0
2022,F,,,ES20062,PT,ES20062,100.0
2022,F,,,ES48075,PT,ES48075,94.7
2023,F,,,ES48075,PT,ES48075,100.0
2024,F,,,ES48075,PT,ES48075,100.0
2021,F,,,ES48075,PT,ES48075,93.8
2023,F,,,ES48083,PT,ES48083,100.0
2024,F,,,ES48083,PT,ES48083,100.0
2021,F,,,ES48083,PT,ES48083,100.0
2022,F,,,ES48083,PT,ES48083,97.4
2024,F,,,ES48072,PT,ES48072,100.0
2023,F,,,ES48072,PT,ES48072,100.0
2021,F,,,ES48072,PT,ES48072,100.0
2022,F,,,ES48072,PT,ES48072,87.5
2021,F,,,ES01043,PT,ES01043,95.8
2023,F,,,ES01043,PT,ES01043,100.0
2024,F,,,ES01043,PT,ES01043,100.0
2022,F,,,ES01043,PT,ES01043,91.7
2021,F,,,ES20064,PT,ES20064,100.0
2024,F,,,ES20064,PT,ES20064,100.0
2022,F,,,ES20064,PT,ES20064,97.4
2023,F,,,ES20064,PT,ES20064,100.0
2023,F,,,ES01044,PT,ES01044,100.0
2021,F,,,ES48077,PT,ES48077,94.1
2023,F,,,ES48077,PT,ES48077,100.0
2024,F,,,ES48077,PT,ES48077,100.0
2022,F,,,ES48077,PT,ES48077,100.0
2021,F,,,ES48078,PT,ES48078,99.3
2023,F,,,ES48078,PT,ES48078,100.0
2024,F,,,ES48078,PT,ES48078,100.0
2022,F,,,ES48078,PT,ES48078,99.3
2022,F,,,ES01047,PT,ES01047,100.0
2021,F,,,ES01047,PT,ES01047,100.0
2023,F,,,ES01047,PT,ES01047,100.0
2024,F,,,ES01047,PT,ES01047,85.7
2024,F,,,ES01052,PT,ES01052,100.0
2021,F,,,ES01052,PT,ES01052,100.0
2023,F,,,ES01052,PT,ES01052,100.0
2022,F,,,ES01052,PT,ES01052,100.0
2024,F,,,ES01053,PT,ES01053,100.0
2023,F,,,ES01053,PT,ES01053,100.0
2022,F,,,ES01053,PT,ES01053,50.0
2022,F,,,ES48082,PT,ES48082,99.4
2024,F,,,ES48082,PT,ES48082,100.0
2023,F,,,ES48082,PT,ES48082,100.0
2021,F,,,ES48082,PT,ES48082,99.4
2024,F,,,ES20070,PT,ES20070,100.0
2023,F,,,ES20070,PT,ES20070,100.0
2021,F,,,ES20070,PT,ES20070,100.0
2022,F,,,ES20070,PT,ES20070,100.0
2024,F,,,ES48084,PT,ES48084,100.0
2022,F,,,ES48084,PT,ES48084,95.6
2023,F,,,ES48084,PT,ES48084,100.0
2021,F,,,ES48084,PT,ES48084,100.0
2022,F,,,ES48904,PT,ES48904,81.0
2023,F,,,ES48904,PT,ES48904,100.0
2024,F,,,ES48904,PT,ES48904,100.0
2021,F,,,ES48904,PT,ES48904,100.0
2022,F,,,ES48085,PT,ES48085,96.9
2023,F,,,ES48085,PT,ES48085,100.0
2021,F,,,ES48085,PT,ES48085,98.8
2024,F,,,ES48085,PT,ES48085,98.4
2022,F,,,ES48086,PT,ES48086,100.0
2023,F,,,ES48086,PT,ES48086,100.0
2021,F,,,ES48086,PT,ES48086,100.0
2024,F,,,ES48086,PT,ES48086,100.0
2023,F,,,ES20065,PT,ES20065,100.0
2022,F,,,ES20065,PT,ES20065,100.0
2024,F,,,ES20065,PT,ES20065,100.0
2021,F,,,ES20065,PT,ES20065,100.0
2022,F,,,ES48076,PT,ES48076,100.0
2023,F,,,ES48076,PT,ES48076,100.0
2021,F,,,ES48076,PT,ES48076,100.0
2024,F,,,ES20071,PT,ES20071,100.0
2023,F,,,ES20071,PT,ES20071,100.0
2021,F,,,ES20071,PT,ES20071,100.0
2022,F,,,ES20071,PT,ES20071,98.8
2023,F,,,ES48087,PT,ES48087,100.0
2021,F,,,ES48087,PT,ES48087,100.0
2022,F,,,ES48087,PT,ES48087,100.0
2024,F,,,ES48088,PT,ES48088,100.0
2023,F,,,ES48065,PT,ES48065,100.0
2021,F,,,ES48065,PT,ES48065,100.0
2024,F,,,ES48065,PT,ES48065,100.0
2022,F,,,ES48065,PT,ES48065,92.9
2021,F,,,ES48089,PT,ES48089,100.0
2024,F,,,ES48089,PT,ES48089,100.0
2022,F,,,ES48089,PT,ES48089,100.0
2023,F,,,ES48089,PT,ES48089,100.0
2022,F,,,ES48074,PT,ES48074,93.3
2024,F,,,ES48074,PT,ES48074,100.0
2023,F,,,ES48074,PT,ES48074,100.0
2021,F,,,ES48074,PT,ES48074,100.0
2021,F,,,ES01054,PT,ES01054,100.0
2023,F,,,ES01054,PT,ES01054,100.0
2022,F,,,ES01054,PT,ES01054,100.0
2024,F,,,ES01054,PT,ES01054,100.0
2024,F,,,ES20072,PT,ES20072,100.0
2023,F,,,ES20072,PT,ES20072,100.0
2021,F,,,ES20072,PT,ES20072,100.0
2022,F,,,ES20072,PT,ES20072,100.0
2024,F,,,ES20077,PT,ES20077,100.0
2022,F,,,ES20077,PT,ES20077,100.0
2023,F,,,ES20077,PT,ES20077,100.0
2021,F,,,ES20077,PT,ES20077,100.0
2024,F,,,ES48916,PT,ES48916,100.0
2022,F,,,ES20073,PT,ES20073,96.3
2024,F,,,ES20073,PT,ES20073,100.0
2023,F,,,ES20073,PT,ES20073,100.0
2021,F,,,ES20073,PT,ES20073,97.1
2023,F,,,ES01055,PT,ES01055,100.0
2021,F,,,ES01055,PT,ES01055,100.0
2022,F,,,ES01055,PT,ES01055,66.7
2024,F,,,ES01055,PT,ES01055,100.0
2022,F,,,ES48080,PT,ES48080,94.1
2023,F,,,ES48080,PT,ES48080,100.0
2021,F,,,ES48080,PT,ES48080,100.0
2024,F,,,ES48080,PT,ES48080,100.0
2022,F,,,ES20075,PT,ES20075,96.0
2023,F,,,ES20075,PT,ES20075,100.0
2021,F,,,ES20075,PT,ES20075,100.0
2024,F,,,ES20075,PT,ES20075,100.0
2021,F,,,ES01057,PT,ES01057,100.0
2024,F,,,ES01057,PT,ES01057,100.0
2022,F,,,ES01057,PT,ES01057,100.0
2023,F,,,ES01057,PT,ES01057,100.0
2022,F,,,ES01059,PT,ES01059,97.4
2023,F,,,ES01059,PT,ES01059,100.0
2024,F,,,ES01059,PT,ES01059,99.6
2021,F,,,ES01059,PT,ES01059,99.9
2021,F,,,ES01060,PT,ES01060,100.0
2023,F,,,ES01060,PT,ES01060,100.0
2022,F,,,ES48095,PT,ES48095,100.0
2023,F,,,ES48095,PT,ES48095,100.0
2021,F,,,ES48095,PT,ES48095,100.0
2024,F,,,ES48095,PT,ES48095,100.0
2022,F,,,ES20078,PT,ES20078,100.0
2023,F,,,ES20078,PT,ES20078,100.0
2021,F,,,ES20078,PT,ES20078,100.0
2024,F,,,ES20078,PT,ES20078,100.0
2023,F,,,ES01061,PT,ES01061,100.0
2021,F,,,ES01061,PT,ES01061,100.0
2022,F,,,ES01061,PT,ES01061,100.0
2022,F,,,ES48096,PT,ES48096,93.8
2023,F,,,ES48096,PT,ES48096,100.0
2024,F,,,ES48096,PT,ES48096,100.0
2021,F,,,ES48096,PT,ES48096,100.0
2023,F,,,ES01062,PT,ES01062,100.0
2021,F,,,ES01062,PT,ES01062,100.0
2024,F,,,ES01062,PT,ES01062,100.0
2022,F,,,ES01062,PT,ES01062,50.0
2022,F,,,ES48905,PT,ES48905,100.0
