Year,Series,Province,County,Municipality,Units,GeoCode,Value
2019,Proportion of households with a toilet,,,Arrasate/Mondragón,PT,Arrasate/Mondragón,99.7
2022,Proportion of households with a toilet,,,Arrasate/Mondragón,PT,Arrasate/Mondragón,99.8
2013,Proportion of households with a toilet,,,Arrasate/Mondragón,PT,Arrasate/Mondragón,99.6
2020,Proportion of households with a toilet,,,Arrasate/Mondragón,PT,Arrasate/Mondragón,99.8
2015,Proportion of households with a toilet,,,Arratzu,PT,Arratzu,98.0
2018,Proportion of households with a toilet,,,Arratzu,PT,Arratzu,98.0
2014,Proportion of households with a toilet,,,Arratzu,PT,Arratzu,97.9
2019,Proportion of households with a toilet,,,Arratzu,PT,Arratzu,98.0
2020,Proportion of households with a toilet,,,Arratzu,PT,Arratzu,98.7
2013,Proportion of households with a toilet,,,Arratzu,PT,Arratzu,97.9
2016,Proportion of households with a toilet,,,Arratzu,PT,Arratzu,98.0
2010,Proportion of households with a toilet,,,Arratzu,PT,Arratzu,98.5
2021,Proportion of households with a toilet,,,Arratzu,PT,Arratzu,98.7
2022,Proportion of households with a toilet,,,Arratzu,PT,Arratzu,98.7
2023,Proportion of households with a toilet,,,Arratzu,PT,Arratzu,99.3
2019,Proportion of households with a toilet,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,99.5
2020,Proportion of households with a toilet,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,99.2
2018,Proportion of households with a toilet,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,99.5
2023,Proportion of households with a toilet,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,99.3
2022,Proportion of households with a toilet,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,99.2
2016,Proportion of households with a toilet,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,98.9
2021,Proportion of households with a toilet,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,99.2
2010,Proportion of households with a toilet,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,98.2
2015,Proportion of households with a toilet,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,98.6
2014,Proportion of households with a toilet,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,98.6
2013,Proportion of households with a toilet,,,Arratzua-Ubarrundia,PT,Arratzua-Ubarrundia,98.6
2022,Proportion of households with a toilet,,,Arrieta,PT,Arrieta,98.7
2018,Proportion of households with a toilet,,,Arrieta,PT,Arrieta,98.2
2019,Proportion of households with a toilet,,,Arrieta,PT,Arrieta,98.2
2014,Proportion of households with a toilet,,,Arrieta,PT,Arrieta,97.7
2023,Proportion of households with a toilet,,,Arrieta,PT,Arrieta,99.1
2020,Proportion of households with a toilet,,,Arrieta,PT,Arrieta,99.1
2016,Proportion of households with a toilet,,,Arrieta,PT,Arrieta,98.1
2015,Proportion of households with a toilet,,,Arrieta,PT,Arrieta,97.7
2013,Proportion of households with a toilet,,,Arrieta,PT,Arrieta,98.1
2010,Proportion of households with a toilet,,,Arrieta,PT,Arrieta,98.1
2021,Proportion of households with a toilet,,,Arrieta,PT,Arrieta,99.1
2016,Proportion of households with a toilet,,,Arrigorriaga,PT,Arrigorriaga,99.9
2020,Proportion of households with a toilet,,,Arrigorriaga,PT,Arrigorriaga,100.0
2014,Proportion of households with a toilet,,,Arrigorriaga,PT,Arrigorriaga,99.9
2021,Proportion of households with a toilet,,,Arrigorriaga,PT,Arrigorriaga,100.0
2013,Proportion of households with a toilet,,,Arrigorriaga,PT,Arrigorriaga,99.9
2023,Proportion of households with a toilet,,,Arrigorriaga,PT,Arrigorriaga,100.0
2022,Proportion of households with a toilet,,,Arrigorriaga,PT,Arrigorriaga,100.0
2019,Proportion of households with a toilet,,,Arrigorriaga,PT,Arrigorriaga,100.0
2018,Proportion of households with a toilet,,,Arrigorriaga,PT,Arrigorriaga,99.9
2015,Proportion of households with a toilet,,,Arrigorriaga,PT,Arrigorriaga,99.9
2010,Proportion of households with a toilet,,,Arrigorriaga,PT,Arrigorriaga,99.9
2019,Proportion of households with a toilet,,,Artea,PT,Artea,100.0
2013,Proportion of households with a toilet,,,Artea,PT,Artea,100.0
2018,Proportion of households with a toilet,,,Artea,PT,Artea,100.0
2022,Proportion of households with a toilet,,,Artea,PT,Artea,100.0
2015,Proportion of households with a toilet,,,Artea,PT,Artea,100.0
2016,Proportion of households with a toilet,,,Artea,PT,Artea,100.0
2021,Proportion of households with a toilet,,,Artea,PT,Artea,100.0
2010,Proportion of households with a toilet,,,Artea,PT,Artea,100.0
2020,Proportion of households with a toilet,,,Artea,PT,Artea,100.0
2023,Proportion of households with a toilet,,,Artea,PT,Artea,100.0
2014,Proportion of households with a toilet,,,Artea,PT,Artea,100.0
2019,Proportion of households with a toilet,,,Artzentales,PT,Artzentales,97.5
2015,Proportion of households with a toilet,,,Artzentales,PT,Artzentales,97.5
2022,Proportion of households with a toilet,,,Artzentales,PT,Artzentales,100.0
2021,Proportion of households with a toilet,,,Artzentales,PT,Artzentales,100.0
2020,Proportion of households with a toilet,,,Artzentales,PT,Artzentales,100.0
2014,Proportion of households with a toilet,,,Artzentales,PT,Artzentales,98.5
2023,Proportion of households with a toilet,,,Artzentales,PT,Artzentales,100.0
2018,Proportion of households with a toilet,,,Artzentales,PT,Artzentales,97.5
2016,Proportion of households with a toilet,,,Artzentales,PT,Artzentales,97.4
2013,Proportion of households with a toilet,,,Artzentales,PT,Artzentales,98.5
2010,Proportion of households with a toilet,,,Artzentales,PT,Artzentales,98.5
2016,Proportion of households with a toilet,,,Artziniega,PT,Artziniega,99.9
2019,Proportion of households with a toilet,,,Artziniega,PT,Artziniega,99.9
2010,Proportion of households with a toilet,,,Artziniega,PT,Artziniega,99.7
2021,Proportion of households with a toilet,,,Artziniega,PT,Artziniega,99.7
2022,Proportion of households with a toilet,,,Artziniega,PT,Artziniega,99.7
2014,Proportion of households with a toilet,,,Artziniega,PT,Artziniega,99.9
2018,Proportion of households with a toilet,,,Artziniega,PT,Artziniega,99.9
2015,Proportion of households with a toilet,,,Artziniega,PT,Artziniega,99.9
2023,Proportion of households with a toilet,,,Artziniega,PT,Artziniega,99.9
2013,Proportion of households with a toilet,,,Artziniega,PT,Artziniega,99.7
2020,Proportion of households with a toilet,,,Artziniega,PT,Artziniega,99.9
2021,Proportion of households with a toilet,,,Asparrena,PT,Asparrena,98.8
2022,Proportion of households with a toilet,,,Asparrena,PT,Asparrena,98.8
2016,Proportion of households with a toilet,,,Asparrena,PT,Asparrena,98.6
2010,Proportion of households with a toilet,,,Asparrena,PT,Asparrena,98.6
2013,Proportion of households with a toilet,,,Asparrena,PT,Asparrena,98.6
2014,Proportion of households with a toilet,,,Asparrena,PT,Asparrena,98.6
2019,Proportion of households with a toilet,,,Asparrena,PT,Asparrena,98.6
2023,Proportion of households with a toilet,,,Asparrena,PT,Asparrena,98.8
2018,Proportion of households with a toilet,,,Asparrena,PT,Asparrena,98.6
2020,Proportion of households with a toilet,,,Asparrena,PT,Asparrena,98.8
2015,Proportion of households with a toilet,,,Asparrena,PT,Asparrena,98.6
2010,Proportion of households with a toilet,,,Asteasu,PT,Asteasu,97.9
2018,Proportion of households with a toilet,,,Asteasu,PT,Asteasu,98.8
2020,Proportion of households with a toilet,,,Asteasu,PT,Asteasu,98.9
2016,Proportion of households with a toilet,,,Asteasu,PT,Asteasu,98.3
2013,Proportion of households with a toilet,,,Asteasu,PT,Asteasu,98.1
2014,Proportion of households with a toilet,,,Asteasu,PT,Asteasu,97.9
2023,Proportion of households with a toilet,,,Asteasu,PT,Asteasu,99.1
2019,Proportion of households with a toilet,,,Asteasu,PT,Asteasu,98.8
2021,Proportion of households with a toilet,,,Asteasu,PT,Asteasu,99.0
2015,Proportion of households with a toilet,,,Asteasu,PT,Asteasu,98.3
2022,Proportion of households with a toilet,,,Asteasu,PT,Asteasu,99.1
2019,Proportion of households with a toilet,,,Astigarraga,PT,Astigarraga,99.6
2022,Proportion of households with a toilet,,,Astigarraga,PT,Astigarraga,99.7
2015,Proportion of households with a toilet,,,Astigarraga,PT,Astigarraga,99.6
2014,Proportion of households with a toilet,,,Astigarraga,PT,Astigarraga,99.6
2023,Proportion of households with a toilet,,,Astigarraga,PT,Astigarraga,99.7
2020,Proportion of households with a toilet,,,Astigarraga,PT,Astigarraga,99.7
2018,Proportion of households with a toilet,,,Astigarraga,PT,Astigarraga,99.6
2016,Proportion of households with a toilet,,,Astigarraga,PT,Astigarraga,99.6
2013,Proportion of households with a toilet,,,Astigarraga,PT,Astigarraga,99.6
2010,Proportion of households with a toilet,,,Astigarraga,PT,Astigarraga,99.2
2021,Proportion of households with a toilet,,,Astigarraga,PT,Astigarraga,99.7
2019,Proportion of households with a toilet,,,Ataun,PT,Ataun,97.6
2021,Proportion of households with a toilet,,,Ataun,PT,Ataun,97.6
2023,Proportion of households with a toilet,,,Ataun,PT,Ataun,96.9
2014,Proportion of households with a toilet,,,Ataun,PT,Ataun,97.8
2016,Proportion of households with a toilet,,,Ataun,PT,Ataun,97.8
2022,Proportion of households with a toilet,,,Ataun,PT,Ataun,97.3
2020,Proportion of households with a toilet,,,Ataun,PT,Ataun,97.6
2018,Proportion of households with a toilet,,,Ataun,PT,Ataun,97.6
2015,Proportion of households with a toilet,,,Ataun,PT,Ataun,97.6
2013,Proportion of households with a toilet,,,Ataun,PT,Ataun,98.0
2010,Proportion of households with a toilet,,,Ataun,PT,Ataun,98.1
2013,Proportion of households with a toilet,,,Atxondo,PT,Atxondo,99.8
2020,Proportion of households with a toilet,,,Atxondo,PT,Atxondo,100.0
2014,Proportion of households with a toilet,,,Atxondo,PT,Atxondo,99.8
2019,Proportion of households with a toilet,,,Atxondo,PT,Atxondo,99.8
2023,Proportion of households with a toilet,,,Atxondo,PT,Atxondo,100.0
2021,Proportion of households with a toilet,,,Atxondo,PT,Atxondo,100.0
2016,Proportion of households with a toilet,,,Atxondo,PT,Atxondo,99.8
2015,Proportion of households with a toilet,,,Atxondo,PT,Atxondo,99.8
2018,Proportion of households with a toilet,,,Atxondo,PT,Atxondo,99.8
2022,Proportion of households with a toilet,,,Atxondo,PT,Atxondo,100.0
2010,Proportion of households with a toilet,,,Atxondo,PT,Atxondo,99.8
2013,Proportion of households with a toilet,,,Aulesti,PT,Aulesti,97.6
2016,Proportion of households with a toilet,,,Aulesti,PT,Aulesti,97.2
2014,Proportion of households with a toilet,,,Aulesti,PT,Aulesti,97.2
2019,Proportion of households with a toilet,,,Aulesti,PT,Aulesti,97.2
2015,Proportion of households with a toilet,,,Aulesti,PT,Aulesti,97.3
2020,Proportion of households with a toilet,,,Aulesti,PT,Aulesti,99.6
2023,Proportion of households with a toilet,,,Aulesti,PT,Aulesti,99.6
2022,Proportion of households with a toilet,,,Aulesti,PT,Aulesti,99.6
2018,Proportion of households with a toilet,,,Aulesti,PT,Aulesti,97.2
2010,Proportion of households with a toilet,,,Aulesti,PT,Aulesti,97.6
2021,Proportion of households with a toilet,,,Aulesti,PT,Aulesti,99.6
2018,Proportion of households with a toilet,,,Ayala/Aiara,PT,Ayala/Aiara,99.3
2015,Proportion of households with a toilet,,,Ayala/Aiara,PT,Ayala/Aiara,99.2
2010,Proportion of households with a toilet,,,Ayala/Aiara,PT,Ayala/Aiara,99.0
2019,Proportion of households with a toilet,,,Ayala/Aiara,PT,Ayala/Aiara,99.3
2013,Proportion of households with a toilet,,,Ayala/Aiara,PT,Ayala/Aiara,99.2
2020,Proportion of households with a toilet,,,Ayala/Aiara,PT,Ayala/Aiara,99.3
2022,Proportion of households with a toilet,,,Ayala/Aiara,PT,Ayala/Aiara,99.4
2021,Proportion of households with a toilet,,,Ayala/Aiara,PT,Ayala/Aiara,99.4
2016,Proportion of households with a toilet,,,Ayala/Aiara,PT,Ayala/Aiara,99.2
2014,Proportion of households with a toilet,,,Ayala/Aiara,PT,Ayala/Aiara,99.2
2023,Proportion of households with a toilet,,,Ayala/Aiara,PT,Ayala/Aiara,99.4
2019,Proportion of households with a toilet,,,Azkoitia,PT,Azkoitia,99.6
2020,Proportion of households with a toilet,,,Azkoitia,PT,Azkoitia,99.6
2016,Proportion of households with a toilet,,,Azkoitia,PT,Azkoitia,99.6
2014,Proportion of households with a toilet,,,Azkoitia,PT,Azkoitia,99.6
2018,Proportion of households with a toilet,,,Azkoitia,PT,Azkoitia,99.6
2013,Proportion of households with a toilet,,,Azkoitia,PT,Azkoitia,99.7
2022,Proportion of households with a toilet,,,Azkoitia,PT,Azkoitia,99.6
2015,Proportion of households with a toilet,,,Azkoitia,PT,Azkoitia,99.6
2023,Proportion of households with a toilet,,,Azkoitia,PT,Azkoitia,99.7
2010,Proportion of households with a toilet,,,Azkoitia,PT,Azkoitia,99.7
2021,Proportion of households with a toilet,,,Azkoitia,PT,Azkoitia,99.6
2014,Proportion of households with a toilet,,,Azpeitia,PT,Azpeitia,99.4
2020,Proportion of households with a toilet,,,Azpeitia,PT,Azpeitia,99.8
2022,Proportion of households with a toilet,,,Azpeitia,PT,Azpeitia,99.7
2010,Proportion of households with a toilet,,,Azpeitia,PT,Azpeitia,99.2
2016,Proportion of households with a toilet,,,Azpeitia,PT,Azpeitia,99.4
2021,Proportion of households with a toilet,,,Azpeitia,PT,Azpeitia,99.7
2018,Proportion of households with a toilet,,,Azpeitia,PT,Azpeitia,99.6
2015,Proportion of households with a toilet,,,Azpeitia,PT,Azpeitia,99.4
2013,Proportion of households with a toilet,,,Azpeitia,PT,Azpeitia,99.4
2019,Proportion of households with a toilet,,,Azpeitia,PT,Azpeitia,99.6
2023,Proportion of households with a toilet,,,Azpeitia,PT,Azpeitia,99.7
2023,Proportion of households with a toilet,,,Bakio,PT,Bakio,100.0
2021,Proportion of households with a toilet,,,Bakio,PT,Bakio,100.0
2015,Proportion of households with a toilet,,,Bakio,PT,Bakio,99.7
2020,Proportion of households with a toilet,,,Bakio,PT,Bakio,100.0
2010,Proportion of households with a toilet,,,Bakio,PT,Bakio,99.5
2022,Proportion of households with a toilet,,,Bakio,PT,Bakio,100.0
2019,Proportion of households with a toilet,,,Bakio,PT,Bakio,99.6
2018,Proportion of households with a toilet,,,Bakio,PT,Bakio,99.6
2014,Proportion of households with a toilet,,,Bakio,PT,Bakio,99.7
2013,Proportion of households with a toilet,,,Bakio,PT,Bakio,99.7
2016,Proportion of households with a toilet,,,Bakio,PT,Bakio,99.7
2022,Proportion of households with a toilet,,,Baliarrain,PT,Baliarrain,100.0
2013,Proportion of households with a toilet,,,Baliarrain,PT,Baliarrain,100.0
2018,Proportion of households with a toilet,,,Baliarrain,PT,Baliarrain,100.0
2021,Proportion of households with a toilet,,,Baliarrain,PT,Baliarrain,100.0
2016,Proportion of households with a toilet,,,Baliarrain,PT,Baliarrain,100.0
2014,Proportion of households with a toilet,,,Baliarrain,PT,Baliarrain,100.0
2023,Proportion of households with a toilet,,,Baliarrain,PT,Baliarrain,100.0
2020,Proportion of households with a toilet,,,Baliarrain,PT,Baliarrain,100.0
2019,Proportion of households with a toilet,,,Baliarrain,PT,Baliarrain,100.0
2015,Proportion of households with a toilet,,,Baliarrain,PT,Baliarrain,100.0
2010,Proportion of households with a toilet,,,Baliarrain,PT,Baliarrain,100.0
2010,Proportion of households with a toilet,,,Balmaseda,PT,Balmaseda,98.8
2022,Proportion of households with a toilet,,,Balmaseda,PT,Balmaseda,99.9
2015,Proportion of households with a toilet,,,Balmaseda,PT,Balmaseda,98.9
2020,Proportion of households with a toilet,,,Balmaseda,PT,Balmaseda,99.9
2021,Proportion of households with a toilet,,,Balmaseda,PT,Balmaseda,99.9
2013,Proportion of households with a toilet,,,Balmaseda,PT,Balmaseda,98.9
2018,Proportion of households with a toilet,,,Balmaseda,PT,Balmaseda,99.0
2014,Proportion of households with a toilet,,,Balmaseda,PT,Balmaseda,99.0
2023,Proportion of households with a toilet,,,Balmaseda,PT,Balmaseda,99.9
2019,Proportion of households with a toilet,,,Balmaseda,PT,Balmaseda,99.0
2016,Proportion of households with a toilet,,,Balmaseda,PT,Balmaseda,98.8
2020,Proportion of households with a toilet,,,Baños de Ebro/Mañueta,PT,Baños de Ebro/Mañueta,100.0
2019,Proportion of households with a toilet,,,Baños de Ebro/Mañueta,PT,Baños de Ebro/Mañueta,100.0
2013,Proportion of households with a toilet,,,Baños de Ebro/Mañueta,PT,Baños de Ebro/Mañueta,100.0
2015,Proportion of households with a toilet,,,Baños de Ebro/Mañueta,PT,Baños de Ebro/Mañueta,100.0
2010,Proportion of households with a toilet,,,Baños de Ebro/Mañueta,PT,Baños de Ebro/Mañueta,100.0
2016,Proportion of households with a toilet,,,Baños de Ebro/Mañueta,PT,Baños de Ebro/Mañueta,100.0
2023,Proportion of households with a toilet,,,Baños de Ebro/Mañueta,PT,Baños de Ebro/Mañueta,100.0
2022,Proportion of households with a toilet,,,Baños de Ebro/Mañueta,PT,Baños de Ebro/Mañueta,100.0
2014,Proportion of households with a toilet,,,Baños de Ebro/Mañueta,PT,Baños de Ebro/Mañueta,100.0
2021,Proportion of households with a toilet,,,Baños de Ebro/Mañueta,PT,Baños de Ebro/Mañueta,100.0
2018,Proportion of households with a toilet,,,Baños de Ebro/Mañueta,PT,Baños de Ebro/Mañueta,100.0
2010,Proportion of households with a toilet,,,Barakaldo,PT,Barakaldo,99.7
2019,Proportion of households with a toilet,,,Barakaldo,PT,Barakaldo,99.9
2022,Proportion of households with a toilet,,,Barakaldo,PT,Barakaldo,100.0
2023,Proportion of households with a toilet,,,Barakaldo,PT,Barakaldo,100.0
2021,Proportion of households with a toilet,,,Barakaldo,PT,Barakaldo,100.0
2020,Proportion of households with a toilet,,,Barakaldo,PT,Barakaldo,100.0
2018,Proportion of households with a toilet,,,Barakaldo,PT,Barakaldo,99.9
2016,Proportion of households with a toilet,,,Barakaldo,PT,Barakaldo,99.8
2013,Proportion of households with a toilet,,,Barakaldo,PT,Barakaldo,99.8
2015,Proportion of households with a toilet,,,Barakaldo,PT,Barakaldo,99.8
2014,Proportion of households with a toilet,,,Barakaldo,PT,Barakaldo,99.8
2013,Proportion of households with a toilet,,,Barrika,PT,Barrika,98.0
2014,Proportion of households with a toilet,,,Barrika,PT,Barrika,98.2
2018,Proportion of households with a toilet,,,Barrika,PT,Barrika,98.3
2021,Proportion of households with a toilet,,,Barrika,PT,Barrika,100.0
2016,Proportion of households with a toilet,,,Barrika,PT,Barrika,98.0
2023,Proportion of households with a toilet,,,Barrika,PT,Barrika,99.8
2020,Proportion of households with a toilet,,,Barrika,PT,Barrika,100.0
2019,Proportion of households with a toilet,,,Barrika,PT,Barrika,97.8
2015,Proportion of households with a toilet,,,Barrika,PT,Barrika,98.2
2010,Proportion of households with a toilet,,,Barrika,PT,Barrika,98.6
2022,Proportion of households with a toilet,,,Barrika,PT,Barrika,99.8
2020,Proportion of households with a toilet,,,Barrundia,PT,Barrundia,97.7
2019,Proportion of households with a toilet,,,Barrundia,PT,Barrundia,98.0
2010,Proportion of households with a toilet,,,Barrundia,PT,Barrundia,97.2
2023,Proportion of households with a toilet,,,Barrundia,PT,Barrundia,97.8
2018,Proportion of households with a toilet,,,Barrundia,PT,Barrundia,98.0
2014,Proportion of households with a toilet,,,Barrundia,PT,Barrundia,97.5
2013,Proportion of households with a toilet,,,Barrundia,PT,Barrundia,97.5
2022,Proportion of households with a toilet,,,Barrundia,PT,Barrundia,97.8
2016,Proportion of households with a toilet,,,Barrundia,PT,Barrundia,97.5
2015,Proportion of households with a toilet,,,Barrundia,PT,Barrundia,97.5
2021,Proportion of households with a toilet,,,Barrundia,PT,Barrundia,97.8
2015,Proportion of households with a toilet,,,Basauri,PT,Basauri,99.8
2010,Proportion of households with a toilet,,,Basauri,PT,Basauri,99.8
2023,Proportion of households with a toilet,,,Basauri,PT,Basauri,100.0
2019,Proportion of households with a toilet,,,Basauri,PT,Basauri,99.8
2021,Proportion of households with a toilet,,,Basauri,PT,Basauri,100.0
2018,Proportion of households with a toilet,,,Basauri,PT,Basauri,99.8
2016,Proportion of households with a toilet,,,Basauri,PT,Basauri,99.8
2014,Proportion of households with a toilet,,,Basauri,PT,Basauri,99.8
2013,Proportion of households with a toilet,,,Basauri,PT,Basauri,99.8
2020,Proportion of households with a toilet,,,Basauri,PT,Basauri,100.0
2022,Proportion of households with a toilet,,,Basauri,PT,Basauri,100.0
2015,Proportion of households with a toilet,,,Beasain,PT,Beasain,99.2
2020,Proportion of households with a toilet,,,Beasain,PT,Beasain,99.4
2022,Proportion of households with a toilet,,,Beasain,PT,Beasain,99.5
2019,Proportion of households with a toilet,,,Beasain,PT,Beasain,99.3
2023,Proportion of households with a toilet,,,Beasain,PT,Beasain,99.3
2013,Proportion of households with a toilet,,,Beasain,PT,Beasain,99.2
2021,Proportion of households with a toilet,,,Beasain,PT,Beasain,99.4
2016,Proportion of households with a toilet,,,Beasain,PT,Beasain,99.3
2018,Proportion of households with a toilet,,,Beasain,PT,Beasain,99.4
2014,Proportion of households with a toilet,,,Beasain,PT,Beasain,99.3
2010,Proportion of households with a toilet,,,Beasain,PT,Beasain,99.2
2021,Proportion of households with a toilet,,,Bedia,PT,Bedia,99.8
2013,Proportion of households with a toilet,,,Bedia,PT,Bedia,96.5
2010,Proportion of households with a toilet,,,Bedia,PT,Bedia,96.1
2020,Proportion of households with a toilet,,,Bedia,PT,Bedia,99.8
2022,Proportion of households with a toilet,,,Bedia,PT,Bedia,99.8
2016,Proportion of households with a toilet,,,Bedia,PT,Bedia,96.3
2015,Proportion of households with a toilet,,,Bedia,PT,Bedia,96.6
2014,Proportion of households with a toilet,,,Bedia,PT,Bedia,96.6
2023,Proportion of households with a toilet,,,Bedia,PT,Bedia,99.8
2019,Proportion of households with a toilet,,,Bedia,PT,Bedia,96.2
2018,Proportion of households with a toilet,,,Bedia,PT,Bedia,96.1
2023,Proportion of households with a toilet,,,Beizama,PT,Beizama,89.3
2015,Proportion of households with a toilet,,,Beizama,PT,Beizama,83.1
2013,Proportion of households with a toilet,,,Beizama,PT,Beizama,83.1
2021,Proportion of households with a toilet,,,Beizama,PT,Beizama,89.5
2020,Proportion of households with a toilet,,,Beizama,PT,Beizama,87.3
2016,Proportion of households with a toilet,,,Beizama,PT,Beizama,83.6
2014,Proportion of households with a toilet,,,Beizama,PT,Beizama,83.6
2010,Proportion of households with a toilet,,,Beizama,PT,Beizama,79.7
2019,Proportion of households with a toilet,,,Beizama,PT,Beizama,85.7
2018,Proportion of households with a toilet,,,Beizama,PT,Beizama,87.5
2022,Proportion of households with a toilet,,,Beizama,PT,Beizama,89.5
2022,Proportion of households with a toilet,,,Belauntza,PT,Belauntza,100.0
2018,Proportion of households with a toilet,,,Belauntza,PT,Belauntza,100.0
2020,Proportion of households with a toilet,,,Belauntza,PT,Belauntza,100.0
2021,Proportion of households with a toilet,,,Belauntza,PT,Belauntza,100.0
2019,Proportion of households with a toilet,,,Belauntza,PT,Belauntza,100.0
2016,Proportion of households with a toilet,,,Belauntza,PT,Belauntza,100.0
2013,Proportion of households with a toilet,,,Belauntza,PT,Belauntza,100.0
2015,Proportion of households with a toilet,,,Belauntza,PT,Belauntza,100.0
2010,Proportion of households with a toilet,,,Belauntza,PT,Belauntza,100.0
2014,Proportion of households with a toilet,,,Belauntza,PT,Belauntza,100.0
2023,Proportion of households with a toilet,,,Belauntza,PT,Belauntza,100.0
2015,Proportion of households with a toilet,,,Berango,PT,Berango,99.9
2021,Proportion of households with a toilet,,,Berango,PT,Berango,100.0
2022,Proportion of households with a toilet,,,Berango,PT,Berango,100.0
2010,Proportion of households with a toilet,,,Berango,PT,Berango,99.9
2014,Proportion of households with a toilet,,,Berango,PT,Berango,99.9
2023,Proportion of households with a toilet,,,Berango,PT,Berango,100.0
2020,Proportion of households with a toilet,,,Berango,PT,Berango,100.0
2019,Proportion of households with a toilet,,,Berango,PT,Berango,100.0
2016,Proportion of households with a toilet,,,Berango,PT,Berango,99.9
2013,Proportion of households with a toilet,,,Berango,PT,Berango,99.9
2018,Proportion of households with a toilet,,,Berango,PT,Berango,99.9
2022,Proportion of households with a toilet,,,Berantevilla,PT,Berantevilla,99.0
2023,Proportion of households with a toilet,,,Berantevilla,PT,Berantevilla,99.0
2015,Proportion of households with a toilet,,,Berantevilla,PT,Berantevilla,98.4
2013,Proportion of households with a toilet,,,Berantevilla,PT,Berantevilla,98.4
2020,Proportion of households with a toilet,,,Berantevilla,PT,Berantevilla,98.9
2018,Proportion of households with a toilet,,,Berantevilla,PT,Berantevilla,99.4
2021,Proportion of households with a toilet,,,Berantevilla,PT,Berantevilla,99.0
2010,Proportion of households with a toilet,,,Berantevilla,PT,Berantevilla,97.3
2019,Proportion of households with a toilet,,,Berantevilla,PT,Berantevilla,99.5
2016,Proportion of households with a toilet,,,Berantevilla,PT,Berantevilla,98.9
2014,Proportion of households with a toilet,,,Berantevilla,PT,Berantevilla,97.9
2023,Proportion of households with a toilet,,,Berastegi,PT,Berastegi,99.3
2021,Proportion of households with a toilet,,,Berastegi,PT,Berastegi,99.3
2013,Proportion of households with a toilet,,,Berastegi,PT,Berastegi,99.5
2016,Proportion of households with a toilet,,,Berastegi,PT,Berastegi,99.2
2022,Proportion of households with a toilet,,,Berastegi,PT,Berastegi,99.3
2019,Proportion of households with a toilet,,,Berastegi,PT,Berastegi,99.3
2018,Proportion of households with a toilet,,,Berastegi,PT,Berastegi,99.3
2014,Proportion of households with a toilet,,,Berastegi,PT,Berastegi,99.5
2010,Proportion of households with a toilet,,,Berastegi,PT,Berastegi,99.0
2015,Proportion of households with a toilet,,,Berastegi,PT,Berastegi,99.2
2020,Proportion of households with a toilet,,,Berastegi,PT,Berastegi,99.3
2021,Proportion of households with a toilet,,,Bergara,PT,Bergara,99.6
2016,Proportion of households with a toilet,,,Bergara,PT,Bergara,99.5
2014,Proportion of households with a toilet,,,Bergara,PT,Bergara,99.5
2020,Proportion of households with a toilet,,,Bergara,PT,Bergara,99.6
2013,Proportion of households with a toilet,,,Bergara,PT,Bergara,99.5
2023,Proportion of households with a toilet,,,Bergara,PT,Bergara,99.7
2022,Proportion of households with a toilet,,,Bergara,PT,Bergara,99.6
2019,Proportion of households with a toilet,,,Bergara,PT,Bergara,99.5
2018,Proportion of households with a toilet,,,Bergara,PT,Bergara,99.5
2015,Proportion of households with a toilet,,,Bergara,PT,Bergara,99.4
2010,Proportion of households with a toilet,,,Bergara,PT,Bergara,99.5
2021,Proportion of households with a toilet,,,Bermeo,PT,Bermeo,99.9
2020,Proportion of households with a toilet,,,Bermeo,PT,Bermeo,99.9
2013,Proportion of households with a toilet,,,Bermeo,PT,Bermeo,98.8
2023,Proportion of households with a toilet,,,Bermeo,PT,Bermeo,99.9
2016,Proportion of households with a toilet,,,Bermeo,PT,Bermeo,99.0
2022,Proportion of households with a toilet,,,Bermeo,PT,Bermeo,99.9
2019,Proportion of households with a toilet,,,Bermeo,PT,Bermeo,98.9
2015,Proportion of households with a toilet,,,Bermeo,PT,Bermeo,98.9
2014,Proportion of households with a toilet,,,Bermeo,PT,Bermeo,98.8
2010,Proportion of households with a toilet,,,Bermeo,PT,Bermeo,98.8
2018,Proportion of households with a toilet,,,Bermeo,PT,Bermeo,98.9
2015,Proportion of households with a toilet,,,Bernedo,PT,Bernedo,96.2
2018,Proportion of households with a toilet,,,Bernedo,PT,Bernedo,96.5
2022,Proportion of households with a toilet,,,Bernedo,PT,Bernedo,96.7
2014,Proportion of households with a toilet,,,Bernedo,PT,Bernedo,95.9
2010,Proportion of households with a toilet,,,Bernedo,PT,Bernedo,96.2
2021,Proportion of households with a toilet,,,Bernedo,PT,Bernedo,97.0
2023,Proportion of households with a toilet,,,Bernedo,PT,Bernedo,97.0
2019,Proportion of households with a toilet,,,Bernedo,PT,Bernedo,96.4
