Year,Sexo,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2021,Mujer,,,Bilbao,%,Bilbao,99.8
2023,Mujer,,,Bilbao,%,Bilbao,100.0
2023,Mujer,,,Busturia,%,Busturia,100.0
2021,Mujer,,,Busturia,%,Busturia,100.0
2022,Mujer,,,Busturia,%,Busturia,100.0
2022,Mujer,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2023,Mujer,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2021,Mujer,,,Campezo/Kanpezu,%,Campezo/Kanpezu,100.0
2022,Mujer,,,Deba,%,Deba,81.8
2023,Mujer,,,Deba,%,Deba,100.0
2021,Mujer,,,Deba,%,Deba,94.7
2023,Mujer,,,Derio,%,Derio,100.0
2022,Mujer,,,Derio,%,Derio,100.0
2021,Mujer,,,Derio,%,Derio,100.0
2022,Mujer,,,Dima,%,Dima,100.0
2021,Mujer,,,Dima,%,Dima,100.0
2023,Mujer,,,Dima,%,Dima,100.0
2021,Mujer,,,Donostia / San Sebastián,%,Donostia / San Sebastián,99.9
2022,Mujer,,,Donostia / San Sebastián,%,Donostia / San Sebastián,97.5
2023,Mujer,,,Donostia / San Sebastián,%,Donostia / San Sebastián,100.0
2023,Mujer,,,Durango,%,Durango,100.0
2021,Mujer,,,Durango,%,Durango,99.3
2022,Mujer,,,Durango,%,Durango,99.1
2023,Mujer,,,Ea,%,Ea,100.0
2021,Mujer,,,Ea,%,Ea,100.0
2022,Mujer,,,Ea,%,Ea,100.0
2021,Mujer,,,Eibar,%,Eibar,100.0
2022,Mujer,,,Eibar,%,Eibar,99.1
2023,Mujer,,,Eibar,%,Eibar,100.0
2021,Mujer,,,Elantxobe,%,Elantxobe,100.0
2022,Mujer,,,Elburgo/Burgelu,%,Elburgo/Burgelu,100.0
2023,Mujer,,,Elburgo/Burgelu,%,Elburgo/Burgelu,100.0
2021,Mujer,,,Elburgo/Burgelu,%,Elburgo/Burgelu,100.0
2023,Mujer,,,Elciego,%,Elciego,100.0
2022,Mujer,,,Elciego,%,Elciego,100.0
2021,Mujer,,,Elciego,%,Elciego,100.0
2021,Mujer,,,Elduain,%,Elduain,100.0
2022,Mujer,,,Elduain,%,Elduain,100.0
2021,Mujer,,,Elgeta,%,Elgeta,100.0
2023,Mujer,,,Elgeta,%,Elgeta,100.0
2022,Mujer,,,Elgeta,%,Elgeta,100.0
2023,Mujer,,,Elgoibar,%,Elgoibar,100.0
2022,Mujer,,,Elgoibar,%,Elgoibar,94.0
2021,Mujer,,,Elgoibar,%,Elgoibar,100.0
2022,Mujer,,,Elorrio,%,Elorrio,100.0
2023,Mujer,,,Elorrio,%,Elorrio,100.0
2021,Mujer,,,Elorrio,%,Elorrio,100.0
2023,Mujer,,,Elvillar/Bilar,%,Elvillar/Bilar,100.0
2022,Mujer,,,Elvillar/Bilar,%,Elvillar/Bilar,100.0
2021,Mujer,,,Elvillar/Bilar,%,Elvillar/Bilar,100.0
2021,Mujer,,,Erandio,%,Erandio,100.0
2022,Mujer,,,Erandio,%,Erandio,97.1
2023,Mujer,,,Erandio,%,Erandio,100.0
2022,Mujer,,,Ereño,%,Ereño,100.0
2023,Mujer,,,Ereño,%,Ereño,100.0
2021,Mujer,,,Ermua,%,Ermua,100.0
2023,Mujer,,,Ermua,%,Ermua,100.0
2022,Mujer,,,Ermua,%,Ermua,97.3
2021,Mujer,,,Errenteria,%,Errenteria,100.0
2023,Mujer,,,Errenteria,%,Errenteria,100.0
2022,Mujer,,,Errenteria,%,Errenteria,98.2
2021,Mujer,,,Errezil,%,Errezil,100.0
2022,Mujer,,,Errezil,%,Errezil,100.0
2023,Mujer,,,Errezil,%,Errezil,100.0
2022,Mujer,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,66.7
2021,Mujer,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,100.0
2023,Mujer,,,Erriberagoitia/Ribera Alta,%,Erriberagoitia/Ribera Alta,100.0
2022,Mujer,,,Errigoiti,%,Errigoiti,100.0
2021,Mujer,,,Errigoiti,%,Errigoiti,100.0
2022,Mujer,,,Eskoriatza,%,Eskoriatza,100.0
2023,Mujer,,,Eskoriatza,%,Eskoriatza,100.0
2021,Mujer,,,Eskoriatza,%,Eskoriatza,100.0
2022,Mujer,,,Etxebarri,%,Etxebarri,100.0
2023,Mujer,,,Etxebarri,%,Etxebarri,100.0
2021,Mujer,,,Etxebarri,%,Etxebarri,98.6
2022,Mujer,,,Etxebarria,%,Etxebarria,100.0
2023,Mujer,,,Etxebarria,%,Etxebarria,100.0
2021,Mujer,,,Etxebarria,%,Etxebarria,100.0
2022,Mujer,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.0
2021,Mujer,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.0
2023,Mujer,,,Ezkio-Itsaso,%,Ezkio-Itsaso,100.0
2023,Mujer,,,Forua,%,Forua,100.0
2021,Mujer,,,Forua,%,Forua,100.0
2022,Mujer,,,Forua,%,Forua,100.0
2023,Mujer,,,Fruiz,%,Fruiz,100.0
2021,Mujer,,,Fruiz,%,Fruiz,100.0
2022,Mujer,,,Fruiz,%,Fruiz,100.0
2021,Mujer,,,Gabiria,%,Gabiria,100.0
2022,Mujer,,,Gabiria,%,Gabiria,100.0
2023,Mujer,,,Gaintza,%,Gaintza,100.0
2022,Mujer,,,Galdakao,%,Galdakao,98.2
2023,Mujer,,,Galdakao,%,Galdakao,100.0
2021,Mujer,,,Galdakao,%,Galdakao,99.1
2023,Mujer,,,Galdames,%,Galdames,100.0
2021,Mujer,,,Galdames,%,Galdames,100.0
2022,Mujer,,,Galdames,%,Galdames,100.0
2023,Mujer,,,Gamiz-Fika,%,Gamiz-Fika,100.0
2022,Mujer,,,Gamiz-Fika,%,Gamiz-Fika,100.0
2021,Mujer,,,Gamiz-Fika,%,Gamiz-Fika,100.0
2021,Mujer,,,Garai,%,Garai,100.0
2023,Mujer,,,Garai,%,Garai,100.0
2022,Mujer,,,Garai,%,Garai,100.0
2022,Mujer,,,Gatika,%,Gatika,100.0
2023,Mujer,,,Gatika,%,Gatika,100.0
2021,Mujer,,,Gatika,%,Gatika,100.0
2023,Mujer,,,Gautegiz Arteaga,%,Gautegiz Arteaga,100.0
2022,Mujer,,,Gautegiz Arteaga,%,Gautegiz Arteaga,100.0
2021,Mujer,,,Gautegiz Arteaga,%,Gautegiz Arteaga,100.0
2022,Mujer,,,Gaztelu,%,Gaztelu,100.0
2023,Mujer,,,Gaztelu,%,Gaztelu,100.0
2021,Mujer,,,Gaztelu,%,Gaztelu,100.0
2021,Mujer,,,Gernika-Lumo,%,Gernika-Lumo,100.0
2022,Mujer,,,Gernika-Lumo,%,Gernika-Lumo,93.4
2023,Mujer,,,Gernika-Lumo,%,Gernika-Lumo,100.0
2022,Mujer,,,Getaria,%,Getaria,100.0
2021,Mujer,,,Getaria,%,Getaria,94.4
2023,Mujer,,,Getaria,%,Getaria,100.0
2023,Mujer,,,Getxo,%,Getxo,100.0
2022,Mujer,,,Getxo,%,Getxo,90.8
2021,Mujer,,,Getxo,%,Getxo,99.7
2022,Mujer,,,Gizaburuaga,%,Gizaburuaga,100.0
2021,Mujer,,,Gordexola,%,Gordexola,100.0
2023,Mujer,,,Gordexola,%,Gordexola,100.0
2022,Mujer,,,Gordexola,%,Gordexola,83.3
2021,Mujer,,,Gorliz,%,Gorliz,100.0
2022,Mujer,,,Gorliz,%,Gorliz,91.7
2023,Mujer,,,Gorliz,%,Gorliz,100.0
2023,Mujer,,,Güeñes,%,Güeñes,100.0
2021,Mujer,,,Güeñes,%,Güeñes,100.0
2022,Mujer,,,Güeñes,%,Güeñes,96.0
2022,Mujer,,,Harana/Valle de Arana,%,Harana/Valle de Arana,100.0
2022,Mujer,,,Hernani,%,Hernani,95.6
2021,Mujer,,,Hernani,%,Hernani,100.0
2023,Mujer,,,Hernani,%,Hernani,100.0
2022,Mujer,,,Hondarribia,%,Hondarribia,91.7
2023,Mujer,,,Hondarribia,%,Hondarribia,100.0
2021,Mujer,,,Hondarribia,%,Hondarribia,100.0
2022,Mujer,,,Ibarra,%,Ibarra,100.0
2021,Mujer,,,Ibarra,%,Ibarra,100.0
2023,Mujer,,,Ibarra,%,Ibarra,100.0
2021,Mujer,,,Ibarrangelu,%,Ibarrangelu,100.0
2023,Mujer,,,Ibarrangelu,%,Ibarrangelu,100.0
2022,Mujer,,,Idiazabal,%,Idiazabal,90.0
2021,Mujer,,,Idiazabal,%,Idiazabal,100.0
2023,Mujer,,,Idiazabal,%,Idiazabal,100.0
2023,Mujer,,,Igorre,%,Igorre,100.0
2022,Mujer,,,Igorre,%,Igorre,100.0
2021,Mujer,,,Igorre,%,Igorre,100.0
2023,Mujer,,,Ikaztegieta,%,Ikaztegieta,100.0
2021,Mujer,,,Ikaztegieta,%,Ikaztegieta,100.0
2022,Mujer,,,Ikaztegieta,%,Ikaztegieta,100.0
2021,Mujer,,,Irun,%,Irun,99.2
2023,Mujer,,,Irun,%,Irun,100.0
2022,Mujer,,,Irun,%,Irun,94.6
2021,Mujer,,,Iruña Oka/Iruña de Oca,%,Iruña Oka/Iruña de Oca,100.0
2023,Mujer,,,Iruña Oka/Iruña de Oca,%,Iruña Oka/Iruña de Oca,100.0
2022,Mujer,,,Iruña Oka/Iruña de Oca,%,Iruña Oka/Iruña de Oca,100.0
2022,Mujer,,,Irura,%,Irura,100.0
2021,Mujer,,,Irura,%,Irura,100.0
2023,Mujer,,,Irura,%,Irura,100.0
2023,Mujer,,,Iruraiz-Gauna,%,Iruraiz-Gauna,100.0
2021,Mujer,,,Iruraiz-Gauna,%,Iruraiz-Gauna,100.0
2022,Mujer,,,Iruraiz-Gauna,%,Iruraiz-Gauna,100.0
2022,Mujer,,,Ispaster,%,Ispaster,100.0
2023,Mujer,,,Ispaster,%,Ispaster,100.0
2021,Mujer,,,Ispaster,%,Ispaster,100.0
2022,Mujer,,,Itsasondo,%,Itsasondo,100.0
2023,Mujer,,,Itsasondo,%,Itsasondo,100.0
2021,Mujer,,,Iurreta,%,Iurreta,100.0
2023,Mujer,,,Iurreta,%,Iurreta,100.0
2022,Mujer,,,Iurreta,%,Iurreta,100.0
2021,Mujer,,,Izurtza,%,Izurtza,100.0
2022,Mujer,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,100.0
2021,Mujer,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,100.0
2023,Mujer,,,Karrantza Harana/Valle de Carranza,%,Karrantza Harana/Valle de Carranza,100.0
2022,Mujer,,,Kortezubi,%,Kortezubi,100.0
2021,Mujer,,,Kortezubi,%,Kortezubi,100.0
2023,Mujer,,,Kortezubi,%,Kortezubi,100.0
2021,Mujer,,,Kripan,%,Kripan,100.0
2022,Mujer,,,Kuartango,%,Kuartango,100.0
2023,Mujer,,,Kuartango,%,Kuartango,100.0
2021,Mujer,,,Kuartango,%,Kuartango,100.0
2022,Mujer,,,Labastida/Bastida,%,Labastida/Bastida,100.0
2023,Mujer,,,Labastida/Bastida,%,Labastida/Bastida,100.0
2021,Mujer,,,Labastida/Bastida,%,Labastida/Bastida,100.0
2021,Mujer,,,Lagrán,%,Lagrán,100.0
2021,Mujer,,,Laguardia,%,Laguardia,100.0
2023,Mujer,,,Laguardia,%,Laguardia,100.0
2022,Mujer,,,Laguardia,%,Laguardia,100.0
2021,Mujer,,,Lanciego/Lantziego,%,Lanciego/Lantziego,100.0
2023,Mujer,,,Lanciego/Lantziego,%,Lanciego/Lantziego,100.0
2022,Mujer,,,Lanciego/Lantziego,%,Lanciego/Lantziego,100.0
2022,Mujer,,,Lanestosa,%,Lanestosa,100.0
2021,Mujer,,,Lanestosa,%,Lanestosa,100.0
2023,Mujer,,,Lantarón,%,Lantarón,100.0
2021,Mujer,,,Lantarón,%,Lantarón,100.0
2022,Mujer,,,Lantarón,%,Lantarón,100.0
2023,Mujer,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2022,Mujer,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2021,Mujer,,,Lapuebla de Labarca,%,Lapuebla de Labarca,100.0
2021,Mujer,,,Larrabetzu,%,Larrabetzu,100.0
2022,Mujer,,,Larrabetzu,%,Larrabetzu,100.0
2023,Mujer,,,Larrabetzu,%,Larrabetzu,100.0
2023,Mujer,,,Larraul,%,Larraul,100.0
2022,Mujer,,,Lasarte-Oria,%,Lasarte-Oria,98.6
2023,Mujer,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2021,Mujer,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2022,Mujer,,,Laudio/Llodio,%,Laudio/Llodio,98.8
2023,Mujer,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2021,Mujer,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2022,Mujer,,,Laukiz,%,Laukiz,75.0
2021,Mujer,,,Laukiz,%,Laukiz,100.0
2023,Mujer,,,Laukiz,%,Laukiz,100.0
2021,Mujer,,,Lazkao,%,Lazkao,100.0
2023,Mujer,,,Lazkao,%,Lazkao,100.0
2022,Mujer,,,Lazkao,%,Lazkao,100.0
2022,Mujer,,,Leaburu,%,Leaburu,100.0
2023,Mujer,,,Leaburu,%,Leaburu,100.0
2021,Mujer,,,Leaburu,%,Leaburu,100.0
2022,Mujer,,,Legazpi,%,Legazpi,96.7
2023,Mujer,,,Legazpi,%,Legazpi,100.0
2021,Mujer,,,Legazpi,%,Legazpi,100.0
2023,Mujer,,,Legorreta,%,Legorreta,100.0
2022,Mujer,,,Legorreta,%,Legorreta,100.0
2021,Mujer,,,Legorreta,%,Legorreta,100.0
2023,Mujer,,,Legutio,%,Legutio,100.0
2021,Mujer,,,Legutio,%,Legutio,100.0
2022,Mujer,,,Legutio,%,Legutio,100.0
2021,Mujer,,,Leintz-Gatzaga,%,Leintz-Gatzaga,100.0
2023,Mujer,,,Leintz-Gatzaga,%,Leintz-Gatzaga,100.0
2023,Mujer,,,Leioa,%,Leioa,100.0
2021,Mujer,,,Leioa,%,Leioa,100.0
2022,Mujer,,,Leioa,%,Leioa,97.3
2022,Mujer,,,Lekeitio,%,Lekeitio,95.5
2023,Mujer,,,Lekeitio,%,Lekeitio,100.0
2021,Mujer,,,Lekeitio,%,Lekeitio,100.0
2021,Mujer,,,Lemoa,%,Lemoa,100.0
2023,Mujer,,,Lemoa,%,Lemoa,100.0
2022,Mujer,,,Lemoa,%,Lemoa,92.6
2022,Mujer,,,Lemoiz,%,Lemoiz,100.0
2021,Mujer,,,Lemoiz,%,Lemoiz,100.0
2023,Mujer,,,Lemoiz,%,Lemoiz,100.0
2021,Mujer,,,Leza,%,Leza,100.0
2023,Mujer,,,Leza,%,Leza,100.0
2023,Mujer,,,Lezama,%,Lezama,100.0
2021,Mujer,,,Lezama,%,Lezama,100.0
2022,Mujer,,,Lezama,%,Lezama,100.0
2023,Mujer,,,Lezo,%,Lezo,100.0
2022,Mujer,,,Lezo,%,Lezo,100.0
2021,Mujer,,,Lezo,%,Lezo,100.0
2022,Mujer,,,Lizartza,%,Lizartza,100.0
2021,Mujer,,,Lizartza,%,Lizartza,100.0
2023,Mujer,,,Lizartza,%,Lizartza,100.0
2023,Mujer,,,Loiu,%,Loiu,100.0
2021,Mujer,,,Loiu,%,Loiu,100.0
2022,Mujer,,,Loiu,%,Loiu,100.0
2023,Mujer,,,Mallabia,%,Mallabia,100.0
2021,Mujer,,,Mallabia,%,Mallabia,100.0
2022,Mujer,,,Mallabia,%,Mallabia,80.0
2021,Mujer,,,Mañaria,%,Mañaria,100.0
2022,Mujer,,,Mañaria,%,Mañaria,100.0
2023,Mujer,,,Mañaria,%,Mañaria,100.0
2022,Mujer,,,Markina-Xemein,%,Markina-Xemein,96.0
2023,Mujer,,,Markina-Xemein,%,Markina-Xemein,100.0
2021,Mujer,,,Markina-Xemein,%,Markina-Xemein,100.0
2023,Mujer,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2022,Mujer,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2021,Mujer,,,Maruri-Jatabe,%,Maruri-Jatabe,100.0
2023,Mujer,,,Mendaro,%,Mendaro,100.0
2022,Mujer,,,Mendaro,%,Mendaro,100.0
2021,Mujer,,,Mendaro,%,Mendaro,100.0
2023,Mujer,,,Mendata,%,Mendata,100.0
2021,Mujer,,,Mendata,%,Mendata,100.0
2022,Mujer,,,Mendexa,%,Mendexa,100.0
2021,Mujer,,,Mendexa,%,Mendexa,100.0
2021,Mujer,,,Meñaka,%,Meñaka,100.0
2023,Mujer,,,Meñaka,%,Meñaka,100.0
2022,Mujer,,,Meñaka,%,Meñaka,100.0
2022,Mujer,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,100.0
2023,Mujer,,,Moreda de Álava/Moreda Araba,%,Moreda de Álava/Moreda Araba,100.0
2022,Mujer,,,Morga,%,Morga,100.0
2022,Mujer,,,Mundaka,%,Mundaka,100.0
2023,Mujer,,,Mundaka,%,Mundaka,100.0
2021,Mujer,,,Mundaka,%,Mundaka,100.0
2021,Mujer,,,Mungia,%,Mungia,100.0
2023,Mujer,,,Mungia,%,Mungia,100.0
2022,Mujer,,,Mungia,%,Mungia,96.3
2021,Mujer,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2023,Mujer,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2022,Mujer,,,Munitibar-Arbatzegi Gerrikaitz,%,Munitibar-Arbatzegi Gerrikaitz,100.0
2022,Mujer,,,Murueta,%,Murueta,100.0
2023,Mujer,,,Murueta,%,Murueta,100.0
2021,Mujer,,,Murueta,%,Murueta,100.0
2023,Mujer,,,Muskiz,%,Muskiz,100.0
2021,Mujer,,,Muskiz,%,Muskiz,100.0
2022,Mujer,,,Muskiz,%,Muskiz,100.0
2023,Mujer,,,Mutiloa,%,Mutiloa,100.0
2022,Mujer,,,Mutiloa,%,Mutiloa,100.0
2021,Mujer,,,Mutriku,%,Mutriku,100.0
2023,Mujer,,,Mutriku,%,Mutriku,100.0
2022,Mujer,,,Mutriku,%,Mutriku,100.0
2021,Mujer,,,Muxika,%,Muxika,100.0
2022,Mujer,,,Muxika,%,Muxika,80.0
2023,Mujer,,,Muxika,%,Muxika,100.0
2023,Mujer,,,Nabarniz,%,Nabarniz,100.0
2022,Mujer,,,Nabarniz,%,Nabarniz,100.0
2021,Mujer,,,Nabarniz,%,Nabarniz,100.0
2021,Mujer,,,Navaridas,%,Navaridas,100.0
2021,Mujer,,,Oiartzun,%,Oiartzun,100.0
2022,Mujer,,,Oiartzun,%,Oiartzun,92.5
2023,Mujer,,,Oiartzun,%,Oiartzun,100.0
2021,Mujer,,,Okondo,%,Okondo,100.0
2023,Mujer,,,Okondo,%,Okondo,100.0
2022,Mujer,,,Okondo,%,Okondo,100.0
2022,Mujer,,,Olaberria,%,Olaberria,100.0
2021,Mujer,,,Olaberria,%,Olaberria,100.0
2023,Mujer,,,Olaberria,%,Olaberria,100.0
2021,Mujer,,,Ondarroa,%,Ondarroa,100.0
2022,Mujer,,,Ondarroa,%,Ondarroa,97.1
2023,Mujer,,,Ondarroa,%,Ondarroa,100.0
2021,Mujer,,,Oñati,%,Oñati,98.3
2022,Mujer,,,Oñati,%,Oñati,97.8
2023,Mujer,,,Oñati,%,Oñati,100.0
2021,Mujer,,,Ordizia,%,Ordizia,98.0
2023,Mujer,,,Ordizia,%,Ordizia,100.0
2022,Mujer,,,Ordizia,%,Ordizia,100.0
2022,Mujer,,,Orendain,%,Orendain,100.0
2021,Mujer,,,Orendain,%,Orendain,100.0
2021,Mujer,,,Orexa,%,Orexa,100.0
2021,Mujer,,,Orio,%,Orio,100.0
2023,Mujer,,,Orio,%,Orio,100.0
2022,Mujer,,,Orio,%,Orio,95.7
2023,Mujer,,,Ormaiztegi,%,Ormaiztegi,100.0
2021,Mujer,,,Ormaiztegi,%,Ormaiztegi,100.0
2022,Mujer,,,Ormaiztegi,%,Ormaiztegi,100.0
2021,Mujer,,,Orozko,%,Orozko,93.8
2022,Mujer,,,Orozko,%,Orozko,94.7
2023,Mujer,,,Orozko,%,Orozko,100.0
2022,Mujer,,,Ortuella,%,Ortuella,97.4
2023,Mujer,,,Ortuella,%,Ortuella,100.0
2021,Mujer,,,Ortuella,%,Ortuella,100.0
2021,Mujer,,,Otxandio,%,Otxandio,100.0
2023,Mujer,,,Otxandio,%,Otxandio,100.0
2022,Mujer,,,Otxandio,%,Otxandio,87.5
2023,Mujer,,,Oyón-Oion,%,Oyón-Oion,100.0
2022,Mujer,,,Oyón-Oion,%,Oyón-Oion,91.7
2021,Mujer,,,Oyón-Oion,%,Oyón-Oion,95.8
2023,Mujer,,,Pasaia,%,Pasaia,100.0
2022,Mujer,,,Pasaia,%,Pasaia,97.4
2021,Mujer,,,Pasaia,%,Pasaia,100.0
2023,Mujer,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,100.0
2021,Mujer,,,Plentzia,%,Plentzia,94.1
2023,Mujer,,,Plentzia,%,Plentzia,100.0
2022,Mujer,,,Plentzia,%,Plentzia,100.0
2022,Mujer,,,Portugalete,%,Portugalete,99.3
2023,Mujer,,,Portugalete,%,Portugalete,100.0
2021,Mujer,,,Portugalete,%,Portugalete,99.3
2021,Mujer,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,100.0
2022,Mujer,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,100.0
2023,Mujer,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,100.0
2023,Mujer,,,Samaniego,%,Samaniego,100.0
2022,Mujer,,,Samaniego,%,Samaniego,100.0
2021,Mujer,,,Samaniego,%,Samaniego,100.0
2022,Mujer,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,50.0
2023,Mujer,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2023,Mujer,,,Santurtzi,%,Santurtzi,100.0
2021,Mujer,,,Santurtzi,%,Santurtzi,99.4
2022,Mujer,,,Santurtzi,%,Santurtzi,99.4
2023,Mujer,,,Segura,%,Segura,100.0
2021,Mujer,,,Segura,%,Segura,100.0
2022,Mujer,,,Segura,%,Segura,100.0
2021,Mujer,,,Sestao,%,Sestao,100.0
2022,Mujer,,,Sestao,%,Sestao,95.6
2023,Mujer,,,Sestao,%,Sestao,100.0
2021,Mujer,,,Sondika,%,Sondika,100.0
2022,Mujer,,,Sondika,%,Sondika,81.0
2023,Mujer,,,Sondika,%,Sondika,100.0
2023,Mujer,,,Sopela,%,Sopela,100.0
2022,Mujer,,,Sopela,%,Sopela,96.9
2021,Mujer,,,Sopela,%,Sopela,98.8
2023,Mujer,,,Sopuerta,%,Sopuerta,100.0
2022,Mujer,,,Sopuerta,%,Sopuerta,100.0
2021,Mujer,,,Sopuerta,%,Sopuerta,100.0
2023,Mujer,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,100.0
2022,Mujer,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,100.0
2021,Mujer,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,100.0
2021,Mujer,,,Sukarrieta,%,Sukarrieta,100.0
2022,Mujer,,,Sukarrieta,%,Sukarrieta,100.0
2023,Mujer,,,Sukarrieta,%,Sukarrieta,100.0
2022,Mujer,,,Tolosa,%,Tolosa,98.8
2021,Mujer,,,Tolosa,%,Tolosa,100.0
2023,Mujer,,,Tolosa,%,Tolosa,100.0
2021,Mujer,,,Trucios-Turtzioz,%,Trucios-Turtzioz,100.0
2022,Mujer,,,Trucios-Turtzioz,%,Trucios-Turtzioz,100.0
2023,Mujer,,,Trucios-Turtzioz,%,Trucios-Turtzioz,100.0
2021,Mujer,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2022,Mujer,,,Ugao-Miraballes,%,Ugao-Miraballes,92.9
2023,Mujer,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2021,Mujer,,,Urduliz,%,Urduliz,100.0
2022,Mujer,,,Urduliz,%,Urduliz,100.0
2023,Mujer,,,Urduliz,%,Urduliz,100.0
2023,Mujer,,,Urduña/Orduña,%,Urduña/Orduña,100.0
2022,Mujer,,,Urduña/Orduña,%,Urduña/Orduña,93.3
2021,Mujer,,,Urduña/Orduña,%,Urduña/Orduña,100.0
2021,Mujer,,,Urkabustaiz,%,Urkabustaiz,100.0
2023,Mujer,,,Urkabustaiz,%,Urkabustaiz,100.0
2022,Mujer,,,Urkabustaiz,%,Urkabustaiz,100.0
2021,Mujer,,,Urnieta,%,Urnieta,100.0
2023,Mujer,,,Urnieta,%,Urnieta,100.0
2022,Mujer,,,Urnieta,%,Urnieta,100.0
2022,Mujer,,,Urretxu,%,Urretxu,100.0
2021,Mujer,,,Urretxu,%,Urretxu,100.0
2023,Mujer,,,Urretxu,%,Urretxu,100.0
2022,Mujer,,,Usurbil,%,Usurbil,96.3
2021,Mujer,,,Usurbil,%,Usurbil,97.1
2023,Mujer,,,Usurbil,%,Usurbil,100.0
2021,Mujer,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2023,Mujer,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2022,Mujer,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,66.7
2022,Mujer,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,94.1
2023,Mujer,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.0
2021,Mujer,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,100.0
2023,Mujer,,,Villabona,%,Villabona,100.0
2022,Mujer,,,Villabona,%,Villabona,96.0
2021,Mujer,,,Villabona,%,Villabona,100.0
2023,Mujer,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2022,Mujer,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2021,Mujer,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2021,Mujer,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,99.9
2022,Mujer,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,97.4
2023,Mujer,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2021,Mujer,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2023,Mujer,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2023,Mujer,,,Zaldibar,%,Zaldibar,100.0
2021,Mujer,,,Zaldibar,%,Zaldibar,100.0
2022,Mujer,,,Zaldibar,%,Zaldibar,100.0
2023,Mujer,,,Zaldibia,%,Zaldibia,100.0
2022,Mujer,,,Zaldibia,%,Zaldibia,100.0
2021,Mujer,,,Zaldibia,%,Zaldibia,100.0
2022,Mujer,,,Zalduondo,%,Zalduondo,100.0
2021,Mujer,,,Zalduondo,%,Zalduondo,100.0
2023,Mujer,,,Zalduondo,%,Zalduondo,100.0
2021,Mujer,,,Zalla,%,Zalla,100.0
2022,Mujer,,,Zalla,%,Zalla,93.8
2023,Mujer,,,Zalla,%,Zalla,100.0
2021,Mujer,,,Zambrana,%,Zambrana,100.0
2022,Mujer,,,Zambrana,%,Zambrana,50.0
2023,Mujer,,,Zambrana,%,Zambrana,100.0
2023,Mujer,,,Zamudio,%,Zamudio,100.0
2022,Mujer,,,Zamudio,%,Zamudio,100.0
2021,Mujer,,,Zamudio,%,Zamudio,100.0
2022,Mujer,,,Zaratamo,%,Zaratamo,100.0
