Year,Sexo,Edad,Nacionalidad,Discapacidad,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2015,Hombre,,,,,,Pasaia,%,Pasaia,18.9
2022,Hombre,,,,,,Pasaia,%,Pasaia,8.5
2021,Hombre,,,,,,Pasaia,%,Pasaia,11.3
2023,Hombre,,,,,,Pasaia,%,Pasaia,7.7
2010,Hombre,,,,,,Pasaia,%,Pasaia,11.9
2019,Hombre,,,,,,Pasaia,%,Pasaia,10.9
2020,Hombre,,,,,,Pasaia,%,Pasaia,10.2
2019,Hombre,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,7.1
2020,Hombre,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,7.8
2021,Hombre,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,4.5
2016,Hombre,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,2.2
2018,Hombre,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,3.1
2023,Hombre,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,2.7
2015,Hombre,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,8.6
2022,Hombre,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,4.6
2010,Hombre,,,,,,Peñacerrada-Urizaharra,%,Peñacerrada-Urizaharra,11.9
2021,Hombre,,,,,,Plentzia,%,Plentzia,9.8
2020,Hombre,,,,,,Plentzia,%,Plentzia,10.2
2015,Hombre,,,,,,Plentzia,%,Plentzia,17.8
2019,Hombre,,,,,,Plentzia,%,Plentzia,10.1
2023,Hombre,,,,,,Plentzia,%,Plentzia,8.3
2018,Hombre,,,,,,Plentzia,%,Plentzia,8.9
2022,Hombre,,,,,,Plentzia,%,Plentzia,9.0
2016,Hombre,,,,,,Plentzia,%,Plentzia,13.5
2010,Hombre,,,,,,Plentzia,%,Plentzia,9.1
2022,Hombre,,,,,,Portugalete,%,Portugalete,11.2
2010,Hombre,,,,,,Portugalete,%,Portugalete,10.6
2015,Hombre,,,,,,Portugalete,%,Portugalete,18.2
2020,Hombre,,,,,,Portugalete,%,Portugalete,12.6
2019,Hombre,,,,,,Portugalete,%,Portugalete,11.9
2023,Hombre,,,,,,Portugalete,%,Portugalete,8.9
2016,Hombre,,,,,,Portugalete,%,Portugalete,17.2
2021,Hombre,,,,,,Portugalete,%,Portugalete,13.2
2018,Hombre,,,,,,Portugalete,%,Portugalete,13.3
2016,Hombre,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,13.5
2021,Hombre,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,8.6
2019,Hombre,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,6.8
2022,Hombre,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,6.5
2023,Hombre,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,4.8
2020,Hombre,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,7.2
2010,Hombre,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,14.6
2015,Hombre,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,20.2
2018,Hombre,,,,,,Ribera Baja/Erriberabeitia,%,Ribera Baja/Erriberabeitia,8.7
2015,Hombre,,,,,,Samaniego,%,Samaniego,10.8
2016,Hombre,,,,,,Samaniego,%,Samaniego,5.2
2010,Hombre,,,,,,Samaniego,%,Samaniego,1.1
2023,Hombre,,,,,,Samaniego,%,Samaniego,3.6
2021,Hombre,,,,,,Samaniego,%,Samaniego,10.4
2019,Hombre,,,,,,Samaniego,%,Samaniego,7.5
2022,Hombre,,,,,,Samaniego,%,Samaniego,7.4
2020,Hombre,,,,,,Samaniego,%,Samaniego,1.7
2018,Hombre,,,,,,Samaniego,%,Samaniego,1.6
2019,Hombre,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,7.5
2022,Hombre,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,6.3
2016,Hombre,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,6.9
2010,Hombre,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,9.3
2023,Hombre,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,5.8
2015,Hombre,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,11.2
2018,Hombre,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,6.2
2021,Hombre,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,5.8
2020,Hombre,,,,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,6.3
2018,Hombre,,,,,,Santurtzi,%,Santurtzi,15.0
2022,Hombre,,,,,,Santurtzi,%,Santurtzi,11.5
2010,Hombre,,,,,,Santurtzi,%,Santurtzi,12.0
2023,Hombre,,,,,,Santurtzi,%,Santurtzi,9.9
2021,Hombre,,,,,,Santurtzi,%,Santurtzi,13.3
2015,Hombre,,,,,,Santurtzi,%,Santurtzi,20.8
2016,Hombre,,,,,,Santurtzi,%,Santurtzi,19.7
2020,Hombre,,,,,,Santurtzi,%,Santurtzi,12.4
2019,Hombre,,,,,,Santurtzi,%,Santurtzi,13.7
2023,Hombre,,,,,,Segura,%,Segura,3.4
2021,Hombre,,,,,,Segura,%,Segura,6.3
2022,Hombre,,,,,,Segura,%,Segura,2.8
2010,Hombre,,,,,,Segura,%,Segura,7.6
2019,Hombre,,,,,,Segura,%,Segura,6.2
2018,Hombre,,,,,,Segura,%,Segura,7.8
2020,Hombre,,,,,,Segura,%,Segura,5.5
2016,Hombre,,,,,,Segura,%,Segura,8.1
2015,Hombre,,,,,,Segura,%,Segura,9.4
2016,Hombre,,,,,,Sestao,%,Sestao,23.9
2020,Hombre,,,,,,Sestao,%,Sestao,15.2
2021,Hombre,,,,,,Sestao,%,Sestao,16.0
2015,Hombre,,,,,,Sestao,%,Sestao,24.3
2010,Hombre,,,,,,Sestao,%,Sestao,13.7
2022,Hombre,,,,,,Sestao,%,Sestao,13.5
2023,Hombre,,,,,,Sestao,%,Sestao,11.0
2019,Hombre,,,,,,Sestao,%,Sestao,16.3
2018,Hombre,,,,,,Sestao,%,Sestao,18.2
2021,Hombre,,,,,,Sondika,%,Sondika,7.5
2020,Hombre,,,,,,Sondika,%,Sondika,7.5
2019,Hombre,,,,,,Sondika,%,Sondika,8.1
2018,Hombre,,,,,,Sondika,%,Sondika,7.9
2015,Hombre,,,,,,Sondika,%,Sondika,12.3
2010,Hombre,,,,,,Sondika,%,Sondika,7.1
2022,Hombre,,,,,,Sondika,%,Sondika,7.5
2016,Hombre,,,,,,Sondika,%,Sondika,10.5
2023,Hombre,,,,,,Sondika,%,Sondika,6.3
2015,Hombre,,,,,,Sopela,%,Sopela,14.4
2023,Hombre,,,,,,Sopela,%,Sopela,6.4
2021,Hombre,,,,,,Sopela,%,Sopela,10.3
2022,Hombre,,,,,,Sopela,%,Sopela,8.1
2020,Hombre,,,,,,Sopela,%,Sopela,8.6
2018,Hombre,,,,,,Sopela,%,Sopela,9.4
2016,Hombre,,,,,,Sopela,%,Sopela,12.7
2019,Hombre,,,,,,Sopela,%,Sopela,8.6
2010,Hombre,,,,,,Sopela,%,Sopela,9.5
2022,Hombre,,,,,,Sopuerta,%,Sopuerta,7.8
2020,Hombre,,,,,,Sopuerta,%,Sopuerta,7.4
2021,Hombre,,,,,,Sopuerta,%,Sopuerta,9.9
2018,Hombre,,,,,,Sopuerta,%,Sopuerta,10.7
2016,Hombre,,,,,,Sopuerta,%,Sopuerta,14.3
2019,Hombre,,,,,,Sopuerta,%,Sopuerta,9.2
2023,Hombre,,,,,,Sopuerta,%,Sopuerta,5.2
2015,Hombre,,,,,,Sopuerta,%,Sopuerta,16.4
2010,Hombre,,,,,,Sopuerta,%,Sopuerta,9.8
2010,Hombre,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,10.1
2021,Hombre,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,11.7
2020,Hombre,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,10.5
2016,Hombre,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,16.2
2019,Hombre,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,11.3
2023,Hombre,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,8.4
2022,Hombre,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,8.7
2018,Hombre,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,12.5
2015,Hombre,,,,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,17.9
2016,Hombre,,,,,,Sukarrieta,%,Sukarrieta,19.6
2010,Hombre,,,,,,Sukarrieta,%,Sukarrieta,10.7
2019,Hombre,,,,,,Sukarrieta,%,Sukarrieta,12.3
2020,Hombre,,,,,,Sukarrieta,%,Sukarrieta,11.8
2021,Hombre,,,,,,Sukarrieta,%,Sukarrieta,11.0
2023,Hombre,,,,,,Sukarrieta,%,Sukarrieta,11.0
2018,Hombre,,,,,,Sukarrieta,%,Sukarrieta,14.9
2022,Hombre,,,,,,Sukarrieta,%,Sukarrieta,12.0
2015,Hombre,,,,,,Sukarrieta,%,Sukarrieta,16.3
2016,Hombre,,,,,,Tolosa,%,Tolosa,11.5
2021,Hombre,,,,,,Tolosa,%,Tolosa,7.0
2018,Hombre,,,,,,Tolosa,%,Tolosa,8.2
2022,Hombre,,,,,,Tolosa,%,Tolosa,6.5
2020,Hombre,,,,,,Tolosa,%,Tolosa,6.2
2019,Hombre,,,,,,Tolosa,%,Tolosa,6.6
2023,Hombre,,,,,,Tolosa,%,Tolosa,5.9
2015,Hombre,,,,,,Tolosa,%,Tolosa,13.6
2010,Hombre,,,,,,Tolosa,%,Tolosa,7.6
2019,Hombre,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,14.1
2021,Hombre,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,14.2
2020,Hombre,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,10.9
2018,Hombre,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,19.7
2016,Hombre,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,18.4
2022,Hombre,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,12.9
2015,Hombre,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,18.4
2023,Hombre,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,9.8
2010,Hombre,,,,,,Trucios-Turtzioz,%,Trucios-Turtzioz,13.3
2023,Hombre,,,,,,Ubide,%,Ubide,3.6
2015,Hombre,,,,,,Ubide,%,Ubide,7.4
2016,Hombre,,,,,,Ubide,%,Ubide,9.8
2018,Hombre,,,,,,Ubide,%,Ubide,9.1
2019,Hombre,,,,,,Ubide,%,Ubide,13.0
2020,Hombre,,,,,,Ubide,%,Ubide,6.5
2022,Hombre,,,,,,Ubide,%,Ubide,7.0
2010,Hombre,,,,,,Ubide,%,Ubide,3.9
2021,Hombre,,,,,,Ubide,%,Ubide,13.0
2021,Hombre,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,10.3
2022,Hombre,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,7.9
2018,Hombre,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,11.0
2016,Hombre,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,17.1
2023,Hombre,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,6.7
2010,Hombre,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,7.1
2015,Hombre,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,16.6
2020,Hombre,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,8.5
2019,Hombre,,,,,,Ugao-Miraballes,%,Ugao-Miraballes,9.8
2023,Hombre,,,,,,Urduliz,%,Urduliz,6.8
2016,Hombre,,,,,,Urduliz,%,Urduliz,11.6
2018,Hombre,,,,,,Urduliz,%,Urduliz,8.6
2015,Hombre,,,,,,Urduliz,%,Urduliz,14.2
2019,Hombre,,,,,,Urduliz,%,Urduliz,9.5
2022,Hombre,,,,,,Urduliz,%,Urduliz,7.6
2020,Hombre,,,,,,Urduliz,%,Urduliz,9.8
2021,Hombre,,,,,,Urduliz,%,Urduliz,10.5
2010,Hombre,,,,,,Urduliz,%,Urduliz,9.0
2021,Hombre,,,,,,Urduña/Orduña,%,Urduña/Orduña,12.8
2018,Hombre,,,,,,Urduña/Orduña,%,Urduña/Orduña,11.7
2016,Hombre,,,,,,Urduña/Orduña,%,Urduña/Orduña,16.8
2022,Hombre,,,,,,Urduña/Orduña,%,Urduña/Orduña,12.4
2010,Hombre,,,,,,Urduña/Orduña,%,Urduña/Orduña,12.1
2019,Hombre,,,,,,Urduña/Orduña,%,Urduña/Orduña,14.3
2015,Hombre,,,,,,Urduña/Orduña,%,Urduña/Orduña,19.1
2020,Hombre,,,,,,Urduña/Orduña,%,Urduña/Orduña,12.5
2023,Hombre,,,,,,Urduña/Orduña,%,Urduña/Orduña,8.3
2015,Hombre,,,,,,Urkabustaiz,%,Urkabustaiz,14.1
2016,Hombre,,,,,,Urkabustaiz,%,Urkabustaiz,10.9
2019,Hombre,,,,,,Urkabustaiz,%,Urkabustaiz,9.0
2022,Hombre,,,,,,Urkabustaiz,%,Urkabustaiz,8.0
2020,Hombre,,,,,,Urkabustaiz,%,Urkabustaiz,8.4
2010,Hombre,,,,,,Urkabustaiz,%,Urkabustaiz,7.3
2023,Hombre,,,,,,Urkabustaiz,%,Urkabustaiz,5.7
2021,Hombre,,,,,,Urkabustaiz,%,Urkabustaiz,11.0
2018,Hombre,,,,,,Urkabustaiz,%,Urkabustaiz,9.1
2021,Hombre,,,,,,Urnieta,%,Urnieta,7.0
2016,Hombre,,,,,,Urnieta,%,Urnieta,9.6
2022,Hombre,,,,,,Urnieta,%,Urnieta,5.3
2015,Hombre,,,,,,Urnieta,%,Urnieta,10.0
2023,Hombre,,,,,,Urnieta,%,Urnieta,4.5
2019,Hombre,,,,,,Urnieta,%,Urnieta,5.5
2018,Hombre,,,,,,Urnieta,%,Urnieta,6.3
2020,Hombre,,,,,,Urnieta,%,Urnieta,5.5
2010,Hombre,,,,,,Urnieta,%,Urnieta,6.9
2023,Hombre,,,,,,Urretxu,%,Urretxu,5.5
2018,Hombre,,,,,,Urretxu,%,Urretxu,7.5
2015,Hombre,,,,,,Urretxu,%,Urretxu,11.6
2022,Hombre,,,,,,Urretxu,%,Urretxu,5.5
2010,Hombre,,,,,,Urretxu,%,Urretxu,5.5
2016,Hombre,,,,,,Urretxu,%,Urretxu,8.3
2021,Hombre,,,,,,Urretxu,%,Urretxu,7.3
2020,Hombre,,,,,,Urretxu,%,Urretxu,6.3
2019,Hombre,,,,,,Urretxu,%,Urretxu,6.3
2022,Hombre,,,,,,Usurbil,%,Usurbil,5.8
2019,Hombre,,,,,,Usurbil,%,Usurbil,6.7
2021,Hombre,,,,,,Usurbil,%,Usurbil,6.9
2023,Hombre,,,,,,Usurbil,%,Usurbil,4.6
2010,Hombre,,,,,,Usurbil,%,Usurbil,8.0
2016,Hombre,,,,,,Usurbil,%,Usurbil,9.7
2020,Hombre,,,,,,Usurbil,%,Usurbil,5.9
2018,Hombre,,,,,,Usurbil,%,Usurbil,7.3
2015,Hombre,,,,,,Usurbil,%,Usurbil,12.4
2020,Hombre,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,12.2
2022,Hombre,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,12.1
2016,Hombre,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,14.6
2015,Hombre,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,16.2
2018,Hombre,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,9.6
2019,Hombre,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,6.9
2023,Hombre,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,11.1
2021,Hombre,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,14.1
2010,Hombre,,,,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,9.8
2019,Hombre,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,11.4
2010,Hombre,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,10.0
2016,Hombre,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,16.4
2023,Hombre,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,7.9
2018,Hombre,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,12.5
2022,Hombre,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,9.8
2021,Hombre,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,11.7
2020,Hombre,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,10.0
2015,Hombre,,,,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,17.6
2023,Hombre,,,,,,Villabona,%,Villabona,5.7
2022,Hombre,,,,,,Villabona,%,Villabona,6.9
2020,Hombre,,,,,,Villabona,%,Villabona,7.1
2021,Hombre,,,,,,Villabona,%,Villabona,8.6
2018,Hombre,,,,,,Villabona,%,Villabona,9.2
2019,Hombre,,,,,,Villabona,%,Villabona,6.1
2016,Hombre,,,,,,Villabona,%,Villabona,12.5
2010,Hombre,,,,,,Villabona,%,Villabona,9.0
2015,Hombre,,,,,,Villabona,%,Villabona,15.4
2018,Hombre,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,2.5
2022,Hombre,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,2.3
2023,Hombre,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,3.7
2016,Hombre,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,7.3
2021,Hombre,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,8.3
2015,Hombre,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,9.8
2010,Hombre,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,6.0
2020,Hombre,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,4.9
2019,Hombre,,,,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,3.6
2019,Hombre,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,9.7
2018,Hombre,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,10.2
2015,Hombre,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,16.6
2022,Hombre,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,8.4
2021,Hombre,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,10.9
2023,Hombre,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,7.5
2010,Hombre,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,10.9
2016,Hombre,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,14.0
2020,Hombre,,,,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,9.2
2015,Hombre,,,,,,Yécora/Iekora,%,Yécora/Iekora,15.6
2018,Hombre,,,,,,Yécora/Iekora,%,Yécora/Iekora,6.0
2016,Hombre,,,,,,Yécora/Iekora,%,Yécora/Iekora,18.7
2022,Hombre,,,,,,Yécora/Iekora,%,Yécora/Iekora,3.1
2021,Hombre,,,,,,Yécora/Iekora,%,Yécora/Iekora,12.5
2023,Hombre,,,,,,Yécora/Iekora,%,Yécora/Iekora,6.3
2010,Hombre,,,,,,Yécora/Iekora,%,Yécora/Iekora,11.8
2020,Hombre,,,,,,Yécora/Iekora,%,Yécora/Iekora,9.5
2019,Hombre,,,,,,Yécora/Iekora,%,Yécora/Iekora,8.2
2020,Hombre,,,,,,Zaldibar,%,Zaldibar,6.4
2016,Hombre,,,,,,Zaldibar,%,Zaldibar,9.3
2018,Hombre,,,,,,Zaldibar,%,Zaldibar,8.1
2015,Hombre,,,,,,Zaldibar,%,Zaldibar,11.2
2022,Hombre,,,,,,Zaldibar,%,Zaldibar,6.3
2010,Hombre,,,,,,Zaldibar,%,Zaldibar,9.4
2021,Hombre,,,,,,Zaldibar,%,Zaldibar,7.6
2023,Hombre,,,,,,Zaldibar,%,Zaldibar,7.2
2019,Hombre,,,,,,Zaldibar,%,Zaldibar,8.4
2016,Hombre,,,,,,Zaldibia,%,Zaldibia,8.4
2010,Hombre,,,,,,Zaldibia,%,Zaldibia,6.8
2023,Hombre,,,,,,Zaldibia,%,Zaldibia,5.1
2021,Hombre,,,,,,Zaldibia,%,Zaldibia,8.0
2019,Hombre,,,,,,Zaldibia,%,Zaldibia,3.9
2020,Hombre,,,,,,Zaldibia,%,Zaldibia,4.5
2015,Hombre,,,,,,Zaldibia,%,Zaldibia,12.6
2022,Hombre,,,,,,Zaldibia,%,Zaldibia,5.8
2018,Hombre,,,,,,Zaldibia,%,Zaldibia,4.0
2018,Hombre,,,,,,Zalduondo,%,Zalduondo,5.2
2022,Hombre,,,,,,Zalduondo,%,Zalduondo,7.9
2015,Hombre,,,,,,Zalduondo,%,Zalduondo,11.6
2021,Hombre,,,,,,Zalduondo,%,Zalduondo,10.4
2010,Hombre,,,,,,Zalduondo,%,Zalduondo,4.7
2019,Hombre,,,,,,Zalduondo,%,Zalduondo,6.9
2023,Hombre,,,,,,Zalduondo,%,Zalduondo,9.1
2016,Hombre,,,,,,Zalduondo,%,Zalduondo,12.3
2020,Hombre,,,,,,Zalduondo,%,Zalduondo,4.9
2019,Hombre,,,,,,Zalla,%,Zalla,11.4
2023,Hombre,,,,,,Zalla,%,Zalla,8.3
2018,Hombre,,,,,,Zalla,%,Zalla,11.9
2022,Hombre,,,,,,Zalla,%,Zalla,8.5
2016,Hombre,,,,,,Zalla,%,Zalla,17.6
2015,Hombre,,,,,,Zalla,%,Zalla,20.8
2020,Hombre,,,,,,Zalla,%,Zalla,10.9
2021,Hombre,,,,,,Zalla,%,Zalla,10.2
2010,Hombre,,,,,,Zalla,%,Zalla,9.6
2010,Hombre,,,,,,Zambrana,%,Zambrana,13.5
2023,Hombre,,,,,,Zambrana,%,Zambrana,5.9
2022,Hombre,,,,,,Zambrana,%,Zambrana,9.5
2019,Hombre,,,,,,Zambrana,%,Zambrana,10.1
2021,Hombre,,,,,,Zambrana,%,Zambrana,14.3
2020,Hombre,,,,,,Zambrana,%,Zambrana,8.1
2018,Hombre,,,,,,Zambrana,%,Zambrana,12.2
2016,Hombre,,,,,,Zambrana,%,Zambrana,16.7
2015,Hombre,,,,,,Zambrana,%,Zambrana,20.3
2018,Hombre,,,,,,Zamudio,%,Zamudio,8.1
2019,Hombre,,,,,,Zamudio,%,Zamudio,9.0
2020,Hombre,,,,,,Zamudio,%,Zamudio,7.3
2022,Hombre,,,,,,Zamudio,%,Zamudio,7.0
2016,Hombre,,,,,,Zamudio,%,Zamudio,11.7
2021,Hombre,,,,,,Zamudio,%,Zamudio,9.4
2010,Hombre,,,,,,Zamudio,%,Zamudio,8.3
2023,Hombre,,,,,,Zamudio,%,Zamudio,5.6
2015,Hombre,,,,,,Zamudio,%,Zamudio,16.6
2018,Hombre,,,,,,Zaratamo,%,Zaratamo,12.0
2010,Hombre,,,,,,Zaratamo,%,Zaratamo,9.2
2015,Hombre,,,,,,Zaratamo,%,Zaratamo,17.3
2023,Hombre,,,,,,Zaratamo,%,Zaratamo,8.4
2022,Hombre,,,,,,Zaratamo,%,Zaratamo,8.4
2020,Hombre,,,,,,Zaratamo,%,Zaratamo,10.0
2019,Hombre,,,,,,Zaratamo,%,Zaratamo,13.3
2021,Hombre,,,,,,Zaratamo,%,Zaratamo,13.3
2016,Hombre,,,,,,Zaratamo,%,Zaratamo,17.2
2022,Hombre,,,,,,Zarautz,%,Zarautz,5.7
2015,Hombre,,,,,,Zarautz,%,Zarautz,13.8
2021,Hombre,,,,,,Zarautz,%,Zarautz,7.8
2010,Hombre,,,,,,Zarautz,%,Zarautz,9.1
2020,Hombre,,,,,,Zarautz,%,Zarautz,6.6
2023,Hombre,,,,,,Zarautz,%,Zarautz,4.9
2019,Hombre,,,,,,Zarautz,%,Zarautz,6.7
2016,Hombre,,,,,,Zarautz,%,Zarautz,11.2
2018,Hombre,,,,,,Zarautz,%,Zarautz,7.6
2022,Hombre,,,,,,Zeanuri,%,Zeanuri,5.8
2021,Hombre,,,,,,Zeanuri,%,Zeanuri,7.9
2019,Hombre,,,,,,Zeanuri,%,Zeanuri,6.1
2023,Hombre,,,,,,Zeanuri,%,Zeanuri,4.5
2010,Hombre,,,,,,Zeanuri,%,Zeanuri,6.1
2018,Hombre,,,,,,Zeanuri,%,Zeanuri,4.2
2016,Hombre,,,,,,Zeanuri,%,Zeanuri,7.9
2020,Hombre,,,,,,Zeanuri,%,Zeanuri,6.5
2015,Hombre,,,,,,Zeanuri,%,Zeanuri,8.7
2023,Hombre,,,,,,Zeberio,%,Zeberio,6.2
2022,Hombre,,,,,,Zeberio,%,Zeberio,6.4
2020,Hombre,,,,,,Zeberio,%,Zeberio,7.2
2018,Hombre,,,,,,Zeberio,%,Zeberio,9.0
2021,Hombre,,,,,,Zeberio,%,Zeberio,7.6
2015,Hombre,,,,,,Zeberio,%,Zeberio,14.2
2010,Hombre,,,,,,Zeberio,%,Zeberio,5.2
2016,Hombre,,,,,,Zeberio,%,Zeberio,11.5
2019,Hombre,,,,,,Zeberio,%,Zeberio,8.3
2010,Hombre,,,,,,Zegama,%,Zegama,10.6
2015,Hombre,,,,,,Zegama,%,Zegama,11.4
2016,Hombre,,,,,,Zegama,%,Zegama,10.0
2018,Hombre,,,,,,Zegama,%,Zegama,6.1
2019,Hombre,,,,,,Zegama,%,Zegama,7.1
2020,Hombre,,,,,,Zegama,%,Zegama,3.9
2021,Hombre,,,,,,Zegama,%,Zegama,6.9
2022,Hombre,,,,,,Zegama,%,Zegama,3.2
2023,Hombre,,,,,,Zegama,%,Zegama,3.5
2020,Hombre,,,,,,Zerain,%,Zerain,1.7
2019,Hombre,,,,,,Zerain,%,Zerain,0.0
2010,Hombre,,,,,,Zerain,%,Zerain,5.2
2018,Hombre,,,,,,Zerain,%,Zerain,5.0
2021,Hombre,,,,,,Zerain,%,Zerain,1.6
2015,Hombre,,,,,,Zerain,%,Zerain,10.9
2023,Hombre,,,,,,Zerain,%,Zerain,1.6
2022,Hombre,,,,,,Zerain,%,Zerain,1.6
2016,Hombre,,,,,,Zerain,%,Zerain,8.5
2016,Hombre,,,,,,Zestoa,%,Zestoa,13.3
2021,Hombre,,,,,,Zestoa,%,Zestoa,9.7
2018,Hombre,,,,,,Zestoa,%,Zestoa,9.7
2019,Hombre,,,,,,Zestoa,%,Zestoa,8.2
2010,Hombre,,,,,,Zestoa,%,Zestoa,9.8
2022,Hombre,,,,,,Zestoa,%,Zestoa,6.5
2023,Hombre,,,,,,Zestoa,%,Zestoa,6.0
2015,Hombre,,,,,,Zestoa,%,Zestoa,17.4
2020,Hombre,,,,,,Zestoa,%,Zestoa,7.2
