Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2014,Proporción de viviendas con agua corriente,,,Samaniego,%,Samaniego,100.0
2013,Proporción de viviendas con agua corriente,,,Samaniego,%,Samaniego,100.0
2018,Proporción de viviendas con agua corriente,,,Samaniego,%,Samaniego,100.0
2020,Proporción de viviendas con agua corriente,,,Samaniego,%,Samaniego,100.0
2015,Proporción de viviendas con agua corriente,,,Samaniego,%,Samaniego,100.0
2010,Proporción de viviendas con agua corriente,,,Samaniego,%,Samaniego,100.0
2019,Proporción de viviendas con agua corriente,,,Samaniego,%,Samaniego,100.0
2021,Proporción de viviendas con agua corriente,,,Samaniego,%,Samaniego,100.0
2022,Proporción de viviendas con agua corriente,,,Samaniego,%,Samaniego,100.0
2019,Proporción de viviendas con agua corriente,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2015,Proporción de viviendas con agua corriente,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2013,Proporción de viviendas con agua corriente,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2018,Proporción de viviendas con agua corriente,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2014,Proporción de viviendas con agua corriente,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2016,Proporción de viviendas con agua corriente,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2010,Proporción de viviendas con agua corriente,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2022,Proporción de viviendas con agua corriente,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2020,Proporción de viviendas con agua corriente,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2023,Proporción de viviendas con agua corriente,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2021,Proporción de viviendas con agua corriente,,,San Millán/Donemiliaga,%,San Millán/Donemiliaga,100.0
2022,Proporción de viviendas con agua corriente,,,Santurtzi,%,Santurtzi,100.0
2021,Proporción de viviendas con agua corriente,,,Santurtzi,%,Santurtzi,100.0
2023,Proporción de viviendas con agua corriente,,,Santurtzi,%,Santurtzi,100.0
2020,Proporción de viviendas con agua corriente,,,Santurtzi,%,Santurtzi,100.0
2013,Proporción de viviendas con agua corriente,,,Santurtzi,%,Santurtzi,100.0
2015,Proporción de viviendas con agua corriente,,,Santurtzi,%,Santurtzi,100.0
2014,Proporción de viviendas con agua corriente,,,Santurtzi,%,Santurtzi,100.0
2019,Proporción de viviendas con agua corriente,,,Santurtzi,%,Santurtzi,100.0
2010,Proporción de viviendas con agua corriente,,,Santurtzi,%,Santurtzi,100.0
2016,Proporción de viviendas con agua corriente,,,Santurtzi,%,Santurtzi,100.0
2018,Proporción de viviendas con agua corriente,,,Santurtzi,%,Santurtzi,100.0
2010,Proporción de viviendas con agua corriente,,,Segura,%,Segura,100.0
2019,Proporción de viviendas con agua corriente,,,Segura,%,Segura,100.0
2013,Proporción de viviendas con agua corriente,,,Segura,%,Segura,100.0
2022,Proporción de viviendas con agua corriente,,,Segura,%,Segura,100.0
2015,Proporción de viviendas con agua corriente,,,Segura,%,Segura,100.0
2018,Proporción de viviendas con agua corriente,,,Segura,%,Segura,100.0
2014,Proporción de viviendas con agua corriente,,,Segura,%,Segura,100.0
2021,Proporción de viviendas con agua corriente,,,Segura,%,Segura,100.0
2016,Proporción de viviendas con agua corriente,,,Segura,%,Segura,100.0
2020,Proporción de viviendas con agua corriente,,,Segura,%,Segura,100.0
2023,Proporción de viviendas con agua corriente,,,Segura,%,Segura,100.0
2013,Proporción de viviendas con agua corriente,,,Sestao,%,Sestao,100.0
2023,Proporción de viviendas con agua corriente,,,Sestao,%,Sestao,100.0
2010,Proporción de viviendas con agua corriente,,,Sestao,%,Sestao,100.0
2020,Proporción de viviendas con agua corriente,,,Sestao,%,Sestao,100.0
2021,Proporción de viviendas con agua corriente,,,Sestao,%,Sestao,100.0
2015,Proporción de viviendas con agua corriente,,,Sestao,%,Sestao,100.0
2016,Proporción de viviendas con agua corriente,,,Sestao,%,Sestao,100.0
2014,Proporción de viviendas con agua corriente,,,Sestao,%,Sestao,100.0
2018,Proporción de viviendas con agua corriente,,,Sestao,%,Sestao,100.0
2019,Proporción de viviendas con agua corriente,,,Sestao,%,Sestao,100.0
2022,Proporción de viviendas con agua corriente,,,Sestao,%,Sestao,100.0
2016,Proporción de viviendas con agua corriente,,,Sondika,%,Sondika,100.0
2018,Proporción de viviendas con agua corriente,,,Sondika,%,Sondika,100.0
2013,Proporción de viviendas con agua corriente,,,Sondika,%,Sondika,100.0
2021,Proporción de viviendas con agua corriente,,,Sondika,%,Sondika,100.0
2010,Proporción de viviendas con agua corriente,,,Sondika,%,Sondika,100.0
2019,Proporción de viviendas con agua corriente,,,Sondika,%,Sondika,100.0
2023,Proporción de viviendas con agua corriente,,,Sondika,%,Sondika,100.0
2020,Proporción de viviendas con agua corriente,,,Sondika,%,Sondika,100.0
2014,Proporción de viviendas con agua corriente,,,Sondika,%,Sondika,100.0
2022,Proporción de viviendas con agua corriente,,,Sondika,%,Sondika,100.0
2015,Proporción de viviendas con agua corriente,,,Sondika,%,Sondika,100.0
2023,Proporción de viviendas con agua corriente,,,Sopela,%,Sopela,100.0
2018,Proporción de viviendas con agua corriente,,,Sopela,%,Sopela,100.0
2014,Proporción de viviendas con agua corriente,,,Sopela,%,Sopela,100.0
2022,Proporción de viviendas con agua corriente,,,Sopela,%,Sopela,100.0
2016,Proporción de viviendas con agua corriente,,,Sopela,%,Sopela,100.0
2021,Proporción de viviendas con agua corriente,,,Sopela,%,Sopela,100.0
2020,Proporción de viviendas con agua corriente,,,Sopela,%,Sopela,100.0
2019,Proporción de viviendas con agua corriente,,,Sopela,%,Sopela,100.0
2015,Proporción de viviendas con agua corriente,,,Sopela,%,Sopela,100.0
2013,Proporción de viviendas con agua corriente,,,Sopela,%,Sopela,100.0
2010,Proporción de viviendas con agua corriente,,,Sopela,%,Sopela,100.0
2020,Proporción de viviendas con agua corriente,,,Sopuerta,%,Sopuerta,95.2
2015,Proporción de viviendas con agua corriente,,,Sopuerta,%,Sopuerta,95.4
2021,Proporción de viviendas con agua corriente,,,Sopuerta,%,Sopuerta,95.2
2023,Proporción de viviendas con agua corriente,,,Sopuerta,%,Sopuerta,95.1
2022,Proporción de viviendas con agua corriente,,,Sopuerta,%,Sopuerta,95.3
2010,Proporción de viviendas con agua corriente,,,Sopuerta,%,Sopuerta,95.2
2014,Proporción de viviendas con agua corriente,,,Sopuerta,%,Sopuerta,95.2
2019,Proporción de viviendas con agua corriente,,,Sopuerta,%,Sopuerta,95.3
2018,Proporción de viviendas con agua corriente,,,Sopuerta,%,Sopuerta,95.3
2016,Proporción de viviendas con agua corriente,,,Sopuerta,%,Sopuerta,95.0
2013,Proporción de viviendas con agua corriente,,,Sopuerta,%,Sopuerta,95.1
2020,Proporción de viviendas con agua corriente,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.4
2015,Proporción de viviendas con agua corriente,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.5
2023,Proporción de viviendas con agua corriente,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.5
2013,Proporción de viviendas con agua corriente,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.6
2022,Proporción de viviendas con agua corriente,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.5
2019,Proporción de viviendas con agua corriente,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.5
2010,Proporción de viviendas con agua corriente,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.5
2014,Proporción de viviendas con agua corriente,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.5
2021,Proporción de viviendas con agua corriente,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.4
2016,Proporción de viviendas con agua corriente,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.5
2018,Proporción de viviendas con agua corriente,,,Soraluze-Placencia de las Armas,%,Soraluze-Placencia de las Armas,99.5
2016,Proporción de viviendas con agua corriente,,,Sukarrieta,%,Sukarrieta,100.0
2018,Proporción de viviendas con agua corriente,,,Sukarrieta,%,Sukarrieta,100.0
2013,Proporción de viviendas con agua corriente,,,Sukarrieta,%,Sukarrieta,100.0
2010,Proporción de viviendas con agua corriente,,,Sukarrieta,%,Sukarrieta,100.0
2015,Proporción de viviendas con agua corriente,,,Sukarrieta,%,Sukarrieta,100.0
2022,Proporción de viviendas con agua corriente,,,Sukarrieta,%,Sukarrieta,100.0
2021,Proporción de viviendas con agua corriente,,,Sukarrieta,%,Sukarrieta,100.0
2023,Proporción de viviendas con agua corriente,,,Sukarrieta,%,Sukarrieta,100.0
2019,Proporción de viviendas con agua corriente,,,Sukarrieta,%,Sukarrieta,100.0
2020,Proporción de viviendas con agua corriente,,,Sukarrieta,%,Sukarrieta,100.0
2014,Proporción de viviendas con agua corriente,,,Sukarrieta,%,Sukarrieta,100.0
2018,Proporción de viviendas con agua corriente,,,Tolosa,%,Tolosa,100.0
2023,Proporción de viviendas con agua corriente,,,Tolosa,%,Tolosa,100.0
2016,Proporción de viviendas con agua corriente,,,Tolosa,%,Tolosa,100.0
2022,Proporción de viviendas con agua corriente,,,Tolosa,%,Tolosa,100.0
2020,Proporción de viviendas con agua corriente,,,Tolosa,%,Tolosa,100.0
2014,Proporción de viviendas con agua corriente,,,Tolosa,%,Tolosa,100.0
2015,Proporción de viviendas con agua corriente,,,Tolosa,%,Tolosa,100.0
2010,Proporción de viviendas con agua corriente,,,Tolosa,%,Tolosa,100.0
2019,Proporción de viviendas con agua corriente,,,Tolosa,%,Tolosa,100.0
2013,Proporción de viviendas con agua corriente,,,Tolosa,%,Tolosa,100.0
2021,Proporción de viviendas con agua corriente,,,Tolosa,%,Tolosa,100.0
2022,Proporción de viviendas con agua corriente,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.1
2014,Proporción de viviendas con agua corriente,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.5
2023,Proporción de viviendas con agua corriente,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.1
2013,Proporción de viviendas con agua corriente,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.5
2020,Proporción de viviendas con agua corriente,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.5
2010,Proporción de viviendas con agua corriente,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.5
2015,Proporción de viviendas con agua corriente,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.5
2016,Proporción de viviendas con agua corriente,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.5
2018,Proporción de viviendas con agua corriente,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.5
2021,Proporción de viviendas con agua corriente,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.5
2019,Proporción de viviendas con agua corriente,,,Trucios-Turtzioz,%,Trucios-Turtzioz,99.5
2010,Proporción de viviendas con agua corriente,,,Ubide,%,Ubide,100.0
2020,Proporción de viviendas con agua corriente,,,Ubide,%,Ubide,100.0
2018,Proporción de viviendas con agua corriente,,,Ubide,%,Ubide,100.0
2019,Proporción de viviendas con agua corriente,,,Ubide,%,Ubide,100.0
2022,Proporción de viviendas con agua corriente,,,Ubide,%,Ubide,100.0
2014,Proporción de viviendas con agua corriente,,,Ubide,%,Ubide,100.0
2013,Proporción de viviendas con agua corriente,,,Ubide,%,Ubide,100.0
2021,Proporción de viviendas con agua corriente,,,Ubide,%,Ubide,100.0
2023,Proporción de viviendas con agua corriente,,,Ubide,%,Ubide,100.0
2016,Proporción de viviendas con agua corriente,,,Ubide,%,Ubide,100.0
2015,Proporción de viviendas con agua corriente,,,Ubide,%,Ubide,100.0
2022,Proporción de viviendas con agua corriente,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2020,Proporción de viviendas con agua corriente,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2014,Proporción de viviendas con agua corriente,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2016,Proporción de viviendas con agua corriente,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2019,Proporción de viviendas con agua corriente,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2023,Proporción de viviendas con agua corriente,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2010,Proporción de viviendas con agua corriente,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2021,Proporción de viviendas con agua corriente,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2013,Proporción de viviendas con agua corriente,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2015,Proporción de viviendas con agua corriente,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2018,Proporción de viviendas con agua corriente,,,Ugao-Miraballes,%,Ugao-Miraballes,100.0
2023,Proporción de viviendas con agua corriente,,,Urduliz,%,Urduliz,99.9
2013,Proporción de viviendas con agua corriente,,,Urduliz,%,Urduliz,99.9
2015,Proporción de viviendas con agua corriente,,,Urduliz,%,Urduliz,99.9
2010,Proporción de viviendas con agua corriente,,,Urduliz,%,Urduliz,99.8
2018,Proporción de viviendas con agua corriente,,,Urduliz,%,Urduliz,99.9
2014,Proporción de viviendas con agua corriente,,,Urduliz,%,Urduliz,99.9
2016,Proporción de viviendas con agua corriente,,,Urduliz,%,Urduliz,99.9
2022,Proporción de viviendas con agua corriente,,,Urduliz,%,Urduliz,99.9
2020,Proporción de viviendas con agua corriente,,,Urduliz,%,Urduliz,99.8
2021,Proporción de viviendas con agua corriente,,,Urduliz,%,Urduliz,99.8
2019,Proporción de viviendas con agua corriente,,,Urduliz,%,Urduliz,99.8
2016,Proporción de viviendas con agua corriente,,,Urduña/Orduña,%,Urduña/Orduña,99.9
2013,Proporción de viviendas con agua corriente,,,Urduña/Orduña,%,Urduña/Orduña,99.8
2014,Proporción de viviendas con agua corriente,,,Urduña/Orduña,%,Urduña/Orduña,99.8
2019,Proporción de viviendas con agua corriente,,,Urduña/Orduña,%,Urduña/Orduña,99.9
2010,Proporción de viviendas con agua corriente,,,Urduña/Orduña,%,Urduña/Orduña,99.8
2021,Proporción de viviendas con agua corriente,,,Urduña/Orduña,%,Urduña/Orduña,99.9
2020,Proporción de viviendas con agua corriente,,,Urduña/Orduña,%,Urduña/Orduña,99.9
2023,Proporción de viviendas con agua corriente,,,Urduña/Orduña,%,Urduña/Orduña,99.9
2018,Proporción de viviendas con agua corriente,,,Urduña/Orduña,%,Urduña/Orduña,99.9
2022,Proporción de viviendas con agua corriente,,,Urduña/Orduña,%,Urduña/Orduña,99.9
2015,Proporción de viviendas con agua corriente,,,Urduña/Orduña,%,Urduña/Orduña,99.9
2018,Proporción de viviendas con agua corriente,,,Urkabustaiz,%,Urkabustaiz,100.0
2016,Proporción de viviendas con agua corriente,,,Urkabustaiz,%,Urkabustaiz,100.0
2010,Proporción de viviendas con agua corriente,,,Urkabustaiz,%,Urkabustaiz,100.0
2022,Proporción de viviendas con agua corriente,,,Urkabustaiz,%,Urkabustaiz,100.0
2015,Proporción de viviendas con agua corriente,,,Urkabustaiz,%,Urkabustaiz,100.0
2013,Proporción de viviendas con agua corriente,,,Urkabustaiz,%,Urkabustaiz,100.0
2020,Proporción de viviendas con agua corriente,,,Urkabustaiz,%,Urkabustaiz,100.0
2019,Proporción de viviendas con agua corriente,,,Urkabustaiz,%,Urkabustaiz,100.0
2014,Proporción de viviendas con agua corriente,,,Urkabustaiz,%,Urkabustaiz,100.0
2021,Proporción de viviendas con agua corriente,,,Urkabustaiz,%,Urkabustaiz,100.0
2023,Proporción de viviendas con agua corriente,,,Urkabustaiz,%,Urkabustaiz,100.0
2021,Proporción de viviendas con agua corriente,,,Urnieta,%,Urnieta,100.0
2014,Proporción de viviendas con agua corriente,,,Urnieta,%,Urnieta,100.0
2016,Proporción de viviendas con agua corriente,,,Urnieta,%,Urnieta,100.0
2015,Proporción de viviendas con agua corriente,,,Urnieta,%,Urnieta,100.0
2019,Proporción de viviendas con agua corriente,,,Urnieta,%,Urnieta,100.0
2018,Proporción de viviendas con agua corriente,,,Urnieta,%,Urnieta,100.0
2022,Proporción de viviendas con agua corriente,,,Urnieta,%,Urnieta,100.0
2020,Proporción de viviendas con agua corriente,,,Urnieta,%,Urnieta,100.0
2010,Proporción de viviendas con agua corriente,,,Urnieta,%,Urnieta,100.0
2013,Proporción de viviendas con agua corriente,,,Urnieta,%,Urnieta,100.0
2023,Proporción de viviendas con agua corriente,,,Urnieta,%,Urnieta,100.0
2019,Proporción de viviendas con agua corriente,,,Urretxu,%,Urretxu,100.0
2021,Proporción de viviendas con agua corriente,,,Urretxu,%,Urretxu,100.0
2023,Proporción de viviendas con agua corriente,,,Urretxu,%,Urretxu,100.0
2015,Proporción de viviendas con agua corriente,,,Urretxu,%,Urretxu,100.0
2018,Proporción de viviendas con agua corriente,,,Urretxu,%,Urretxu,100.0
2010,Proporción de viviendas con agua corriente,,,Urretxu,%,Urretxu,100.0
2022,Proporción de viviendas con agua corriente,,,Urretxu,%,Urretxu,100.0
2020,Proporción de viviendas con agua corriente,,,Urretxu,%,Urretxu,100.0
2013,Proporción de viviendas con agua corriente,,,Urretxu,%,Urretxu,100.0
2014,Proporción de viviendas con agua corriente,,,Urretxu,%,Urretxu,100.0
2016,Proporción de viviendas con agua corriente,,,Urretxu,%,Urretxu,100.0
2010,Proporción de viviendas con agua corriente,,,Usurbil,%,Usurbil,100.0
2023,Proporción de viviendas con agua corriente,,,Usurbil,%,Usurbil,100.0
2019,Proporción de viviendas con agua corriente,,,Usurbil,%,Usurbil,100.0
2020,Proporción de viviendas con agua corriente,,,Usurbil,%,Usurbil,100.0
2013,Proporción de viviendas con agua corriente,,,Usurbil,%,Usurbil,100.0
2014,Proporción de viviendas con agua corriente,,,Usurbil,%,Usurbil,100.0
2015,Proporción de viviendas con agua corriente,,,Usurbil,%,Usurbil,100.0
2021,Proporción de viviendas con agua corriente,,,Usurbil,%,Usurbil,100.0
2016,Proporción de viviendas con agua corriente,,,Usurbil,%,Usurbil,100.0
2018,Proporción de viviendas con agua corriente,,,Usurbil,%,Usurbil,100.0
2022,Proporción de viviendas con agua corriente,,,Usurbil,%,Usurbil,100.0
2021,Proporción de viviendas con agua corriente,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2019,Proporción de viviendas con agua corriente,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2016,Proporción de viviendas con agua corriente,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2018,Proporción de viviendas con agua corriente,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2023,Proporción de viviendas con agua corriente,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2014,Proporción de viviendas con agua corriente,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2010,Proporción de viviendas con agua corriente,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2022,Proporción de viviendas con agua corriente,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2013,Proporción de viviendas con agua corriente,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2020,Proporción de viviendas con agua corriente,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2015,Proporción de viviendas con agua corriente,,,Valdegovía/Gaubea,%,Valdegovía/Gaubea,100.0
2019,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.7
2010,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.9
2020,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.7
2014,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.8
2022,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.7
2015,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.8
2023,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.7
2016,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.8
2021,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.7
2013,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.8
2018,Proporción de viviendas con agua corriente,,,Valle de Trápaga-Trapagaran,%,Valle de Trápaga-Trapagaran,99.7
2018,Proporción de viviendas con agua corriente,,,Villabona,%,Villabona,100.0
2013,Proporción de viviendas con agua corriente,,,Villabona,%,Villabona,100.0
2022,Proporción de viviendas con agua corriente,,,Villabona,%,Villabona,100.0
2014,Proporción de viviendas con agua corriente,,,Villabona,%,Villabona,100.0
2016,Proporción de viviendas con agua corriente,,,Villabona,%,Villabona,100.0
2019,Proporción de viviendas con agua corriente,,,Villabona,%,Villabona,100.0
2015,Proporción de viviendas con agua corriente,,,Villabona,%,Villabona,100.0
2021,Proporción de viviendas con agua corriente,,,Villabona,%,Villabona,100.0
2020,Proporción de viviendas con agua corriente,,,Villabona,%,Villabona,100.0
2023,Proporción de viviendas con agua corriente,,,Villabona,%,Villabona,100.0
2010,Proporción de viviendas con agua corriente,,,Villabona,%,Villabona,99.8
2023,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2015,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2020,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2021,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2022,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2018,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2013,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2019,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2014,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2016,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2010,Proporción de viviendas con agua corriente,,,Villabuena de Álava/Eskuernaga,%,Villabuena de Álava/Eskuernaga,100.0
2019,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2013,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2021,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2015,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2014,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2023,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2018,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2020,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2010,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2016,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2022,Proporción de viviendas con agua corriente,,,Vitoria-Gasteiz,%,Vitoria-Gasteiz,100.0
2014,Proporción de viviendas con agua corriente,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2015,Proporción de viviendas con agua corriente,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2013,Proporción de viviendas con agua corriente,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2016,Proporción de viviendas con agua corriente,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2022,Proporción de viviendas con agua corriente,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2021,Proporción de viviendas con agua corriente,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2019,Proporción de viviendas con agua corriente,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2018,Proporción de viviendas con agua corriente,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2023,Proporción de viviendas con agua corriente,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2020,Proporción de viviendas con agua corriente,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2010,Proporción de viviendas con agua corriente,,,Yécora/Iekora,%,Yécora/Iekora,100.0
2015,Proporción de viviendas con agua corriente,,,Zaldibar,%,Zaldibar,99.3
2013,Proporción de viviendas con agua corriente,,,Zaldibar,%,Zaldibar,99.3
2022,Proporción de viviendas con agua corriente,,,Zaldibar,%,Zaldibar,99.1
2020,Proporción de viviendas con agua corriente,,,Zaldibar,%,Zaldibar,99.3
2016,Proporción de viviendas con agua corriente,,,Zaldibar,%,Zaldibar,99.3
2023,Proporción de viviendas con agua corriente,,,Zaldibar,%,Zaldibar,99.1
2019,Proporción de viviendas con agua corriente,,,Zaldibar,%,Zaldibar,99.4
2021,Proporción de viviendas con agua corriente,,,Zaldibar,%,Zaldibar,99.3
2010,Proporción de viviendas con agua corriente,,,Zaldibar,%,Zaldibar,99.2
2014,Proporción de viviendas con agua corriente,,,Zaldibar,%,Zaldibar,99.3
2018,Proporción de viviendas con agua corriente,,,Zaldibar,%,Zaldibar,99.3
2010,Proporción de viviendas con agua corriente,,,Zaldibia,%,Zaldibia,100.0
2018,Proporción de viviendas con agua corriente,,,Zaldibia,%,Zaldibia,100.0
2022,Proporción de viviendas con agua corriente,,,Zaldibia,%,Zaldibia,100.0
2023,Proporción de viviendas con agua corriente,,,Zaldibia,%,Zaldibia,100.0
2014,Proporción de viviendas con agua corriente,,,Zaldibia,%,Zaldibia,100.0
2016,Proporción de viviendas con agua corriente,,,Zaldibia,%,Zaldibia,100.0
2021,Proporción de viviendas con agua corriente,,,Zaldibia,%,Zaldibia,100.0
2019,Proporción de viviendas con agua corriente,,,Zaldibia,%,Zaldibia,100.0
2013,Proporción de viviendas con agua corriente,,,Zaldibia,%,Zaldibia,100.0
2015,Proporción de viviendas con agua corriente,,,Zaldibia,%,Zaldibia,100.0
2020,Proporción de viviendas con agua corriente,,,Zaldibia,%,Zaldibia,100.0
2014,Proporción de viviendas con agua corriente,,,Zalduondo,%,Zalduondo,100.0
2021,Proporción de viviendas con agua corriente,,,Zalduondo,%,Zalduondo,100.0
2020,Proporción de viviendas con agua corriente,,,Zalduondo,%,Zalduondo,100.0
2016,Proporción de viviendas con agua corriente,,,Zalduondo,%,Zalduondo,100.0
2013,Proporción de viviendas con agua corriente,,,Zalduondo,%,Zalduondo,100.0
2018,Proporción de viviendas con agua corriente,,,Zalduondo,%,Zalduondo,100.0
2023,Proporción de viviendas con agua corriente,,,Zalduondo,%,Zalduondo,100.0
2019,Proporción de viviendas con agua corriente,,,Zalduondo,%,Zalduondo,100.0
2010,Proporción de viviendas con agua corriente,,,Zalduondo,%,Zalduondo,100.0
