Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2018,Proporción de viviendas con baño,,,Lantarón,Porcentaje,Lantarón,98.3
2015,Proporción de viviendas con baño,,,Lantarón,Porcentaje,Lantarón,98.6
2010,Proporción de viviendas con baño,,,Lantarón,Porcentaje,Lantarón,98.3
2014,Proporción de viviendas con baño,,,Lantarón,Porcentaje,Lantarón,98.6
2023,Proporción de viviendas con baño,,,Lantarón,Porcentaje,Lantarón,97.9
2020,Proporción de viviendas con agua corriente,,,Lantarón,Porcentaje,Lantarón,99.7
2019,Proporción de viviendas con agua corriente,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,100.0
2020,Proporción de viviendas con agua corriente,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,100.0
2023,Proporción de viviendas con baño,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,99.2
2022,Proporción de viviendas con agua corriente,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,100.0
2015,Proporción de viviendas con agua corriente,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,100.0
2014,Proporción de viviendas con agua corriente,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,100.0
2013,Proporción de viviendas con agua corriente,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,100.0
2021,Proporción de viviendas con agua corriente,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,100.0
2023,Proporción de viviendas con agua corriente,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,100.0
2014,Proporción de viviendas con baño,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,98.9
2016,Proporción de viviendas con agua corriente,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,100.0
2018,Proporción de viviendas con baño,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,99.4
2016,Proporción de viviendas con baño,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,98.9
2020,Proporción de viviendas con baño,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,99.2
2013,Proporción de viviendas con baño,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,98.8
2022,Proporción de viviendas con baño,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,99.2
2010,Proporción de viviendas con agua corriente,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,100.0
2018,Proporción de viviendas con agua corriente,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,100.0
2021,Proporción de viviendas con baño,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,99.2
2019,Proporción de viviendas con baño,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,99.2
2015,Proporción de viviendas con baño,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,98.9
2010,Proporción de viviendas con baño,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,98.8
2022,Proporción de viviendas con baño,,,Larrabetzu,Porcentaje,Larrabetzu,99.9
2022,Proporción de viviendas con agua corriente,,,Larrabetzu,Porcentaje,Larrabetzu,98.7
2013,Proporción de viviendas con baño,,,Larrabetzu,Porcentaje,Larrabetzu,99.5
2019,Proporción de viviendas con agua corriente,,,Larrabetzu,Porcentaje,Larrabetzu,98.9
2014,Proporción de viviendas con baño,,,Larrabetzu,Porcentaje,Larrabetzu,99.5
2010,Proporción de viviendas con agua corriente,,,Larrabetzu,Porcentaje,Larrabetzu,98.8
2021,Proporción de viviendas con agua corriente,,,Larrabetzu,Porcentaje,Larrabetzu,98.7
2014,Proporción de viviendas con agua corriente,,,Larrabetzu,Porcentaje,Larrabetzu,99.1
2023,Proporción de viviendas con agua corriente,,,Larrabetzu,Porcentaje,Larrabetzu,98.6
2020,Proporción de viviendas con baño,,,Larrabetzu,Porcentaje,Larrabetzu,99.9
2013,Proporción de viviendas con agua corriente,,,Larrabetzu,Porcentaje,Larrabetzu,99.0
2015,Proporción de viviendas con agua corriente,,,Larrabetzu,Porcentaje,Larrabetzu,98.9
2018,Proporción de viviendas con agua corriente,,,Larrabetzu,Porcentaje,Larrabetzu,99.0
2019,Proporción de viviendas con baño,,,Larrabetzu,Porcentaje,Larrabetzu,99.5
2023,Proporción de viviendas con baño,,,Larrabetzu,Porcentaje,Larrabetzu,99.9
2018,Proporción de viviendas con baño,,,Larrabetzu,Porcentaje,Larrabetzu,99.6
2015,Proporción de viviendas con baño,,,Larrabetzu,Porcentaje,Larrabetzu,99.4
2010,Proporción de viviendas con baño,,,Larrabetzu,Porcentaje,Larrabetzu,99.5
2016,Proporción de viviendas con baño,,,Larrabetzu,Porcentaje,Larrabetzu,99.4
2021,Proporción de viviendas con baño,,,Larrabetzu,Porcentaje,Larrabetzu,99.9
2016,Proporción de viviendas con agua corriente,,,Larrabetzu,Porcentaje,Larrabetzu,98.9
2020,Proporción de viviendas con agua corriente,,,Larrabetzu,Porcentaje,Larrabetzu,98.4
2016,Proporción de viviendas con agua corriente,,,Larraul,Porcentaje,Larraul,100.0
2019,Proporción de viviendas con baño,,,Larraul,Porcentaje,Larraul,100.0
2014,Proporción de viviendas con agua corriente,,,Larraul,Porcentaje,Larraul,100.0
2020,Proporción de viviendas con agua corriente,,,Larraul,Porcentaje,Larraul,100.0
2019,Proporción de viviendas con agua corriente,,,Larraul,Porcentaje,Larraul,100.0
2018,Proporción de viviendas con agua corriente,,,Larraul,Porcentaje,Larraul,100.0
2015,Proporción de viviendas con agua corriente,,,Larraul,Porcentaje,Larraul,100.0
2021,Proporción de viviendas con agua corriente,,,Larraul,Porcentaje,Larraul,100.0
2023,Proporción de viviendas con baño,,,Larraul,Porcentaje,Larraul,100.0
2013,Proporción de viviendas con agua corriente,,,Larraul,Porcentaje,Larraul,100.0
2010,Proporción de viviendas con baño,,,Larraul,Porcentaje,Larraul,98.8
2015,Proporción de viviendas con baño,,,Larraul,Porcentaje,Larraul,100.0
2018,Proporción de viviendas con baño,,,Larraul,Porcentaje,Larraul,100.0
2021,Proporción de viviendas con baño,,,Larraul,Porcentaje,Larraul,100.0
2013,Proporción de viviendas con baño,,,Larraul,Porcentaje,Larraul,100.0
2022,Proporción de viviendas con agua corriente,,,Larraul,Porcentaje,Larraul,100.0
2023,Proporción de viviendas con agua corriente,,,Larraul,Porcentaje,Larraul,100.0
2016,Proporción de viviendas con baño,,,Larraul,Porcentaje,Larraul,100.0
2010,Proporción de viviendas con agua corriente,,,Larraul,Porcentaje,Larraul,100.0
2022,Proporción de viviendas con baño,,,Larraul,Porcentaje,Larraul,100.0
2020,Proporción de viviendas con baño,,,Larraul,Porcentaje,Larraul,100.0
2014,Proporción de viviendas con baño,,,Larraul,Porcentaje,Larraul,100.0
2020,Proporción de viviendas con agua corriente,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,100.0
2013,Proporción de viviendas con baño,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,99.5
2018,Proporción de viviendas con baño,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,99.6
2023,Proporción de viviendas con baño,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,99.7
2021,Proporción de viviendas con baño,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,99.6
2020,Proporción de viviendas con baño,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,99.6
2010,Proporción de viviendas con baño,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,99.5
2022,Proporción de viviendas con baño,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,99.6
2015,Proporción de viviendas con baño,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,99.5
2014,Proporción de viviendas con baño,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,99.5
2014,Proporción de viviendas con agua corriente,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,100.0
2013,Proporción de viviendas con agua corriente,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,100.0
2022,Proporción de viviendas con agua corriente,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,100.0
2019,Proporción de viviendas con agua corriente,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,100.0
2023,Proporción de viviendas con agua corriente,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,100.0
2010,Proporción de viviendas con agua corriente,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,100.0
2016,Proporción de viviendas con agua corriente,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,100.0
2021,Proporción de viviendas con agua corriente,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,100.0
2015,Proporción de viviendas con agua corriente,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,100.0
2018,Proporción de viviendas con agua corriente,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,100.0
2019,Proporción de viviendas con baño,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,99.6
2016,Proporción de viviendas con baño,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,99.5
2014,Proporción de viviendas con agua corriente,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,100.0
2016,Proporción de viviendas con agua corriente,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,100.0
2013,Proporción de viviendas con agua corriente,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,100.0
2014,Proporción de viviendas con baño,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,99.7
2022,Proporción de viviendas con agua corriente,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,100.0
2020,Proporción de viviendas con agua corriente,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,100.0
2015,Proporción de viviendas con agua corriente,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,100.0
2023,Proporción de viviendas con agua corriente,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,100.0
2010,Proporción de viviendas con agua corriente,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,100.0
2013,Proporción de viviendas con baño,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,99.7
2019,Proporción de viviendas con baño,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,99.8
2015,Proporción de viviendas con baño,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,99.7
2018,Proporción de viviendas con agua corriente,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,100.0
2021,Proporción de viviendas con baño,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,99.8
2019,Proporción de viviendas con agua corriente,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,100.0
2021,Proporción de viviendas con agua corriente,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,100.0
2018,Proporción de viviendas con baño,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,99.8
2016,Proporción de viviendas con baño,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,99.7
2023,Proporción de viviendas con baño,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,99.8
2022,Proporción de viviendas con baño,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,99.8
2010,Proporción de viviendas con baño,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,99.7
2020,Proporción de viviendas con baño,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,99.8
2022,Proporción de viviendas con baño,,,Laukiz,Porcentaje,Laukiz,100.0
2021,Proporción de viviendas con agua corriente,,,Laukiz,Porcentaje,Laukiz,100.0
2016,Proporción de viviendas con baño,,,Laukiz,Porcentaje,Laukiz,99.5
2010,Proporción de viviendas con agua corriente,,,Laukiz,Porcentaje,Laukiz,100.0
2020,Proporción de viviendas con agua corriente,,,Laukiz,Porcentaje,Laukiz,100.0
2023,Proporción de viviendas con baño,,,Laukiz,Porcentaje,Laukiz,100.0
2022,Proporción de viviendas con agua corriente,,,Laukiz,Porcentaje,Laukiz,100.0
2015,Proporción de viviendas con agua corriente,,,Laukiz,Porcentaje,Laukiz,100.0
2019,Proporción de viviendas con baño,,,Laukiz,Porcentaje,Laukiz,99.5
2013,Proporción de viviendas con agua corriente,,,Laukiz,Porcentaje,Laukiz,100.0
2010,Proporción de viviendas con baño,,,Laukiz,Porcentaje,Laukiz,99.4
2014,Proporción de viviendas con baño,,,Laukiz,Porcentaje,Laukiz,99.2
2018,Proporción de viviendas con baño,,,Laukiz,Porcentaje,Laukiz,99.5
2021,Proporción de viviendas con baño,,,Laukiz,Porcentaje,Laukiz,100.0
2020,Proporción de viviendas con baño,,,Laukiz,Porcentaje,Laukiz,100.0
2014,Proporción de viviendas con agua corriente,,,Laukiz,Porcentaje,Laukiz,100.0
2015,Proporción de viviendas con baño,,,Laukiz,Porcentaje,Laukiz,99.2
2016,Proporción de viviendas con agua corriente,,,Laukiz,Porcentaje,Laukiz,100.0
2019,Proporción de viviendas con agua corriente,,,Laukiz,Porcentaje,Laukiz,100.0
2023,Proporción de viviendas con agua corriente,,,Laukiz,Porcentaje,Laukiz,100.0
2013,Proporción de viviendas con baño,,,Laukiz,Porcentaje,Laukiz,99.2
2018,Proporción de viviendas con agua corriente,,,Laukiz,Porcentaje,Laukiz,100.0
2015,Proporción de viviendas con baño,,,Lazkao,Porcentaje,Lazkao,99.3
2016,Proporción de viviendas con baño,,,Lazkao,Porcentaje,Lazkao,99.5
2020,Proporción de viviendas con baño,,,Lazkao,Porcentaje,Lazkao,99.6
2018,Proporción de viviendas con baño,,,Lazkao,Porcentaje,Lazkao,99.7
2014,Proporción de viviendas con baño,,,Lazkao,Porcentaje,Lazkao,99.4
2019,Proporción de viviendas con baño,,,Lazkao,Porcentaje,Lazkao,99.6
2023,Proporción de viviendas con baño,,,Lazkao,Porcentaje,Lazkao,99.8
2020,Proporción de viviendas con agua corriente,,,Lazkao,Porcentaje,Lazkao,100.0
2021,Proporción de viviendas con baño,,,Lazkao,Porcentaje,Lazkao,99.7
2013,Proporción de viviendas con baño,,,Lazkao,Porcentaje,Lazkao,99.5
2021,Proporción de viviendas con agua corriente,,,Lazkao,Porcentaje,Lazkao,100.0
2023,Proporción de viviendas con agua corriente,,,Lazkao,Porcentaje,Lazkao,100.0
2016,Proporción de viviendas con agua corriente,,,Lazkao,Porcentaje,Lazkao,100.0
2015,Proporción de viviendas con agua corriente,,,Lazkao,Porcentaje,Lazkao,100.0
2019,Proporción de viviendas con agua corriente,,,Lazkao,Porcentaje,Lazkao,100.0
2022,Proporción de viviendas con agua corriente,,,Lazkao,Porcentaje,Lazkao,100.0
2022,Proporción de viviendas con baño,,,Lazkao,Porcentaje,Lazkao,99.7
2018,Proporción de viviendas con agua corriente,,,Lazkao,Porcentaje,Lazkao,100.0
2013,Proporción de viviendas con agua corriente,,,Lazkao,Porcentaje,Lazkao,100.0
2014,Proporción de viviendas con agua corriente,,,Lazkao,Porcentaje,Lazkao,100.0
2010,Proporción de viviendas con agua corriente,,,Lazkao,Porcentaje,Lazkao,100.0
2010,Proporción de viviendas con baño,,,Lazkao,Porcentaje,Lazkao,99.5
2020,Proporción de viviendas con agua corriente,,,Leaburu,Porcentaje,Leaburu,100.0
2014,Proporción de viviendas con agua corriente,,,Leaburu,Porcentaje,Leaburu,100.0
2010,Proporción de viviendas con agua corriente,,,Leaburu,Porcentaje,Leaburu,100.0
2022,Proporción de viviendas con agua corriente,,,Leaburu,Porcentaje,Leaburu,100.0
2019,Proporción de viviendas con agua corriente,,,Leaburu,Porcentaje,Leaburu,100.0
2018,Proporción de viviendas con agua corriente,,,Leaburu,Porcentaje,Leaburu,100.0
2016,Proporción de viviendas con agua corriente,,,Leaburu,Porcentaje,Leaburu,100.0
2015,Proporción de viviendas con agua corriente,,,Leaburu,Porcentaje,Leaburu,100.0
2021,Proporción de viviendas con agua corriente,,,Leaburu,Porcentaje,Leaburu,100.0
2013,Proporción de viviendas con agua corriente,,,Leaburu,Porcentaje,Leaburu,100.0
2023,Proporción de viviendas con agua corriente,,,Leaburu,Porcentaje,Leaburu,100.0
2020,Proporción de viviendas con baño,,,Leaburu,Porcentaje,Leaburu,100.0
2016,Proporción de viviendas con baño,,,Leaburu,Porcentaje,Leaburu,100.0
2021,Proporción de viviendas con baño,,,Leaburu,Porcentaje,Leaburu,100.0
2010,Proporción de viviendas con baño,,,Leaburu,Porcentaje,Leaburu,100.0
2014,Proporción de viviendas con baño,,,Leaburu,Porcentaje,Leaburu,100.0
2019,Proporción de viviendas con baño,,,Leaburu,Porcentaje,Leaburu,100.0
2023,Proporción de viviendas con baño,,,Leaburu,Porcentaje,Leaburu,100.0
2015,Proporción de viviendas con baño,,,Leaburu,Porcentaje,Leaburu,100.0
2013,Proporción de viviendas con baño,,,Leaburu,Porcentaje,Leaburu,100.0
2022,Proporción de viviendas con baño,,,Leaburu,Porcentaje,Leaburu,100.0
2018,Proporción de viviendas con baño,,,Leaburu,Porcentaje,Leaburu,100.0
2021,Proporción de viviendas con baño,,,Legazpi,Porcentaje,Legazpi,99.9
2023,Proporción de viviendas con baño,,,Legazpi,Porcentaje,Legazpi,99.9
2019,Proporción de viviendas con baño,,,Legazpi,Porcentaje,Legazpi,99.9
2014,Proporción de viviendas con baño,,,Legazpi,Porcentaje,Legazpi,99.9
2018,Proporción de viviendas con agua corriente,,,Legazpi,Porcentaje,Legazpi,96.9
2013,Proporción de viviendas con baño,,,Legazpi,Porcentaje,Legazpi,99.9
2022,Proporción de viviendas con agua corriente,,,Legazpi,Porcentaje,Legazpi,97.0
2021,Proporción de viviendas con agua corriente,,,Legazpi,Porcentaje,Legazpi,96.9
2023,Proporción de viviendas con agua corriente,,,Legazpi,Porcentaje,Legazpi,96.9
2014,Proporción de viviendas con agua corriente,,,Legazpi,Porcentaje,Legazpi,96.8
2015,Proporción de viviendas con agua corriente,,,Legazpi,Porcentaje,Legazpi,96.9
2016,Proporción de viviendas con agua corriente,,,Legazpi,Porcentaje,Legazpi,96.9
2013,Proporción de viviendas con agua corriente,,,Legazpi,Porcentaje,Legazpi,96.9
2010,Proporción de viviendas con agua corriente,,,Legazpi,Porcentaje,Legazpi,96.7
2019,Proporción de viviendas con agua corriente,,,Legazpi,Porcentaje,Legazpi,96.8
2022,Proporción de viviendas con baño,,,Legazpi,Porcentaje,Legazpi,99.9
2018,Proporción de viviendas con baño,,,Legazpi,Porcentaje,Legazpi,99.9
2020,Proporción de viviendas con agua corriente,,,Legazpi,Porcentaje,Legazpi,96.9
2020,Proporción de viviendas con baño,,,Legazpi,Porcentaje,Legazpi,99.9
2010,Proporción de viviendas con baño,,,Legazpi,Porcentaje,Legazpi,99.9
2015,Proporción de viviendas con baño,,,Legazpi,Porcentaje,Legazpi,99.9
2016,Proporción de viviendas con baño,,,Legazpi,Porcentaje,Legazpi,99.9
2019,Proporción de viviendas con agua corriente,,,Legorreta,Porcentaje,Legorreta,96.6
2013,Proporción de viviendas con agua corriente,,,Legorreta,Porcentaje,Legorreta,95.8
2018,Proporción de viviendas con agua corriente,,,Legorreta,Porcentaje,Legorreta,96.5
2021,Proporción de viviendas con agua corriente,,,Legorreta,Porcentaje,Legorreta,96.3
2016,Proporción de viviendas con agua corriente,,,Legorreta,Porcentaje,Legorreta,96.1
2014,Proporción de viviendas con agua corriente,,,Legorreta,Porcentaje,Legorreta,96.3
2022,Proporción de viviendas con agua corriente,,,Legorreta,Porcentaje,Legorreta,96.5
2015,Proporción de viviendas con agua corriente,,,Legorreta,Porcentaje,Legorreta,96.2
2020,Proporción de viviendas con agua corriente,,,Legorreta,Porcentaje,Legorreta,96.6
2010,Proporción de viviendas con agua corriente,,,Legorreta,Porcentaje,Legorreta,95.4
2023,Proporción de viviendas con agua corriente,,,Legorreta,Porcentaje,Legorreta,96.6
2023,Proporción de viviendas con baño,,,Legorreta,Porcentaje,Legorreta,99.0
2020,Proporción de viviendas con baño,,,Legorreta,Porcentaje,Legorreta,99.1
2013,Proporción de viviendas con baño,,,Legorreta,Porcentaje,Legorreta,99.3
2021,Proporción de viviendas con baño,,,Legorreta,Porcentaje,Legorreta,99.1
2014,Proporción de viviendas con baño,,,Legorreta,Porcentaje,Legorreta,99.3
2016,Proporción de viviendas con baño,,,Legorreta,Porcentaje,Legorreta,99.1
2018,Proporción de viviendas con baño,,,Legorreta,Porcentaje,Legorreta,99.3
2019,Proporción de viviendas con baño,,,Legorreta,Porcentaje,Legorreta,99.3
2015,Proporción de viviendas con baño,,,Legorreta,Porcentaje,Legorreta,99.1
2022,Proporción de viviendas con baño,,,Legorreta,Porcentaje,Legorreta,99.1
2010,Proporción de viviendas con baño,,,Legorreta,Porcentaje,Legorreta,98.9
2015,Proporción de viviendas con agua corriente,,,Legutio,Porcentaje,Legutio,100.0
2016,Proporción de viviendas con agua corriente,,,Legutio,Porcentaje,Legutio,100.0
2023,Proporción de viviendas con baño,,,Legutio,Porcentaje,Legutio,99.9
2014,Proporción de viviendas con baño,,,Legutio,Porcentaje,Legutio,99.9
2019,Proporción de viviendas con agua corriente,,,Legutio,Porcentaje,Legutio,100.0
2014,Proporción de viviendas con agua corriente,,,Legutio,Porcentaje,Legutio,100.0
2021,Proporción de viviendas con agua corriente,,,Legutio,Porcentaje,Legutio,100.0
2013,Proporción de viviendas con agua corriente,,,Legutio,Porcentaje,Legutio,100.0
2018,Proporción de viviendas con agua corriente,,,Legutio,Porcentaje,Legutio,100.0
2016,Proporción de viviendas con baño,,,Legutio,Porcentaje,Legutio,99.9
2015,Proporción de viviendas con baño,,,Legutio,Porcentaje,Legutio,99.9
2013,Proporción de viviendas con baño,,,Legutio,Porcentaje,Legutio,99.9
2020,Proporción de viviendas con agua corriente,,,Legutio,Porcentaje,Legutio,100.0
2023,Proporción de viviendas con agua corriente,,,Legutio,Porcentaje,Legutio,100.0
2022,Proporción de viviendas con agua corriente,,,Legutio,Porcentaje,Legutio,100.0
2018,Proporción de viviendas con baño,,,Legutio,Porcentaje,Legutio,99.9
2020,Proporción de viviendas con baño,,,Legutio,Porcentaje,Legutio,99.9
2010,Proporción de viviendas con baño,,,Legutio,Porcentaje,Legutio,99.7
2022,Proporción de viviendas con baño,,,Legutio,Porcentaje,Legutio,99.9
2021,Proporción de viviendas con baño,,,Legutio,Porcentaje,Legutio,99.9
2019,Proporción de viviendas con baño,,,Legutio,Porcentaje,Legutio,99.9
2010,Proporción de viviendas con agua corriente,,,Legutio,Porcentaje,Legutio,100.0
2018,Proporción de viviendas con agua corriente,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,95.7
2023,Proporción de viviendas con baño,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,98.8
2013,Proporción de viviendas con agua corriente,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,94.7
2010,Proporción de viviendas con agua corriente,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,94.4
2021,Proporción de viviendas con agua corriente,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,95.5
2019,Proporción de viviendas con agua corriente,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,95.6
2015,Proporción de viviendas con baño,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2014,Proporción de viviendas con baño,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2013,Proporción de viviendas con baño,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2019,Proporción de viviendas con baño,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2010,Proporción de viviendas con baño,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2022,Proporción de viviendas con baño,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2021,Proporción de viviendas con baño,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2018,Proporción de viviendas con baño,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2016,Proporción de viviendas con baño,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2020,Proporción de viviendas con agua corriente,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,95.5
2015,Proporción de viviendas con agua corriente,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,94.7
2014,Proporción de viviendas con agua corriente,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,94.7
2016,Proporción de viviendas con agua corriente,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,94.7
2022,Proporción de viviendas con agua corriente,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,96.6
2020,Proporción de viviendas con baño,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,100.0
2023,Proporción de viviendas con agua corriente,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,96.5
2015,Proporción de viviendas con agua corriente,,,Leioa,Porcentaje,Leioa,100.0
2020,Proporción de viviendas con baño,,,Leioa,Porcentaje,Leioa,100.0
2016,Proporción de viviendas con agua corriente,,,Leioa,Porcentaje,Leioa,100.0
2018,Proporción de viviendas con baño,,,Leioa,Porcentaje,Leioa,99.9
2014,Proporción de viviendas con baño,,,Leioa,Porcentaje,Leioa,99.9
2021,Proporción de viviendas con agua corriente,,,Leioa,Porcentaje,Leioa,100.0
2010,Proporción de viviendas con agua corriente,,,Leioa,Porcentaje,Leioa,99.9
2023,Proporción de viviendas con agua corriente,,,Leioa,Porcentaje,Leioa,100.0
2014,Proporción de viviendas con agua corriente,,,Leioa,Porcentaje,Leioa,100.0
2022,Proporción de viviendas con baño,,,Leioa,Porcentaje,Leioa,100.0
2023,Proporción de viviendas con baño,,,Leioa,Porcentaje,Leioa,100.0
2016,Proporción de viviendas con baño,,,Leioa,Porcentaje,Leioa,99.9
2019,Proporción de viviendas con agua corriente,,,Leioa,Porcentaje,Leioa,100.0
2021,Proporción de viviendas con baño,,,Leioa,Porcentaje,Leioa,100.0
2015,Proporción de viviendas con baño,,,Leioa,Porcentaje,Leioa,99.9
2013,Proporción de viviendas con baño,,,Leioa,Porcentaje,Leioa,99.9
2013,Proporción de viviendas con agua corriente,,,Leioa,Porcentaje,Leioa,100.0
2018,Proporción de viviendas con agua corriente,,,Leioa,Porcentaje,Leioa,100.0
2020,Proporción de viviendas con agua corriente,,,Leioa,Porcentaje,Leioa,100.0
2022,Proporción de viviendas con agua corriente,,,Leioa,Porcentaje,Leioa,100.0
2019,Proporción de viviendas con baño,,,Leioa,Porcentaje,Leioa,99.9
2010,Proporción de viviendas con baño,,,Leioa,Porcentaje,Leioa,99.9
2013,Proporción de viviendas con baño,,,Lekeitio,Porcentaje,Lekeitio,99.9
2021,Proporción de viviendas con agua corriente,,,Lekeitio,Porcentaje,Lekeitio,100.0
2010,Proporción de viviendas con agua corriente,,,Lekeitio,Porcentaje,Lekeitio,100.0
2014,Proporción de viviendas con baño,,,Lekeitio,Porcentaje,Lekeitio,99.9
2022,Proporción de viviendas con agua corriente,,,Lekeitio,Porcentaje,Lekeitio,100.0
2010,Proporción de viviendas con baño,,,Lekeitio,Porcentaje,Lekeitio,99.9
2019,Proporción de viviendas con baño,,,Lekeitio,Porcentaje,Lekeitio,100.0
2018,Proporción de viviendas con agua corriente,,,Lekeitio,Porcentaje,Lekeitio,100.0
2020,Proporción de viviendas con agua corriente,,,Lekeitio,Porcentaje,Lekeitio,100.0
2023,Proporción de viviendas con baño,,,Lekeitio,Porcentaje,Lekeitio,100.0
2022,Proporción de viviendas con baño,,,Lekeitio,Porcentaje,Lekeitio,100.0
2021,Proporción de viviendas con baño,,,Lekeitio,Porcentaje,Lekeitio,100.0
2020,Proporción de viviendas con baño,,,Lekeitio,Porcentaje,Lekeitio,100.0
2015,Proporción de viviendas con baño,,,Lekeitio,Porcentaje,Lekeitio,99.9
2013,Proporción de viviendas con agua corriente,,,Lekeitio,Porcentaje,Lekeitio,100.0
2015,Proporción de viviendas con agua corriente,,,Lekeitio,Porcentaje,Lekeitio,100.0
