Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2017,,,Gizaburuaga,Porcentaje,Gizaburuaga,1.4
2014,,,Gizaburuaga,Porcentaje,Gizaburuaga,2.0
2015,,,Gordexola,Porcentaje,Gordexola,4.6
2017,,,Gordexola,Porcentaje,Gordexola,3.8
2021,,,Gordexola,Porcentaje,Gordexola,5.5
2020,,,Gordexola,Porcentaje,Gordexola,3.9
2018,,,Gordexola,Porcentaje,Gordexola,3.6
2016,,,Gordexola,Porcentaje,Gordexola,4.6
2019,,,Gordexola,Porcentaje,Gordexola,4.1
2014,,,Gordexola,Porcentaje,Gordexola,4.9
2019,,,Gorliz,Porcentaje,Gorliz,0.5
2015,,,Gorliz,Porcentaje,Gorliz,1.4
2017,,,Gorliz,Porcentaje,Gorliz,0.8
2021,,,Gorliz,Porcentaje,Gorliz,0.4
2020,,,Gorliz,Porcentaje,Gorliz,0.5
2016,,,Gorliz,Porcentaje,Gorliz,1.1
2014,,,Gorliz,Porcentaje,Gorliz,1.5
2018,,,Gorliz,Porcentaje,Gorliz,0.7
2019,,,Güeñes,Porcentaje,Güeñes,0.9
2015,,,Güeñes,Porcentaje,Güeñes,1.2
2018,,,Güeñes,Porcentaje,Güeñes,1.0
2017,,,Güeñes,Porcentaje,Güeñes,1.1
2020,,,Güeñes,Porcentaje,Güeñes,1.1
2021,,,Güeñes,Porcentaje,Güeñes,1.5
2014,,,Güeñes,Porcentaje,Güeñes,1.2
2016,,,Güeñes,Porcentaje,Güeñes,1.2
2017,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,26.6
2020,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,22.1
2015,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,29.1
2014,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,31.5
2019,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,21.5
2016,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,27.8
2021,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,35.0
2018,,,Harana/Valle de Arana,Porcentaje,Harana/Valle de Arana,27.6
2017,,,Hernani,Porcentaje,Hernani,0.3
2015,,,Hernani,Porcentaje,Hernani,0.4
2021,,,Hernani,Porcentaje,Hernani,0.3
2014,,,Hernani,Porcentaje,Hernani,0.4
2019,,,Hernani,Porcentaje,Hernani,0.2
2018,,,Hernani,Porcentaje,Hernani,0.2
2016,,,Hernani,Porcentaje,Hernani,0.3
2020,,,Hernani,Porcentaje,Hernani,0.2
2014,,,Hernialde,Porcentaje,Hernialde,4.4
2017,,,Hernialde,Porcentaje,Hernialde,6.3
2015,,,Hernialde,Porcentaje,Hernialde,6.6
2021,,,Hernialde,Porcentaje,Hernialde,4.5
2020,,,Hernialde,Porcentaje,Hernialde,5.0
2019,,,Hernialde,Porcentaje,Hernialde,4.9
2018,,,Hernialde,Porcentaje,Hernialde,4.9
2016,,,Hernialde,Porcentaje,Hernialde,5.2
2019,,,Hondarribia,Porcentaje,Hondarribia,5.2
2020,,,Hondarribia,Porcentaje,Hondarribia,4.2
2016,,,Hondarribia,Porcentaje,Hondarribia,4.3
2014,,,Hondarribia,Porcentaje,Hondarribia,4.1
2018,,,Hondarribia,Porcentaje,Hondarribia,5.4
2017,,,Hondarribia,Porcentaje,Hondarribia,5.9
2021,,,Hondarribia,Porcentaje,Hondarribia,5.5
2015,,,Hondarribia,Porcentaje,Hondarribia,4.7
2017,,,Ibarra,Porcentaje,Ibarra,0.5
2021,,,Ibarra,Porcentaje,Ibarra,0.5
2020,,,Ibarra,Porcentaje,Ibarra,0.5
2016,,,Ibarra,Porcentaje,Ibarra,0.5
2019,,,Ibarra,Porcentaje,Ibarra,0.4
2014,,,Ibarra,Porcentaje,Ibarra,0.6
2018,,,Ibarra,Porcentaje,Ibarra,0.4
2015,,,Ibarra,Porcentaje,Ibarra,0.6
2018,,,Ibarrangelu,Porcentaje,Ibarrangelu,3.1
2016,,,Ibarrangelu,Porcentaje,Ibarrangelu,3.8
2015,,,Ibarrangelu,Porcentaje,Ibarrangelu,4.0
2019,,,Ibarrangelu,Porcentaje,Ibarrangelu,3.5
2017,,,Ibarrangelu,Porcentaje,Ibarrangelu,3.9
2020,,,Ibarrangelu,Porcentaje,Ibarrangelu,3.9
2021,,,Ibarrangelu,Porcentaje,Ibarrangelu,4.3
2014,,,Ibarrangelu,Porcentaje,Ibarrangelu,3.8
2017,,,Idiazabal,Porcentaje,Idiazabal,1.7
2015,,,Idiazabal,Porcentaje,Idiazabal,2.3
2019,,,Idiazabal,Porcentaje,Idiazabal,1.1
2021,,,Idiazabal,Porcentaje,Idiazabal,1.0
2014,,,Idiazabal,Porcentaje,Idiazabal,1.5
2018,,,Idiazabal,Porcentaje,Idiazabal,1.2
2016,,,Idiazabal,Porcentaje,Idiazabal,1.4
2020,,,Idiazabal,Porcentaje,Idiazabal,0.9
2018,,,Igorre,Porcentaje,Igorre,0.5
2019,,,Igorre,Porcentaje,Igorre,0.5
2021,,,Igorre,Porcentaje,Igorre,0.7
2014,,,Igorre,Porcentaje,Igorre,0.3
2017,,,Igorre,Porcentaje,Igorre,0.5
2016,,,Igorre,Porcentaje,Igorre,0.5
2015,,,Igorre,Porcentaje,Igorre,0.4
2020,,,Igorre,Porcentaje,Igorre,0.5
2017,,,Ikaztegieta,Porcentaje,Ikaztegieta,0.5
2015,,,Ikaztegieta,Porcentaje,Ikaztegieta,0.7
2019,,,Ikaztegieta,Porcentaje,Ikaztegieta,0.4
2021,,,Ikaztegieta,Porcentaje,Ikaztegieta,0.4
2014,,,Ikaztegieta,Porcentaje,Ikaztegieta,0.6
2016,,,Ikaztegieta,Porcentaje,Ikaztegieta,0.5
2020,,,Ikaztegieta,Porcentaje,Ikaztegieta,0.4
2018,,,Ikaztegieta,Porcentaje,Ikaztegieta,0.3
2019,,,Irun,Porcentaje,Irun,0.1
2021,,,Irun,Porcentaje,Irun,0.1
2016,,,Irun,Porcentaje,Irun,0.1
2018,,,Irun,Porcentaje,Irun,0.1
2020,,,Irun,Porcentaje,Irun,0.1
2015,,,Irun,Porcentaje,Irun,0.1
2017,,,Irun,Porcentaje,Irun,0.1
2014,,,Irun,Porcentaje,Irun,0.1
2015,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,1.0
2017,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,0.8
2019,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,0.8
2014,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,1.3
2016,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,0.9
2021,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,0.7
2018,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,0.8
2020,,,Iruña Oka/Iruña de Oca,Porcentaje,Iruña Oka/Iruña de Oca,0.6
2021,,,Irura,Porcentaje,Irura,0.1
2015,,,Irura,Porcentaje,Irura,0.1
2017,,,Irura,Porcentaje,Irura,0.1
2014,,,Irura,Porcentaje,Irura,0.1
2019,,,Irura,Porcentaje,Irura,0.1
2020,,,Irura,Porcentaje,Irura,0.1
2016,,,Irura,Porcentaje,Irura,0.1
2018,,,Irura,Porcentaje,Irura,0.1
2015,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,39.8
2014,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,32.4
2016,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,33.4
2019,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,32.7
2017,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,31.1
2021,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,33.3
2018,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,30.3
2020,,,Iruraiz-Gauna,Porcentaje,Iruraiz-Gauna,31.7
2016,,,Ispaster,Porcentaje,Ispaster,8.4
2018,,,Ispaster,Porcentaje,Ispaster,10.3
2014,,,Ispaster,Porcentaje,Ispaster,6.8
2015,,,Ispaster,Porcentaje,Ispaster,7.9
2017,,,Ispaster,Porcentaje,Ispaster,7.9
2021,,,Ispaster,Porcentaje,Ispaster,13.2
2020,,,Ispaster,Porcentaje,Ispaster,11.0
2019,,,Ispaster,Porcentaje,Ispaster,11.3
2015,,,Itsasondo,Porcentaje,Itsasondo,1.1
2017,,,Itsasondo,Porcentaje,Itsasondo,1.6
2014,,,Itsasondo,Porcentaje,Itsasondo,0.9
2021,,,Itsasondo,Porcentaje,Itsasondo,1.4
2016,,,Itsasondo,Porcentaje,Itsasondo,1.3
2019,,,Itsasondo,Porcentaje,Itsasondo,1.6
2020,,,Itsasondo,Porcentaje,Itsasondo,1.2
2018,,,Itsasondo,Porcentaje,Itsasondo,1.5
2017,,,Iurreta,Porcentaje,Iurreta,0.2
2016,,,Iurreta,Porcentaje,Iurreta,0.2
2015,,,Iurreta,Porcentaje,Iurreta,0.1
2021,,,Iurreta,Porcentaje,Iurreta,0.2
2018,,,Iurreta,Porcentaje,Iurreta,0.2
2019,,,Iurreta,Porcentaje,Iurreta,0.2
2014,,,Iurreta,Porcentaje,Iurreta,0.2
2020,,,Iurreta,Porcentaje,Iurreta,0.2
2019,,,Izurtza,Porcentaje,Izurtza,0.7
2015,,,Izurtza,Porcentaje,Izurtza,0.3
2017,,,Izurtza,Porcentaje,Izurtza,0.5
2016,,,Izurtza,Porcentaje,Izurtza,0.5
2020,,,Izurtza,Porcentaje,Izurtza,0.8
2018,,,Izurtza,Porcentaje,Izurtza,0.6
2014,,,Izurtza,Porcentaje,Izurtza,0.3
2021,,,Izurtza,Porcentaje,Izurtza,0.8
2019,,,Karrantza Harana/Valle de Carranza,Porcentaje,Karrantza Harana/Valle de Carranza,13.5
2015,,,Karrantza Harana/Valle de Carranza,Porcentaje,Karrantza Harana/Valle de Carranza,15.4
2014,,,Karrantza Harana/Valle de Carranza,Porcentaje,Karrantza Harana/Valle de Carranza,19.9
2018,,,Karrantza Harana/Valle de Carranza,Porcentaje,Karrantza Harana/Valle de Carranza,14.1
2017,,,Karrantza Harana/Valle de Carranza,Porcentaje,Karrantza Harana/Valle de Carranza,17.7
2016,,,Karrantza Harana/Valle de Carranza,Porcentaje,Karrantza Harana/Valle de Carranza,16.7
2021,,,Karrantza Harana/Valle de Carranza,Porcentaje,Karrantza Harana/Valle de Carranza,18.8
2020,,,Karrantza Harana/Valle de Carranza,Porcentaje,Karrantza Harana/Valle de Carranza,15.1
2015,,,Kortezubi,Porcentaje,Kortezubi,26.9
2016,,,Kortezubi,Porcentaje,Kortezubi,20.9
2017,,,Kortezubi,Porcentaje,Kortezubi,19.1
2021,,,Kortezubi,Porcentaje,Kortezubi,17.7
2014,,,Kortezubi,Porcentaje,Kortezubi,21.8
2020,,,Kortezubi,Porcentaje,Kortezubi,19.7
2018,,,Kortezubi,Porcentaje,Kortezubi,15.7
2019,,,Kortezubi,Porcentaje,Kortezubi,17.1
2019,,,Kripan,Porcentaje,Kripan,54.1
2018,,,Kripan,Porcentaje,Kripan,57.5
2015,,,Kripan,Porcentaje,Kripan,53.2
2021,,,Kripan,Porcentaje,Kripan,55.8
2016,,,Kripan,Porcentaje,Kripan,54.5
2014,,,Kripan,Porcentaje,Kripan,41.3
2020,,,Kripan,Porcentaje,Kripan,53.0
2017,,,Kripan,Porcentaje,Kripan,54.0
2017,,,Kuartango,Porcentaje,Kuartango,29.8
2021,,,Kuartango,Porcentaje,Kuartango,27.1
2019,,,Kuartango,Porcentaje,Kuartango,31.8
2015,,,Kuartango,Porcentaje,Kuartango,26.6
2014,,,Kuartango,Porcentaje,Kuartango,37.2
2016,,,Kuartango,Porcentaje,Kuartango,29.4
2018,,,Kuartango,Porcentaje,Kuartango,33.6
2020,,,Kuartango,Porcentaje,Kuartango,29.9
2017,,,Labastida/Bastida,Porcentaje,Labastida/Bastida,7.8
2019,,,Labastida/Bastida,Porcentaje,Labastida/Bastida,7.3
2020,,,Labastida/Bastida,Porcentaje,Labastida/Bastida,6.2
2014,,,Labastida/Bastida,Porcentaje,Labastida/Bastida,7.4
2016,,,Labastida/Bastida,Porcentaje,Labastida/Bastida,8.0
2018,,,Labastida/Bastida,Porcentaje,Labastida/Bastida,8.8
2021,,,Labastida/Bastida,Porcentaje,Labastida/Bastida,7.9
2015,,,Labastida/Bastida,Porcentaje,Labastida/Bastida,9.8
2018,,,Lagrán,Porcentaje,Lagrán,19.8
2021,,,Lagrán,Porcentaje,Lagrán,19.9
2020,,,Lagrán,Porcentaje,Lagrán,19.8
2015,,,Lagrán,Porcentaje,Lagrán,21.6
2014,,,Lagrán,Porcentaje,Lagrán,17.1
2019,,,Lagrán,Porcentaje,Lagrán,17.0
2016,,,Lagrán,Porcentaje,Lagrán,19.3
2017,,,Lagrán,Porcentaje,Lagrán,16.2
2019,,,Laguardia,Porcentaje,Laguardia,8.1
2018,,,Laguardia,Porcentaje,Laguardia,10.1
2016,,,Laguardia,Porcentaje,Laguardia,9.3
2014,,,Laguardia,Porcentaje,Laguardia,7.5
2017,,,Laguardia,Porcentaje,Laguardia,8.8
2021,,,Laguardia,Porcentaje,Laguardia,7.7
2020,,,Laguardia,Porcentaje,Laguardia,7.8
2015,,,Laguardia,Porcentaje,Laguardia,8.4
2018,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,17.1
2014,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,11.7
2015,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,16.0
2017,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,15.7
2020,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,11.6
2016,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,15.5
2019,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,14.6
2021,,,Lanciego/Lantziego,Porcentaje,Lanciego/Lantziego,11.5
2019,,,Lanestosa,Porcentaje,Lanestosa,5.0
2015,,,Lanestosa,Porcentaje,Lanestosa,4.1
2018,,,Lanestosa,Porcentaje,Lanestosa,5.1
2017,,,Lanestosa,Porcentaje,Lanestosa,5.0
2016,,,Lanestosa,Porcentaje,Lanestosa,4.6
2021,,,Lanestosa,Porcentaje,Lanestosa,6.6
2020,,,Lanestosa,Porcentaje,Lanestosa,5.7
2014,,,Lanestosa,Porcentaje,Lanestosa,4.9
2015,,,Lantarón,Porcentaje,Lantarón,4.0
2019,,,Lantarón,Porcentaje,Lantarón,2.8
2017,,,Lantarón,Porcentaje,Lantarón,3.0
2014,,,Lantarón,Porcentaje,Lantarón,5.1
2016,,,Lantarón,Porcentaje,Lantarón,3.4
2021,,,Lantarón,Porcentaje,Lantarón,2.8
2018,,,Lantarón,Porcentaje,Lantarón,2.7
2020,,,Lantarón,Porcentaje,Lantarón,2.5
2021,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,6.3
2016,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,2.7
2015,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,2.2
2017,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,3.3
2014,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,1.6
2020,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.2
2018,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,4.3
2019,,,Lapuebla de Labarca,Porcentaje,Lapuebla de Labarca,5.0
2014,,,Larrabetzu,Porcentaje,Larrabetzu,2.6
2015,,,Larrabetzu,Porcentaje,Larrabetzu,2.4
2018,,,Larrabetzu,Porcentaje,Larrabetzu,1.0
2017,,,Larrabetzu,Porcentaje,Larrabetzu,1.3
2016,,,Larrabetzu,Porcentaje,Larrabetzu,1.8
2021,,,Larrabetzu,Porcentaje,Larrabetzu,0.9
2020,,,Larrabetzu,Porcentaje,Larrabetzu,1.2
2019,,,Larrabetzu,Porcentaje,Larrabetzu,1.1
2014,,,Larraul,Porcentaje,Larraul,6.1
2019,,,Larraul,Porcentaje,Larraul,3.9
2017,,,Larraul,Porcentaje,Larraul,4.1
2020,,,Larraul,Porcentaje,Larraul,4.6
2015,,,Larraul,Porcentaje,Larraul,6.8
2021,,,Larraul,Porcentaje,Larraul,5.0
2016,,,Larraul,Porcentaje,Larraul,4.4
2018,,,Larraul,Porcentaje,Larraul,3.9
2021,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.1
2020,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.1
2016,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.1
2015,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.1
2014,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.1
2018,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.1
2019,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.1
2017,,,Lasarte-Oria,Porcentaje,Lasarte-Oria,0.1
2018,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,0.3
2021,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,0.3
2017,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,0.3
2015,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,0.3
2019,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,0.2
2014,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,0.3
2016,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,0.3
2020,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,0.2
2019,,,Laukiz,Porcentaje,Laukiz,2.9
2015,,,Laukiz,Porcentaje,Laukiz,3.9
2018,,,Laukiz,Porcentaje,Laukiz,3.4
2017,,,Laukiz,Porcentaje,Laukiz,3.6
2016,,,Laukiz,Porcentaje,Laukiz,3.8
2021,,,Laukiz,Porcentaje,Laukiz,4.2
2020,,,Laukiz,Porcentaje,Laukiz,3.2
2014,,,Laukiz,Porcentaje,Laukiz,3.8
2019,,,Lazkao,Porcentaje,Lazkao,0.7
2021,,,Lazkao,Porcentaje,Lazkao,0.7
2014,,,Lazkao,Porcentaje,Lazkao,0.7
2015,,,Lazkao,Porcentaje,Lazkao,0.7
2017,,,Lazkao,Porcentaje,Lazkao,0.8
2020,,,Lazkao,Porcentaje,Lazkao,0.6
2018,,,Lazkao,Porcentaje,Lazkao,0.5
2016,,,Lazkao,Porcentaje,Lazkao,0.7
2017,,,Leaburu,Porcentaje,Leaburu,1.9
2015,,,Leaburu,Porcentaje,Leaburu,1.7
2021,,,Leaburu,Porcentaje,Leaburu,1.8
2014,,,Leaburu,Porcentaje,Leaburu,1.8
2018,,,Leaburu,Porcentaje,Leaburu,1.5
2020,,,Leaburu,Porcentaje,Leaburu,1.8
2016,,,Leaburu,Porcentaje,Leaburu,1.6
2019,,,Leaburu,Porcentaje,Leaburu,1.9
2017,,,Legazpi,Porcentaje,Legazpi,0.4
2019,,,Legazpi,Porcentaje,Legazpi,0.4
2015,,,Legazpi,Porcentaje,Legazpi,0.3
2021,,,Legazpi,Porcentaje,Legazpi,0.5
2014,,,Legazpi,Porcentaje,Legazpi,0.3
2016,,,Legazpi,Porcentaje,Legazpi,0.4
2018,,,Legazpi,Porcentaje,Legazpi,0.3
2020,,,Legazpi,Porcentaje,Legazpi,0.4
2019,,,Legorreta,Porcentaje,Legorreta,1.1
2015,,,Legorreta,Porcentaje,Legorreta,2.0
2017,,,Legorreta,Porcentaje,Legorreta,1.4
2021,,,Legorreta,Porcentaje,Legorreta,0.9
2014,,,Legorreta,Porcentaje,Legorreta,1.9
2016,,,Legorreta,Porcentaje,Legorreta,1.5
2018,,,Legorreta,Porcentaje,Legorreta,1.1
2020,,,Legorreta,Porcentaje,Legorreta,0.9
2015,,,Legutio,Porcentaje,Legutio,1.1
2017,,,Legutio,Porcentaje,Legutio,0.6
2019,,,Legutio,Porcentaje,Legutio,0.4
2014,,,Legutio,Porcentaje,Legutio,1.5
2016,,,Legutio,Porcentaje,Legutio,0.8
2021,,,Legutio,Porcentaje,Legutio,0.4
2018,,,Legutio,Porcentaje,Legutio,0.5
2020,,,Legutio,Porcentaje,Legutio,0.5
2014,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,4.1
2015,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,5.2
2016,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,5.6
2018,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,4.5
2020,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,7.5
2019,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,6.0
2021,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,7.3
2017,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,6.5
2019,,,Leioa,Porcentaje,Leioa,0.0
2015,,,Leioa,Porcentaje,Leioa,0.0
2018,,,Leioa,Porcentaje,Leioa,0.0
2017,,,Leioa,Porcentaje,Leioa,0.0
2016,,,Leioa,Porcentaje,Leioa,0.0
2021,,,Leioa,Porcentaje,Leioa,0.0
2020,,,Leioa,Porcentaje,Leioa,0.0
2014,,,Leioa,Porcentaje,Leioa,0.0
2015,,,Lekeitio,Porcentaje,Lekeitio,1.8
2016,,,Lekeitio,Porcentaje,Lekeitio,2.5
2019,,,Lekeitio,Porcentaje,Lekeitio,2.8
2014,,,Lekeitio,Porcentaje,Lekeitio,1.6
2018,,,Lekeitio,Porcentaje,Lekeitio,3.1
2017,,,Lekeitio,Porcentaje,Lekeitio,3.1
2021,,,Lekeitio,Porcentaje,Lekeitio,1.6
2020,,,Lekeitio,Porcentaje,Lekeitio,2.3
2015,,,Lemoa,Porcentaje,Lemoa,0.4
2014,,,Lemoa,Porcentaje,Lemoa,0.4
2018,,,Lemoa,Porcentaje,Lemoa,0.5
2017,,,Lemoa,Porcentaje,Lemoa,0.5
2016,,,Lemoa,Porcentaje,Lemoa,0.5
2021,,,Lemoa,Porcentaje,Lemoa,0.7
2020,,,Lemoa,Porcentaje,Lemoa,0.6
2019,,,Lemoa,Porcentaje,Lemoa,0.5
2014,,,Lemoiz,Porcentaje,Lemoiz,6.9
2015,,,Lemoiz,Porcentaje,Lemoiz,5.3
2018,,,Lemoiz,Porcentaje,Lemoiz,5.8
2017,,,Lemoiz,Porcentaje,Lemoiz,7.0
2016,,,Lemoiz,Porcentaje,Lemoiz,5.6
2021,,,Lemoiz,Porcentaje,Lemoiz,10.4
2020,,,Lemoiz,Porcentaje,Lemoiz,11.0
2019,,,Lemoiz,Porcentaje,Lemoiz,8.9
2021,,,Leza,Porcentaje,Leza,31.8
2017,,,Leza,Porcentaje,Leza,26.2
2019,,,Leza,Porcentaje,Leza,39.8
2015,,,Leza,Porcentaje,Leza,26.8
2020,,,Leza,Porcentaje,Leza,33.7
2014,,,Leza,Porcentaje,Leza,21.1
2016,,,Leza,Porcentaje,Leza,28.8
2018,,,Leza,Porcentaje,Leza,43.8
2019,,,Lezama,Porcentaje,Lezama,0.9
2017,,,Lezama,Porcentaje,Lezama,1.1
2021,,,Lezama,Porcentaje,Lezama,1.0
2020,,,Lezama,Porcentaje,Lezama,0.9
2018,,,Lezama,Porcentaje,Lezama,1.1
2015,,,Lezama,Porcentaje,Lezama,1.0
2014,,,Lezama,Porcentaje,Lezama,0.9
2016,,,Lezama,Porcentaje,Lezama,1.0
2020,,,Lezo,Porcentaje,Lezo,0.1
2016,,,Lezo,Porcentaje,Lezo,0.1
2018,,,Lezo,Porcentaje,Lezo,0.1
2015,,,Lezo,Porcentaje,Lezo,0.1
2019,,,Lezo,Porcentaje,Lezo,0.1
2017,,,Lezo,Porcentaje,Lezo,0.1
2014,,,Lezo,Porcentaje,Lezo,0.1
2021,,,Lezo,Porcentaje,Lezo,0.1
2020,,,Lizartza,Porcentaje,Lizartza,1.3
2016,,,Lizartza,Porcentaje,Lizartza,1.5
2018,,,Lizartza,Porcentaje,Lizartza,1.2
2019,,,Lizartza,Porcentaje,Lizartza,1.4
2017,,,Lizartza,Porcentaje,Lizartza,1.7
2015,,,Lizartza,Porcentaje,Lizartza,1.5
2021,,,Lizartza,Porcentaje,Lizartza,1.4
2014,,,Lizartza,Porcentaje,Lizartza,1.4
2021,,,Loiu,Porcentaje,Loiu,0.2
2014,,,Loiu,Porcentaje,Loiu,0.2
2020,,,Loiu,Porcentaje,Loiu,0.2
2017,,,Loiu,Porcentaje,Loiu,0.2
2016,,,Loiu,Porcentaje,Loiu,0.2
2015,,,Loiu,Porcentaje,Loiu,0.2
2018,,,Loiu,Porcentaje,Loiu,0.1
2019,,,Loiu,Porcentaje,Loiu,0.1
2019,,,Mallabia,Porcentaje,Mallabia,0.7
2015,,,Mallabia,Porcentaje,Mallabia,0.9
2017,,,Mallabia,Porcentaje,Mallabia,0.8
2021,,,Mallabia,Porcentaje,Mallabia,0.6
2020,,,Mallabia,Porcentaje,Mallabia,0.7
2016,,,Mallabia,Porcentaje,Mallabia,0.9
2018,,,Mallabia,Porcentaje,Mallabia,0.7
2014,,,Mallabia,Porcentaje,Mallabia,0.9
2015,,,Mañaria,Porcentaje,Mañaria,1.6
2014,,,Mañaria,Porcentaje,Mañaria,1.6
2018,,,Mañaria,Porcentaje,Mañaria,2.2
2017,,,Mañaria,Porcentaje,Mañaria,2.7
2021,,,Mañaria,Porcentaje,Mañaria,3.4
2020,,,Mañaria,Porcentaje,Mañaria,2.5
2019,,,Mañaria,Porcentaje,Mañaria,2.3
2016,,,Mañaria,Porcentaje,Mañaria,2.4
2019,,,Markina-Xemein,Porcentaje,Markina-Xemein,2.5
2014,,,Markina-Xemein,Porcentaje,Markina-Xemein,1.7
2018,,,Markina-Xemein,Porcentaje,Markina-Xemein,2.1
2017,,,Markina-Xemein,Porcentaje,Markina-Xemein,2.2
2016,,,Markina-Xemein,Porcentaje,Markina-Xemein,2.2
2020,,,Markina-Xemein,Porcentaje,Markina-Xemein,2.7
2021,,,Markina-Xemein,Porcentaje,Markina-Xemein,3.4
2015,,,Markina-Xemein,Porcentaje,Markina-Xemein,2.0
2019,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,6.0
2015,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,4.7
2018,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,5.1
2017,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,5.7
2021,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,7.1
2020,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,7.3
2014,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,6.2
2016,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,6.6
2017,,,Mendaro,Porcentaje,Mendaro,0.7
2021,,,Mendaro,Porcentaje,Mendaro,0.7
2016,,,Mendaro,Porcentaje,Mendaro,0.6
2015,,,Mendaro,Porcentaje,Mendaro,0.5
2014,,,Mendaro,Porcentaje,Mendaro,0.5
2019,,,Mendaro,Porcentaje,Mendaro,0.6
2018,,,Mendaro,Porcentaje,Mendaro,0.5
2020,,,Mendaro,Porcentaje,Mendaro,0.6
2015,,,Mendata,Porcentaje,Mendata,22.6
2014,,,Mendata,Porcentaje,Mendata,20.1
2017,,,Mendata,Porcentaje,Mendata,28.8
2020,,,Mendata,Porcentaje,Mendata,24.8
2021,,,Mendata,Porcentaje,Mendata,30.3
2016,,,Mendata,Porcentaje,Mendata,26.4
2019,,,Mendata,Porcentaje,Mendata,27.9
