Year,Series,Sexo,EmpCont,Territorio,Comarca,Municipio,Units,GeoCode,Value
2010,EU_EMP_LFS,M,,,,ES20077,PT,ES20077,77.8
2019,EU_EMP_LFS,M,,,,ES20077,PT,ES20077,80.2
2020,EU_EMP_LFS,M,,,,ES20077,PT,ES20077,79.4
2015,EU_EMP_LFS,M,,,,ES20077,PT,ES20077,75.2
2021,EU_EMP_LFS,M,,,,ES20077,PT,ES20077,77.7
2016,EU_EMP_LFS,M,,,,ES20077,PT,ES20077,76.2
2022,EU_EMP_LFS,M,,,,ES20077,PT,ES20077,79.4
2018,EU_EMP_LFS,M,,,,ES20077,PT,ES20077,78.3
2010,EU_EMP_LFS,M,,,,ES20073,PT,ES20073,76.8
2023,EU_EMP_LFS,M,,,,ES20073,PT,ES20073,83.3
2018,EU_EMP_LFS,M,,,,ES20073,PT,ES20073,78.1
2022,EU_EMP_LFS,M,,,,ES20073,PT,ES20073,79.5
2015,EU_EMP_LFS,M,,,,ES20073,PT,ES20073,73.9
2016,EU_EMP_LFS,M,,,,ES20073,PT,ES20073,73.9
2019,EU_EMP_LFS,M,,,,ES20073,PT,ES20073,78.7
2021,EU_EMP_LFS,M,,,,ES20073,PT,ES20073,78.6
2020,EU_EMP_LFS,M,,,,ES20073,PT,ES20073,79.2
2015,EU_EMP_LFS,M,,,,ES01055,PT,ES01055,71.8
2010,EU_EMP_LFS,M,,,,ES01055,PT,ES01055,71.3
2019,EU_EMP_LFS,M,,,,ES01055,PT,ES01055,70.3
2021,EU_EMP_LFS,M,,,,ES01055,PT,ES01055,69.0
2022,EU_EMP_LFS,M,,,,ES01055,PT,ES01055,68.3
2023,EU_EMP_LFS,M,,,,ES01055,PT,ES01055,73.7
2016,EU_EMP_LFS,M,,,,ES01055,PT,ES01055,68.0
2018,EU_EMP_LFS,M,,,,ES01055,PT,ES01055,69.4
2020,EU_EMP_LFS,M,,,,ES01055,PT,ES01055,66.6
2018,EU_EMP_LFS,M,,,,ES48080,PT,ES48080,71.5
2022,EU_EMP_LFS,M,,,,ES48080,PT,ES48080,74.4
2010,EU_EMP_LFS,M,,,,ES48080,PT,ES48080,70.4
2021,EU_EMP_LFS,M,,,,ES48080,PT,ES48080,71.2
2016,EU_EMP_LFS,M,,,,ES48080,PT,ES48080,68.1
2023,EU_EMP_LFS,M,,,,ES48080,PT,ES48080,76.6
2020,EU_EMP_LFS,M,,,,ES48080,PT,ES48080,72.7
2015,EU_EMP_LFS,M,,,,ES48080,PT,ES48080,67.3
2019,EU_EMP_LFS,M,,,,ES48080,PT,ES48080,72.7
2019,EU_EMP_LFS,M,,,,ES20075,PT,ES20075,78.3
2016,EU_EMP_LFS,M,,,,ES20075,PT,ES20075,72.4
2023,EU_EMP_LFS,M,,,,ES20075,PT,ES20075,80.4
2022,EU_EMP_LFS,M,,,,ES20075,PT,ES20075,77.0
2018,EU_EMP_LFS,M,,,,ES20075,PT,ES20075,74.9
2020,EU_EMP_LFS,M,,,,ES20075,PT,ES20075,76.3
2021,EU_EMP_LFS,M,,,,ES20075,PT,ES20075,75.8
2010,EU_EMP_LFS,M,,,,ES20075,PT,ES20075,74.6
2015,EU_EMP_LFS,M,,,,ES20075,PT,ES20075,70.7
2019,EU_EMP_LFS,M,,,,ES01057,PT,ES01057,81.3
2023,EU_EMP_LFS,M,,,,ES01057,PT,ES01057,84.9
2010,EU_EMP_LFS,M,,,,ES01057,PT,ES01057,76.7
2016,EU_EMP_LFS,M,,,,ES01057,PT,ES01057,79.3
2021,EU_EMP_LFS,M,,,,ES01057,PT,ES01057,77.9
2018,EU_EMP_LFS,M,,,,ES01057,PT,ES01057,80.2
2020,EU_EMP_LFS,M,,,,ES01057,PT,ES01057,79.8
2015,EU_EMP_LFS,M,,,,ES01057,PT,ES01057,80.2
2022,EU_EMP_LFS,M,,,,ES01057,PT,ES01057,81.2
2016,EU_EMP_LFS,M,,,,ES01059,PT,ES01059,71.0
2023,EU_EMP_LFS,M,,,,ES01059,PT,ES01059,76.8
2015,EU_EMP_LFS,M,,,,ES01059,PT,ES01059,70.6
2018,EU_EMP_LFS,M,,,,ES01059,PT,ES01059,74.3
2020,EU_EMP_LFS,M,,,,ES01059,PT,ES01059,74.6
2021,EU_EMP_LFS,M,,,,ES01059,PT,ES01059,73.3
2010,EU_EMP_LFS,M,,,,ES01059,PT,ES01059,71.5
2022,EU_EMP_LFS,M,,,,ES01059,PT,ES01059,75.4
2019,EU_EMP_LFS,M,,,,ES01059,PT,ES01059,74.8
2022,EU_EMP_LFS,M,,,,ES01060,PT,ES01060,74.7
2010,EU_EMP_LFS,M,,,,ES01060,PT,ES01060,70.1
2020,EU_EMP_LFS,M,,,,ES01060,PT,ES01060,65.8
2016,EU_EMP_LFS,M,,,,ES01060,PT,ES01060,65.6
2015,EU_EMP_LFS,M,,,,ES01060,PT,ES01060,71.4
2019,EU_EMP_LFS,M,,,,ES01060,PT,ES01060,67.5
2018,EU_EMP_LFS,M,,,,ES01060,PT,ES01060,74.1
2021,EU_EMP_LFS,M,,,,ES01060,PT,ES01060,66.2
2023,EU_EMP_LFS,M,,,,ES01060,PT,ES01060,75.9
2023,EU_EMP_LFS,M,,,,ES48095,PT,ES48095,78.5
2010,EU_EMP_LFS,M,,,,ES48095,PT,ES48095,74.5
2016,EU_EMP_LFS,M,,,,ES48095,PT,ES48095,76.6
2021,EU_EMP_LFS,M,,,,ES48095,PT,ES48095,76.2
2020,EU_EMP_LFS,M,,,,ES48095,PT,ES48095,76.8
2015,EU_EMP_LFS,M,,,,ES48095,PT,ES48095,75.9
2019,EU_EMP_LFS,M,,,,ES48095,PT,ES48095,77.4
2018,EU_EMP_LFS,M,,,,ES48095,PT,ES48095,77.3
2022,EU_EMP_LFS,M,,,,ES48095,PT,ES48095,80.3
2022,EU_EMP_LFS,M,,,,ES20078,PT,ES20078,77.9
2010,EU_EMP_LFS,M,,,,ES20078,PT,ES20078,76.6
2020,EU_EMP_LFS,M,,,,ES20078,PT,ES20078,80.0
2015,EU_EMP_LFS,M,,,,ES20078,PT,ES20078,72.9
2023,EU_EMP_LFS,M,,,,ES20078,PT,ES20078,80.3
2019,EU_EMP_LFS,M,,,,ES20078,PT,ES20078,79.8
2021,EU_EMP_LFS,M,,,,ES20078,PT,ES20078,76.6
2016,EU_EMP_LFS,M,,,,ES20078,PT,ES20078,73.6
2018,EU_EMP_LFS,M,,,,ES20078,PT,ES20078,76.4
2019,EU_EMP_LFS,M,,,,ES01061,PT,ES01061,76.8
2022,EU_EMP_LFS,M,,,,ES01061,PT,ES01061,77.8
2010,EU_EMP_LFS,M,,,,ES01061,PT,ES01061,83.3
2021,EU_EMP_LFS,M,,,,ES01061,PT,ES01061,77.0
2023,EU_EMP_LFS,M,,,,ES01061,PT,ES01061,72.7
2015,EU_EMP_LFS,M,,,,ES01061,PT,ES01061,80.8
2018,EU_EMP_LFS,M,,,,ES01061,PT,ES01061,76.5
2016,EU_EMP_LFS,M,,,,ES01061,PT,ES01061,78.9
2020,EU_EMP_LFS,M,,,,ES01061,PT,ES01061,79.2
2022,EU_EMP_LFS,M,,,,ES48096,PT,ES48096,75.7
2021,EU_EMP_LFS,M,,,,ES48096,PT,ES48096,72.4
2016,EU_EMP_LFS,M,,,,ES48096,PT,ES48096,67.3
2020,EU_EMP_LFS,M,,,,ES48096,PT,ES48096,71.7
2010,EU_EMP_LFS,M,,,,ES48096,PT,ES48096,73.4
2023,EU_EMP_LFS,M,,,,ES48096,PT,ES48096,75.5
2019,EU_EMP_LFS,M,,,,ES48096,PT,ES48096,72.1
2018,EU_EMP_LFS,M,,,,ES48096,PT,ES48096,71.6
2015,EU_EMP_LFS,M,,,,ES48096,PT,ES48096,65.3
2022,EU_EMP_LFS,M,,,,ES01062,PT,ES01062,74.8
2015,EU_EMP_LFS,M,,,,ES01062,PT,ES01062,64.7
2020,EU_EMP_LFS,M,,,,ES01062,PT,ES01062,75.8
2019,EU_EMP_LFS,M,,,,ES01062,PT,ES01062,69.0
2016,EU_EMP_LFS,M,,,,ES01062,PT,ES01062,65.1
2021,EU_EMP_LFS,M,,,,ES01062,PT,ES01062,66.0
2018,EU_EMP_LFS,M,,,,ES01062,PT,ES01062,67.3
2023,EU_EMP_LFS,M,,,,ES01062,PT,ES01062,74.2
2010,EU_EMP_LFS,M,,,,ES01062,PT,ES01062,64.6
2018,EU_EMP_LFS,M,,,,ES48905,PT,ES48905,74.0
2020,EU_EMP_LFS,M,,,,ES48905,PT,ES48905,76.5
2015,EU_EMP_LFS,M,,,,ES48905,PT,ES48905,71.9
2010,EU_EMP_LFS,M,,,,ES48905,PT,ES48905,73.4
2023,EU_EMP_LFS,M,,,,ES48905,PT,ES48905,80.6
2022,EU_EMP_LFS,M,,,,ES48905,PT,ES48905,78.5
2016,EU_EMP_LFS,M,,,,ES48905,PT,ES48905,73.2
2019,EU_EMP_LFS,M,,,,ES48905,PT,ES48905,74.8
2021,EU_EMP_LFS,M,,,,ES48905,PT,ES48905,76.0
2020,EU_EMP_LFS,M,,,,ES48097,PT,ES48097,73.7
2015,EU_EMP_LFS,M,,,,ES48097,PT,ES48097,67.6
2016,EU_EMP_LFS,M,,,,ES48097,PT,ES48097,67.9
2022,EU_EMP_LFS,M,,,,ES48097,PT,ES48097,75.6
2010,EU_EMP_LFS,M,,,,ES48097,PT,ES48097,75.2
2018,EU_EMP_LFS,M,,,,ES48097,PT,ES48097,72.4
2019,EU_EMP_LFS,M,,,,ES48097,PT,ES48097,72.6
2021,EU_EMP_LFS,M,,,,ES48097,PT,ES48097,73.9
2023,EU_EMP_LFS,M,,,,ES48097,PT,ES48097,75.3
2022,EU_EMP_LFS,M,,,,ES20079,PT,ES20079,78.5
2023,EU_EMP_LFS,M,,,,ES20079,PT,ES20079,80.7
2010,EU_EMP_LFS,M,,,,ES20079,PT,ES20079,73.0
2021,EU_EMP_LFS,M,,,,ES20079,PT,ES20079,75.6
2019,EU_EMP_LFS,M,,,,ES20079,PT,ES20079,76.6
2018,EU_EMP_LFS,M,,,,ES20079,PT,ES20079,75.4
2020,EU_EMP_LFS,M,,,,ES20079,PT,ES20079,76.9
2015,EU_EMP_LFS,M,,,,ES20079,PT,ES20079,72.2
2016,EU_EMP_LFS,M,,,,ES20079,PT,ES20079,72.8
2018,EU_EMP_LFS,M,,,,ES48024,PT,ES48024,80.5
2020,EU_EMP_LFS,M,,,,ES48024,PT,ES48024,80.2
2023,EU_EMP_LFS,M,,,,ES48024,PT,ES48024,81.0
2010,EU_EMP_LFS,M,,,,ES48024,PT,ES48024,77.0
2015,EU_EMP_LFS,M,,,,ES48024,PT,ES48024,76.8
2016,EU_EMP_LFS,M,,,,ES48024,PT,ES48024,78.3
2019,EU_EMP_LFS,M,,,,ES48024,PT,ES48024,79.9
2022,EU_EMP_LFS,M,,,,ES48024,PT,ES48024,80.4
2021,EU_EMP_LFS,M,,,,ES48024,PT,ES48024,77.7
2019,EU_EMP_LFS,M,,,,ES48025,PT,ES48025,78.4
2023,EU_EMP_LFS,M,,,,ES48025,PT,ES48025,80.7
2016,EU_EMP_LFS,M,,,,ES48025,PT,ES48025,73.7
2010,EU_EMP_LFS,M,,,,ES48025,PT,ES48025,79.1
2015,EU_EMP_LFS,M,,,,ES48025,PT,ES48025,72.6
2018,EU_EMP_LFS,M,,,,ES48025,PT,ES48025,75.8
2020,EU_EMP_LFS,M,,,,ES48025,PT,ES48025,76.9
2021,EU_EMP_LFS,M,,,,ES48025,PT,ES48025,77.5
2022,EU_EMP_LFS,M,,,,ES48025,PT,ES48025,78.5
2021,EU_EMP_LFS,M,,,,ES20025,PT,ES20025,79.1
2016,EU_EMP_LFS,M,,,,ES20025,PT,ES20025,72.1
2018,EU_EMP_LFS,M,,,,ES20025,PT,ES20025,78.8
2022,EU_EMP_LFS,M,,,,ES20025,PT,ES20025,81.6
2023,EU_EMP_LFS,M,,,,ES20025,PT,ES20025,80.7
2020,EU_EMP_LFS,M,,,,ES20025,PT,ES20025,82.1
2019,EU_EMP_LFS,M,,,,ES20025,PT,ES20025,78.8
2010,EU_EMP_LFS,M,,,,ES20025,PT,ES20025,70.1
2015,EU_EMP_LFS,M,,,,ES20025,PT,ES20025,74.8
2016,EU_EMP_LFS,M,,,,ES20026,PT,ES20026,75.7
2015,EU_EMP_LFS,M,,,,ES20026,PT,ES20026,64.4
2019,EU_EMP_LFS,M,,,,ES20026,PT,ES20026,80.8
2021,EU_EMP_LFS,M,,,,ES20026,PT,ES20026,82.2
2022,EU_EMP_LFS,M,,,,ES20026,PT,ES20026,83.6
2023,EU_EMP_LFS,M,,,,ES20026,PT,ES20026,83.3
2020,EU_EMP_LFS,M,,,,ES20026,PT,ES20026,80.3
2018,EU_EMP_LFS,M,,,,ES20026,PT,ES20026,79.7
2010,EU_EMP_LFS,M,,,,ES20026,PT,ES20026,70.1
2023,EU_EMP_LFS,M,,,,ES20027,PT,ES20027,80.8
2020,EU_EMP_LFS,M,,,,ES20027,PT,ES20027,79.1
2019,EU_EMP_LFS,M,,,,ES20027,PT,ES20027,77.6
2010,EU_EMP_LFS,M,,,,ES20027,PT,ES20027,74.8
2022,EU_EMP_LFS,M,,,,ES20027,PT,ES20027,79.8
2021,EU_EMP_LFS,M,,,,ES20027,PT,ES20027,76.0
2016,EU_EMP_LFS,M,,,,ES20027,PT,ES20027,71.4
2015,EU_EMP_LFS,M,,,,ES20027,PT,ES20027,69.7
2018,EU_EMP_LFS,M,,,,ES20027,PT,ES20027,74.5
2010,EU_EMP_LFS,M,,,,ES48913,PT,ES48913,75.4
2021,EU_EMP_LFS,M,,,,ES48913,PT,ES48913,76.8
2015,EU_EMP_LFS,M,,,,ES48913,PT,ES48913,71.2
2023,EU_EMP_LFS,M,,,,ES48913,PT,ES48913,82.9
2018,EU_EMP_LFS,M,,,,ES48913,PT,ES48913,74.3
2016,EU_EMP_LFS,M,,,,ES48913,PT,ES48913,71.9
2022,EU_EMP_LFS,M,,,,ES48913,PT,ES48913,80.6
2020,EU_EMP_LFS,M,,,,ES48913,PT,ES48913,76.5
2019,EU_EMP_LFS,M,,,,ES48913,PT,ES48913,78.5
2022,EU_EMP_LFS,M,,,,ES01018,PT,ES01018,82.8
2010,EU_EMP_LFS,M,,,,ES01018,PT,ES01018,75.6
2021,EU_EMP_LFS,M,,,,ES01018,PT,ES01018,81.7
2016,EU_EMP_LFS,M,,,,ES01018,PT,ES01018,78.1
2019,EU_EMP_LFS,M,,,,ES01018,PT,ES01018,79.7
2023,EU_EMP_LFS,M,,,,ES01018,PT,ES01018,81.3
2018,EU_EMP_LFS,M,,,,ES01018,PT,ES01018,80.6
2020,EU_EMP_LFS,M,,,,ES01018,PT,ES01018,80.1
2015,EU_EMP_LFS,M,,,,ES01018,PT,ES01018,76.2
2021,EU_EMP_LFS,M,,,,ES48915,PT,ES48915,77.4
2018,EU_EMP_LFS,M,,,,ES48915,PT,ES48915,71.2
2023,EU_EMP_LFS,M,,,,ES48915,PT,ES48915,69.4
2022,EU_EMP_LFS,M,,,,ES48915,PT,ES48915,72.5
2019,EU_EMP_LFS,M,,,,ES48915,PT,ES48915,67.3
2015,EU_EMP_LFS,M,,,,ES48915,PT,ES48915,73.0
2010,EU_EMP_LFS,M,,,,ES48915,PT,ES48915,73.1
2020,EU_EMP_LFS,M,,,,ES48915,PT,ES48915,76.2
2016,EU_EMP_LFS,M,,,,ES48915,PT,ES48915,72.0
2018,EU_EMP_LFS,M,,,,ES20028,PT,ES20028,77.8
2019,EU_EMP_LFS,M,,,,ES20028,PT,ES20028,78.9
2023,EU_EMP_LFS,M,,,,ES20028,PT,ES20028,79.5
2016,EU_EMP_LFS,M,,,,ES20028,PT,ES20028,73.8
2010,EU_EMP_LFS,M,,,,ES20028,PT,ES20028,73.2
2015,EU_EMP_LFS,M,,,,ES20028,PT,ES20028,73.6
2021,EU_EMP_LFS,M,,,,ES20028,PT,ES20028,75.8
2020,EU_EMP_LFS,M,,,,ES20028,PT,ES20028,76.7
2022,EU_EMP_LFS,M,,,,ES20028,PT,ES20028,77.6
2010,EU_EMP_LFS,M,,,,ES01063,PT,ES01063,76.6
2015,EU_EMP_LFS,M,,,,ES01063,PT,ES01063,76.7
2022,EU_EMP_LFS,M,,,,ES01063,PT,ES01063,77.9
2021,EU_EMP_LFS,M,,,,ES01063,PT,ES01063,75.9
2020,EU_EMP_LFS,M,,,,ES01063,PT,ES01063,78.8
2019,EU_EMP_LFS,M,,,,ES01063,PT,ES01063,79.9
2016,EU_EMP_LFS,M,,,,ES01063,PT,ES01063,74.8
2018,EU_EMP_LFS,M,,,,ES01063,PT,ES01063,80.2
2023,EU_EMP_LFS,M,,,,ES01063,PT,ES01063,76.4
2022,EU_EMP_LFS,M,,,,ES20081,PT,ES20081,81.0
2023,EU_EMP_LFS,M,,,,ES20081,PT,ES20081,81.9
2016,EU_EMP_LFS,M,,,,ES20081,PT,ES20081,74.1
2010,EU_EMP_LFS,M,,,,ES20081,PT,ES20081,75.4
2015,EU_EMP_LFS,M,,,,ES20081,PT,ES20081,73.7
2018,EU_EMP_LFS,M,,,,ES20081,PT,ES20081,78.6
2019,EU_EMP_LFS,M,,,,ES20081,PT,ES20081,78.5
2021,EU_EMP_LFS,M,,,,ES20081,PT,ES20081,77.6
2020,EU_EMP_LFS,M,,,,ES20081,PT,ES20081,80.4
2015,EU_EMP_LFS,M,,,,ES20080,PT,ES20080,71.8
2022,EU_EMP_LFS,M,,,,ES20080,PT,ES20080,75.2
2018,EU_EMP_LFS,M,,,,ES20080,PT,ES20080,75.5
2020,EU_EMP_LFS,M,,,,ES20080,PT,ES20080,76.5
2023,EU_EMP_LFS,M,,,,ES20080,PT,ES20080,77.6
2021,EU_EMP_LFS,M,,,,ES20080,PT,ES20080,74.5
2016,EU_EMP_LFS,M,,,,ES20080,PT,ES20080,73.4
2019,EU_EMP_LFS,M,,,,ES20080,PT,ES20080,75.9
2010,EU_EMP_LFS,M,,,,ES20080,PT,ES20080,72.6
2018,EU_EMP_LFS,M,,,ES0101,,PT,ES0101,73.5
2019,EU_EMP_LFS,M,,,ES0101,,PT,ES0101,74.3
2016,EU_EMP_LFS,M,,,ES0101,,PT,ES0101,69.7
2015,EU_EMP_LFS,M,,,ES0101,,PT,ES0101,70.1
2010,EU_EMP_LFS,M,,,ES0101,,PT,ES0101,71.4
2023,EU_EMP_LFS,M,,,ES0101,,PT,ES0101,76.3
2020,EU_EMP_LFS,M,,,ES0101,,PT,ES0101,72.2
2021,EU_EMP_LFS,M,,,ES0101,,PT,ES0101,72.4
2022,EU_EMP_LFS,M,,,ES0101,,PT,ES0101,73.4
2021,EU_EMP_LFS,M,,,ES0104,,PT,ES0104,71.6
2010,EU_EMP_LFS,M,,,ES0104,,PT,ES0104,69.1
2020,EU_EMP_LFS,M,,,ES0104,,PT,ES0104,71.0
2016,EU_EMP_LFS,M,,,ES0104,,PT,ES0104,68.0
2019,EU_EMP_LFS,M,,,ES0104,,PT,ES0104,72.7
2023,EU_EMP_LFS,M,,,ES0104,,PT,ES0104,75.5
2022,EU_EMP_LFS,M,,,ES0104,,PT,ES0104,74.3
2018,EU_EMP_LFS,M,,,ES0104,,PT,ES0104,71.0
2015,EU_EMP_LFS,M,,,ES0104,,PT,ES0104,69.1
2010,EU_EMP_LFS,M,,,ES0106,,PT,ES0106,73.3
2023,EU_EMP_LFS,M,,,ES0106,,PT,ES0106,78.2
2021,EU_EMP_LFS,M,,,ES0106,,PT,ES0106,74.5
2020,EU_EMP_LFS,M,,,ES0106,,PT,ES0106,75.1
2019,EU_EMP_LFS,M,,,ES0106,,PT,ES0106,75.2
2022,EU_EMP_LFS,M,,,ES0106,,PT,ES0106,77.3
2018,EU_EMP_LFS,M,,,ES0106,,PT,ES0106,74.5
2016,EU_EMP_LFS,M,,,ES0106,,PT,ES0106,72.0
2015,EU_EMP_LFS,M,,,ES0106,,PT,ES0106,71.5
2016,EU_EMP_LFS,M,,,ES0102,,PT,ES0102,71.3
2010,EU_EMP_LFS,M,,,ES0102,,PT,ES0102,72.0
2022,EU_EMP_LFS,M,,,ES0102,,PT,ES0102,75.5
2023,EU_EMP_LFS,M,,,ES0102,,PT,ES0102,76.9
2021,EU_EMP_LFS,M,,,ES0102,,PT,ES0102,73.5
2019,EU_EMP_LFS,M,,,ES0102,,PT,ES0102,75.0
2015,EU_EMP_LFS,M,,,ES0102,,PT,ES0102,70.9
2018,EU_EMP_LFS,M,,,ES0102,,PT,ES0102,74.5
2020,EU_EMP_LFS,M,,,ES0102,,PT,ES0102,74.7
2015,EU_EMP_LFS,M,,,ES0103,,PT,ES0103,76.2
2020,EU_EMP_LFS,M,,,ES0103,,PT,ES0103,77.8
2016,EU_EMP_LFS,M,,,ES0103,,PT,ES0103,77.0
2010,EU_EMP_LFS,M,,,ES0103,,PT,ES0103,78.8
2019,EU_EMP_LFS,M,,,ES0103,,PT,ES0103,79.1
2023,EU_EMP_LFS,M,,,ES0103,,PT,ES0103,80.0
2021,EU_EMP_LFS,M,,,ES0103,,PT,ES0103,76.4
2022,EU_EMP_LFS,M,,,ES0103,,PT,ES0103,78.7
2018,EU_EMP_LFS,M,,,ES0103,,PT,ES0103,76.5
2018,EU_EMP_LFS,M,,,ES4801,,PT,ES4801,74.9
2010,EU_EMP_LFS,M,,,ES4801,,PT,ES4801,75.2
2016,EU_EMP_LFS,M,,,ES4801,,PT,ES4801,72.6
2021,EU_EMP_LFS,M,,,ES4801,,PT,ES4801,73.1
2019,EU_EMP_LFS,M,,,ES4801,,PT,ES4801,75.1
2023,EU_EMP_LFS,M,,,ES4801,,PT,ES4801,77.2
2020,EU_EMP_LFS,M,,,ES4801,,PT,ES4801,74.4
2022,EU_EMP_LFS,M,,,ES4801,,PT,ES4801,75.0
2015,EU_EMP_LFS,M,,,ES4801,,PT,ES4801,71.5
2010,EU_EMP_LFS,M,,,ES2001,,PT,ES2001,71.0
2020,EU_EMP_LFS,M,,,ES2001,,PT,ES2001,72.3
2016,EU_EMP_LFS,M,,,ES2001,,PT,ES2001,68.4
2023,EU_EMP_LFS,M,,,ES2001,,PT,ES2001,76.3
2022,EU_EMP_LFS,M,,,ES2001,,PT,ES2001,73.5
2019,EU_EMP_LFS,M,,,ES2001,,PT,ES2001,72.9
2018,EU_EMP_LFS,M,,,ES2001,,PT,ES2001,72.2
2021,EU_EMP_LFS,M,,,ES2001,,PT,ES2001,71.6
2015,EU_EMP_LFS,M,,,ES2001,,PT,ES2001,68.5
2010,EU_EMP_LFS,M,,,ES4802,,PT,ES4802,69.6
2020,EU_EMP_LFS,M,,,ES4802,,PT,ES4802,71.6
2016,EU_EMP_LFS,M,,,ES4802,,PT,ES4802,67.3
2021,EU_EMP_LFS,M,,,ES4802,,PT,ES4802,70.7
2022,EU_EMP_LFS,M,,,ES4802,,PT,ES4802,72.4
2015,EU_EMP_LFS,M,,,ES4802,,PT,ES4802,66.7
2018,EU_EMP_LFS,M,,,ES4802,,PT,ES4802,70.3
2023,EU_EMP_LFS,M,,,ES4802,,PT,ES4802,74.6
2019,EU_EMP_LFS,M,,,ES4802,,PT,ES4802,71.3
2015,EU_EMP_LFS,M,,,ES2002,,PT,ES2002,70.7
2022,EU_EMP_LFS,M,,,ES2002,,PT,ES2002,76.1
2021,EU_EMP_LFS,M,,,ES2002,,PT,ES2002,74.2
2019,EU_EMP_LFS,M,,,ES2002,,PT,ES2002,75.6
2010,EU_EMP_LFS,M,,,ES2002,,PT,ES2002,73.0
2020,EU_EMP_LFS,M,,,ES2002,,PT,ES2002,75.2
2023,EU_EMP_LFS,M,,,ES2002,,PT,ES2002,78.0
2018,EU_EMP_LFS,M,,,ES2002,,PT,ES2002,74.9
2016,EU_EMP_LFS,M,,,ES2002,,PT,ES2002,71.2
2023,EU_EMP_LFS,M,,,ES2003,,PT,ES2003,78.8
2020,EU_EMP_LFS,M,,,ES2003,,PT,ES2003,76.9
2016,EU_EMP_LFS,M,,,ES2003,,PT,ES2003,72.0
2022,EU_EMP_LFS,M,,,ES2003,,PT,ES2003,76.9
2015,EU_EMP_LFS,M,,,ES2003,,PT,ES2003,70.8
2010,EU_EMP_LFS,M,,,ES2003,,PT,ES2003,72.8
2018,EU_EMP_LFS,M,,,ES2003,,PT,ES2003,76.2
2019,EU_EMP_LFS,M,,,ES2003,,PT,ES2003,76.5
2021,EU_EMP_LFS,M,,,ES2003,,PT,ES2003,75.4
2016,EU_EMP_LFS,M,,,ES2004,,PT,ES2004,71.0
2018,EU_EMP_LFS,M,,,ES2004,,PT,ES2004,74.1
2015,EU_EMP_LFS,M,,,ES2004,,PT,ES2004,70.8
2022,EU_EMP_LFS,M,,,ES2004,,PT,ES2004,75.7
2010,EU_EMP_LFS,M,,,ES2004,,PT,ES2004,72.4
2019,EU_EMP_LFS,M,,,ES2004,,PT,ES2004,75.2
2020,EU_EMP_LFS,M,,,ES2004,,PT,ES2004,75.4
2023,EU_EMP_LFS,M,,,ES2004,,PT,ES2004,77.7
2021,EU_EMP_LFS,M,,,ES2004,,PT,ES2004,74.0
2020,EU_EMP_LFS,M,,,ES4803,,PT,ES4803,75.9
2018,EU_EMP_LFS,M,,,ES4803,,PT,ES4803,75.9
2016,EU_EMP_LFS,M,,,ES4803,,PT,ES4803,73.8
2022,EU_EMP_LFS,M,,,ES4803,,PT,ES4803,77.4
2023,EU_EMP_LFS,M,,,ES4803,,PT,ES4803,79.3
2015,EU_EMP_LFS,M,,,ES4803,,PT,ES4803,72.4
2021,EU_EMP_LFS,M,,,ES4803,,PT,ES4803,75.4
2010,EU_EMP_LFS,M,,,ES4803,,PT,ES4803,73.2
2019,EU_EMP_LFS,M,,,ES4803,,PT,ES4803,76.5
2018,EU_EMP_LFS,M,,,ES4804,,PT,ES4804,70.1
2019,EU_EMP_LFS,M,,,ES4804,,PT,ES4804,71.0
2015,EU_EMP_LFS,M,,,ES4804,,PT,ES4804,66.4
2021,EU_EMP_LFS,M,,,ES4804,,PT,ES4804,71.3
2016,EU_EMP_LFS,M,,,ES4804,,PT,ES4804,66.8
2020,EU_EMP_LFS,M,,,ES4804,,PT,ES4804,71.5
2022,EU_EMP_LFS,M,,,ES4804,,PT,ES4804,72.9
2023,EU_EMP_LFS,M,,,ES4804,,PT,ES4804,74.1
2010,EU_EMP_LFS,M,,,ES4804,,PT,ES4804,71.6
2022,EU_EMP_LFS,M,,,ES4805,,PT,ES4805,71.6
2018,EU_EMP_LFS,M,,,ES4805,,PT,ES4805,69.4
2020,EU_EMP_LFS,M,,,ES4805,,PT,ES4805,70.2
2021,EU_EMP_LFS,M,,,ES4805,,PT,ES4805,69.7
2019,EU_EMP_LFS,M,,,ES4805,,PT,ES4805,70.4
2015,EU_EMP_LFS,M,,,ES4805,,PT,ES4805,65.6
2010,EU_EMP_LFS,M,,,ES4805,,PT,ES4805,68.3
2016,EU_EMP_LFS,M,,,ES4805,,PT,ES4805,66.5
2023,EU_EMP_LFS,M,,,ES4805,,PT,ES4805,73.6
2022,EU_EMP_LFS,M,,,ES2005,,PT,ES2005,78.4
2023,EU_EMP_LFS,M,,,ES2005,,PT,ES2005,79.7
2019,EU_EMP_LFS,M,,,ES2005,,PT,ES2005,78.9
2010,EU_EMP_LFS,M,,,ES2005,,PT,ES2005,74.4
2015,EU_EMP_LFS,M,,,ES2005,,PT,ES2005,74.2
2020,EU_EMP_LFS,M,,,ES2005,,PT,ES2005,78.7
2016,EU_EMP_LFS,M,,,ES2005,,PT,ES2005,75.2
2018,EU_EMP_LFS,M,,,ES2005,,PT,ES2005,78.1
2021,EU_EMP_LFS,M,,,ES2005,,PT,ES2005,76.9
2023,EU_EMP_LFS,M,,,ES0105,,PT,ES0105,79.4
